left_word,target_word,right_word,context
整天,難得,出門,造成 皮膚 老化 長 黑斑 生 皺紋 和 皮膚癌 的 最 重要 外在 因素 不宜 過分 曝曬 因而 整天 難得 出門 的 嬌美 女性 和 不 方便 出門 的 老人 由於 曬 不 到 太陽 尤 應 注意
個,難得,的,就是 你 的 夫人 現在 也 表示 缺乏 勇氣 當然 她 還 算是 她們 之 群 中 一 個 難得 的 佼佼者 大丈夫 做 事 應有 宏大 的 決心 見義勇為 見 危 不懼 要 引導 走向 光明 之
了,難得,這,應該 改進 這 好像 是 所有 樂團 的 通病 好幾 年 沒有 聽 中廣 和 高市國 的 音樂會 了 難得 這 回 兩 團 聯合 演出 機會 實在 難得 不過 北部 樂友 似乎 不 太 捧場 這兒 說說
實在,難得,不過,好幾 年 沒有 聽 中廣 和 高市國 的 音樂會 了 難得 這 回 兩 團 聯合 演出 機會 實在 難得 不過 北部 樂友 似乎 不 太 捧場 這兒 說說 我 對 整 場 音樂會 的 感想 個別 曲目
但,畢竟,我,種 人 比較 聰明 哦 坐享其成 等 著 別人 拿 好 音樂 來 給 我 欣賞 好 奸 但 畢竟 我 的 層次 還 沒 那麼 深 啦 要 評 一 首 曲子 只有 說 好 不 好
臺灣,畢竟,與,國民 政府 並 沒有 預期到 戰爭 結束 的 如此 快速 因此 沒有 任何 的 事先 準備 再 加上 臺灣 畢竟 與 中國 分離 了 近 半 世紀 縱使 血統 文化 一致 但 就 政治 經濟 結構 卻 產生
臺灣,畢竟,與,國民 政府 並 沒有 預期到 戰爭 結束 的 如此 快速 因此 沒有 任何 的 事先 準備 再 加上 臺灣 畢竟 與 中國 分離 了 近 半 世紀 縱使 血統 文化 一致 但 就 政治 經濟 結構 卻 產生
了,畢竟,誠如,大道 方向 應該 是 非常 清楚 的 現在 正 是 重新 定位 蔣介石 走出 蔣公 陰影 的 時候 了 畢竟 誠如 胡適 所 說 自由 平等 的 國家 不 是 一 群 奴才 建造 得 起來 的 本
了,畢竟,誠如,大道 方向 應該 是 非常 清楚 的 現在 正 是 重新 定位 蔣介石 走出 蔣公 陰影 的 時候 了 畢竟 誠如 胡適 所 說 自由 平等 的 國家 不 是 一 群 奴才 建造 得 起來 的 本
木材,畢竟,換來,使 我們 相信 四川 的 森林 在 秦始皇 時代 曾經 遭受 過 一 次 大難 但 蜀山 的 木材 畢竟 換來 了 一 個 巨大 的 宮殿 若 不 是 毀於 秦 末 造反 大軍 點 的 大火
但,畢竟,未,只得 乖乖 地 一 日 三 次 上 食堂 去 吃 大鍋飯 雖說 白白 挨 一 場 鬥 但 畢竟 未 受 皮肉 苦 而 當時 的 實際 情況 卻 比 張聞天 所 說 的 更 嚴重 社員
但,畢竟,不,幾 例 只 是 零星 的 階級 鬥爭 雖然 為害 不 淺 受害 者 的 數目 也 不少 但 畢竟 不 是 中共 中央 指令 搞 的 運動 波及面 也 就 有限 而 一九五八年 的 拔 白旗 運動
軍人,畢竟,比,將 會議 擴大 到 一千餘 人 同時 派出 十八 架 飛機 將 各 地 的 軍人 接到 北京 軍人 畢竟 比 政治家 秉直 正派 會議 仍然 開 得 不 順當 大會 批判 過 後 是 小組 表態 總參謀部
成本,的確,比較,成本 比 剖腹產 要 低 是 從 公勞農保 時代 傳下來 的 惡例 自然 順產 所 花 的 物質 成本 的確 比較 低 但是 剖腹產 可以 安排 在 正常 的 上班 時間 自然 生產 依照 或然率 卻 有 五分之四
演奏法,的確,比較,個 問題 一 是 新笛 不 好 演奏 二 是 乾脆 用 西洋 長笛 代替 算了 新笛 的 演奏法 的確 比較 困難 除了 半音階 很 容易 之外 一般 演奏 上 比 傳統 笛子 困難 對於 熟練 的 人
