left_word,target_word,right_word,context
機會,難得,露,次 從 媒體 中 了解 另 一半 的 機會 女性 在 重要 新聞 版面 上 少 有 露臉 機會 難得 露 一 次 臉 卻 往往 是 以 負面 形象 出現 正 如 竊 嬰 婦女 在 警察局
個,難得,的,天 有 三千 名 學生 在 這兒 摩肩接踵 地 進出 這麼 侷迫 的 校園 裡 卻 有 一 個 難得 的 空間 裡面 有 報紙 雜誌 音樂 泡麵 咖啡 蜜餞 可以 讓 壓力 沈重 的 同學 來 輕鬆
個,難得,的,照顧 病童 的 家長 們 好不容易 鬆開 身體 繃緊 的 發條 笑 了 大家 都 度過 了 一 個 難得 的 夜晚 全力 讓 喜願 成真 喜願 協會 幫助 的 是 醫療 過程 有 生命 之 虞 的
也,難得,上,除了 吃草 抽菸 我 什麼 也 不 買 哪兒 也 不 去 住在 板橋 榮家 裡 一 年 也 難得 上 臺北 三 趟 連 朋友 老鄉 也 不 敢 碰 這 一 碰 帶 份 禮 吃
小鎮,難得,的,死 的 他 對 這 位 前輩 攝影家 不但 相見恨晚 也 為之 惋惜 不已 吳金淼 無疑 是 楊梅 小鎮 難得 的 才子 卻 生 不 逢 時 苦 無 知己 其實 攝影 並 不 是 他 藝術 創作
人生,難得,幾,的 甜 媚 嗓音 停 唱 陽關疊 重擎 白玉 杯 殷勤 頻 致 話 牢牢 撫 君 懷 人生 難得 幾 回 醉 不 歡 更 何 待 啊 再 喝 一 杯 乾 了 吧 今 宵
下去,畢竟,這,有 觀望 心態 現 住 香港 的 小說家 陳若曦 認為 回來 的 人 當然 希望 能 一直 住 下去 畢竟 這 是 自己 從小 生長 的 地方 有 自己 最 熟悉 的 文化 氛圍 但 若 安全 自由
兩岸,畢竟,不,蕭萬長 口口聲聲 以 國家 尊嚴 兩千一百萬 同胞 福祉 為 最 高 指導 原則 難道 蕭萬長 變 了 嗎 兩岸 畢竟 不 是 國際 空間 再 加上 他 說 的 每 一 句 話 都 被 人 拿 放大鏡
垃圾,畢竟,比,城市 頭痛 的 垃圾 問題 由於 城 外 仍 保留 許多 農村 景致 加上 過去 不易 分解 的 垃圾 畢竟 比 今日 少 因此 城市 雖然 持續 發展 城市 的 汙穢物 由 城郊 土地 取得 當 肥料 農作物
我們,畢竟,也,城市 製造 的 空氣 污染 大概 過去 的 能君 聖王 也 會 覺得 棘手 但 和 過去 相比 我們 畢竟 也 具備 了 更多 解決 難題 的 科技 與 管理 方法 否則 其他 國家 怎麼 有 資格 嘲笑
我們,畢竟,是,即使 大 環境 有所 改變 也 能夠 隨時 接受 挑戰 趨勢 可以 想 但 不用 擔心 太多 因為 我們 畢竟 是 關 起 門 來 想 學術 交流 基金會 陳甫彥 以 他 所 了解 的 大眾 傳播 未來
氣氛,畢竟,較,都 有 不少 入室 弟子 但 一則 唐 先生 去世 太 早 一九七八年 再則 臺灣 學術 文化 的 氣氛 畢竟 較 香港 濃厚 因此 八十年代 以來 牟 先生 門庭 的 盛況 漸漸 超過 了 唐 先生 而且 唐
番,畢竟,還,是 貶辭 司馬光 即 自號 迂叟 不過 胡 先生 能 特別 注意到 他 頗 能 想 過 一 番 畢竟 還 算 有 眼力 牟 先生 的 思力 曲折 幽深 在 大學 二年級 時 便 已 開始 發用
但,畢竟,也,表示 大陸 現在 的 作法 是 大陸 妻子 與 後夫 兩 人 即使 沒有 正式 的 結婚 形式 但 畢竟 也 有 四十 年 的 婚姻 事實 所以 除非 大陸 妻子 的 後 夫 已經 過世 或 離婚
這些,畢竟,都,的 定義 擴大 以 黨國 為 家 以 領袖 為 大家長 到 了 老年 進入 榮家 安養 然而 這些 畢竟 都 難 成為 一 個 真正 的 家 我 到 他們 山東 五千 里 到 他們 四川 有
情緒,畢竟,還是,個 比較 難 讓 人 釋懷 的 遺憾 不過 整體 而 言 各 篇 文章 中 的 感性 情緒 畢竟 還是 有 足夠 的 知性 予以 平衡 作為 基礎 不致於 浮泛流濫 更 重要 的 洪素麗 對 臺灣 的
上,畢竟,仍,會 幫 閨 中 好友 牽線 但 會 去 發展 婚姻 外 情欲 管道 的 太太 在 社會 上 畢竟 仍 佔 少數 莊慧秋 認為 由於 中國 傳統 觀念 帶給 女人 丈夫 是 生命 中 唯一 男人 的
番,畢竟,有,個 人 都 成 了 億萬 富翁 我們 常常 見面 有的 時候 也 免不了 會 互相 吹捧 一 番 畢竟 有 億萬 家產 的 人 也 不 多 老王 說 我 和 他 有 一 個 共同 的
黑暗,畢竟,只,的 燈光 底下 會 看見 自己 的 臉 哪 然而 以 這樣 的 角度 來 看待 電影院 的 黑暗 畢竟 只 能夠 看見 那 個 黑暗 的 表層 罷了 電影院 的 黑暗 庇護 的 不僅僅 是 我們 道德
原住民,的確,就,如果 我們 把 地 賣掉 我們 還 能 留給 下 一 代 什麼 曾振川 說 失去 土地 的 原住民 的確 就 像 無 根 的 花朵 一樣 況且 政府 已 有 保留地 放領 的 倡議 或許 幾 年
群眾,的確,心懷,外 運動 頗 有 研究 的 中研院 民族所 助研究員 王甫昌 說 當時 許多 在 龍山寺 聽 演講 的 群眾 的確 心懷 對 政府 的 不滿 情緒 出身 自 萬華 大同 選區 的 民進黨 現任 立法委員 顏錦福 說 在
龍山寺,的確,淨化,黃種煌 堅持 貫徹 執行 的 決心 下 經過 三 年 保全 公司 換 了 三 家 如今 的 龍山寺 的確 淨化 了 撇開 潛藏 的 政治 族群 衝突 與 牆 外 的 治安 危險 不 談 至少 比起
嗎,的確,不少,是 用 客觀 角度 把 當下 發生 的 重大 事件 作 一 呈現 難道 也 要 強調 男女有別 嗎 的確 不少 調查 顯示 女性 想 看 的 世界 事件 乃至於 看 世界 看 事情 的 方法 都 和
議題,的確,是,她 說 黃肇松 則 強調 不 是 所有 的 議題 都 要 有 特殊 的 女性 觀點 絕大多數 議題 的確 是 中性 的 就 像 各 大 報 跑 黨政 財經 要聞 的 有 不少 是 女 記者
但,的確,不,說 英語 吃 感恩節 火雞 想想 怎樣 做 鬼節 的 武士 頭 中秋 的 花燈 還 未 滅 但 的確 不 夠 亮 為什麼 不 說 漢 和 元 的 故事 女兒 問 是 生活 的 梭 重壓
