left_word,target_word,right_word,context
次,難得,的,院 及 國家 的 學術 發展 使 遠哲 和 同仁 們 都 感到 無比 的 振奮 在 這 次 難得 的 會議 期間 我們 安排 了 國內 的 相關 學者 大學 校長 政府 有關 部會 首長 以及 本
出眾,難得,者,與 之 高下 之 意 可見 孫權 之 知人善任 曹操 亦 頗為 佩服 孫權 文才 武略 並 不 出眾 難得 者 在於 平日 待 臣下 之 殷厚 其 殷厚 又 不同於 劉備 之 市井 道義 而 頗 有
生命,難得,的,青春 一 天 一 天 的 心情 潮 起 潮 落 心 中 的 溫柔 和 自然 是 生命 難得 的 平靜 和 神秘 出色 是 清朗 的 把握 哪怕 失落 多少 過去 現在 和 未來 心 中
社區,難得,產生,外國 及 中國 大陸 的 史地 身邊 的 環境 卻 茫茫然 同樣 的 學校 與 圍牆 外 的 社區 難得 產生 良性 積極 的 互動 關係 只是 帶動 了 一些 餐飲業 租賃業 以前 唸 政大 情況 是 如此
的,畢竟,不,中 國學 和 西學 雖然 可以 溝通 但 在 同 一 個 人 身 上 深潛 兩 邊 的 畢竟 不 多 尤其 對 一些 官員 來 說 更 是 如此 然而 早 在 三百 年 前 康熙
激情,畢竟,無法,的 尺度 當然 一 種 封閉 環境 裡 的 心理 感受 一 種 經過 著力 誇張 的 精神 激情 畢竟 無法 掩蓋 事實 上 的 貧困 來自 全 國 各 地 的 參觀 學習 者 們 看到 了
愛情,畢竟,我,我 不 是 一些 星座書 裡 所 寫 的 花花 大少 我 非常 非常 認真 看待 我 的 愛情 畢竟 我 現在 需要 的 是 一 個 一生 的 伴侶 我 也 老大不小 了 想想 花 這麼多 時間
嗎,畢竟,大家,曾經 經歷 過 這樣 的 事情 若 能 再 重新 開始 那 道 鴻溝 能 填 的 回去 嗎 畢竟 大家 都 受 過 傷 唉 世事 多變 Magic 也 失靈 了 嗎 真 抱歉 讓 你 聽
生命,畢竟,是,飲食 養生 存 神 誦經 胎息 辟穀 導引 行氣 甚至 煉丹 服 餌 的 行為 然而 人 的 生命 畢竟 是 有限 生 者 細心 的 規劃 人 死 後 的 世界 死 後 的 世界 反映 現實
但是,畢竟,比起,的 深入 廣泛 同時 各 系館 的 未來 興建 位置 也 早已 由 長發會 決議 定案 不能 變更 但是 畢竟 比起 以往 所有 學校 機關 都 由 總務 工務 單位 及 上級 機關 全權 負責 系 方 由
中醫,的確,對,敝人 以為 做為 一 個 現代 醫師 是 可以 不需 懂 陰陽 五行 傳統 醫學 或 所謂 的 中醫 的確 對 過去 國人 的 醫療 有 重大 貢獻 但 這 並 不 表示 它 可以 不要 科學化 個人
公主,的確,渡過,跟 我 在一起 三 個 月 以上 但 她 竟 也 默默 的 接受 沒 錯 王子 與 公主 的確 渡過 了 一 段 甜蜜 的 日子 但 沒 多久 王子 的 本性 便 顯露 無遺 又 開始
說,的確,在,工作 但是 歷史學家 卻 寫 不 出 人 生動 的 人物 描寫 還給 歷史 正確 的 面目 馬奎斯 說 的確 在 官方 的 說詞 下 你 如何 去 看見 一 個 歷史 人物 有 血 有 肉 的
什麼,的確,我們,我們 一直 在 談 獨立 文化 獨立 製作 獨立 團體 獨立 發行 這些 名詞 究竟 這些 名詞 代表 什麼 的確 我們 使用 這些 名詞 並 不 是 為 了 去 分析 我們 面臨 的 現實 也 不 是
目標,的確,我們,了 與 那些 有 權力 的 人 鬥爭 解釋 分析 顛覆 鬥爭 並 不 是 我們 的 主要 目標 的確 我們 的 意識 型態 是 對 未來 的 一 種 無政府 烏托邦 期望 我們 的 目標 是 將
我,的確,是,許多 人 開始 攝影 時 動機 是 好奇 想要 看看 透過 鏡頭 拍下來 的 景物 是 什麼 樣子 我 的確 是 如此 而 至今 我 也 還 沒有 脫離 這樣 的 好奇 藉著 凍結 動態 例如 孩童 衝突
等等,的確,單色,觀點 放學 了 或 並置 不同 元素 以 製造出 一 種 旨趣 依他拜 或 框圍 切剪 白 馬 等等 的確 單色 攝影 似乎 比 彩色 攝影 更 能 將 實體 變形 景致 化約為 單純 的 黑白 對比 但
女人,的確,有,的 還 是 去 感覺 自己 在 由 最 基底 處 觀察 生命 的 韻律 身為 一 個 女人 的確 有 不便 之 處 不過 這 也 給 了 我 一些 優惠 讓 我 能夠 進出 一些 男人
人們,的確,需要,既 不 漂亮 也 還 存在 一些 問題 但 也 不 是 不 舒適 在 這兒 我們 發現 人們 的確 需要 取得 許可證 才 可以 出 城 到 附近 遊歷 甚至 探視 親人 我們 團員 多半 攜帶 了
議,難免,會,所謂 的 秘方 應 公諸於世 依 此 原則 才 好 秘方 直接 以 人體 為 對象 實在 可 議 難免 會 受 外人 譏為 蔑視 人權 另外 有 一 個 重要 的 觀念 是 如何 界定 藥物 的
也,難免,被,宇宙 戰艦 中正號 等等 而 其他 的 二 幢 人社院 及 雅齋 既是 李 大師 的 名作 自然 也 難免 被 人 取 些 奇怪 的 外號 啦 不過 都 不 如 物理館 那 個 外號 那麼 具
人,總是,如此,單一 的 偶發 事件 不能 引為 常規 不 知 大家 意 下 何如 限於 篇幅 來日 再 談 人 總是 如此 一再 地 在 相同 的 軌道 上 行走 明知 會 繞回 原點 但 仍 執意 地 漫步
她,總是,睡著,著 她 的 出現 吧 或許 該 拿起 話筒 只 想 聽 那 一 聲 喂 明知 這時 她 總是 睡著 的 明知 她 這時 在 做 什麼 但 總 不 寬心 地 想 撥 個 電話 想念
情緒,總是,這樣,上 的 雜物 我 又 如同 往常 般 地 向 家 的 方向 前進 想念 啊 這樣 的 情緒 總是 這樣 的 切割 我 的 心 啊 想念 在 這樣 的 秋夜 江定宇 作品展 序言 看到 江 先生
答案,總是,沒有,思考 的 空間 吧 我 常 對 事物 要求 本源 的 追根究底 的 探討 但 所 得 的 答案 總是 沒有 源頭 含糊 不 清 到 法國 後 的 五 年 中 從 對 西方 現代 藝術 的
之間,總是,忘,的 日子 但 沒 多久 王子 的 本性 便 顯露 無遺 又 開始 流連 於 球場 與 牌桌 之間 總是 忘 了 那 個 還 在 電腦桌 前 幫 他 打作業 的 公主 而 公主 除了 偶而 發發
的,總是,要,冷冰冰 的 電話 和 假日 的 相聚 回首 逝去 的 九月 幾乎 沒有 一 晚 是 好好 睡 的 總是 要 到 ICRT 廣播劇 開演 後 才 有點 睡意 我 似乎 忘 了 一 個 人 入眠 的
上校,總是,在,在乎 也 不 想 明白 這 六月 和 十二月 的 風暴 現在 和 六十 年 前 的 流沙 上校 總是 在 等待 著 在 這 年輕 城鎮 的 第一 個 自然 死亡 的 葬禮 中 等待 著 在
上校,總是,在,在乎 也 不 想 明白 這 六月 和 十二月 的 風暴 現在 和 六十 年 前 的 流沙 上校 總是 在 等待 著 在 這 年輕 城鎮 的 第一 個 自然 死亡 的 葬禮 中 等待 著 在
臉孔,總是,不,衣服 紅色 的 套裝 洋裝 甚至 紅色 的 牛仔褲 都 出籠 了 真 怪異 夢 中 妳 的 臉孔 總是 不 清楚 妳 是 長髮 還是 短髮 記得 妳 曾經 是 長髮 七月 的 時候 剪 了 個
冷氣,總是,有,陰森森 的 車站 不過 倒是 看 過 那樣 的 車 那 是 破破舊舊 的 中興號 車 上 的 冷氣 總是 有 股 揮 不 開 的 汽油味 我 東張西望 想 搞 清楚 身 在 何方 不過 沒辦法 雖然
我,總是,提到,學校 演講 時 總 有 學生 問 我 下 一 步 最 想 考察 的 課題 是 什麼 我 總是 提到 清代 的 山西 商人 二 我 終於 來到 了 山西 為 了 平定 一下 慌亂 的 心情
歷史,總是,無法,段 輝煌 歷史 的 共 創 者 於是 這 段 歷史 也 立即 破殘 中國 許多 方面 的 歷史 總是 無法 寫 得 痛快淋漓 有聲有色 很 大 一 部分 原因 就 在於 這 種 有 代表性 的 歷史
或多或少,總是,會,時 講 了 一 句 何不 食 肉糜 同樣 的 心理 人生 一帆風順 可 遇 而 不可 求 或多或少 總是 會 遇到 低潮 當 低潮 來臨 時 你 是 希望 很多 人 肯 過來 拉 你 一 把
