left_word,target_word,right_word,context
看似,難得,的,端午節 我 對 假日 已經 不再 有 任何 期待 並且 學會 隨便 打發掉 那 二十四 或 四十八 小時 看似 難得 的 休閒 額度 窩在 電腦 前 看 VCD 的 時候 電話 響起 那 頭 說 請 找 葉嘉玲
獲得,難得,的,被 人 了解 的 虛空 此時 想起 剛 入院 時 與 院長 的 一 席 談話 心靈 竟 獲得 難得 的 寧靜 於是 她 任性 的 留下來 了 儘管 撒坦諾 多 次 求見 想盡 辦法 要 她 收下
我,難得,回歸,小鎮 的 土地 上 了 然則 心 中 卻 有些 說 不 出 口 的 不 知 悲喜 我 難得 回歸 故里 因此 便 約 豬寶寶 吃飯 跟 他 說 好 無聊 啊 時間 花 在 一 堆
說,難得,看見,最近 的 動向 接連 說上 一 兩 個 鐘頭 然後 背 過 臉 來 向 大家 誇讚 玉清 說 難得 看見 她 這樣 有 學問 有 見識 的 女人 而 全 篇 不 見 有 玉清 發表 的
個,難得,的,只 能 無奈 地 順隨 時勢 而 浮沉 生存 的 艱辛 與 命運 的 荒謬 無常 在 這 個 難得 的 喜劇 收場 下 反 襯 著 一 絲 悠悠的 蒼涼 9點 一 開始 我 就 進 咖啡店
他們,畢竟,是,親戚 從此 他們 家 將 有 三 組 號碼 五 把 聽筒 不同於 我 沉默 的 獨居 生活 他們 畢竟 是 有 著 諸多 事項 要 聯絡 並且 常 因 佔線 太 久 而 互相 怪罪 的 熱絡
因為,畢竟,沒,中 進行 互動 書寫 的 讀者 比較 起來 喬伊思 的 多向 讀者 也 僅 是 意義 組合 者 因為 畢竟 沒 真正 參與 文本 書寫 允許 讀者 輸入 書寫 是 比較 特殊 的 網路 功能 這 類 互動
烏托邦,畢竟,難以,不 到 政治 的 操作 與 權勢 的 傾軋 人性 因之 得以 保持 真淳 質樸 然而 這 個 烏托邦 畢竟 難以 抗拒 世俗 繁華 的 浸染 是以 漁人 離去 時 村民 告訴 他 不足 為 外人 道 也
好,畢竟,是,靈魂 千萬 要 記得 帶 地圖 啊 還是 不要 多 想 這 種 太過 靈異 的 講法 才 好 畢竟 是 一 個 人 醒 著 的 半夜 235 那麼 到底 是 什麼 原因 使 人 失去 睡眠
呢,畢竟,那,不 後悔 不 後悔 看到 這些 妳 特別 加深 顏色 的 歌詞 老實說 我 沒有 什麼 感覺 了 呢 畢竟 那 已經 是 過去 的 事 了 嘛 我 抓抓 頭 也 只是 輕輕 的 牽動 一 下
但是,畢竟,他,的 事物 以及 意象 都 找到 了 他們 美好 的 位置 雖然 那些 位置 是 可以 鬆動 的 但是 畢竟 他 為 我們 安頓 他們 然後 出 了 一 本 詩集 我 不 以為 這 是 一 本
可是,畢竟,人,弔詭 的 是 襲來 的 卻 是 一 陣 太陽雨 剎然 來襲 也 會 嘎然而止 的 夏日 大雨 可是 畢竟 人 在 暮春 哪來 的 夏雨 整個 燠熱 長夏 我 捧 著 自己 的 黑暗 度過 小心翼翼 像
的,畢竟,誰,表現 的 是 多麼 意志 堅定 的 要 分手 但是 實際 上 絕對 是 沒有 這 種 勇氣 的 畢竟 誰 會 為了 聽 不 著 甜言蜜語 而 分離 呢 瘋 啦 最後 花 了 整個 晚上 的
歷程,的確,是,動盪 中 以致 有 鬱卒 苦悶 的 心聲 以致 有 徬徨 猶豫 的 嘆息聲 所以 說 成長 的 歷程 的確 是 別 有 一 番 衷曲 在 心頭 時代 的 遞嬗 環境 的 變幻莫測 讓 大 時代 青少年
人,的確,是,一輩子 若非 有幸 遇到 幾 位 恩師 就 很 難以 想像 我 今日 會 成為 什麼 樣 的 人 的確 是 如此 在 人 的 一生 之中 能 得到 名師 指點 往往 可 改變 你 的 一生 但
這,的確,是,年輕人 開始 建立 人際 關係 沈默寡言 守諾 慎行 是 最 能夠 獲得 別人 尊重 和 信任 的 基礎 這 的確 是 富有 哲理 之 言 堪為 座右銘 牢記 肺腑 永 誌 難忘 的 忠告 從 讀書 看書 從
遠景,的確,有,和 詩情 織成 羅曼蒂克 的 愛 亦 當 以 智慧 與 盼望 來 交織出 屬於 自己 的 人生 遠景 的確 有 不少 女孩 只 喜歡 美夢 和 幻想 卻 不能 腳踏實地 去 充實 自己 這 個 樣兒 怎麼
障礙,的確,是,一定 會 重新 鼓舞 起 新 希望 新 潮流 更 歡騰 更 勇氣 更 自信 掃除 社會 一切 障礙 的確 是 一 本 最 好 的 書 給 成長 中 的 女孩 啟示 所以 書 的 人生 是
水勢,的確,恢弘,的 尼加拉瓜 大 瀑布 我 想起 入口 招徠 遊客 的 看板 寫 著 媲美 兩 字 啊 這 水勢 的確 恢弘 壯闊 這 觀瀑台 假日 必然 有 許多 遊客 麋集 於 此 爭相 觀覽 這 大水 罷 觀瀑台
她,的確,有心,對於 個性 務實 的 她 而言 是 想像力 的 極限 挑戰 和 耐力 的 程度 考驗 一 開始 她 的確 有心 嘗試 但 漸漸 地 感覺 乏味 而 後繼無力 一直 到 兩 人 皆 同感 意興闌珊 為止 雖然
凡人,難免,沒有,的 一生 之中 能 得到 名師 指點 往往 可 改變 你 的 一生 但 男 老師 也 是 凡人 難免 沒有 國家 的 敗類 沒有 社會 的 蠹蟲 所以 陳克環 女士 特別 的 指導 女生 如何 去 避免
又,難免,惴惴,從未 謀面 的 連襟 同難 一樣 當代 存活 的 人類 既已 明知 形而上 的 抽象 虛妄 但 卻 又 難免 惴惴 甚且 在 心理 上 受 其 宰制 在 人類 文明 高速 發展 的 今日 我們 的 心情
小說,難免,讀者,過期 即溶 咖啡 真是 他媽的 幸福 好 滋味 不 親愛 的 我我 不 親愛的 我當 閱讀 這 本 小說 難免 讀者 有所 驚魂動魄 之 感 可以 說 是 一 部 描寫 大陸 淪陷 前夕 叛逆 靠攏 投降 分子
當然,難免,被,少 些 不 是 她 不肯 裝 是 她 不會 裝 就 因為 她 跟 不 上 腳步 當然 難免 被 家人 瞧不起 會 裝 的 人 都 對 她 這 不會 裝 的 真人 就是 不 對
他,總是,停,夕色 與 他 相互 輝映 不然 這 景致 可就 顯得 過份 單調 無趣 夕色 是 說不得 的 因為 他 總是 停 不 下來 一會兒 揮動 他 那 絢爛 的 萬 丈 金輝 彩 得 大地 一 片 黃金地
但,總是,忽略,不 知 從 何時 開始 青春 總 像是 追 不 著 的 影子 般 常常 惦記 著 它 但 總是 忽略 了 它 只 待 浴室 鏡 前 中 的 自己 重新 認識 自己 之後 才 能 體會出
心情,總是,興奮,剛 進 公司 時 戰戰兢兢 的 模樣 及 精力 無窮 的 工作 態度 每 天 睡 前 的 心情 總是 興奮 及 跳躍 惟恐 踏 不 著 前人 的 腳步 但是 今天 端起 咖啡 的 蓮花指 卻 是
他,總是,靜靜,從 大學 快 畢業 那時 老爹 因為 中風 就 不 太 能 自由 行動 幾 次 去 看 他 總是 靜靜 地 坐 在 他 身邊 報告 著 在 台北 的 生活 最後 一 次 再 去 我
演變,總是,歸根,的 負擔 看完 之後 感觸 良多 現代人 的 忙 與 盲 再 到 茫 這 一連串 的 行為 演變 總是 歸根 於 對 時間 上 貪求 與 僵固 利用 所 致 我 不禁 感嘆 要 問 人 的
人類,總是,相信,會 比 科技 決定 論 的 時間 二十四 小時 來得 有 彈性 因為 身處 文化 時間 中 的 人類 總是 相信 時間 為 人 所 用 而 非 倒過來 反 支配 我們 這 一點 是 著者 摒棄 西方
