left_word,target_word,right_word,context
驚訝,畢竟,為了,無尾熊 的 她 很 愉快 地 度過 第一 個 上學日 其實 身為 父母 的 我們 倒 沒 那麼 驚訝 畢竟 為了 上學 這 一 件 事 我們 已經 準備 很 久 了 身為 基督徒 的 我們 當 小安
情形,的確,罕見,一般 的 葡萄胎 都 是 單一 形成 這 種 異 卵 雙胞胎 又 葡萄胎 與 正常 胎兒 併存 情形 的確 罕見 葡萄胎 在 懷孕 時 都 會 有 陰道 出血 的 情形 另外 懷孕 時 子宮 變大 的
現象,的確,很,時間 卻 不需 要是 相同 的 從 這樣 的 定義 看來 王蒙 在 芝蘭室圖 中 強調 眾人 聚集 現象 的確 很 有 可能 代表 著 芝蘭室 也 是 有 許多 文人 僧侶 拜訪 往來 為 元季 雅集 發生
開始,的確,對,反應 許瑋倫 則 一貫 回答 以 我們 只 是 朋友 帶過 李威 經紀 公司 傑星娛樂 坦言 李威 剛 開始 的確 對 許瑋倫 有 點 好感 但 後來 並 沒有 在一起 傑星娛樂 表示 當初 兩 人 會 相識 主要
人,的確,有,舒服 她 認為 兩 人 是否 交往 得 由 男方 發言 孫復華 的 言語 中 似乎 暗指 兩 人 的確 有 交往 只是 男方 不 承認 但 她 卻 默認 兩 人 還 未 單獨 約會 過 至於
價碼,的確,比,抬高 價碼 也 是 兩 人 無法 成為 女 主角 的 主因 工作 人員 不諱言 兩 人 的 價碼 的確 比 以前 接演 十八 歲 時 高出 許多 工作 人員 感慨 表示 藝人 紅 了 以後 都 會
她,的確,尚未,傳出 主要 演員 可能 將 被 換 角 女 主角 林依晨 許瑋倫 並 不會 被 延用 林依晨 透露 她 的確 尚未 收到 新 戲 邀約 心 裡 是 有點 失落 不過 她 懂事 的 說 聽說 續集 會
楊千嬅,難免,被,三 部 影片 都 由 馬偉豪 編導 恰巧 和 鄭秀文 與 杜琪峰 韋家輝 的 合作 模式 相 彷彿 楊千嬅 難免 被 人 拿來 與 鄭秀文 相提並論 有 傳說 因 楊千嬅 鄭秀文 都 以 文藝 喜劇 走紅 彼此 之間
鹼味,總是,叫,元蒟蒻 搭上 減肥 的 風潮 在 這 一陣子 成為 當紅 炸子雞 可是 蒟蒻 那 一 股 獨特 的 鹼味 總是 叫 人 口服 心 不 服 令 人 欲 拒 還 迎 掙扎 不已 今天 特別 邀請 兩
他們,總是,最,天后 的 地位 鄭秀文 璀璨 亮麗 的 票房 成績 杜琪峰 與 韋家輝 這 編導 二 人 組 居功厥偉 他們 總是 最 能 發掘 Sammi 的 獨特 魅力 打 造出 一 個 又 一 個 適合 她 的 角色
美,總是,女生,牙齒 略 向 外凸 整體 上 雖然 有 開朗 活潑 的 個人 特質 但 希望 自己 能 更 美 總是 女生 的 天性 錦雯 表示 她 最 不 順眼 自己 的 鼻子 好 想 來 個 小 整型
