left_word,target_word,right_word,context
真,難得,在,著 他 的 心靈 現在 突然 像 一 朵 鮮艷 的 花 開 在 他 的 臉 上 真 難得 在 這兒 看到 你 他 緊緊 握住 我 的 手臂 將軍 的確 擁有 赤子之心 前 幾 年 他
爛醉,難得,清醒,些 先生 相親 時 技巧 地 告訴 女方 有時 小飲 一 杯 結果 才 發現 老公 每 天 爛醉 難得 清醒 至於 賭博 對 家庭 有沒有 責任感 兩 人 個性 適不適合 等 問題 更 不 是 在 印尼
位,難得,在,且 圖文 並 茂 刊出 這 位 推廣 中國 飲食 文化 聞名 大師 的 奇人 奇事 成為 一 位 難得 在 英國 社會 中 享受 生 榮 死 哀 待遇 的 中國人 也 因 這 幾 篇 顯著
這,難得,的,次日 的 戰略 了 因此 只 能 靠 自己 單打獨鬥 翁光智 苦笑 著 說 所以 我 盡量 抓住 這 難得 的 機會 問 問題 和 他們 切磋 技術 開拓 與 各 國 飛行 團體 的 關係 還 投稿
這,難得,的,望遠鏡 可惜 現在 它們 正 隱身 於 重重 雲霧 中 正當 我 取出 相機 貪婪 地 想 將 這 難得 的 美景 一一 攝入 鏡頭 卻 同時 感覺到 傘身 突然 陣陣 顫抖 起來 縛 在 羊咩咩 右 大腿
這麼,難得,的,一面 自我 介紹 才 知道 他 是 臺北市 消防局 的 消防員 受 過 CPR 訓練 感謝 上帝 有 這麼 難得 的 幫手 我們 不停 吹氣 做 心 外 按摩 將 急救 藥物 施予 心 內 注射 由於 光線
口福,畢竟,純,的 創意 對 食客 而 言 可以 享有 更 寬廣 的 味覺 空間 同時 也 是 一 種 口福 畢竟 純 西式 的 烹調 對 大多數 吃慣 中國 口味 的 人 來 說 接受度 仍然 有限 難免 錯過
圖冊,畢竟,容易,賣貨郎 的 擔從 茶壺 到 日用 雜貨 小兒 玩具 琳琅滿目 看 得 人 興味 十足 巧作 珍玩 寫實 圖冊 畢竟 容易 引起 獵奇 之 心 但 面對 書畫 瓷器 青銅 古 玉 放眼 望去 山高水長 鈞汝官哥 鐘 鼎
島嶼,畢竟,有,則 美 矣 也 的確 是 文人 思想 的 高峰 代表 然而 與 我們 今天 這 個 都會 島嶼 畢竟 有 些 時空 的 間隔 但是 像 韓熙載 夜宴 圖 民間 接受力 就 很 強 幾乎 家家 餐廳
中,畢竟,籌措,是 永遠 的 班長 雖然 因為 鄉下 小學 程度 不比 都會區 林洋港 報考 臺中 一中 落第 但 家 中 畢竟 籌措 了 一 筆 錢 將 年 僅 十三 歲 的 林洋港 送到 日本 念書 和 另 兩
歷程,畢竟,只,在 這 點 上 許信良 竟 和 陳履安 頗 有 神似 之 處 當然 人生 變數 太多 成長 歷程 畢竟 只 是 人生 的 一 小 段 就 如 柏楊 的 比喻 人 非 物質 不可能 像 化學
事變,畢竟,是,無論 好壞 總 想 從 臺灣 跳出去 張文義 也 認為 或許 對 多數 的 臺灣人 來 說 九一八 事變 畢竟 是 相隔 千 里 以外 的 戰場 他 說 感覺 似乎 是 很 冷淡 的 青天 白日 旗
上,畢竟,另,成就 者 當 推 白先勇 與 施叔青 王禎和 常年 雖 有幸 陪同 張愛玲 訪遊 花蓮 在 創作 脾胃 上 畢竟 另 有 所好 白先勇 與 施叔青 都 以 雕琢 文字 模擬 世情 著稱 張 是 寫實 主義 的
識見,畢竟,有所,成 了 三三 的 精神 導師 胡蘭成 是 極 具 爭議性 的 人物 惟 其 人 的 才學 識見 畢竟 有所 不同 今生 今世 中 民國 女子 一 章 把 張 胡 之 戀 寫 得 迷離 浪漫
頹廢,畢竟,得,南京 為 場景 就此 她 鋪張 曠男 怨女 但 寫 悲 歡 演義 墮落 與 繁華 荒涼 與 頹廢 畢竟 得 有 城市 作 襯景 才 能 寫 得 有聲有色 幾十 年 來 的 工農兵 文藝 把 城市
