left_word,target_word,right_word,context
這,難得,補助款,真正 妥善 運用 這些 經費 呢 在 我 參與 活動 的 過程 中 常 見 族人 沒有 利用 這 難得 補助款 的 正確 觀念 辦 活動 只 是 種 手段 目的 是 要 運用 這 筆 錢 來
問題,畢竟,電話,在 實踐 的 過程 中 卻 得 面對 不少 技術性 的 困難 例如 性 伴侶 難 尋 的 問題 畢竟 電話 交友 可能 太 陌生 給 對方 電話 又 覺得 不 太 安全 從 中 小學 同學錄 中
迎刃而解,畢竟,網路,這些 技術性 的 困難 或許 在 開拓 一 個 屬於 自己 的 網路 情慾 版圖 的 過程 中 迎刃而解 畢竟 網路 上 縱流 不息 的 對象 與 媒介 不僅 提供 女人 多元 的 情慾 發展 網路 虛擬 空間
離婚,畢竟,整,自己 在 做 什麼 也 知道 自己 想 做 什麼 或是 如何 善待 自己 所以 才 有 勇氣 離婚 畢竟 整 個 社會 對 離婚 的 女人 並 不 厚道 連帶 地 也 歧視 在 單親 家庭 中
但,畢竟,是,但 推行 兩性 平等 教育 成效 如何 我們 知道 有 許多 老師 在 學校 努力 推動 兩性 教育 但 畢竟 是 少數 進展 有如 牛步 軍方 的 問題 早已 層出不窮 但 在 尹清楓案 沉寂 多 年 的 今日
點,畢竟,公婆,把握 自己 的 人生 就 快 來不及 了 人生 不會 再 重來 公婆 就 由 先生 多 擔待 點 畢竟 公婆 疼 子 是 天性 他們 若 20 多 年 來 仍 無法 接受 我 那麼 我 再
空間,畢竟,沒有,工作 若 一 家 在 70 分 以上 的 公司 只要 你 是 人才 就 有 發揮 的 空間 畢竟 沒有 一 家 公司 是 100 分 一 個 工作 通常 會 牽涉到 很多 部門 你 多少 會
地方,畢竟,主管,心態 或是 討價還價 的 習慣 這樣 的 不 成熟 心態 也 是 娃娃臉 主管 要 提醒 自己 的 地方 畢竟 主管 應該 假設 自己 是 被 撒嬌 的 對象 而 不 是 被 部屬 疼惜 的 對象 不過
看法,的確,整,的 尊嚴 是 一 種 卓越 的 價值 那些 誠心 尋求 真理 的 人 一向 持 這 種 看法 的確 整 部 人類史 都 應該 在 這樣 的 肯定 之中 詮釋 每 一 個 人 都 是 按
看法,的確,整,的 尊嚴 是 一 種 卓越 的 價值 那些 誠心 尋求 真理 的 人 一向 持 這 種 看法 的確 整 部 人類史 都 應該 在 這樣 的 肯定 之中 詮釋 每 一 個 人 都 是 按
他,的確,在,的 回答 但 距 真相 多麼 遙遠 這 位 經師 講話 那麼 令 人 著迷 群眾 能 感覺到 他 的確 在 宗教 上 有 極 特殊 的 一 面 但 他們 還 無法 把 他 放 在 那些
愛,的確,是,移山 的 信心 若是 沒有 愛 就 什麼 也 不 算 正 如 聖女 小德蘭 所 感受 的 愛 的確 是 教會 的 心 我 宣稱 小德蘭 是 教會 的 聖師 因為 她 是 愛 的 科學 的
根源,的確,這,向 每 一 位 信友 所 傳報 的 訊息 二 瞻仰 主 的 面容 是 傳教 使節 的 根源 的確 這 是 要 向 前 看 的 時刻 將 目光 注視 基督 的 面容 聖神 召叫 我們 投向
主,的確,與,救主 基督 的 信仰 瞻仰 主 的 聖容 激起 門徒 們 也 瞻仰 今日 的 人 的 面容 主 的確 與 他 最 小 的 弟兄 相 認同 瞻仰 第一 位 最 偉大 的 福傳 者 耶穌 滋沿
界,的確,不論,有效 答覆 遠 超過 媒體 的 範圍 但是 在 努力 面對 挑戰 時 基督徒 不能 忽略 大眾 傳播 界 的確 不論 是 在 直接 福傳 或是 在 提供 支持 與 促進 人性 尊嚴 的 真理 與 價值 上
方面,的確,不同,朋友 與 全 世界 每 一 位 善心 人士 合作 就 歷史 而言 中國 和 天主教 在 某些 方面 的確 不同 但 絕非 彼此 對立 它們 是 今日 世界 上 存在 及 運作 最 悠久 的 兩 個
聖殿,的確,是,在 印度 這 個 有 著 古老 且 深刻 信仰 的 國度 裡 奉獻給 天主 之 母 的 聖殿 的確 是 不同 宗教 信仰 者 的 交會處 也 是 不同 宗教 之間 和諧 相處 及 彼此 交流 的
這,的確,不,讓 人 懷疑 媒體 到底 有 沒 有 性別 呢 到底 有沒有 性別 呢 我 談 遊戲 因為 這 的確 不 是 一 種 理性 的 選擇 我 鮮少 碰到 有 人 可以 把 政治 當作 理性 的
網路,的確,是,藉 此 生產 更多 的 知識 時 我們 並 沒有 同樣 生產 更多 的 閱讀 時間 所以 呢 網路 的確 是 一 個 快速 傳輸 的 過程 在 傳輸 的 過程 中 我們 的 時間 也 跟著 消逝
我們,的確,看到,而 有些 人 卻 像 是 揮之不去 的 陳腔濫調 呢 其中 不 存在 性別 的 問題 嗎 因此 我們 的確 看到 呂秀蓮 對 政治 理想 的 堅持 始終如一 卻 在 她 得以 落實 理想 時 人們 反 喝斥
嗯,的確,新,型態 病毒 可是 當 其它 同 黨 男 同志 高喊 被 男 總統 冷落 時 卻 開始 低吟 嗯 的確 新 政府 有 很多 潛在 危機 性別盲 就 是 看 不 見 擺 在 眼前 的 性別 問題
男人,的確,很,我 這樣 做 我 要 怎麼 面對 我 周遭 長期 被 壓迫 的 女人 呢 同樣 的 道理 男人 的確 很 辛苦 要 養家 要 多一點 薪水 可是 女人 難道 不 辛苦 嗎 女人 難道 不用 養家 嗎
哪裏,的確,養家,薪水 嗎 片面 的 思考 讓 我們 得到 片面 的 結論 使 我們 看 不 到 問題 在 哪裏 的確 養家 很 辛苦 錢 不 好賺 可是 薪水 水平 不足 是 整 個 社會 薪資 制度 的 問題
也,的確,達到,要求 判決 離婚 者 或 爭取 親子 撫養 權 基本 上 我 同意 這樣 的 策略 而且 這 也 的確 達到 某 種 成效 但是 有意無意 的 建構 了 一 種 離婚 女性 獨特 的 刻板 印象 無助
說,的確,有,並 批判 第二 種 方式 是 不 把 女人 放 在 主體 地位 的 作法 我 承認 她 說 的確 有 道理 但 並 不 認為 第二 種 方式 是 絕對 地 不妥 我 的 想法 是 如果
短片,的確,是,一 個 問題 了 而且 好像 還 更 大 恐怕 我 自己 無法 處理 不管 怎樣 那 段 短片 的確 是 拍 的 很 爛 效果 也 有限 也許 更 積極 的 作法 應該 是 告訴 男人 可以
社會,的確,在,為主 到 現在 以 一般 異性戀 居多 甚至 男 學生 的 強烈 入 社 意願 在在 說明 了 社會 的確 在 進步 讓 我們 對 女 學運 的 未來 感到 樂觀 但 女研社 的 生存 方針 問題 也
之下,的確,已,的 政黨 終 將 成為 泡沫 今天 的 台灣 在 半 世紀 的 獨裁 與 大 中國 姦逼 之下 的確 已 失去 台灣人 良質 與 敦厚 的 美 放眼 望 去 盡 是 野獸 出沒 弱肉強食 唯 力
時,難免,會,的 特殊 恩賜 有時 當 我們 看到 年輕人 想到 現代 社會 中 年輕人 特有 的 問題 及 弱點 時 難免 會 感到 悲觀 然而 大禧年 的 年輕人 改變 了 我們 的 想法 告訴 我們 儘管 可能 有些 含糊
