left_word,target_word,right_word,context
捕捉,難得,一,民眾 前來 觀賞 不但 岸 邊 擠滿 了 人群 更 有 不少 國內外 媒 媒體 聚集 在 此 捕捉 難得 一 見 的 畫面 更 有 人 不惜 危險 的 涉入 水 中 讓 一 旁 戒護 的
個,難得,的,騙不了 人 的 溫柔 與 純真 再 由 她 平常 的 言談 中 就 已 得知 她 是 個 難得 的 好 女孩 難怪 丁皓 昨天 會 發 那麼 大 的 火氣 他們 夫婦 原本 還 一直 在
十分,難得,的,都 可以 讓 人 沉浸 歌 中 的 情境 與 情感 氛圍 中 就是 成功 的 作品 了 十分 難得 的 是 那英 上 一 張 專輯 征服 選 歌 及 唱腔 的 處理 商業 考量 太 重
武功,畢竟,難,傷 在 自己 身 上 如果 剛才 沒有 石強 的 保護 她 不可能 全身 而 退 她 的 武功 畢竟 難 敵 眾 手 更 別 說 那些 刀 棍 了 你 的 臉 白 得 像 大理石
智子,畢竟,他去,台灣 為了 看 雪 而 忘記 約會 不 是 不 正常 的 事 問題 是 劉偉 可以 告訴 智子 畢竟 他去 看 的 只 是 一 具 兩千多 年前 的 木乃伊 可是 他 也 說 不 出 原因
真確,畢竟,兩,的 女人 會 和 他 有關係 或是 如 老姐 說 的 他 其實 對 智子 的 感情 不 真確 畢竟 兩 人相 隔 老遠 一 年 見不到 幾 次 面 充其量 不過 是 可 有 可 無 的
他,畢竟,是,就 喝 吧 說不定 等下 出門 又 撞到 羽林郎 成雋 是 體會 不 出 劉平 的 感受 的 他 畢竟 是 匈奴 還是 個 投降 的 匈奴 剛 認識 的 時候 成雋 常 會 無意間 發生 敵我 的
挖角,畢竟,一,聯盟 損失 不 是 金錢 或 成績 已 可 替代 的 不能 一味 地 怪罪 那魯灣 公司 的 挖角 畢竟 一 隻 手掌 拍 不 響 球團 該 反躬自省 的 是 為什麼 他 想 跳槽 球團 在 球星
威力,畢竟,速,春訓 時 禁止 新秀 投手 松阪大輔 練 滑球 的 事 東尾修 是 希望 松阪 的 速 球 保持 威力 畢竟 速 球 人才 珍貴 變化型 投手 好 尋 不 知道 有 沒 有 人 去 提醒 曹錦輝 別
也,畢竟,是,南山 的 意境 更加 坦率 爽朗 不 假 斯文 造作 雖說 好 滿足 此刻 的 擁有 但 此刻 也 畢竟 是 片刻 而 非 永遠 歌曲 最後 他 一 聲 唉呀 有 遺憾 的 意味 也 有 能
