left_word,target_word,right_word,context
金杯,難得,一,右手 換 左手 反 扣 進 框 獲得 五 名 評審 全部 給予 滿分 10 分 肯定 奪得 金杯 難得 一 見 的 烏龍 事件 造就 了 史托傑柯維奇 衛冕 三分球 大賽 冠軍 由於 工作 人員 的 失誤 國王隊
緊張,畢竟,他,大為 不 快 第二 度 跳出來 指責 隊友 不 夠 積極 不過 談到 個人 戰爭 布萊恩 還 不用 緊張 畢竟 他 比 麥葛雷迪 多 了 三 枚 冠軍戒 而且 廣告 收入 可是 小麥 的 三倍 有餘 小牛 以
老,的確,是,籃板 控衛 胡德森 21 分 射手 塞比亞克 14 分 其餘 皆 未 達 兩 位數 賈奈特 表示 兩 老 的確 是 傳奇 球星 日復一日 表現 就是 如此 突出 西區 第五 灰狼 未 能 延續 連勝 氣勢 第四 拓荒者
謹慎,的確,收到,她 從 比賽 中 找回 節奏 包括 決賽 她 都 刻意 把 攻守 節奏 放慢 打 得 很 謹慎 的確 收到 效果 能 在 低潮 中 奪金 這 座 冠軍 讓 柳信美 對 四月 安麗杯 充滿 期待 安麗杯
判決,的確,讓,通 擔心 抗議 無效 所以 作罷 濱西 也 承認 第1 局 8 號 失誤 加上 這 個 犯規 判決 的確 讓 她 受挫 隨後 雖 有 機會 反撲 但 第13 局 7 號 球 她 為 作球 調整
法,的確,可行,的 五 處 癌瘤 有 三 處 完全 消失 二 處 明顯 變小 由 此 可 知 本 法 的確 可行 目前 該 研究 人員 正 向 美國 食品 藥物 管理局 FAD 提出 進行 人體 試驗 的 申請
療法,的確,是,發生 癌細胞 尚未 被 腺病毒 殺死 而 腺病毒 已 先 被 免疫 系統 清除 的 情況 不過 病毒 療法 的確 是 一 令 人 期待 又 深 具 潛力 的 療法 此 法 具 高度 的 專一性 可
他,的確,是,十三 年 前 第一 順位 選走 吳復連 謝長亨 差一點 就 是 中華 職棒 第一 個 選秀 狀元 但 他 的確 是 獅隊 史 上 首 位 在 選秀會 選中 的 投手 他 今年 帶領 選秀 狀元 投手 最多
論點,的確,有,在 遺傳 物質 genetic material 當中 在 生物體 的 一生 中 順序 上演 對於 這樣 宿命論 fatalism 的 論點 的確 有 一些 根據 最 重要 的 發現 是 Hayflick 曾 證實 組織 培養 tissue culture 中 的 人類
總是,難免,眼前,裡頭 自我 充實 靜靜 等待 復出 黃平洋 將 眼前 的 事實 當成 人生 的 起起落落 他 認為 鬱卒 總是 難免 眼前 必須 好好 充實 自己 將來 往 基層 棒球界 發展 一 頭 白髮 的 李居明 說 他 看
球員,難免,會,賽 前 徐生明 就 表示 金剛 年輕 球員 適應 能力 較 差 第一 次 與 統一 作戰 年輕 球員 難免 會 緊張 結果 六棒 陳志明 單場 挨 4 K 一棒 許堯淵 3 K 球員 被 三振率 偏 高
球迷,總是,大喊,NBA 紀錄 只 知道 全 場 1萬8197 名 球迷 為 他 的 表現 瘋狂 每 次 持 球 球迷 總是 大喊 史普利 史普利 史普利威爾 炙熱 的 進攻 火力 也 讓 近來 有關 他 的 交易 傳言 再 投下
起飛,總是,能,但是 體能 條件 跟 喬丹 就是 差 一 截 無法 像 喬丹 一樣 跑 跳 所以 每當 喬丹 起飛 總是 能 展現 體能 與 技巧 的 極限 小牛 不再 鐵齒 堅持 進攻 就 是 最佳 防守 本 季
處,總是,引起,職棒 明星秀 人氣 最 旺 的 兄弟象 黃金 戰士 陳致遠 無時不刻 散發 巨星 的 氣質 所 到 之 處 總是 引起 女 球迷 尖叫 對於 新 的 未來 陳致遠 表示 他 已經 明顯 感受到 今年 誓師 大會 的
鬱卒,總是,難免,時間 裡頭 自我 充實 靜靜 等待 復出 黃平洋 將 眼前 的 事實 當成 人生 的 起起落落 他 認為 鬱卒 總是 難免 眼前 必須 好好 充實 自己 將來 往 基層 棒球界 發展 一 頭 白髮 的 李居明 說 他
人們,總是,評價,50 大 球員 是否 名實 相符 認為 他 是 活 在 喬丹 的 影子 之下 但 布朗 說 人們 總是 評價 他 的 價值 是 來自於 喬丹 但 就 像 湖人隊 渥錫 跟 著 賈霸 及 魔術 強森
