left_word,target_word,right_word,context
許多,難得,的,族群 多 文化 的 主體 意識 一 年 多 來 我們 雖 步履 闌珊 卻 也 獲得 了 許多 難得 的 友誼 和 經驗 值得 一 提 的 是 我們 有 一 位 青年 才俊 的 工作 夥伴
人生,難得,有些,當 愛 愈 被 洗淨 自我 愈 被 顯現 生命 就 愈來愈 清晰 愈來愈 豐富 6 慶祝 生命 人生 難得 有些 人 活 得 很 痛苦 覺得 生 不如 死 真的 死 了 問題 並 沒有 解決 來世
基石,畢竟,在,與 文化 在 一 個 民族 自覺 聲浪 日益 高張 的 時代 這 個 工作 絕對 是 重要 基石 畢竟 在 過去 殖民 政府 的 統治 下 各 種 宗教 門派 政黨 派系 以及 財團 介入 等 不同
問題,畢竟,回顧,他們 在 回憶 族群 的 文化 歷史 記憶 時 總 不會 忘記 關切 部落 生計 與 發展 的 問題 畢竟 回顧 歷史 與 文化 是 為了 眺望 未來 與 照顧到 目前 的 生活 部落 的 原住民 是 務實
實相,畢竟,空,與 證悟 的 目標 應 有 的 認知 有 了 這樣 的 認知 就 會 發現 諸 法 實相 畢竟 空 般若 這些 東西 不 容易 學 有的 人 學 空 沒有 方便 沒有 方便 就 執著 認為
勝義,畢竟,空,修行 有關 以及 跟 經論 的 結集 有關 中觀 談 空 與 二諦 中觀 說 世俗 假名 有 勝義 畢竟 空 以 世俗 來 說 一切 都 是 假名 有 的 都 是 因緣 和合 的 離開 因緣
勝義,畢竟,空,不可 得 所以 他 是 緣起 的 因緣 生 的 中觀 有 一 句 話 世俗 假名 有 勝義 畢竟 空 以 世俗諦 來 說 一切 都 是 假名 有 的 因為 凡 存在 的 都 是 因緣
勝義,畢竟,空,這 個 有 是 依 空性 而 存在 而 建立 的 簡單 的 說 即 世俗 假名 有 勝義 畢竟 空 世俗諦 又 叫做 有 勝義諦 又 叫做 空 那 就 是 空 即 有 有 即 空
色法,畢竟,空,再 分 唯識學 就 用 這 個 方分 不可 得 來 破斥 部派 對 極微 的 執著 所以 色法 畢竟 空 可是 唯識 執看 心法 不能 空 說 有 剎那 分 心 的 剎那 剎那 最 微細 的
淨,畢竟,都,都 是 佛 這些 都 是 我們 凡夫 的 戲論 妄想 沒有 這樣 的 事 聖 凡 染 淨 畢竟 都 是 緣起 假名 施設 無 自性 不可 得 時間 的 長短 不論 無量 劫 或 最 短
勝義,畢竟,空,都 應該 尊重 不要 去 毀謗 現在 歸結 來 說 中觀 就 是 二諦 圓融 世俗 唯 假名 勝義 畢竟 空 世俗 當下 就 是 勝義 勝義 當下 就 是 世俗 不 是 世俗諦 之外 還 有 一
是,畢竟,空,假名 無 自性 的 如果 證入 解脫 的 境界 則 當下 真 妄 邪 正 善 惡 都 是 畢竟 空 所以 般若經 才 會 說 是 煩惱 空 菩提 也 空 眾生 空 佛 也 空 不
是,畢竟,空,淨 邪 正 都 是 在 世俗諦 施設 的 證入 勝義諦 就 發現 這些 都 是 戲論 都 是 畢竟 空 既然 畢竟 空 那裡 還 會 有 真如 產生 無明 還 有 這 種 執看 讓 你
既然,畢竟,空,都 是 在 世俗諦 施設 的 證入 勝義諦 就 發現 這些 都 是 戲論 都 是 畢竟 空 既然 畢竟 空 那裡 還 會 有 真如 產生 無明 還 有 這 種 執看 讓 你 去 顛倒 所以
問題,畢竟,事實,我 不 希望 因為 這些 問題 很 難 處理 就 認為 它們 不過 是 一 個 個人 選擇 問題 畢竟 事實 是 的確 有 一 股 誠品 品味 論述 力量 在 作用 著 否則 不會 有 那麼多 天真
者,畢竟,有限,的 鬆散 和 對 移居地 的 認同 可是 實質 上 能夠 和 故鄉 的 信仰 維持 密切 關係 者 畢竟 有限 當 原本 的 民間 信仰 者 從 其 原有 的 信仰 實踐 場域 當中 脫離 但是 又
但,畢竟,還是,顯現 神足 通 的 賓頭盧 犯 了 突吉羅戒 雖然 所 犯 是 不足 為 道 的 小小 戒 但 畢竟 還是 犯戒 可見 四分律 明文規定 出家 僧人 不可 向 白衣 顯現 神通 然而 在 外道 六 師 的
但,畢竟,只,空 無我 卻 不肯 把 神通道 傳授 給 他 的 深意 神通 和 靈異 顯然 是 迷人 的 但 畢竟 只 是 一 種 暫時性 的 方便 如果 佛教 在 暫時性 的 方便 之外 無法 提供 永恒性 的
監禁,的確,自,人 膽敢 在 公共 場合 發言 他 很 快 就 會 以 叛亂 的 罪名 被 起訴 並 監禁 的確 自 1980年 以來 在 軍方 勢力 與 左翼 革命 組織 的 對峙 中 計有 25000 人 喪命 15000
合作,的確,立下,也 是 藤森 的 首席 心腹 蒙特西諾 在 清剿 游擊隊 和 打擊 毒品 走私 方面 長期 與 CIA 合作 的確 立下 不少 汗馬功勞 也 因此 獲得 華盛頓 方面 和 祕魯 領導人 的 高度 信任 然而 自 2000年 9月
這,的確,是,個 運動 而 其中 也 不時 有 學者 提出 對於 研究 倫理 這 方面 的 檢討 與 反思 這 的確 是 很 正確 而且 必要 的 但 像 這 種 態度 層面 的 問題 其實 是 說 歸
共識,的確,有待,過去 來 台灣 訪問 的 加拿大 原運 人士 一再 提起 這樣 的 態度 如何 達成 原住民 內部 的 共識 的確 有待 政治 人物 與 社會 運動 者 花 更多 的 心血 與 精神 去 溝通 這 就 是
中,的確,有,太平洋 時報 時報 廣場 吳濁流 先生 一 文 中 所 提到 的 台灣 的 孤兒 戰後 台灣 人 中 的確 有 相當 多數 人 不 認同 台灣 尤其 是 高官 及 有錢人 若 有 機會 讓 仍 居住
時候,的確,有,他們 抵抗 的 起點 然而 有趣 的 是 許多 中產階級 到 誠品 消費 閒逛 或 翻 書 的 時候 的確 有 其 愉悅 的 心情 那麼 該 說 這些 前往 誠品 消費 閒逛 或 翻 書 的 中產階級
他們,的確,是,這些 前往 誠品 消費 閒逛 或 翻 書 的 中產階級 是 被 誠品 品味 所 欺騙 呢 還是 他們 的確 是 在 作 自己 類似 的 問題 一 位 原本 瘦弱 的 男孩 因為 參加 時下 流行 的
這些,的確,是,自己 有 品味 很 快樂 不過 是 種 偽 意識 那麼 怎樣 的 意識 才 是 真 意識 這些 的確 是 很 難 處理 的 問題 但是 我 不 希望 因為 這些 問題 很 難 處理 就 認為
是,的確,有,因為 這些 問題 很 難 處理 就 認為 它們 不過 是 一 個 個人 選擇 問題 畢竟 事實 是 的確 有 一 股 誠品 品味 論述 力量 在 作用 著 否則 不會 有 那麼多 天真 而 誠實 的
論述,的確,存在,社會 論述 所 影響 的 主體 顯然 不 曾 存在 過 回到 前面 的 問題 既然 誠品 品味 論述 的確 存在 著 運作 著 那麼 我們 要 如何 看待 論述 與 主體 間 的 關係 論述 誠品 品味
可能,的確,現代,一 對 一 的 婚姻 制度 中 選擇 一 個 幸福 組合 而 不 可以 是 其他 的 可能 的確 現代 婚姻 不 算 完全 是 在 反映 女人 的 被 物化 然而 它 雖然 少 了 些
現象,的確,存在,遙感 念力 彎 物 突破 空間 障礙 甚至 讓 煮熟 的 種子 再度 發芽 的 種種 特異 功能 現象 的確 存在 在 浩瀚 的 宇宙 中 不管 你 相 不 相信 我們 都 必須 承認 自己 知道 的
變遷,的確,有,的 重要 因素 之 一 如果 單獨 將 居住 年數 轉換成 移民 經驗 的話 移民 經驗 對於 信仰 變遷 的確 有 相關性 存在 移民 者 在 目前 的 信仰 以及 以前 的 信仰 認同 方面 在 佛教 和
也,的確,表現出,各別 題目 來 看 曾經 經歷 信仰 變遷 者 在 有關 移居地 當地 社區 的 祭祀 活動 上 也 的確 表現出 較 低 的 參與率 這樣 有關 信仰 變遷 者 和 移民者 在 有關 移居地 祭祀 活動 的
也,的確,和,和 移民 者 在 這 一 題 的 比例 差距 最 大 而 這 個 題目 事實 上 也 的確 和 一 個 人 是否 改變 信仰 有 相關 p lt 001 將 移民 非 移民 者 和
指標,的確,會,不 去 祭拜 本 地 神明 如果 暫時 看成 是 未 能 融入 當地 祭祀圈 的 一 個 指標 的確 會 提高 一 個 人 改變 信仰 的 可能性 但是 這 種 作用 在 非 移民 者 的
證實,的確,是,在 軍 中 遇到 一 位 紫微斗數 的 高手 他 曾 試 過 那 位 高手 多 次 證實 的確 是 箇中 高手 很 靈驗 有 一 天 那 位 高手 向 陳澤義 透露 把 紫微斗數 學好 的
