left_word,target_word,right_word,context
是,難得,的,有 機會 接觸 另 一 種 文化 學習 另 一 種 語言 見到 更 大 的 世界 也 是 難得 的 收穫 媽媽 也 認為 不管 日子 是 好過 還是 難過 一家人 生活 在一起 共同 經歷 才 是
這,難得,一,媽媽 很 關心 地 一直 收看 新聞 爸爸 卻 拿 了 照相機 出去 了 他 說 要 拍下 這 難得 一 見 的 奇景 思漢 和 思安 也 沒 閑 在 家 裏 早 就 找 社區 裏
嗎,畢竟,小紅帽,必須 獨當一面 應變 能力 卻 很 幼稚 脆弱 時 這 不 是 隱藏 著 更 大 的 危機 嗎 畢竟 小紅帽 是 會長 大 的 小紅帽 是 會 長大 的 為了 使 原住民 兒童 擁有 更 好 的
形象,畢竟,是,聲 裡 一 帆 嘎然 而 落 啊 何其 悠然 地 如雲 之 拭 鏡 那 光明 的 形象 畢竟 是 漂 渺 而 逝 我 乃 脫下 輕 披 的 衣襟 向 潭心 擲 去 擲 去
電磁波,的確,有,說 把 行動電話 放 在 褲腰 會 傷害 腎臟 對 此 新光 醫院 腎臟科 主任 江守山 指出 行動電話 電磁波 的確 有 可能 干擾 腎臟 血流 此外 女士 把 大哥大 放 在 側 揹 的 皮包 中 也 可
篩檢率,的確,偏低,步 相較 於 先進 國家 婦女 抹片 篩檢率 最 高 可 達到 八成 以上 水準 我國 的 抹片 篩檢率 的確 偏低 保健處 簡任 技正 張丹蓉 一語 道出 原因 很多 婦女 視 內診 為 畏途 而且 對 癌症 欠缺
來源,的確,這,這樣 的 減少 嚴重 影響到 一些 經濟 魚種 包含 沙丁魚 鯷類 鱈魚 鮪魚 及 太平洋 鯖 的 食物 來源 的確 這 區域 的 商業性 鯷類 魚類 已 完全 瓦解 自從 1970年 早期 其他 商業性 魚種 的 產量 也
也,的確,是,之中 而 恰巧 爺爺 又 是 一 位 嚴謹 堅持 自己 的 老人 還 有點 頑固 但 爺爺 也 的確 是 幫 了 我 一 個 大 忙 因為 暑假 裡 我 很 懶得 早起 早上 都 是
地,總是,閉,螳螂 蟬 蚱蜢 公 的 那 隻 雖然 已經 可以 張開 了 但 牠 還是 不 太 習慣 地 總是 閉 著眼 牠們 的 叫聲 比 剛 來 時 大 很多 0706 星期三 今天 母 的 五色鳥 也
眼睛,總是,睜,後腦杓 冒 的 是 青綠 的 羽毛 靠近 眼睛 的 羽徑 冒 的 是 藍色 這些 鳥 的 眼睛 總是 睜 一 隻 閉 一 隻 的 真 教 人 不 舒服 0709 星期六 我 本來 是 要
消息,總是,牽動,提尼肯 的 體驗 愈 深 回家 的 日子 也 近 了 三 年 多 的 時光 家鄉 的 消息 總是 牽動 著 我 的 心 許多 的 消息 中 有 好 消息 也 有 壞 消息 民國 八十三
結尾,總是,王子,呢 當然 這 種 血淋淋 的 場面 還是 讓 我們 感傷 不已 每 一 個 愛情 故事 的 結尾 總是 王子 和 公主 從此 過 著 幸福 快樂 的 日子 我 家 後院 上演 的 卻 是 國王
飢腸轆轆,總是,優先,爸媽 帶領 了 孩子 一起 飛上 野鳥 餵食 器 作 父母 的 不 曾 考慮 自己 也 是 飢腸轆轆 總是 優先 把 野鳥 餵食 器 裡 的 穀物 塞 在 孩子 的 嘴 裡 鳥 寶寶 呆呆 的
仙仙,總是,飛上,頂 通 人性 我 的 洗衣機 放 在 頂樓 在 我 固定 每 天 早上 洗衣服 的 時間 仙仙 總是 飛上 窗臺 從 窗口 往 裡 望 很 好奇 的 要 看清楚 我 的 一舉一動 如果 這 一
仙仙,總是,像,吧 書本 上 說 鴿子 求生 的 本領 高強 你 一定 能夠 適者生存 的 在 台灣 的 時候 仙仙 總是 像 一 位 獨行俠 似的 獨來獨往 可是 來到 龍溪 社區 這兒 的 野 鴿子 喜歡 三五成群 過 團體
我,總是,先,不再 湧動 山居 的 日子 自從 來到 山 裏 朋友 啊 我 的 日子 是 倒轉 了 的 我 總是 先 過 黃昏 後 渡 黎明 每 夜 我 擦過 黑石 的 肩膀 立於 風 吼 的 峰
寢具,有助於,安眠,可以 請 室友 按時 就寢 或 按時 睡覺 睡 前 泡 個 溫水澡 上床 前 調整 檢查 一下 寢具 有助於 安眠 有助於 安眠 即日 起 山地 離島 地區 的 民眾 在 當地 持 健保卡 看病 可 免除 部分
安眠,有助於,安眠,室友 按時 就寢 或 按時 睡覺 睡 前 泡 個 溫水澡 上床 前 調整 檢查 一下 寢具 有助於 安眠 有助於 安眠 即日 起 山地 離島 地區 的 民眾 在 當地 持 健保卡 看病 可 免除 部分 負擔 如果
都,有助於,漁業,的 產量 除了 棲息地 保護 之外 利用 政策 或是 各 種 不同 的 工具 限制 資源 的 使用 都 有助於 漁業 資源 的 保育 如 透過 海洋 保護區 或是 季節性 的 禁止 捕 魚 等 另外 透過 更
