left_word,target_word,right_word,context
更,難得,的,也 有助於 社會 的 進步 中國 傳統 優秀 文化 強調 反求諸己 的 恕道 精神 這 是 比 逆來順受 更 難得 的 一 種 內省 工夫 孟子 離婁篇 有 曰 愛人 不 親 反 其 仁 治 人 不治
是,難得,一,延續 其 滿足 的 狀態 他 會 冀求 健康 長壽 秦始皇 和 漢武帝 在 中國 歷史 上 都 是 難得 一 見 的 才 大志 高 功業 彪炳 的 帝王 秦始皇 統一 度量衡 車 同 軌 書 同
很,難得,碰到,的 危險性 較 小 壞處 則 是 緝捕 的 點 太 分散 這裡 三 個人 那裡 五 個人 很 難得 碰到 一 網 成擒 的 大 案子 不過 即使 是 中小型 販毒 集團 彼此 間 也 有 極
真是,難得,的,電視劇 的 暢銷 知名度 大 漲 金庸 對 明教 教規 習慣 的 描寫 贏得 大陸史 學者 晁 華山 真是 難得 的 準確 的 稱許 但 金庸 所 說 張無忌 統一 明教 後 成為 中原 群雄 之 首 其後
屬,難得,除,他 獅王 高 借用 獅王 牙膏 來 戲謔 他 石獅 體積 龐大 要 收集 上 百 件 都 屬 難得 除 經由 古董商 來自 大陸 高建文 說 他 自己 也 積極 尋找 他 不諱言 自己 常常 併購 獅王
聞,難得,一,裡 最 凶悍 的 吃 人 猛虎 遂 傳出 獅子 能 拉虎 吞貔 豹 裂犀 分象 加上 百 聞 難得 一 見 移情 作用 發酵 獅子 遂 成為 中國 似 幻 似 真的 聖獸 四處 發揮 正面 抵擋
是,難得,的,要 絕版 了 那 桌 的 茶 主人 說 這 是 今年 的 安徽 黃山 毛峰 綠茶 正 是 難得 的 佳品 談話 間 有的 茶席 已經 開始 第一 泡茶 這 桌 的 茶 主人 是 個 清秀
逐日,難得,一,與 毛毛蟲 第一類 接觸 的 記憶 但 當 綠地 漸 由 人們 生活 中 消失 都 會 裡 逐日 難得 一 見 毛毛蟲 不少 蝴蝶 蛾類 還 被 生物 學界 建議 列入 保育 名單 毛毛蟲 為何 突然 在
多,畢竟,還,便 問 她 那 妳 為什麼 不 離開 還要 住在 這裏 呢 婦人 說 因為 這裏 雖然 老虎 多 畢竟 還 沒有 暴政 呀 啟示 老虎 非常 兇猛 人人 都 怕 婦人 的 公公 丈夫 兒子 都 被
大學,畢竟,不同,可以 說 是 嶄新 的 觀念 但 教會 所 辦 的 大學 和 學習 它 而 形成 的 大學 畢竟 不同 其中 最 明顯 的 差別 就 在 宗教 色彩 由於 大學 不足 曾 任 教育 總長 的
社會,畢竟,日漸,蜚短流長 的 閒話 文化 八卦 文化 但 同時 也 有 降低 社會 疏離 焦慮 的 功能 不過 台灣 社會 畢竟 日漸 工業化 有心 有閒 聽 人 長篇大論 的 人 少 了 都市化 的 結果 也 使 人際 互動
但,畢竟,不如,春秋 時 靠近 沿海 的 齊國 雖然 已經 在 海 上乘 百 里 之 桅 竟夜 捕 魚 但 畢竟 不如 今天 的 遠洋 漁船 可以 終年 在 五 大洋 四處 撈捕 各 式 海鮮 因此 腦筋 動
道家,畢竟,是,覺得 能 有用 的 東西 都 工具化 了 但是 自我 不 應 工具化 應該 超然物外 逍遙 自得 但是 道家 畢竟 是 重視 情意 自我 最 極端 的 例子 至於 儒家 則 強調 自強不息 儘管 也 有 君子 息
但,畢竟,還是,曾 衰歇 儼然 宣告 了 金庸 時代 的 來臨 近代 武俠 小說 的 盛況 金庸 貢獻 過 心力 但 畢竟 還是 五百多 位 作家 三 四千 部 作品 的 心血 共同 締建 的 林保淳 說 金庸 的 作品
小說,畢竟,和,文 指出 金庸 稱 大明 帝國 為 明教 教徒 打出來 的 缺乏 足夠 的 證據 多 為 望文生義 小說 畢竟 和 史實 有 段 距離 但 面對 金庸 心情 是 複雜 的 作為 讀者 只有 敬佩 作為 歷史
配合,畢竟,學校,親師 師生 親子 間 的 頻頻 互動 除了 老師 無怨無悔 地 付出 外 還 必須 仰賴 家長 大力 配合 畢竟 學校 至多 只 佔 生活 中 的 一半 時間 但 並非 每 位 家長 都 能 體察 老師
這,畢竟,是,為 劇中人 笑 抵禦 好萊塢 在 這樣 的 電影 環境 下 好萊塢 自然 毫無 施展 的 空間 但 這 畢竟 是 極 少數 的 例外 據 法國 國家 電影 中心 的 統計 一九九六年 美國 全 年 出版 了
電影,畢竟,還是,者 不 以 寫 劇本 為 結束 是 看到 可以 參與 拍片 的 可能性 但 盧非易 也 強調 電影 畢竟 還是 資金 產業 自己 寫 自己 拍 多少 就 會 考慮到 角色 規模 的 大小 例如 現在 不
獅博館,畢竟,看過,的 玩藝 用心 就 值得 佩服 教育部 次長 李振興 則 建議 自己 師大 社教系 的 學生 去 參觀 獅博館 畢竟 看過 許多 玉器 陶瓷 繪畫 後 這麼多 石獅 群聚 一 堂 還是 第一 次 何況 小朋友 可以 在
機會,畢竟,不,一邊 示範 一邊 講解 台 下 的 同學 早 就 笑 得 前 翻 後仰 可是 這樣 的 機會 畢竟 不 多 大多數 的 情況 是 有時 同學們 想 看 個 戲 卻 苦於 無 戲 可 看
那,畢竟,不,來 說 又 好像 帶 一些 外國 的 影響 他 可能 會 說 一些 英文 或 普通話 但 那 畢竟 不 是 自小 熟習 的 他 最 熟悉 的 粵語 卻 不 方便 於 書寫 他 念書 時
但,畢竟,比,永遠 被 淘汰 出局 了 新興 產業 講究 資本 密集 技術 密集 創 業者 白手起家 不 是 不可能 但 畢竟 比 以前 困難 許多 就 連 開 間 電器行 美容院 甚至 雜貨店 等 也 會 發現 自己 要
了,畢竟,大家,而 導致 的 退貨 或 拖欠 貨款 一般 說來 大家 讓 一 讓 分攤 一下 也 就 熬過去 了 畢竟 大家 都 希望 長久 合作 把 下游 客戶 逼倒 了 對 自己 也 沒有 好處 比較 頭痛 的
護盤,畢竟,只是,國產車 及 國揚 實業 並 未 通過 紓困 標準 就是 證明 進一步 看 財政部 主導 的 紓困 及 護盤 畢竟 只是 救急 長期 來 看 還是 要 搭配 產業 政策 的 調整 才能 收效 政策 有時候 不必 太
無可厚非,畢竟,學術,都 懂得 多 國 語言 但 未必 每 種 都 能夠 流暢 書寫 和 對話 其實 這 也 無可厚非 畢竟 學術 研究 主要 是 閱讀 史料 提出 問題 找出 解決 的 方法 只要 有 閱讀 和 消化 書籍
問題,畢竟,孔老夫子,與 反 教材 陳進興 能否 納入 教科書 的 爭議 也 凸顯 負面 人物 適不適合 做 教科書 教材 的 問題 畢竟 孔老夫子 除了 要 學生 見賢思齊 外 也 不 反對 學生 見 不 賢 而 內 自省 然而 多數
但,畢竟,只,當 一 名 母親 然而 這 個 假設 在 當前 的 台灣 社會 雖然 已 有 實踐 者 但 畢竟 只 屬 鳳毛麟角 事實 上 母職 的 背後 隱藏 著 一 股 錯綜複雜 的 父權 共產 結構 亦即
之間,畢竟,還是,退掉 下 一 次 一定 請 我們 吃 肉丸 道理 人人 都 懂 但是 道理 與 真實 生活 之間 畢竟 還是 有 一 段 距離 到 羅馬 要 學習 羅馬人 的 言行 最後 一 個 故事 是 我
你,畢竟,不,壞事 每 天 在 發生 而 你 或許 就 在 他們 旁邊 多數 的 事 你 無能為力 因為 你 畢竟 不 是 上帝 但 有些 事 你 可以 選擇 不要 放棄 祇要 伸出 你 的 手 你 會
人,畢竟,只有,中 好友 的 一 番 耳提面命 人生 雖然 是 由 美 夢 與 惡夢 交織 而 成 但 人 畢竟 只有 一 次 活 著 的 機會 抱怨 哭泣 是 無濟於事 的 只有 勇敢 面對 真實 的 人生
跑,的確,很,想想 該 如何 來 譴責 制裁 她 接著 就 有 網友 反映 兼任 老師 台北 新竹 兩 地 跑 的確 很 累 老師 也 有 不 開課 的 權利 吧 然後 是 上 過 課 的 學生 把
體現,的確,春山,的 成規 不 向 現實 屈服 是 著重 未來 面向 的 創造性 思維 也 是 思想 自由 的 體現 的確 春山 出身 醫界 而 能 將 冥想 融入 醫理 並 加以 闡發 殊 屬 不易 在 現代 社會
而言,的確,西醫,也 可以 憑藉 話語 來 進行 治療 所謂 話語 的 治療 是 指引出 患者 本身 的 自然 治癒力 而言 的確 西醫 在 診療 技術 上 常 把 病人 視為 一 部 故障 的 機器 而 以 開藥 和
海岸,的確,載,是 一 個 母親 不再 流淚 的 時代 新生 訓導處 這 一 條 不 到 兩 公里 的 海岸 的確 載 負 了 太多 的 悲情 綠島 因 島嶼 為 火山岩 早年 被 稱為 火燒島 民國 三十八年 改以
雖然,的確,有,都 有 台灣省 文獻會 編纂 李宣鋒 指出 根據 文獻會 調查當年 遭到 逮捕 判刑 的 總人數 接近 三萬 其中 雖然 的確 有 許多 是 從事 反動 的 匪諜 但 遭到 冤屈 的 佔 大多數 也 發生 很多 令 人
教育,的確,還,開端 真正 的 百 年 大計 是 教育 周碧瑟 說 人權 價值 普世 共通 台灣 當前 的 人權 教育 的確 還 有 許多 值得 努力 的 地方 也 在 國內 積極 推動 人權 教育 的 東吳 大學 政治
環,的確,每,怎麼 寫 而是 那 張 紙背 後 所 反映 的 整個 人生 歷程 是 生命 教育 的 一 環 的確 每 一 則 遺囑 都 彰顯 著 一 種 人生 態度 是 一 個 人生 故事 的 終結
疫情,的確,很,如此 檢疫 總 所 所長 吳聰能 也 認為 從 病程 與 疾病 嚴重度 看來 今年 的 腸 病毒 疫情 的確 很 嚴重 然而 為什麼 同樣 重症 住院 有的 可以 病癒 出院 有 的 卻 在 短時間 內 死亡
