left_word,target_word,right_word,context
年,難得,一,見 網友 的 經驗 豐富 人 又 體貼 漂亮 他 肯定 會 有 興趣 尤其 可以 看到 百 年 難得 一 見 的 仙 拼 仙 景況 想到 這兒 我 的 腎上腺 就 開始 分泌 興奮 不已 有
而言,畢竟,能夠,兩 滴 淚水 見證 心虛 能夠 說話 這 件 事 是 一 種 沉重 的 負擔 對 我 而言 畢竟 能夠 跟 擅長 兩者 之間 有 著 極 大 的 差距 開始 懷疑 自已 的 語言 功能 有所
我們,畢竟,和解,草稿 在 你 主動 把 故事 結束掉 的 每 個 深夜 兀自 唐突 地 發光 然而 感謝 上天 我們 畢竟 和解 了 對 我 而言 這 代表 著 從此 雖 不能 以 戀人 的 跋扈 或 溫婉 之
自己,畢竟,還,看起來 必須 像 是 攀援 葛藤 下降 而 非 毫無 抵抗 地 跌落 濕 滑 巖壁 好 證明 自己 畢竟 還 具有 求生 能力 我 捨棄 bbs 在 通訊錄 欄 長 串 電子 郵箱 中 點 了 你
邱慶成,畢竟,經驗,對 開刀房 的 掌控 強行 變更 開刀 時間 改由 主任 子弟兵 邱慶成 來 開 術後 檢討會 蘇怡華 發現 邱慶成 畢竟 經驗 不 多 手術 不 甚 理想 有 導致 血栓 生成 甚至 致命 之 虞 在 檢討會 提出來
吃香,畢竟,我們,在 耳際 響起 我 節節 敗退 我 終於 懂 了 難怪 咱 姊妹倆 在 人肉 市場 上 不 吃香 畢竟 我們 已經 開始 人老珠黃 不 對 不 對 三十 拉 緊報 中 的 夏樹 及 BJ 單身 日記
天壤之別,畢竟,鹿港,了 只是 古蹟 保存 的 工作 與 同樣 沒落 已 久 的 鹿港 安平 古 聚落 相比 有 天壤之別 畢竟 鹿港 是 一 年 四 季 都 充滿 觀光 遊客 的 勝地 而 鹽水 僅 於 元宵節 藉著
意義,畢竟,人生,就 什麼 都 不 算 嚴重 的 事情 了 在 這裡 反而 使 她 能 體會到 生命 的 意義 畢竟 人生 只 有 那麼 短短 的 幾十 年 誰 都 不 知道 你 下 一 刻 會 如何
想,畢竟,我,這樣 的 生活 不 是 了無 意義 嗎 這樣 的 工作 值得 我 留戀 嗎 但 想 歸 想 畢竟 我 不 是 香君 我 無 權 為 她 作 任何 決定 不管 如何 這些 護士 們們 還是
年,的確,堪稱為,大作 由 此 進入 現代 藝術 的 花園 從 1600年 算 起 迄 1900年 為止 的 這 三百 年 的確 堪稱為 法國 藝術史 上 最 光輝 燦爛 的 一 頁 這 段 光榮史 隱含 著 從 古典 走向
