left_word,target_word,right_word,context
人,的確,是,理想 主義 者 進入 社會 之後 就 變成 現實 主義 者 發現 以前 的 理想 太 遙遠 了 人 的確 是 善變 的 他 可以 自我 改變 自我 塑造 但是 這樣 就 表示 徒勞無功 嗎 或者 最後 不能
他,的確,有,orientation 但是 講 orientation 是 指 方向 要 往 哪裡 去 我們 特別 提到 兩 點 一 是 他 的確 有 方向 的 意思 因為 人 的 生命 是 活潑 的 無時無刻 不 在 選擇 選擇 是 代表
前進,的確,在,是 不 是 會 將 人 我 的 關係 固定 在 一 個 永遠 的 關係 而 不會 前進 的確 在 這裡 我們 要 有 一 個 新 的 想法 就是 我們 每 次 見面 都 是 第一
呢,的確,一,又 很 清楚 一 個 人 就 會 覺得 我 只是 一 個 人 能 做 什麼 事 呢 的確 一 個 人 不能 做 什麼 事 但是 次級 團體 越 多 的話 做 的 事 就 不
高中,的確,是,義務教育 的 目標 是 什麼 這 是 需要 思考 的 一 個 小孩 從 小學 到 國中 到 高中 的確 是 在 自我 成長 在 知 方面 越來越 豐富 等到 小孩 進入 大學 之後 我們 就 肯定 他
無聊,的確,人生,是 藝術 的 妙用 尤其 在 人 成長 到達 某 個 層次 之後 在 生活 中 會 覺得 無聊 的確 人生 是 有 覺得 無聊 的 時候 譬如 它 在 平地 時 就 會 覺得 無聊 奮鬥 的
力量,的確,如此,實現 如此 人格 就 會 愈 見 光輝 你 在 人群 中 就 會 產生 廣大 和諧 的 力量 的確 如此 有 些 人 一 出現 氣氛 就 愉快 有 些 人 一 出現 氣氛 就 緊張 不
高興,的確,在,的 自我 成長 首先 要 思考 為什麼 你 對 某 個 情況 在 剛 開始 時 會 很 高興 的確 在 剛 認識 新 的 朋友 時 多麼 愉快 這 是 有緣 二 人 有 不同 的 生活
的,的確,我們,智慧 道家 喜歡 談到 明 這 個 字 一般人 用 眼睛 看到 的 都 是 相對 的 變化 的 的確 我們 用 眼睛 去 看 這 個 世界 去 了解 的話 經常 受騙 上當 譬如 我們 看到 鐵軌
看,的確,是,天下 之間 任何 一 個 職位 都 是 可以 被 替代 的 這 一 點 從 永恆 來 看 的確 是 如此 當時 恐怕 不可一世 秦皇 漢武 也 略 輸 文采 忽然 之間 灰 飛 煙 滅 人
呢,的確,在,那麼 大 在 海內 只不過 是 倉庫 裡 的 一 粒 米 而已 莊子 憑 什麼 這樣 講 呢 的確 在 宇宙 裡 中國 不 是 跟 倉庫 裡 的 一 粒 米 一樣 嗎 但是 莊子 那
也,的確,是,最 壞 的 地方 你 對 任何 事情 就 會 覺得 很 滿意 但 另一方面 來 看 這 也 的確 是 一 種 精神 的 力量 及 作用 莊子 這 種 態度 正 是 審美 情操 的 表現
愉快,的確,對,先 舉 個 反面 的 例子 譬如 一 個 人 很 想 喝 酒 喝醉酒 的 時候 很 愉快 的確 對 很多 窮人 來 說 酒精 就 是 他們 的 交響樂 鴉片 或 香煙 就 是 他 的
了,的確,我,談 得 成 斤斤計較 一 毛 兩 毛 都 要 算 喝醉酒 的 時候 幾十萬 幾百萬 都 無所謂 了 的確 我 自己 也 有 喝 了 半 醉 的 經驗 那 種 感覺 實在 是 滿 愉快 的
呢,的確,我們,居然 可以 出現 這 種 超凡 的 渴望 更何況 是 我們 知識分子 受 過 許多 教育 的 人 呢 的確 我們 心 裡面 對 很 多 事 的 欣賞 與 了解 往往 已經 受制於 時代 受制於 社會 的
人生,難免,有,的 悲劇 呢 往往 淪於 無奈 的 悲情 顯示 虛無 主義 的 傾向 看完 之後 覺得 落寞 覺得 人生 難免 有 這 種 慾望 與 野心 到 最後 卻 是 毀滅 那麼 我們 不要 存有 這 種 慾望
也,難免,康德,很 難講 但是 具體 來 說 就 是 一 個 人 慢慢 形成 某些 習慣 連 大 哲學家 也 難免 康德 每 天 下午 三 點 半 一定 要 出門 散步 這 個 習慣 準確 到 什麼 程度
就,難免,浪費,就 不能 按 以前 一樣 的 方式 生活 如果 還是 和 以前 一樣 生活 可能 你 的 生命 就 難免 浪費 或 重複 這 時候 你 就 要 想到 生命 品質 的 問題 以前 只有 量 的 問題
之後,難免,就,你 要 知道 一些 基本 的 環境 及 條件 才 能 生存 發展 缺點 就 是 你 知道 之後 難免 就 會 比較 就 會 區分 以致 造成 各 種 心理 上 的 失衡 狀態 這 是 第一
最後,總是,善有善報,個 世界 上 找 不 到 正義 除了 聯考 之外 臺灣 很 難 找到 正義 而 武俠 小說 最後 總是 善有善報 惡有惡報 有 人 認為 這 是 幼稚 的 心理 是 逃避 到 武俠 小說 的 世界 去
臺大,總是,那些,是 我 在 各 地 遇到 很多 朋友 知道 我 是 臺大 教授 之後 就 問 我 為什麼 臺大 總是 那些 人 在 招搖 為什麼 臺大 的 學生 不能 說出 自己 真正 的 心聲 我 很 難 回答
健康,總是,有,習慣 好 不 好 康德 每 天 三點 半 出來 散步 是 無傷大雅 的 但是 對於 他 的 健康 總是 有 幫助 的 因此 我 認為 還 不錯 假如 他 每 次 跟 別人 交談 都 習慣 批評
我,總是,把,白 卻 藏 在 黑 的 地方 什麼 地方 有 雄 卻 藏 在 雌 的 地位 換句話說 我 總是 把 自己 隱藏 在 不 受 傷害 的 地方 如此 的 自我 保護 這樣 可以 全 身 保
