left_word,target_word,right_word,context
緊張,畢竟,和平,台 上 支持 下載 MP3 的 自由 自然 能 轉移 群眾 的 怒氣 不過 音樂 產業 也 別 緊張 畢竟 和平 目前 還是 這 群 學生 的 內在 邏輯 撥 一 個 空間 讓 抗議 群眾 有 表達
品質,畢竟,銀行,申請 即使 是 先進 國家 的 金融 機構 在 景氣 不 好 時 也 會 嚴格 控管 授信 品質 畢竟 銀行 的 錢 是 來自 社會 大眾 鴻海 董事長 郭台銘 昨日 與 媒體 對談 時 除 以 寒風
發展,畢竟,政黨,角度 著眼 如果 選 前 朝野 能 就 政經 發展 交換 意見 是 相對 健康 和 正面 的 發展 畢竟 政黨 還 有 內部 機制 做為 政治 控管 否則 政局 太 容易 落入 關鍵 少數 甚至 黑金 少數
衝擊,的確,是,這麼 寫道 是否 會 發生 所謂 的 新 經濟 成長式 的 衰退 資訊 科技 為 生產力 帶來 建設性 衝擊 的確 是 無庸置疑 的 但是 只是 基於 要 把 答案 簡化 就 宣稱 美國 已 擁有 新 經濟 而且
關係,的確,陷入,邦誼 政府 高層 承認 外長 主動 求見 總統 並 要求 立即 親自 訪 馬其頓 處理 顯見 台 馬 關係 的確 陷入 相當 危急 的 地步 據了解 田弘茂 馬其頓 之 行 最 主要 的 目的 是 不 希望 陳
妻子,的確,沒,期間 不得 與 異性 親密 交往 程某 原 以為 這 紙 協議 有助 兩 人 日後 復合 沒想到 妻子 的確 沒 交 男朋友 卻 與 女 老師 搞 得 火熱 李姓 老師 與 任教 北縣 的 黃姓 女
扁,的確,應該,運作 更 重要 如果 連 宋 等 泛 國民黨 勢力 有 本事 在 選 後 組成 多數 聯盟 扁 的確 應該 考慮 交出 組閣權 陳水扁 總統 昨日 在 接見 國外 訪賓 時 指出 金融 改革 是 政府 重要
字眼,難免,會,週刊 當時 寫道 新 經濟 的 特色 在於 犧牲 與 勤奮 新 時代 與 新 世紀 這 種 字眼 難免 會 出現 但 二十 年 之前 這些 字眼 出現 的 頻率 並 沒有 那麼 誇張 這些 字眼 之所以
也,難免,火大,次 推遲 結果 使 鮑爾 在 華府 等 了 三 天 之 久 方 接通 電話 鮑爾 當然 也 難免 火大 兩 人 只 談 了 三 分鐘 便 結束 美國 國務卿 大概 從來 也 沒有 受 過
上,總是,模糊,媒體 對 新 經濟 所 抱持 的 幻想 亦 日漸 破滅 但是 新 經濟 的 定義 在 歷史 上 總是 模糊 不清 如同 經濟 學人 雜誌 在 一九九九年 曾經 寫道 九年代 末期 的 經濟 繁榮 局面 需要 用
