left_word,target_word,right_word,context
觀察,畢竟,打亂,預期 在 2 3月 後 消化 但 恢復 折扣 有限 的 市場 生態 能不能 引起 興趣 卻 需要 觀察 畢竟 打亂 的 價格 行情 一時 難以 恢復 又 令 車商 陷入 兩難 的 訂價 困境 一 家 車商
也,的確,是,的 個性 很 可能 做出 傻事 並 向 我 保證 有朝一日 定能 撥雲見日 交往 了 半 年 他 也 的確 是 個 好 男人 但 我 該 給 他 時間 嗎 我 很 矛盾 請 給 我 個
它,的確,是,大 了 他 再 不 果斷 以 對 事情 可能 愈來愈 糟 他 若 不 逃避 就 代表 它 的確 是 個 有 擔當 的 好 男人 有 沒 有 智慧 我 就 不 知道 了 值得 妳
我,的確,是,明顯 有別 昔日 的 女房東 絕對 禁止 男客 登堂入室 現在 的 男 房東 卻 不當 一 回 事 我 的確 是 個 不婚 主義 者 也 從不 後悔 自己 的 選擇 但 房東 不 該 口不擇言 住處 的
寢飾,的確,比較,掩飾 而 這些 瑕疵 在 白色 寢飾 上 就 比較 難以 遁形 所以 在 選 料 上 白色 寢飾 的確 比較 費心 些 但是 那些 雪白色 寢飾 反而 是 經過 強度 漂白 處理 棉質 本身 已 經過 劇烈
生活,總是,深受,讓 王傑 開心 的 直說 不 想 再 吃 香港 的 叉燒飯 了 一直 以來 王傑 的 感情 生活 總是 深受 矚目 他 坦言 對 感情 的 態度 都 是 偷偷 喜歡 別人 不 敢 坦白 其中 還
我,總是,不厭其煩,謝意 沒有 她們 我 可能 過不了 人生 最 晦暗 的 那 段 日子 每 次 學期 結束 前 我 總是 不厭其煩 地 告訴 同學 要 他們 在 踏入 社會 之前 學會 兩 項 技能 英文 與 電腦 當
我,總是,會,事實 證明 我 的 說話 對 他們 或多或少 有點 幫助 因此 每 學期 的 最後 一 堂 課 我 總是 會 跟 學生 說說話 說 一些 我 認為 對 他們 生活 會 有 實際 幫助 的 事情 我
顏色,總是,綁,歌 裡 古典 抒情 溫婉 的 形象 完全 不同 喜歡 黑 白 紅 這 種 沒有 妥協 的 顏色 總是 綁 馬尾 穿 T恤 垮褲 夾克 布鞋 走 重金屬 路線 沒有 長裙 而 裙子 殺手 正 是 老闆
的,總是,一馬當先,李威 網站 上 所有 東西 都 由 父親 主動 整理 提供 資料 兒子 有 任何 活動 做 爸爸 的 總是 一馬當先 從不 落後 今年 2月 底 美麗 的 敞篷 金龜車 在 歐美 上市 了 它 是 一 款
實施,有助於,原住民,現在 這 感受 一定 更深 因為 原住民 的 小朋友 在 學校 開始 要 學 英語 鄉土 教學 的 實施 有助於 原住民 文化 的 傳承 但是 太過 強調 原住民 母語 教育 尤其 還 要求 列入 加分 優惠 的 依據
亦,有助於,親子,跟著 天天 聽 同樣 很 有 收穫 全 家人 以 這 種 形式 共同 做 一 件 事 亦 有助於 親子 間 的 感情 交流 還 有 當 孩子 上完 英文 之後 他們 會 覺得 看 過 電視
更,有助於,贏得,優勢 扭力 表現 更 勝於 1500 cc 車型 此外 Lancer EI 號稱 只有 49 公尺 的 迴轉 半徑 更 有助於 贏得 需要 常 在 車陣 巷弄 內 穿梭 的 消費者 青睞 福特 六和 與 馬自達 主打 50萬 元
而,有助於,部落,透過 學習 的 聯誼 對話 探索 使 彼此 之間 更 了解 族群 本身 的 文化 源流 與 歷史 而 有助於 部落 間 族群 意識 的 提升 過去 部落 之間 除了 重大 的 祭典 儀式 或 會議 外 彼此
