left_word,target_word,right_word,context
都,難得,開張,得 精光 大夥 便 盡情 的 吃 喝 把 錢 花掉 正常 情況 通常 是 一連 幾 天 都 難得 開張 但 卻 沒有 人 為 明日 擔憂 好在 人類 自從 舊石器 時代 以來 在 與 大自然 競爭
年,難得,一,散髮 鬍子 遮 了 一半 臉 面 上 沒有 一點 表情 的 一 個 年輕人 說 他 一 年 難得 一 天 清醒 你 問問 他 姓 什麼 我 試探 道 你 叫 什麼 名字 那 小子 楞楞地
他,難得,見到,大笑 連 尼奧 那 副 石膏 臉 上 也 綻開 了 歡顏 東尼 更 是 笑 得 來勁 他 難得 見到 尼奧 主動 邀 人 入夥 便 勸 沙爾索 道 我們 不 是 讓 你 來 做 學生
內地,難得,有,想 一 想 了 我 接觸 的 人 不 算 少 在 家鄉 裡 我 是 天之驕子 因為 內地 難得 有 幾 個 人 到 大 城市 來 讀 大學 在 學校 裡 我 也 是 風頭 人物
哩,難得,你,神秘 的 一 笑 老劉 說 他 在 相親 好 呀 要 脫離 苦海 了 可是 地獄 在望 哩 難得 你 來 救苦救難 口 聊 不如 手 聊 手 聊 實惠 老馬 打斷 了 話題 我 實在 不解
海邊,難得,有,吃 巴掌 明天 也 不 打 讓 他 癢 上 七 天 老劉 說 找 了 半 天 海邊 難得 有 蔭涼 之 處 老劉 嘴巴 雖 硬 白白 嫩嫩 的 皮膚 卻 經 不 住 考驗 東
幅,難得,一,水 他 也 不 作 客套 說 了 聲 快 來 洗澡 一 跨進 大門 就 看到 一 幅 難得 一 見 的 奇景 屋 裡 水汽 迷漫 晶簾 四 垂 雨水 由 天 上 瀉下 掛 著
看,難得,沙爾索,罐 中 已經 積滿 的 雨水 尼奧 早 急 得 衝進 了 前面 的 工作間 我 跟去 一 看 難得 沙爾索 細心 早 把 尼奧 的 書 以及 聖壇 用具 堆 在 一 處 頂上 居然 還 撐
東西,難得,來,的 桂花 糯米 粥 不錯 姓 莫 的 最 愛 吃 那 種 甜 膩 稠 粘 的 東西 難得 來 一 趟 銅鼓鎮 他 是 不會 放棄 這 份 享受 的 客人 回來 時 請 告訴 我
非常,難得,啊,時間 已經 非常 寶貴 你 還 能夠 肯 這樣 便宜 的 花 這 個 時間 來 這 是 非常 難得 啊 沒有 啊 這 個 可以 我 去 我 去 我 去 上課 嘛 然後 啊 每 次
澡,畢竟,是,了 蒙上 一 層 汗 結 的 鹽 霜 仿佛 剛 在 巴勒斯坦 的 死海 裡 洗 過 澡 畢竟 是 清晨 人 的 興致 還 沒 給 太陽 曬萎 烘懶 說話 做 事 都 很 起勁 那
器物,畢竟,作用,放送 的 好 於是 收錄機 放 在 一 邊 接 土 蒙塵 大家 便 認識到 新 技術 新 器物 畢竟 作用 極為 局限 遠遠 不如 家庭 的 和諧 與 秩序 更 重要 遠 不如 老 傳統 更 耐用
久,畢竟,不,的 深謀遠慮 感到 懷疑 覺得 夫妻 兩 個 在 環境 相差 很 遠 的 情況 下 分開 太 久 畢竟 不 好 還是 應該 盡 早 團圓 才 是 匆匆 寫 了 信 去 要 他 先 探親
她,畢竟,比,能 得到 本地人 的 承認 她 瞧 不 上 小剛 這 付 一天到晚 蠻 不 在乎 的 態度 她 畢竟 比 小剛 早 出來 一 年 對 這兒 的 實際 情況 更 了解 一些 作為 外國人 在 這裡
好,畢竟,也,來信 中 的 不 平和 才 感到 出國 也 是 件 別 無 選擇 的 事情 夏天 再 好 畢竟 也 得 過去 轉眼 又 到 了 九月 的 新 學期 了 小敏 和 小剛 雖然 時有 磕拌
點,畢竟,小剛,個 坐不住 的 人 拿起 書 來 不 是 打瞌睡 就 是 亂開小差 小敏 深知 他 這 一 點 畢竟 小剛 離開 學校 七 八 年 了 所以 小敏 總是 盡量 創造 個 好 的 學習 環境 她
匯報,畢竟,這,情緒 上 的 變化 找 她 談 她 什麼 也 不 說 問 我 我 也 不便 妄自 匯報 畢竟 這 是 私人 的 事 而且 她 也 跟 我 說 過 別 把 這 事 捅出去 她
量,畢竟,是,個 量化 哦 那 什麼 是 量化 因為 我們 談 了 這麼多 質 跟 量 的 對照 然後 量 畢竟 是 比較 使用 數字 那麼 什麼 是 量化 呢 我 對 量化 的 的 一 個 一 個
的話,畢竟,是,這 個 不見得 客觀 對 不 對 事實 可能 是 從 別人 那邊 說 聽到 的 那 樣子 的話 畢竟 是 經由 第三 者 那 我 希望 是 我 跟 我 跟 我 的 伴侶 溝通 因為 我
啊,畢竟,不,有 修 應數 是 不 是 沒有 啊 沒有 沒有 太 好 了 應數 容易 啊 不 是 啊 畢竟 不 一樣 你 修 高微 跟 應數 再 修 都 還是 一樣 要 做 習題 要 考試 啊
啊,畢竟,不,有 修 應數 是 不 是 沒有 啊 沒有 沒有 太 好 了 應數 容易 啊 不 是 啊 畢竟 不 一樣 你 修 高微 跟 應數 再 修 都 還是 一樣 要 做 習題 要 考試 啊
人,畢竟,有的,大家 討論 誰 可以 上 誰 不可以 上 一 開始 是 這樣 可是 呢 這樣 你 選出來 的 人 畢竟 有的 人 學習 成績 好 有的 人 學習 成績 好 有的 人 學習 成績 不大 好 同樣 各
廣告學,畢竟,窄,個 女 的 是 吧 嗯 公關學 是 吧 嗯 對 那 肯定 了 對 對 那 個 廣告學 畢竟 窄 窄 了 一點 嗯 只 能 是 廣告 吧 其他 還 有 什麼 東西 嗯 可以 說
你,的確,令,多 有 意義 最後 他 下 了 個 結論 驕傲 地 把 杯 中 酒 乾 了 恭喜 你 的確 令 人 欽佩 尼奧 說 沒 什麼 這 只 是 一 部分 而已 東尼 發覺 沒有 達到 預期
觀念,的確,很,個 人 多 一 分 隱秘 少 一 分 厭煩 我 倒是 第一 次 聽到 尼奧 發表 性 觀念 的確 很 有 見地 我們 怎能 和 你 比 正 是 因為 已經 厭煩 得 沒有 希望 了 所以
倒,的確,像,美麗 東尼 用 我 教 的 方法 一 個 字 一 個 字 地 唱 著 音韻 悠揚 倒 的確 像 是 在 唱 小夜曲 她 醉 了 笑 著 鑽進 了 他 的 懷裡 甘格 最近 神出鬼沒
說,的確,人類,只是 那 一 口 氣 嚥 不 下去 尼奧 到底 理智 得多 他 頗 表 同意 還 補充 說 的確 人類 真正 的 苦惱 就 是 對 人生 真相 的 瞭解 不 夠 人類 自私 頑愚 只 顧
物質,的確,能,人 更 增加 塵擾 可是 時代 已經 變 了 人們 把 物質 當作 解脫 的 救星 事實 上 物質 的確 能 令 人 滿足 於 一時 像 這樣 不斷 追求 瞬間 的 滿足感 又 算 不 算是 解脫
我,的確,是,窮 又 可憐 嗎 但願 你 心 裡 真 這樣 想 不 是 賣弄 你 的 詞令 而已 我 的確 是 這樣 感覺 如果 讓 我 住 皇宮 我 一定 會 把 宮門 敞開 任 人 自由 出入
表情,的確,是,去 問問 那 個 想 去 里約 的 青年 我們 到 時 他 正在 吃飯 看 他 的 表情 的確 是 不 知情 我們 再 到 昨夜 東尼 失蹤 之 處 那 間 有 石階 的 人家 大
我,的確,感到,的 呀 臉孔 紅 得 像 個 雞 殺死 白比 朱 病 了 幫 我 抬 他 上去 我 的確 感到 很 虛弱 稍稍 扶 著 牆 站 了 一會 精神 恢復 了 些 我 堅拒 他 的
嬉皮,的確,是,和 女人 睡覺 還 有 什麼 正經 事 我 聽 了 無言 以 辯 在 一般人 眼 中 嬉皮 的確 是 如此 但 我 不 甘心 半途而廢 看看 貝珍 委實 為難 不已 珊德娜 看出 我 的 心意 她
這,的確,是,那 個 半 葷 半 素 的 菜 是 切 肉片 還是 肉絲 呢 這 個 這 個 這 的確 是 一 個 重大 的 問題 爺爺 和 奶奶 互瞟 了 一 眼 做 了 個 眼色 然後
延遲,的確,是,回答 總 像是 有點 不大 情願 似的 你 寫 什麼 了 我 焦急 的 問 這 回 的 延遲 的確 是 對方 的 猶豫 沒 什麼 你 看 就 知道 了 你 這 學期 考 得 好 嗎
電話,的確,是,我 正 嘀咕 著 小敏 說 要是 小剛 來 的 就 說 我 不 在 我 走過去 拿起 電話 的確 是 小剛 來 的 問 我 小敏 在 不 在 我 自然 不會 瞞 著 他 他 一
那時,的確,也,著 當 踏上 乾燥 的 路面 時 女孩 像 對待 神人 般 崇拜 地 看 著 我 我 那時 的確 也 有 些 氣度 不凡 藍白色 的 披肩 整 個 被 風 兜起 襯 著 堪稱 英武 的
阿眉,的確,不必,破壞性 極 大 你 什麼 樣 人 找 不 到 這 句 話 精確 地 擊中 了 要害 阿眉 的確 不必 吊死 在 我 這 棵 樹 上 我 知道 有 形形色色 的 人 在 追 她 其中
OK,的確,很,一 個 地方 叫 風凌渡 啊 風凌渡 坐 汽車 到 永樂宮 一 個 小時 哦 就 到 了 OK 的確 很 近 永樂宮 那 個 時候 就 是 甚麼 時候 道教 的 地方 元代 的 元代 的 呀
我們,的確,非常,個 大陸 表現 的 還是 非常 強烈 的 一 種 一 種 一 種 情懷 關心 嗯 對 我們 的確 非常 之 熱情 那麼 當然 台灣 社會 現在 是 一 個 嗯 是 一 個 很 富裕 的
張籍,的確,曾,夢 裡 貧窮 作活 似 村 中 未 能 即便 休 官 去 慚愧 南山 採藥 翁 顯示出 張籍 的確 曾 求教 過 仙道 者 另外 他 更 提到 石 上 生 菖蒲 一 寸 十二 節 仙人
