left_word,target_word,right_word,context
件,難得,的,也 首 次 用上 估價 待 詢 的 估價 方式 蘇富比 西畫 專家 吳日曦 表示 這 是 一 件 難得 的 好 作品 估價 待 詢 的 方式 明白 表示 此 作 將 鎖定 對 吳冠中 作品 有
的,難得,收藏,個 銅鼓 上 紋飾 細膩 據聞 是 當地 節慶 時 使用 的 樂器 是 頗 具 民俗 色彩 的 難得 收藏 不料 這 批 收藏 多時 的 瓷器 翡翠 茶壺 竟然 不幸 遭 樑上君子 光顧 損失 之 慘重
的,難得,經驗,找到 另 一 件 可以 與 先前 配對 的 銀 手鐲 不過 像 上述 可 遇 不可 求 的 難得 經驗 雖然 令 人 印象深刻 但 謝宗興 真正 的 最愛 卻 是 另 一 對 作工 如 畫
爭購,難得,的,也 因 停電 暫停 營業 使得 路 旁 小販 地攤 特別 生意 興隆 大發利市 只 見 民眾 大排長龍 爭購 難得 的 熱食 裹腹 另一方面 在 電力 消失 下 一般 家庭 都 無法 正常 觀看 電視 只 能 靠
所,難得,一,的 現象 災變 反而 激起 民眾 相互 幫助 與 關懷 這 是 在 其他 遭逢 災難 的 國家 所 難得 一 見 的 景象 顯現 台灣 社會 文明 進步 及 人情 溫暖 可愛 的 一 面 相對於 中共
小時,畢竟,私生活,就 不 是 一 個 朝九晚五 的 工作 可是 你 也 不 希望 每 天 工作 十四 個 小時 畢竟 私生活 中 還 有 許多 事 要 辦 那麼 如何 讓 自己 的 生活 更 有 彈性 敗筆
但,畢竟,也,又 另當別論 卜算 論 命 參考 即 可 不要 過度 期望 命理師 雖然 以 究 天人之際 為 志業 但 畢竟 也 只是 以 一 個 凡人 的 智慧 在 思考 生命 問題 要求 他們 百發百中 料事如神 那 也
值不值得,畢竟,夫妻,到 最後 的 狠心期 要不要 挽回 和 第三者 無關 而是 應該 先 認清 主謀 者 你 的 老公 值不值得 畢竟 夫妻 關係 只有 彼此 最 了解 我 周遭 的 朋友 在 處理 老公 外遇 問題 時 通常 會
法律,畢竟,只,很 可笑 現行 法律 對 女性 並 不 公平 夫妻 財產 法 也 還 在 進行 修法 不過 法律 畢竟 只 能 保障 權利 無法 保障 愛情 的 盧秀燕 台灣 省議員 奉勸 天下 老公 及 第三者 不要 高估
他,畢竟,婚姻,的 能力 我 先生 如果 因為 一時 迷惑 而 有 外遇 情節 輕微 我 想 我 會 原諒 他 畢竟 婚姻 是 一 輩子 的 不必 捨本逐末 但 如果 他 和 第三者 感情 已經 很 深厚 甚至 有
人,畢竟,感情,上 就 有 約定 將來 如果 那 一 方 有 了 外遇 孩子 就 歸 另 一 個 人 畢竟 感情 出軌 的 一 方 總 要 放棄 一些 權利 同時 這 個 約定 也 可以 給 雙方
好,畢竟,米食,一樣 可以 食用 儲放 肉類 又 比 易 腐壞 的 海鮮 來得 理想 麵食 要 比 米食 來得 好 畢竟 米食 要 配 菜 麵食 可以 單獨 食用 饅頭 包子 或是 水餃 餛飩 都 可以 在 冰箱 冷凍
資料,畢竟,有限,差距 等 問題 仍 有待 克服 佳士得 詹元元 則 指出 一 年 僅 春 秋 兩 季 拍賣 資料 畢竟 有限 目前 拍賣 公司 不 太 可能 找 專職 人員 維護 景薰樓 則 持續 在 網路 放送 活動
官話,畢竟,這,民之所怨 民之所怒 民眾 這時 要 的 是 劍及屨及 的 實際 救助 而 不 是 漫無 邊際 的 場面 官話 畢竟 這 幾 天 救災 指揮 系統 失靈 是 事實 部門 協調 統合 失序 是 事實 資源 配置 失當
助人,畢竟,不,和 衛生署 聯絡 之前 巡視 過 的 官員 們 到底 帶回 什麼 樣 的 災難 現場 需要 救人 助人 畢竟 不 是 只有 滿腔熱血 就 夠 的 啊 而 鎮民 最 關心 的 何時 可以 供水 供電 何時
做法,的確,能,用戶 而言 實 有 相當 助益 由於 許多 使用 者 並 不 需要 全 產品 授權 此 種 做法 的確 能 為 企業 用戶 節省 約 50 的 購置 成本 此 種 做法 的確 能 為 企業 用戶
做法,的確,能,產品 授權 此 種 做法 的確 能 為 企業 用戶 節省 約 50 的 購置 成本 此 種 做法 的確 能 為 企業 用戶 節省 約 50 的 購置 成本 網路 市場 蓬勃 發展 之 際 全球 網路
也,的確,有,確實 有 市場 第三 位階 的 地位 僅次於 3Com 與 Cisco 所以 Bay Networks 的 產品 與 技術 也 的確 有 獨到 之 處 不過 雖然 目前 國際 各 大 網路 廠商 紛紛 計畫 搶食 成長 快速 的
西西里島,的確,是,西西里島 上 的 勢力 是否 依舊 但 至少 對 觀光客 而言 在 尚未 有 太多 觀光客 湧入 之前 西西里島 的確 是 一 處 迷人 的 桃花源 美麗 的 處女地 多元化 民族 色彩 數 世紀 以來 西西里島 受 過
台灣,的確,遭受到,辦公室 中 的 生存 之 道 遇到 性騷擾 時 怎麼辦 等 專題 顯然 承認 女性 在 現階段 的 台灣 的確 遭受到 不 公平 的 對待 但 他們 或許 其實 正 是 造成 這樣 惡 勢 環境 的 共犯
這,的確,很,要 你 來 收拾 善後 或是 把 最 吃力 不 討好 的 工作 往 你 身 上 丟 這 的確 很 不幸 也 到 了 你 該 表態 的 時候 了 敗筆 將 責任 推給 不 知情 的
它們,的確,引起,即 來 呼 之 則 去 這些 報導 後來 被 認為 不過 是 宣傳 的 手段 罷了 然而 它們 的確 引起 人們 對 日本 女性 出國 旅行 尋求 異國 露水 姻緣 現象 的 注意 日本 一 個 愛滋病
點,的確,很,人員 常 會 刻意 賣關子 把 朋友 搞 得 一頭霧水 難免 有 受騙 的 感覺 廖淑燕 坦承 這 點 的確 很 難 做 在 兼顧 友情 和 業績 的 考量 下 她 通常 會 在 電話 中 說
鼓勵,的確,讓,師 我 當時 唯一 想 的 是 怎麼樣 可以 不要 同 我 的 老師 一樣 如此 的 反向 鼓勵 的確 讓 王萬春 充滿 自我 開創 的 熱情 也 讓 原是 雕塑系 的 王萬春 寧願 選擇 自修 繪畫 而
顏色,的確,和,的 顏色 徐冰 笑 著 說 千辛萬苦 找到 這 種 豬 身 上 的 顏色 是 原來 的 顏色 的確 和 熊貓 有點 相近 期待 自己 的 創作 是 一 個 點 對 人類 文化 活動 的 參考
寫真集,的確,與,地 在 書報攤 購買 色情 雜誌 寫真集 甚至 在 7ELEVEN 就 可以 買 的 到 女 明星 的 寫真集 的確 與 色情 雜誌 有所 不同 在 姿勢 上 的 不同 但 卻 與 藝術 有 更 遠 的
書,的確,有,出書 是 早 了 些 那時 年輕氣盛 有 一些 把握 不過 現在 是 不 滿意 但是 這 本 書 的確 有 功用 希望 後人 能 繼續 做下去 沒有 依 母親 的 期待 朝 政界 發展 王己千 與 繪畫
證實,的確,是,又 錯身 在 二十世紀 末 後現代 的 真實 觀 者 在 情不自禁 下 以 手指 輕 觸 髮幕 證實 的確 是 真 髮 結束 一 遊 天堂廟 之 旅 在 文藝 氣息 濃厚 家庭 成長 谷文達 一九五五年 出生
發展,的確,逐漸,類 三六萬 元 強調 以 小型 緩慢 的 經營 及 開發 潛藏式 商機 敦煌 在 網路 商機 的 發展 的確 逐漸 顯露 成效 線上 拍賣 新世界 紐約 蘇富比 於 一九九九年 一月 十九日 宣布 將 斥資 二五萬 美元 在
也,的確,是,元 一九九七年 的 三五萬 元 到 一九九八年 的 一億 元 每 年 成長 超過 一五 成長 的 幅度 也 的確 是 令 人 望塵莫及 所以 如何 有效 的 結合 網路 和 藝術 的確 成為 藝術 產業 業者 必需
藝術,的確,成為,超過 一五 成長 的 幅度 也 的確 是 令 人 望塵莫及 所以 如何 有效 的 結合 網路 和 藝術 的確 成為 藝術 產業 業者 必需 探討 的 最 新 課題 至於 國內 其他 拍賣 公司 是否 考慮 跟進
網路,的確,有,吳世芬 表示 曾經 接到 來自 美國 廣州 深圳 潛在 客戶 對 網站 上 作品 的 電話 詢問 顯示 網路 的確 有 其 效應 不過 一旦 進行 網 上 拍賣 首先 要 考慮 的 是 購物 安全 另外 對
可恨,的確,是,當年 為了 促成 國會 本土化 我們 不 也 付出 幾十億 退職金 的 代價 嗎 可惜 當然 是 可惜 可恨 的確 是 可恨 可是 爾 愛 其 羊 我 愛 其 禮 為了 幾十億 退職金 要 讓 民主 政治
黨意,的確,凌駕,個案 服務 政黨 比例 代表制 會 改變 這 種 生態 民代 權力 會 縮水 政黨 權力 會 加大 黨意 的確 凌駕 民意代表 但 卻 能 更 直接 地 承受 民意 的 壓力 有 人 認為 再 好 的
他們,的確,起,投入 了 危樓 救援 的 工作 對 平日 就 習慣 執行 高難度 救災 反 劫機 等 工作 的 他們 的確 起 相當 的 作用 在 技術 上 更 能 與 國外 隊伍 相 抗衡 可是 一方面 上級 指派
平常心,的確,也,救援 效率 高於 官方 更 是 事實 這 一切 看 在 百廢待舉 的 民眾 眼 中 要 完全 平常心 的確 也 很 難 不過 憑 良心 說 我們 也 確實 見證 到 相關 部門 確 在 努力 改進
