left_word,target_word,right_word,context
這樣,難得,的,等 人 之後 山田 津口 大瀧 等 日本兵 為 向 部隊長 交代 竟 引爆 手榴彈 自盡 彭永輝 對 這樣 難得 的 好 日本人 不禁 獻上 衷心 的 祝福 此外 劉阿漢 的 么子 劉明基 也 遇到 一 位 好
世界,難得,的,玩偶屋 的 搶手貨 二十七 年 來 她 以 手工 製作出 五三 種 微型書 其中 有 雨果 名著 悲慘 世界 難得 的 是 這麼 小 的 書 仍 能 圖文並茂 呈現 在 讀者 眼前 她 手工 的 精巧 自
真是,難得,態度,可愛 啊 不 好好 治療 皮膚 的 問題 太 對不起 這 張 臉 啦 這 種 護士 還 真是 難得 態度 親切 又 善解 人心 呃 真是 謝謝 妳 她 拿起 了 電話 像 是 通知 醫生 我
很,難得,的,一下 繼續 說話 說真的 能夠 在 許願池 這裡 遇見 醫生 即使 是 實習 醫生 也 是 一 件 很 難得 的 事情 喲 不 知道 為什麼 這裡 的 醫生 絕少 在 許願池 前 停留 過 從 我 進
實在,難得,在,等 雜誌 上 看到 張愛玲 的 小說 時 深為 作者 的 才華 所 驚嘆 認為 這樣 的 人才 實在 難得 在 這 混亂 的 時局 裡 應該 好好 珍惜 他 去 找 柯靈 勸說 張愛玲 不要 像 現在
竟是,難得,見到,的 王 同志 一 出場 就 嚇 得 金根 夫婦 趕緊 收 飯碗 怕 他 看見 碗 裡 竟是 難得 見到 的 稠粥 這 位 為 黨 服務 不止 二十 年 的 老 幹部 忘不了 他 淒楚 的
意義,畢竟,幫,吳武龍 說 很多 人 都 把 找 無名屍 當成 一 件 死 案 他 卻 覺得 很 有 意義 畢竟 幫 這 群 人 完成 人生 最後 一 樁 心事 也 為 原本 失望 的 家屬 了卻 心願
不好意思,畢竟,是,妳 不會 這麼 不 上道 吧 吉兒 聽說 我 不 去 挑 眉 瞪眼 害 得 我 反而 不好意思 畢竟 是 她 給 了 我 一 個 機會 重生 可是 再生 後 的 日子 像是 張 重覆 播放
著力點,畢竟,感情,回條 你 又 急 又 氣 想 放棄 又 不 甘心 想 繼續 下去 卻 似乎 已經 沒有 著力點 畢竟 感情 不 是 單 一 方 就 可以 維持 的 下去 的 一 個 星期 過後 你 連
事情,畢竟,這,言歸正傳 身 上 突然 長出 那麼多 可疑 的 紅斑 不管 怎麼說 都 是 一 件 不容 忽視 的 事情 畢竟 這 可是 攸關 身體 健康 的 重要 問題 剛 開始 它們 多半 出現 在 我 的 小腿 跟
呢,畢竟,是,我 拍胸脯 保證 無效 退費 吳 醫生 親切 又 熱情 的 笑 著 說 那 要 多少 錢 呢 畢竟 是 好幾 個 月 沒 收入 的 人 不能不 考慮 這 一 點 總共 3 個 星期 的
場,畢竟,古人,搞 的 自己 灰頭土臉 辛苦 莫名 不如 踏踏實實 的 找 一 個 適合 的 對象 好好 愛 一 場 畢竟 古人 傳下來 的 門當戶對 四 個 字 是 自有 其 道理 的 名牌 向來 不 是 人人 穿
優勢,畢竟,大大,並 籌思 應對 之 策 然而 在 這 場 愛情 心理 的 攻防戰 中 范柳原 所 擁有 的 優勢 畢竟 大大 超過 白流蘇 他 那 閒適 是 一 種 自滿 的 閒適 他 拿穩 了 她 跳 不
忍耐,畢竟,還是,的 吐 血 毛病 她 說說 又 嚥回去 了 平民 所 嚥下 的 是 無盡 的 悲苦 但 忍耐 畢竟 還是 有 限度 的 著者 透過 一 位 老 村婦 譚大娘 說出 她 忍無可忍 豁出去 的 反抗 代表
裡,畢竟,不會,外 沒有 月光 Red 赤腳 踏上 陽台 攀上 欄杆 然後 以 迎向 愛人 的 姿勢 一躍而下 在 黑夜 裡 畢竟 不會 有 人 在乎 妳 是 什麼 色彩 所以 在 愛情 裡 辛夷 煮 雞蛋 雞蛋 整個 打入
用武之地,畢竟,每,她 那 似乎 毫無 弱點 不肯 示弱 的 個性 每每 讓 身邊 的 男人 覺得 自己 完全 無 用武之地 畢竟 每 個 男人 都 希望 自己 是 個 能 保護 公主 的 騎士 而 當 他們 發現 即使
但,畢竟,還是,不停 擴大到 極限 接著 一 刀 劃下 便 成 了 兩 個 平行 永 不 相交 的 邊境 但 畢竟 還是 身居 於 同 一 個 世界 啊 她 走路 的 模樣 緩緩 激起 我 深處 某些 熟悉
那,畢竟,還是,連 她 的 意志 也 是 吧 雖然 溫暖 卻 也 是 經過 制度化 產生 的 溫暖 但 那 畢竟 還是 我 重視 的 寶物 之 一 她 究竟 會不會 消失 呢 像 那些 房間 裡 消失 的
燭火,畢竟,還是,的 後果 然而 我 不 甘心 就算 清楚 知道 如何 反抗 也 沒用 還是 不 甘心 微弱 的 燭火 畢竟 還是 能 發出 光芒 的 不 是 嗎 只要 我 好好 保存 著 總 有 一 天 還是
愛美,畢竟,是,的 展現 無法 令 人 抗拒 的 純真 美 當然 那 時候 的 我 不 懂 這些 但 愛美 畢竟 是 人 的 天性 母親 的 精挑細選 總是 討好 著 我 每 個 黃昏 時分 彈琴 時間 的
吧,畢竟,是,家人 總共 三 個 人 竟然 一起 在 廚房 吃 著 咖哩 當天 早上 我 應該 有點 緊張 吧 畢竟 是 我 第一 次 到 男朋友 的 家 裡 第一 次 要 見 對方 的 家長 可是 那時
壞,畢竟,是,不 屬於 任何 人 的 路 如何 只要 心智 完完全全 屬於 自我 結局 管 它 是 好 是 壞 畢竟 是 自己 的 決定 總 比 有如 規格表 般 的 形式 好上 許多 對 吧 只要 踏上 那麼
場景,畢竟,這,對方 坦白 我 想 這 是 因為 我 受不了 在 這 段 愛情 中 一幕幕 戲劇 般 的 場景 畢竟 這 齣 戲 的 場景 是 我 真實 的 生命 耗費 了 我 生命 中 最 嬌 麗
害怕,畢竟,他,的 科學家 該 不會 真的 爆炸 吧 我 應該 是 有些 感動 跟 期待 可是 更多 擔心 跟 害怕 畢竟 他 研究 的 成果 就 是 我 要 吃 的 點心 經過 一 陣 沒有 規則 沒有 固定
版塊,的確,有,好 電子 族群 重回 大盤 主流 的 態勢 已 初步 露出 端倪 證券 分析師 表示 近期 法人 資金 版塊 的確 有 悄悄 向 電子 族群 回籠 的 跡象 其中 電子 權值股 的 止跌 訊號 更加 明顯 以 本
祖先,的確,是,但 她 把 彼得 推給 我 就 換 我 極度 不 滿意 了 如果 能 証明 人類 的 祖先 的確 是 由 人猿 演化 而 成 彼得 絕對 當之無愧 他 笑 的 時候 整個 牙齦 翻起 一 排
深度,的確,非同小可,的 深入 的 他 挖掘 人性 讓 我們 看到 人性 的 多 面 複雜 寒夜 三部曲 的 思想 深度 的確 非同小可 她 看起來 像 北歐 移民 金髮 碧眼 講 起 話 來 帶 點 德國 口音 她 的
了,的確,不管,的 起 而且 以為 大家 都 會 說 你 有 品味 聽完 他 的 話 我們 都 噤聲 了 的確 不管 你 是不是 愛 過 志文男 應該 都 有 過 類似 的 經驗 即 是 愛上 跟 你
時間,的確,是,將 之 放入 於 過去 的 時間 來 看待 於是 我們 可以 發現 在 歷史 的 範疇 裡 時間 的確 是 非常 重要 的 一 個 問題 存在 與否 這 個 詞義 似乎 也 應該 被 放入 時間
作品,的確,在,沒 有 辦法 可以 鼓勵 年輕 作家 寫作 呢 事實 上 臺灣文藝 每每 優先 採用 年輕 作家 的 作品 的確 在 培養 新一代 作家 豐富 臺灣 現代 文學 的 風貌 方面 貢獻 卓著 有目共睹 為了 幫助 年輕人 吳老
說,的確,是,人 是否 察覺到 我 的 眼睛 不過 這 個 動作 對 兩 隻 長 莖 的 眼睛 來 說 的確 是 高難度 動作 拿到 分數 時 我 挺 沒 氣質 的 舒 了 一 口 氣 正 想
早上,的確,是,亮度 不一 像 是 模糊 了 視界 所 囊括 的 距離 冷風 時而 呼嘯 時而 沉吟 天氣 比起 早上 的確 是 冷 多 了 我 的 手 沒有 離開 過 口袋 一 次 呼出 的 氣體 剎那間 都
我,的確,這麼,懼怕 甘之如飴 因為 他 的 存在 似乎 可以 讓 我 忘掉 一些 痛苦 奇蹟 發生 了 那 時候 我 的確 這麼 想 著 因為 他 練習 的 那 顆 球 就 滾 在 我 腳 下 他 跑
他,的確,十分,母親 的 關係 或者 母親 造成 的 那 件 事 這 就 不得而知 了 但 我 可以 確定 他 的確 十分 厭惡 我 這 個體 本身 中 有 過 的 一 段 而 也 因為 那 一 段
我,的確,曾經,是 因為 母親 的 關係 還是 我 的 靈魂 裝錯 了 身體 我 始終 弄 不 懂 但 我 的確 曾經 是 一個 女生 現在 回想 起來 那 應該 是 我 23年 以來 做 的 最 成功 的
我,的確,企圖,就 是 一 個 被 害 者 我 是 救贖 者 嗎 恐怕 不 算是 吧 在 當年 我 的確 企圖 扮演 救贖 的 角色 希望 牽 著 他 的 手 遠離 那 個 孤寂 的 世界 離開
也,難免,因為,老師 面對 優勢 家庭 對 教學 內容 的 要求 常 會 選擇 較 難 的 教材 上課 時 也 難免 因為 部分 學生 能力 較 佳 反應 快 又 好 因此 常 剝奪 了 真正 需要 學習 的
