left_word,target_word,right_word,context
非常,難得,之,十足 鯨隊 總教練 林仲秋 曾 指出 他 的 出棒 速度 快 打擊 重心 不會 提前 移動 這 是 非常 難得 之 處 加上 他 豪放 野性 的 拚勁 更 增 其 威力 當然 陳致遠 還 有 其 小
尤其,難得,的,是 名 相當 努力 的 球員 他 表示 陳金鋒 的 努力 與 認真 實在 很 難 去 形容 尤其 難得 的 是 陳金鋒 每 天 都 在 進步 之中 艾維爾 認為 陳金鋒 擁有 打擊 能力 強 同時 具
好,畢竟,還,榮銜 的 謝佳賢 表示 本 季 換 個 新 環境 他 不 敢 說 自己 會 有 多 好 畢竟 還 得 有 一 段 適應期 但 大家 可以 多 等 一點點 時間 他 會 讓 球迷 肯定
了,畢竟,英語,不錯 了 教育部 若 還 期待 外師 進而 培訓 國內 師資 似乎 太 看輕 英語 教學 的 專業 了 畢竟 英語 教學 不 是 只有 發音 張湘君 也 提出 外籍 教師 能否 適應 大班 教學 是 不 是
打擊,畢竟,中心,的 腳程 變 慢 而是 陳金鋒 的 年紀 漸 大 為了 避免 受傷 球團 才 要求 他 專心 打擊 畢竟 中心 打者 需要 多多 揮棒 而 非 跑壘 受傷 他 說 未來 道奇 還是 會 借重 陳金鋒 的
結果,的確,支持,差異 那麼 受 試 者 必須 靠 注意力 的 參與 才 能 區隔 這 兩 種 質感 實驗 結果 的確 支持 尤雷斯 的 看法 受 試 者 無法 立即 地 區隔 質感 顯示 端點 才 是 基本 特徵
細菌,總是,使,在 細胞 內 成為 結晶狀 的 內涵體 而 再 以 社會 大眾 對 遺傳工程 產品 的 接受度 而言 細菌 總是 使 人 聯想到 疾病 而 酵母菌 則 使 人 聯想到 較 正面 的 事物 如 釀酒 食品 製造
許銘傑,總是,回應,喜歡 待在 幽靜 的 環境 他 酷愛 釣魚 愛 泡 老人茶 朋友 找 他 出去 喝 酒 唱歌 許銘傑 總是 回應 那 倒 不如 躲 在 家 裡 睡覺 許銘傑 一 個 不折不扣 的 居家 男 65 年次
老鷹,總是,孤獨,女兒 他 於心不忍 於是 幫忙 照顧 女兒 成 了 許銘傑 另 一 個 娛樂 展翅 飛翔 天際 的 老鷹 總是 孤獨 的 許銘傑 選擇 寧靜 選擇 和 家人 相聚 選擇 當 名 稱職 的 奶爸 在 許銘傑 心
能力,有助於,牠們,登陸 的 陸生 動物 遺傳 了 淡水生 祖先 調節 者 及 產生 低張 尿液 的 能力 這 種 能力 有助於 牠們 在 過於 潮濕 的 時候 可以 排除 多餘 水分 而 無法 忍受 太 大 滲透壓 變化 卻
而且,有助於,發展,女中 校長 丁亞雯 則 回應 加權 計分 用意 在於 區別 申請 入學 與 登記 分發 入學 的 差異 而且 有助於 發展 學校 特色 對 此 爭議性 大 的 新增 條文 擔任 委員會 國中 教師 代表 同時 也 是
將,有助於,整體,寡占 市場 而 參考書 也 不 取代 所以 站 在 教育部 的 立場 認為 公平會 以 法令 管制 將 有助於 整體 市場 的 健全 教育部 官員 指出 目前 中小學 教科書 市場 屬於 全版 包含 九 年 一貫 課程
將,有助於,評估,王淑麗 說 由於 砷 金屬 廣泛 存在 於 大自然 及 人為 現代 科技 產業 中 此 研究 數據 將 有助於 評估 砷 所 引起 的 癌症 以外 的 健康 危害 並 可 作為 訂定 飲用水 的 砷 濃度
