left_word,target_word,right_word,context
的,難得,紀錄,維傑辛 一直 是 美巡賽 實力 最 穩定 的 高手 之一 曾經 締造 連續 三 年 未 被 淘汰 的 難得 紀錄 已 過世 的 傳奇 球王 侯根 以 苦練 聞名 維傑辛 練球 之 勤 當今 全球 高壇 恐怕
很,難得,終於,假 的 你們 可以 重新 編寫 故事 拍 你們 想 拍 的 條件 很 差 可是 機會 卻 很 難得 終於 有 動靜 了 一 場 台灣 電影史 上 的 小小 的 革命 便 在 一 個 小小
問題,畢竟,在,如果 僅有 極 少數 的 員警 擁有 雙 B 轎車 當然 不能 據 此 推定 警察 風紀 發生 問題 畢竟 在 數萬 人中 總會 有些 人因 為 家庭 富裕 而 買得起 這 種 名貴 車輛 但 當 數以百計
高,畢竟,震主,可見一斑 王昇 一 派 的 一枝獨秀 違反 了 蔣經國 互相 制衡 的 用人 原則 王昇 雖 不 功 高 畢竟 震主 故 劉少康 辦公室 存在 僅僅 三 年 便 被 蔣 突然 裁撤 導火線 據說 是 王昇 引起
那,畢竟,是,關鍵 未始 不 是 日後 民主 轉型 的 一 個 關鍵 雖然 隨時 聽得到 激昂 的 吶喊 但 那 畢竟 是 一 個 含淚 播種 的 年代 一九七九年 台灣 爆發 了 震驚 海內外 的 美麗島事件 這 個 事件
它,畢竟,只,的 環境 中 多少 還 能 維繫 民間 力量 免於 被 商業 力量 染指 但是 草根 意味 著 它 畢竟 只 是 會 思想 的 蘆葦 它 能 撐 多久 消費 不 是 在 抱怨 只是 在 說明
軌道,畢竟,不同於,的 矚目 與 重視 原來 的 溝通 機構 抱 著 敵視 態度 是 可以 理解 的 但是 第二 軌道 畢竟 不同於 獲得 陸委會 授權 的 海基會 第一 軌道 美國 布朗 大學 高英茂 日前 在 本報 發表 的 專文
我,畢竟,在,變成 掛 在 牆 上 的 一 幅 畫 美好 的 文學 浪頭 已經 席捲 而 去 但 我 畢竟 在 空氣 清醒 的 文學 花圃 裡 呼吸 過 我 以 曾經 擁有 八年代 輝煌 的 文學 記憶
言談,畢竟,只是,與 團結 的 空氣 已 藉由 課堂 上 幾 個 老師 隱晦 的 言談 逐漸 發散 出來 但 言談 畢竟 只是 言談 作為 一 個 高中生 所 能 接觸 及 感受到 的 畢竟 有限 真正 使得 這些 開始
的,畢竟,有限,言談 逐漸 發散 出來 但 言談 畢竟 只是 言談 作為 一 個 高中生 所 能 接觸 及 感受到 的 畢竟 有限 真正 使得 這些 開始 發酵 的 想法 有 了 當代 實在 感 的 正 是 羅大佑 的
了,畢竟,在,得 不 高明 有 人 則 自我 安慰 地 說 比起 其他 的 流行 歌星 羅大佑 要好 很多 了 畢竟 在 這樣 的 社會 這樣 的 時代 我們 還 能 對 他 多 要求 些 什麼 但是 問題
躬逢其盛,畢竟,乞丐裝,水芹菜 再 談到 一點點 禪宗 思想 或 少量 的 後現代 badpainting 台 譯 壞 畫 當時 似 也 躬逢其盛 畢竟 乞丐裝 才 剛 流行 不久 那麼 草山 素人 聚落 要 在 這樣 的 背景 下 誕生 倒 也
關係,畢竟,不可,勾勒 的 童話 並非 沒有 破綻 因為 可 變異 的 情愛 關係 與 很 難 改變 的 親屬 關係 畢竟 不可 同日而語 在 愛情 中 加入 第三者 後 之前 的 戀人 能否 平和 地 將 愛情 轉換為 親情
了,畢竟,勞基法,迷思 如果 是 大學 教授 倡議 尚可 理解 如果 連 教育部 也 帶頭 如此 主張 就 有些 匪夷所思 了 畢竟 勞基法 所 保障 的 是 所有 付出 勞動力 以 維持 生計 者 其 包含 體力 勞動 自然 也
這,的確,是,之前 的 戀人 能否 平和 地 將 愛情 轉換為 親情 也 有 可 議 之 處 毛麥克 承認 這 的確 是 本 書 的 弱點 因此 在 英文版 中 他 特別 增添 了 第三者 介入 後 衝突 的
問題,難免,讓,社會 議論紛紛 警察 形象 一落千丈 立委 此時 藉著 召開 記者會 的 方式 揭發 警察 單位 內部 存在 的 問題 難免 讓 人 懷疑 具有 趁機 造勢 的 用心 不過 立委 問政 本來 就是 法定 職權 徐 委員 的
訓練,難免,失誤,屍體 大部分 交給 殯儀館 辦理 善後 因 殮 工 人員 不足 又 礙於 工作 特殊性 員工 缺少 職前 訓練 難免 失誤 但 館方 多數 員工 日夜 面對 驚心動魄 的 工作 辛勞 可 知 不過 殯儀館 有些 地方 確實
卻,總是,收,勒緊褲帶 把 錢 放 在 自己 的 口袋 因此 日本 政府 雖然 意圖 以 低率 刺激 民間 消費 卻 總是 收 不 到 效果 和 日本 的 情況 相比 我國 今年 的 經濟 成長率 預估 仍 有 五
後,總是,一頭,攀登 個人 職業 高球 生涯 顛峰 不過 這 個 勝利 卻 得來 不易 維傑辛 每 次 比賽 結束 後 總是 一頭 繼續 栽進 練習場 中 練到 夕陽西下 然後 轉進 旅館 在 地毯 上 練習 推桿 出生 成長 於
這,總是,一,了 警察 平日 進出 駕駛 雙 B 轎車 固然 不能 據 此 認定 其 有 貪瀆 事實 但 這 總是 一 種 徵候 一 種 線索 提供 警政 首長 追查 部屬 是否 貪贓枉法 的 現成 素材 警政 當局
也,總是,後知後覺,遑論 對於 政治 改革 同樣 的 在 思想 禁忌 的 突破 與 新 思潮 的 研究 上 它 也 總是 後知後覺 只 在 民間 的 努力 已經 果實 累累 時 才 搶 著 出來 收割 八年代 最 值得
他,總是,想,的 年代 台灣 電影 批評 最 有 開創 力 的 年代 他 是 和 時間 賽跑 的 人 他 總是 想 偷跑 一九八五年 二月 九日 台灣 爆發 十信 事件 當時 十信 理事 主席 是 蔡辰洲 一九八三年 國民黨 提名
新聞,總是,船,只 能 說 蔡辰洲 不過 是 開 風氣 之 先 一九九五 九六年 台灣 基層 金融 動輒 擠兌 但是 新聞 總是 船 過水 無痕 連 一 個 小小 的 國票 交易員 楊瑞仁 都 可以 輕易 挪用 百億 元 台灣
