left_word,target_word,right_word,context
很,難得,的,看 夾竹桃 它 正 是 一 部 不折不扣 的 寫實 小說 從小 生活 在 台灣 農家 的 鍾理和 很 難得 的 由於 進過 漢學堂 不但 有 能力 駕馭 流暢 的 中國 語文 更 善用 農村 中 動物 植物
最,難得,的,並且 變成 普遍 甚至 永久 的 力量 可 不 是 在 這 栖遑 鑽營 的 街衢 中 詩人 最 難得 的 便是 他們 仍然 堅持 的 天真 咀嚙 反芻 著 繆思 賜與 的 童心 而 冗贅 不馴 者
道,難得,碰見,愛 你 流蘇 別 過 頭 去 輕輕 啐 了 一 聲 道 偏 有 這些 廢話 柳原 道 難得 碰見 像 你 這樣 的 一 個 真正 的 中國 女人 流蘇 微微 嘆 了 一 口 氣
都,難得,碰,晚上 他們 常常 出去 散步 直到 深夜 她 自己 都 不 能夠 相信 他 連 她 的 手 都 難得 碰 一 碰 她 總是 提心吊膽 怕 他 突然 摘下 假面具 對 她 做 冷不防 的 襲擊 然而
這些,畢竟,已,離家 出走 的 故事 這些 反抗 傳統 爭取 婚姻 自由 是 有 時代 意義 的 但是 在 五十年代 這些 畢竟 已 是 過時 了 在 當時 日本 欺凌 中國人 以及 偉大 的 民族 抗日 戰爭 他 沒有 採取
人,畢竟,不,就是 自 外 於 自己 的 民族 前面 已經 提 過 整個 七十年代 討論到 或 讀到 夾竹桃 的 人 畢竟 不 多 大多數 讀者 心目中 的 鍾理和 除了 是 位 寫 鄉土 小說 的 作家 更 是 帶
了,畢竟,人,你 你 沒有 什麼 了不得 的 要求 我 這 兩 年 也 常 犯 胡塗 生活 太 具體 了 畢竟 人 是 脆弱 的 因而 更 突顯 王一生 超凡 的 毅力 與 決心 書 中 另 有 一
但,畢竟,瑕不掩瑜,中 對於 某些 問題 做 了 明確 的 解說 對於 某些 方面 僅 是 點到 為止 的 瑕疵 但 畢竟 瑕不掩瑜 本 書 不失為 一 部 脈絡 清楚 的 作品 筆者 所 寫 的 本文 不過 是 對
但,畢竟,未,文學 上 原住民 文學 一直 荒蕪 著 其間 或 有 漢人 以 原住民 為 題材 寫出 的 作品 但 畢竟 未 能 真正 深入 原住民 文化 的 底層 不過 邁入 民國 七年代 臺灣 文學 陸續 出現 真正 屬於
高鐵屏,畢竟,是,孰 不可 忍 犧牲 小我 完成 大我 是 有 經世 濟 國 的 思想 者 所 當為 最後 高鐵屏 畢竟 是 犧牲 了 江心怡 的 一 次 不慎 鑄成 了 大錯特錯 高鐵屏 被 日本 鬼子 軍 抓去 剝光
的,畢竟,我,沉默 下 的 一 枚 影子 我 真 不 明白 你 是 怎麼 從 花園 裡 發現 我 的 畢竟 我 是 如此 安靜 且 平凡 的 一 朵 花兒 當 人們 說起 青春 的 話題 總 少不了
