left_word,target_word,right_word,context
老師,畢竟,在,有 某 種 程度 上 的 權力 不 平等 但 這 應 是 建立 在 知識 傳授 上面 老師 畢竟 在 知識 領域 上 勝過 學生 擁有 權威 而且 能 評定 學生 成績 表現 所以 師生 間 一定
狹小,畢竟,同,秩序 引起 學生 反感 這 點 他 會 與 華藝 校方 溝通 他 希望 學生 氣量 不要 太 狹小 畢竟 同 是 在 山仔后 求學 互相 幫忙 也 是 應該 的 李濟翔 也 表示 專車 時間 不可能 固定
但,畢竟,有,已 婉拒 桃園 一 所 感化院 的 授課 邀請 他 承認 這 分 工作 的確 吃力 不 討好 但 畢竟 有 人 要 踏出 第一 步 現在 他 將 專心 帶 勵德 的 這 批 孩子 希望 能
中,的確,扮演,是 一 個 廣告 至上 的 時代 不論 你 同不同意 不可 否認 的 廣告 在 現代人 的 生活 中 的確 扮演 一 個 舉足輕重 的 角色 而 廣告 AE 即 是 整個 廣告 執行 流程 的 監督 者
信服,的確,不易,所有 學員 都 很 認真 學習 但 他 知道 要 得到 這 群 被 社會 孤立 的 孩子 信服 的確 不易 因此 他 仍 以 耐心 和 愛心 來 對待 他們 去年 游好彥 舞團 曾 赴 新竹 演出
工作,的確,吃力,做 就是了 嘛 日前 游好彥 已 婉拒 桃園 一 所 感化院 的 授課 邀請 他 承認 這 分 工作 的確 吃力 不 討好 但 畢竟 有 人 要 踏出 第一 步 現在 他 將 專心 帶 勵德 的
但,難免,有,多 沒有 必要 強迫 同學 關於 監跑 制度 體育組 已 盡力 在 每 個 定點 派 人 監督 但 難免 有 疏漏 的 地方 會 盡力 改善 會 盡力 改善 現在 大學生 心目中 的 好書 有 那些 由
時,難免,心有餘而力不足,病友 外 工作 人員 也 幾乎 都 是 患者 他們 受 病痛 之 苦 活動力 有限 執行 工作 時 難免 心有餘而力不足 能 為 病友 提供 的 服務 也 不 多 本身 也 是 病友 的 洪進麗 說 現在
上,難免,會,都 靠 感覺 陳光輝 說 雖然 已 適應 得 差不多 了 但是 走 在 沒有 導盲磚 的 路 上 難免 會 怕 尤其 是 快 走到 要 上下 樓梯 的 地方 尤其 是 快 走到 要 上下 樓梯
或,總是,在,舉辦 有益 身心 的 休閒 活動 他 鼓勵 平時 常 待 在 家 中 看 電視 聽 音樂 或 總是 在 電影院 KTV 中 消磨 時間 的 同學 多 走向 戶外 他 鼓勵 平時 常 待在 家 中看
或,總是,在,中 消磨 時間 的 同學 多 走向 戶外 他 鼓勵 平時 常 待在 家 中看 電視 聽 音樂 或 總是 在 電影院 KTV 中 消磨 時間 的 同學 多 走向 戶外 中央 研究院 的 郭廷以 圖書館 傅斯年 圖書館
