left_word,target_word,right_word,context
很,難得,有,時差 與 地差 人類學者 難以 體會 以 同 易 同 式 的 交換 之 意義 是 因為 人類學者 很 難得 有 挨餓 的 機會 所謂 挨餓 並非 一定 須 處於 真正 缺乏 食物 的 狀態 而是 因 環境
變幻莫測,畢竟,隨意,社區 依賴 是 種 罪惡 這些 都 是 固定 的 規範 這些 道德 規範 中 容不下 環境 的 變幻莫測 畢竟 隨意 的 突發 奇想 是 瑞可 亟欲 對抗 的 但是 要 實現 這 種 永恆 的 規範 是
清楚,畢竟,務實,在 未來 透過 與 中共 的 對等 對話 才 能 逐步 解決 這 一 點 陳水扁 應該 非常 清楚 畢竟 務實 的 政治家 都 不會 忽略 這 個 現實 否則 他 也 不會 宣稱 當選 後 要 訪問
雷諾瓦,畢竟,沒有,實在 沒 什麼 繪畫 天份 您 是 他 的 朋友 不妨 勸 他 早早 放棄 以免 吃盡 苦頭 雷諾瓦 畢竟 沒有 放棄 繪畫 但是 接下來 二十 年 經濟 拮据 飄泊 不定 的 生活 使 進入 不惑 之 年
人類,畢竟,不,理性 不但 顯示 著 人類 記號 行為 的 胎模 它 同時 也 刻劃 著 客觀 世界 的 印記 人類 畢竟 不 是 在 真空 虛無 的 環境 中 涵養 發展 起 他 的 理性 我們 可以 想像 在
禁忌,畢竟,在,其 主觀性 的 同時 報導 文學 作品 中 可 動用 的 文學 技法 依然 是 純淨 新聞 的 禁忌 畢竟 在 一般 日常 的 新聞 採訪 寫作 上 一旦 依循 了 報導 文學 的 寬鬆 標準 必然 會
針砭,畢竟,我們,抓 住 它 的 根 子 正視 他 檢討 他 給 它 的 病 一 劑 藥石 和 針砭 畢竟 我們 都 愛 我們 的 社會 我們 的 土地 我們 的 同胞 我們 都 希望 明天會更好 一 個
那,畢竟,是,的 懂 是 深入 領會 的 懂 藝術 知識 可以 幫助 人 進入 情感 鉤連 的 世界 但是 那 畢竟 是 小路 也許 還 行不通 若要 走 大 路 唯有 從 審美 經驗 著手 從 感覺 的 世界
後來,的確,也,較 好 的 清教徒 年輕 女孩 他們 在 學校 就 有 心理 準備 會 時常 搬家 換 工作 後來 的確 也 是 這樣 畢業 以來 瑞可 在 14 年 的 職場 生 中 共 搬 了 4 次
決定,的確,比較,她 督導 一 群 一直 在 同 個 辦公室 工作 的 員工 來 說 她 自己 下 的 決定 的確 比較 沒 那麼 重要 了 家庭 教育 受到 衝擊 新 資本主義 的 各 個 層面 中 最 直接
實際,的確,寫,用 這 點 來 評斷 他 也 是 不 對 的 就 某 方面 來 說 他 很 實際 的確 寫 封 信 給 雇主 說 他們 怎麼 把 他 的 家庭 搞 得 一 團 亂 是
一陣子,的確,難為,錢 分門別類 而 非 將 錢 累加 否則 錢 的 流向 勢必 搞 不 清楚 他們 指出 這 一陣子 的確 難為 了 顏榮昌 就是 因為 維謙 的 錢 與 興票 的 錢 太 接近 了 加上 媒體 急
小,的確,現階段,引發 巨大 反作用力 那麼 程度 更甚 數 倍 的 台灣 獨立 入憲 所 引發 的 爭議 還 會 小 的確 現階段 兩岸 的 主權 定位 確 有 爭議 國際 現實 多數 的 時候 也 確 對 台灣 不利
她,的確,具有,堅信 她 心愛 的 人 天生 註定 要 成為 繪畫 大師 艾琳 是 雷諾瓦 的 伯樂 日後 證明 她 的確 具有 眼光 婚後 雷諾瓦 的 繪畫 生涯 並 未 改善 直到 印象畫派 在 美國 紐約 造成 轟動 使
份子,的確,令,現年 三十一 歲 的 蘇菲 活躍 於 電視 電影 舞台劇 的 演出 表示 身為 雷諾瓦 家族 的 一 份子 的確 令 我 感到 光榮 父子 卻 有 共同 的 經歷 在 成名 前 父子 都 曾 走 一
也,的確,喚起,當然 海德格爾 關於 存在 意義 的 強調性 發問 恰恰 可以 喚起 那 種 對 安慰 的 期望 它 也 的確 喚起 了 不少 人 的 期望 只是 這 種 希望 並 沒有 得到 滿足 這 種 希望 必然
也,的確,是,它 這時 我 才 痛苦 的 注意到 這 扇 門 是 一 塊 堅硬 的 木板 而且 它 也 的確 是 一 塊 堅硬 的 木板 這樣 一 扇 應手 的 門 就 成 了 一 塊 手頭
時間,的確,在,的 肉身 過去 種族 品賦 等 而 它們 的 意義 卻 非 始 源於 我 的 存有 與 時間 的確 在 主 客 兩 面 都 道出 了 世界 理序化 的 制限 並且 把 人 的 有限性 的
也,的確,可以,區別 差異 之 效 呢 有時 這 種 辦法 是 行得通 的 而且 在 一定 的 範圍 內 也 的確 可以 收到 實用 的 效果 比如 我們 是否 可以 將 豹 定義為 會 爬 樹 的 虎 呢
