left_word,target_word,right_word,context
理所當然,難得,有,不 瞭解 我 不 體恤 我 我 對 這 個 家 所 做 的 一切 你 總 視為 理所當然 難得 有 一 句 讚美 的 話 或 甚至 沒有 感謝 總 以為 做好 是 應該 做 不 好
子女,難得,有,還可以 給 自己 放假 兩 天 來 這邊 又 碰巧 遇上 老朋友 平時 大家 都 忙 家庭 忙 子女 難得 有 機會 有 時間 好好 聊天 這樣 長 的 時間 都 聊 些 什麼 呢 什麼 都 聊
更,難得,的,熱情 的 情感 但 才華 洋溢 的 她 卻 是 個 細膩 的 油畫 及 彩繪 陶瓷 創作家 更 難得 的 是 能 重回 家庭 照顧 小孩 她 走入 家庭 後 閉關 三 年 而後 出關 行 道
傷痛,畢竟,日久,懂得 作賤 自己 說到 丈夫 外遇 她 的 眼神 晶亮 語氣 突然 高昂 起來 婚姻 路 上 的 傷痛 畢竟 日久 年深 他 也 外遇 我 卻 為了 他 的 債務 想 去 當 妓女 賺錢 我 姊
但,畢竟,不,樂 在 工作 沒有 抱怨 無怨無悔 常 看到 很多 父母 為 子女 做 決定 也許 以後 發展 不錯 但 畢竟 不 是 孩子 的 最愛 因此 不要 只 把 自己 所 做 的 當成 一 份 工作 而是
捏了一把冷汗,畢竟,這,的 莎士比亞 的 妹妹 或許 只 是 一 個 可能 的 虛構 雖 讓 讀者 扼腕 但 只是 捏了一把冷汗 畢竟 這 件 事 沒有 發生 那麼 我們 可以 再 來 說說 另 一 個 真實 的 故事 大家
求,畢竟,相愛,破碎 但是 若 以 現實 眼光 來 看 如此 的 愛情 故事 真的 是 可 遇 而 不可 求 畢竟 相愛 容易 相處 難 相愛 不如 相配 還是 把 你 的 激情 和 感動 留在 戲院 吧 還是
聯考,畢竟,是,是 全職 家庭 主婦 張 太太 是 職業婦女 這 兩 天 特別 請假 陪 女兒 來 考試 參加 聯考 畢竟 是 孩子 成長 歷程 的 重要 大事 我 不 想 缺席 她 笑笑 說 孩子 成長 只 有
意願,畢竟,這,是 文藻 外語 專校 如果 衝突 時 怎麼辦 張 太太 說 我 想 還是 會 尊重 孩子 的 意願 畢竟 這 條 路 是 她 自己 選 的 我們 不能 幫 她 決定 她 的 未來 結語 考場
這些,畢竟,是,用 些 心 去 觀察 去 體會 到處 都 可以 讓 你 心 生 歡喜 但 不要 忘記 這些 畢竟 是 夢 是 戲 欣賞 可以 不要 當真 不要 忘 失 本心 至於 菩薩道 喜心 的 修持 則
但,畢竟,世間,長 時間 是 我 的 至親 好友 今日 由於 某些 惡 因緣 有些 眾生 成為 我們 的 怨敵 但 畢竟 世間 一切 都 是 夢幻 怨恨 也 是 虛妄 今日 我 既已 學佛 已 在 行 菩薩道 對
