left_word,target_word,right_word,context
最,難得,的,讀 寫 等 專業 程度 因為 競爭 激烈 出線 者 起碼 都 有 相當 水準 但 我 覺得 最 難得 的 是 這些 讀 過 很多 年 社會 大學 的 資深 公民 他們 都 很 了解 資本主義 社會
想法,畢竟,同性戀,阻力 仔細 想想 我們 為何 不 打開 心胸 試 著 去 了解 這些 人 真正 的 生活 與 想法 畢竟 同性戀 確實 存在 你我 日常 之中 是 一 個 無法 改變 的 事實 也許 你 會 發現 另
原因,畢竟,每,這 也 是 為什麼 大多數 的 同性戀 者 看待 此 課題 時 多 採取 保留 的 態度 的 原因 畢竟 每 個 人 都 希望 能 有 一 個 較 沒有 壓力 的 生活 環境 試想 如果 您
知,畢竟,容易,探討 關於 鳥類 的 睡眠 地點 與 方式 尚 有 許多 種類 目前 仍 未 為 人 所 知 畢竟 容易 讓 人 觀察到 的話 掛掉 的 機會 相對 地 增加 雜七雜八 地 東 扯 西 扯 希望
中間,畢竟,產生,游 先生 的 立論 本身 雖 沒有 什麼 衝突 但 一 個 是 實務 一 個 是 理想 中間 畢竟 產生 了 一些 出入 舉例 來 說 游 先生 倡行 社區 教育 委員會 主導 學校 行政 實際 上
廠商,的確,已經,吋 的 映像管 售價 但是 一直 未 有 明確 的 結果 近日 監視器 廠商 證實 日本 和 韓國 廠商 的確 已經 從 新 的 年度 開始 調漲 了 十七 吋 映像管 產品 的 售價 從 九九年 起 歐元
危機,的確,是,往往 只 是 一線之隔 在 過去 輔導 過 的 許多 婚姻 案例 中 宗教 信仰 帶給 婚姻 的 危機 的確 是 一 種 看 不 到 的 潛在 問題 唯有 耐心 溝通 才 能 真正 面對 難題 解決
時代,的確,深具,耐 溼 另 有 牛糞 的 辛辣味 可 防 蟲害 及 老鼠 孳生 的 困擾 在 農業 社會 時代 的確 深具 經濟 意義 可惜 在 五十年代 現代 水泥 倉庫 取代 了 稻草 鼓亭畚 但 簡樸 的 農友 們
處境,的確,是,男 教授 都 已經 學乖 了 以後 女 學生 來 研究室 門 一定 要 打開 另一方面 女性 的 處境 的確 是 相對 弱勢 三 四十 年 前 的 台灣 多少 資質 聰穎 的 女孩 為了 家 裡 的
作業,的確,可以,的 便 在 縣市 首長 尋才 的 過程 中 發揮 制衡 與 協助 的 作用 二 階段 遴選 作業 的確 可以 廣納 許多 英才 但是 由於 競逐 的 本質 卻 不 容易 尋獲 我們 真正 需要 的 教育局長
民主,的確,是,的 策略 與 方法 甚至 從 選聘 的 過程 我們 便 可 看出 其中 的 教改 思想 形式 民主 的確 是 當前 的 時髦 流行 由 下 而 上 本身 是 件 好事 不過 由 下 而 上
也,的確,該,遂 向 鄭炎為 爭取 同仁 加班費 為 顧及 不能 打破 園區 研發 人員 沒有 加班費 的 往例 卻 也 的確 該 鼓舞 研發 部門 的 士氣 鄭炎為 特別 允諾 只要 達成 目標 就 發給 工作 獎金 以 獎金
它,的確,在,我們 能 感受到 離合器 踏板 釋放 後 的 世界 什麼 美好 的 事情 都 有 可能 成真 而 它 的確 在 786 秒 內 達到 了 1OOkmh FiatCoupe 的 操控 有 幾 項 特點 它 在 前 代
也,的確,感動,三 台 的 八0年代 走紅 的 藝人 確 有 其 影響力 孫叔叔 的 人生 閱歷 及 諄諄 教誨 也 的確 感動 人心 相較 於 九0年代 當 成群 的 主播 及 政治 人物 輪番 上陣 拍 公益 廣告 當
他,總是,喜,安琪 突然 覺得 眼前 這 個 男人 跟 在 學生 時代 的 他 實在 相去 太 遠 過去 他 總是 喜 怒 皆 表現 在 臉 上 如今 竟然 高深莫測 到 有如 一 堵 厚實 的 牆 可
上天,總是,和,了 如今 他 竟 成 了 陳董 投資 上 的 大 金主 而 自己 也 淪落 風塵 為什麼 上天 總是 和 苦命 的 人 開玩笑 安琪 的 沈思 很 快 地 就 被 陳董 給 打斷 安琪 啊
但,總是,只要,總 要 有 個 開頭 所謂 行善 要 及時 固然 當時 我 並 沒有 什麼 行善 的 心 但 總是 只要 對 的 事情 不要 害怕 開 先例 不 是 嗎 好像 說 得 超過 了 頭 還是
打仗,總是,一廂情願,頑抗 或 敗走 不 願 屈從 之 性格 的 人種 他們 本性 喜歡 偏安 愛 自由 不 愛 打仗 總是 一廂情願 的 以 人 不 犯 我 我 不 犯人 的 態度 營生 同時 他們 也 較 不拘小節
所以,總是,充滿,事務 及 模擬 執行 相關 的 行政 工作 師院生 的 大四 試教 由於 責任 如 正式 專任 教師 所以 總是 充滿 新鮮 驚奇 或是 懊惱 挫敗 每 個 人 的 試教 故事 雖 不盡相同 但 相同 的 是
探訪,總是,會,教 吧 由於 這樣 一 個 事件 使得 我 自己 開始 注意到 似乎 每 一 次 的 試教 探訪 總是 會 或多或少 的 在 校園 內 聽到 這 是 我 或 某某 人 的 班級 這 句 話
者,總是,由,者 視為 洪水 猛獸 般 的 公投 如今 也 有 付諸 實現 的 可能 我們 不 希望 統治 者 總是 由 對 人民 的 不 信任 出發 再次 延宕 台灣 民主化 的 進程 更 企盼 最 需要 學習
今,總是,貨櫃,合 在 一 個 包裝 裏 消費 者 可以 輕鬆 組裝 不需 分開 購買 從 去年 推出 至 今 總是 貨櫃 一 到 便 銷售 一 空 雷虎 產品 的 多樣化 也 是 這 個 策略 的 衍生
雷虎,總是,將,早已 了然 於 心 心 中 永遠 有 夢 不斷 抓住 每 一 個 實現 夢想 的 機會 雷虎 總是 將 自己 準備好 隨時 迎接 來臨 的 機會 與 挑戰 雷虎 總是 將 自己 準備好 隨時 迎接 來臨
雷虎,總是,將,一 個 實現 夢想 的 機會 雷虎 總是 將 自己 準備好 隨時 迎接 來臨 的 機會 與 挑戰 雷虎 總是 將 自己 準備好 隨時 迎接 來臨 的 機會 與 挑戰 激素 驚人 的 加速力 懾人 的 外型 與
林伯實,總是,會,林伯實 在 政商界 的 實力 與 人脈 之後 每當 連戰 有 事 不論 是 好事 還 是 壞事 林伯實 總是 會 跳出來 為 連戰 喜 也 為 連戰 悲 其中 最為 外界 熟知 的 是 幾 次 為
能,有助於,提升,的 研發 或 人文 藝術 的 創作 都 必須 兼顧 人文 與 科技 的 雙重 角度 如此 才 能 有助於 提升 人類 生活 和 真善美 的 境界 此外 釋聖嚴 也 舉 刀子 為 例 指出 醫生 可以 拿
投資,有助於,未來,而 所得 分配 如何 影響到 投資 大致 是 透過 以下 兩 個 管道 首先 由於 實物 或 人力 投資 有助於 未來 資本 報酬 或 薪資 所得 的 提升 如果 政府 課徵 所得稅 此時 所得 稅率 愈 高 稅
