left_word,target_word,right_word,context
當中,難得,的,與 自主性 務農 維生 的 時代 人們 需要 自己 保護 自己 更 需要 神明 的 保護 一 年 當中 難得 的 幾 次 神誕 與 廟會 自然 成 了 村人 熱絡 慶祝 以 謝 神恩 的 機會 埔心
憧憬,畢竟,此,問候 的 信 千萬 記住 這 只 不過 是 投石問路 不可 期望 太 高 或 有 羅曼蒂克 的 憧憬 畢竟 此 一時 彼 一時 也 現代 商品 愈來愈 重視 品牌 知名度 有 些 消費者 非 某 個 牌子
逛街,難免,抱持,兩 個 大 男人 特別 相邀 逛街 購買 聖誕 禮物 外人 對於 他們 兩 個 大 男人 相約 逛街 難免 抱持 不解 的 眼光 黃大 和 鄭智化 卻 一致 地 認為 相約 逛街 是 最 明智 的 抉擇
逛街,難免,抱持,兩 個 大 男人 特別 相邀 逛街 購買 聖誕 禮物 外人 對於 他們 兩 個 大 男人 相約 逛街 難免 抱持 不解 的 眼光 黃大 和 鄭智化 卻 一致 地 認為 相約 逛街 是 最 明智 的 抉擇
裡,總是,擺,個 意思 嗎 我 怎麼 沒 聽出來 莫非 德文 太 差 了 她 繼續 又 說 這陣子 庭院 裡 總是 擺 了 輛 腳踏車 而且 是 女用 的 我 不 清楚 是 誰 的 但 直覺 認定 一定
地,總是,利用,黃大 和 鄭智化 平常 都 離開 家人 獨自 在 外 居住 尤其 是 黃大0 一家人 分散 世界 各 地 總是 利用 聖誕節 才 能 湊齊 家人 闔家 團圓 享受 過節 的 樂趣 因此 兩 個 大 男人 特別
地,總是,利用,黃大 和 鄭智化 平常 都 離開 家人 獨自 在 外 居住 尤其 是 黃大0 一家人 分散 世界 各 地 總是 利用 聖誕節 才 能 湊齊 家人 闔家 團圓 享受 過節 的 樂趣 因此 兩 個 大 男人 特別
陸陸續續,總是,有,中 最 輕快 又 方便 的 衣服 難怪 它 對 年輕人 有 那麼 大 的 魅力 每 天 陸陸續續 總是 有 校 外 的 陌生人 家長 高年級 同學 或 低年級 同學 和 班 上 的 同學 來 向
我,總是,為,幾乎 三 天 一 大鬧 五 天 一 大吵 永無休止 可憐 胡 老師 也 拿 她 沒輒 而 我 總是 為 了 她 到處 賠不是 還 記得 每 學期 開學 時 要 繳 學費 她 總是 毛病 一
她,總是,毛病,沒輒 而 我 總是 為 了 她 到處 賠不是 還 記得 每 學期 開學 時 要 繳 學費 她 總是 毛病 一 大 堆 譬如說 她 是 貧戶 不 繳 書費 啦 家 裡 有 十 個 小孩
是否,總是,美麗,她 所 無意 篩落 的 是否 遠 比 掌 間 握有 的 更 珍貴 那些 不慎 摧折 的 是否 總是 美麗 纖弱 的 如是 年復一年 她 的 織機 不斷 織出 一 襲 又 一 襲 粗糙 鈍 厚
