sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
大陸禁止漁工來台政策已使我國漁業受到衝擊，返鄉過年的大陸漁工被全面禁止再來台上船。,大陸 禁止 漁工 來 台 政策 已 使 我國 漁業 受到 衝擊 返鄉 過年 的 大陸 漁工 被 全面 禁止 再 來 台 上船,24,大陸(27031) 禁止(9330) 漁工(38) 來(742183) 台(29325) 政策(30965) 已(215610) 使(197544) 我國(7225) 漁業(804) 受到(66513) 衝擊(8508) 返鄉(1661) 過年(2578) 的(16029838) 大陸(27031) 漁工(38) 被(540683) 全面(10364) 禁止(9330) 再(326207) 來(742183) 台(29325) 上船(1259),"{'High': 22, 'Low': 2}","{'第3*級': 2, '第5級': 4, 'Unknown': 6, '第1級': 3, '第2級': 3, '第4*級': 1, '第3級': 1, '第4級': 1, '第6級': 1, '第2*級': 1, '第1*級': 1}",0,Y,N,N,N
原依賴大陸漁工的本島漁船大多無法出海捕魚，船東急得跳腳。,原 依賴 大陸 漁工 的 本島 漁船 大多 無法 出海 捕 魚 船東 急 得 跳腳,16,原(33852) 依賴(13548) 大陸(27031) 漁工(38) 的(16029838) 本島(3) 漁船(1537) 大多(12946) 無法(150606) 出海(2031) 捕(9546) 魚(34923) 船東(87) 急(20730) 得(573721) 跳腳(323),"{'High': 13, 'Low': 3}","{'Unknown': 8, '第5級': 3, '第3*級': 1, '第1級': 1, '第7級': 1, '第1*級': 1, '第3級': 1}",0,Y,N,N,N
往年大陸漁工都於農曆年前返鄉過年，新春初七、初八左右再回台上船工作。,往年 大陸 漁工 都 於 農曆 年前 返鄉 過年 新春 初七 初八 左右 再 回 台 上船 工作,18,往年(595) 大陸(27031) 漁工(38) 都(1125846) 於(327210) 農曆(2093) 年前(19) 返鄉(1661) 過年(2578) 新春(326) 初七(13) 初八(20) 左右(33714) 再(326207) 回(92620) 台(29325) 上船(1259) 工作(220164),"{'High': 14, 'Low': 4}","{'第7級': 1, '第3*級': 2, 'Unknown': 7, '第1級': 2, '第5級': 1, '第4級': 1, '第2*級': 1, '第1*級': 1, '第2級': 2}",0,Y,N,N,N
但是今年返鄉的大陸漁工回船率偏低，除了少數船東未雨綢繆，在年前就勸說漁工，希望他們不要返鄉過年，目前仍能正常出海作業，多數船東只能望海興嘆。,但是 今年 返鄉 的 大陸 漁工 回船率 偏低 除了 少數 船東 未雨綢繆 在 年前 就 勸說 漁工 希望 他們 不要 返鄉 過年 目前 仍 能 正常 出海 作業 多數 船東 只 能 望 海 興嘆,35,但是(247988) 今年(10836) 返鄉(1661) 的(16029838) 大陸(27031) 漁工(38) 回船率(Unknown) 偏低(719) 除了(75964) 少數(17629) 船東(87) 未雨綢繆(499) 在(3284238) 年前(19) 就(1737544) 勸說(2078) 漁工(38) 希望(119975) 他們(716752) 不要(101931) 返鄉(1661) 過年(2578) 目前(48695) 仍(92056) 能(582260) 正常(28865) 出海(2031) 作業(16954) 多數(13621) 船東(87) 只(436725) 能(582260) 望(32727) 海(33696) 興嘆(201),"{'High': 29, 'Low': 6}","{'第2級': 4, '第1級': 4, 'Unknown': 12, '第3*級': 3, '第4級': 4, '第7級': 1, '第1*級': 4, '第6級': 1, '第2*級': 1, '第5級': 1}",2,Y,Y,N,N
初步估計，本省受大陸禁令影響的主要漁港，漁船超過一千艘，南方澳和基隆兩處合計有將近四百艘漁船無法出海作業，影響最大。,初步 估計 本 省 受 大陸 禁令 影響 的 主要 漁港 漁船 超過 一千 艘 南方澳 和 基隆 兩 處 合計 有 將近 四百 艘 漁船 無法 出海 作業 影響 最 大,32,初步(3730) 估計(7162) 本(197156) 省(17570) 受(109982) 大陸(27031) 禁令(1545) 影響(95840) 的(16029838) 主要(78757) 漁港(770) 漁船(1537) 超過(30507) 一千(8320) 艘(13569) 南方澳(203) 和(1338337) 基隆(2063) 兩(526190) 處(84410) 合計(1554) 有(2217079) 將近(7567) 四百(3351) 艘(13569) 漁船(1537) 無法(150606) 出海(2031) 作業(16954) 影響(95840) 最(421680) 大(525780),{'High': 32},"{'第5級': 7, '第1級': 5, '第4級': 4, '第3*級': 1, '第7級': 3, '第3級': 2, 'Unknown': 7, '第4*級': 1, '第2級': 1, '第1*級': 1}",1,Y,Y,N,N
心急的船東積極雇用並訓練越南等外籍船員，但是因為受相關法令限制，這些外籍漁工至少一個月以後才會入境。,心急 的 船東 積極 雇用 並 訓練 越南 等 外籍 船員 但是 因為 受 相關 法令 限制 這些 外籍 漁工 至少 一 個 月 以後 才 會 入境,28,心急(911) 的(16029838) 船東(87) 積極(24247) 雇用(3780) 並(442790) 訓練(39436) 越南(5214) 等(327380) 外籍(2368) 船員(2185) 但是(247988) 因為(425061) 受(109982) 相關(41599) 法令(3996) 限制(23094) 這些(315113) 外籍(2368) 漁工(38) 至少(41964) 一(3701681) 個(2296574) 月(148997) 以後(71883) 才(394539) 會(1014977) 入境(1163),"{'High': 26, 'Low': 2}","{'Unknown': 5, '第1級': 4, '第4*級': 5, '第6級': 4, '第4級': 3, '第5級': 1, '第3*級': 1, '第2級': 2, '第1*級': 3}",0,Y,Y,N,N
漁業界希望政府儘速出面和大陸方面洽商，並修改相關法令，以挽救漁業。,漁業界 希望 政府 儘速 出面 和 大陸 方面 洽商 並 修改 相關 法令 以 挽救 漁業,16,漁業界(2) 希望(119975) 政府(92663) 儘速(438) 出面(4199) 和(1338337) 大陸(27031) 方面(75079) 洽商(168) 並(442790) 修改(6592) 相關(41599) 法令(3996) 以(547785) 挽救(2310) 漁業(804),"{'Low': 1, 'High': 15}","{'Unknown': 4, '第2級': 1, '第4級': 1, '第6級': 4, '第3*級': 2, '第4*級': 2, '第5級': 2}",1,Y,Y,N,N
基隆市八斗子、正濱漁港的漁船，年前即將大陸漁工送回大陸，年後面臨作業漁工青黃不接的窘境。,基隆市 八斗子 正濱 漁港 的 漁船 年前 即 將 大陸 漁工 送回 大陸 年後 面臨 作業 漁工 青黃不接 的 窘境,20,基隆市(335) 八斗子(113) 正濱(10) 漁港(770) 的(16029838) 漁船(1537) 年前(19) 即(110826) 將(448374) 大陸(27031) 漁工(38) 送回(2374) 大陸(27031) 年後(Unknown) 面臨(16531) 作業(16954) 漁工(38) 青黃不接(168) 的(16029838) 窘境(1351),"{'High': 15, 'Low': 5}","{'Unknown': 10, '第1級': 2, '第7級': 2, '第6級': 1, '第5級': 2, '第3*級': 2, '第2級': 1}",3,Y,N,N,Y
二百艘拖網漁船至少需八百名大陸漁工，其中部分分散雇用越南漁工，但是，言語隔閡等因素，越南漁工只能搭配大陸漁工，每艘漁船不能超過二人。,二百 艘 拖網 漁船 至少 需 八百 名 大陸 漁工 其中 部分 分散 雇用 越南 漁工 但是 言語 隔閡 等 因素 越南 漁工 只 能 搭配 大陸 漁工 每 艘 漁船 不能 超過 二 人,35,二百(3266) 艘(13569) 拖網(168) 漁船(1537) 至少(41964) 需(27999) 八百(2164) 名(136287) 大陸(27031) 漁工(38) 其中(95627) 部分(82518) 分散(4714) 雇用(3780) 越南(5214) 漁工(38) 但是(247988) 言語(9150) 隔閡(1349) 等(327380) 因素(34409) 越南(5214) 漁工(38) 只(436725) 能(582260) 搭配(6314) 大陸(27031) 漁工(38) 每(333357) 艘(13569) 漁船(1537) 不能(162852) 超過(30507) 二(152494) 人(1550512),"{'High': 31, 'Low': 4}","{'Unknown': 8, '第5級': 6, '第7級': 2, '第4級': 2, '第2級': 4, '第3*級': 4, '第6級': 3, '第4*級': 1, '第1*級': 3, '第1級': 2}",0,Y,Y,N,N
最近基隆市北方三島漁場的鯖魚、紅目鰱盛產，大陸漁工知悉作業規範，船主不必再費心指導。,最近 基隆市 北方 三 島 漁場 的 鯖魚 紅目鰱 盛產 大陸 漁工 知悉 作業 規範 船主 不必 再 費心 指導,20,最近(30174) 基隆市(335) 北方(9626) 三(313861) 島(19160) 漁場(223) 的(16029838) 鯖魚(22) 紅目鰱(36) 盛產(816) 大陸(27031) 漁工(38) 知悉(965) 作業(16954) 規範(12166) 船主(431) 不必(29161) 再(326207) 費心(1326) 指導(14093),"{'High': 17, 'Low': 3}","{'第2級': 2, 'Unknown': 7, '第1級': 2, '第4級': 1, '第7級': 2, '第3*級': 1, '第6級': 2, '第3級': 1, '第1*級': 1, '第4*級': 1}",2,Y,N,N,N
