sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
﻿2、懷念梅姊.夜深了，月光下的花園更顯得冷清。,2 懷念 梅姊 夜深 了 月光 下 的 花園 更 顯得 冷清,12,2(66480) 懷念(4408) 梅姊(Unknown) 夜深(637) 了(3199291) 月光(4319) 下(329549) 的(16029838) 花園(11369) 更(361676) 顯得(23201) 冷清(703),"{'High': 11, 'Low': 1}","{'Unknown': 5, '第5級': 2, '第4*級': 1, '第1*級': 1, '第1級': 1, '第4級': 1, '第7級': 1}",0,Y,N,N,Y
我站在窗前，仰望空中的明月。,我 站 在 窗 前 仰望 空中 的 明月,9,我(3033032) 站(68488) 在(3284238) 窗(19038) 前(272709) 仰望(2091) 空中(9571) 的(16029838) 明月(1796),{'High': 9},"{'第1級': 3, '第1*級': 2, '第2*級': 1, '第6級': 1, '第4*級': 1, 'Unknown': 1}",0,Y,N,N,N
梅姊，要是有你在我身邊，那該多好。,梅姊 要是 有 你 在 我 身邊 那 該 多 好,11,梅姊(Unknown) 要是(28327) 有(2217079) 你(1414837) 在(3284238) 我(3033032) 身邊(33516) 那(754138) 該(148369) 多(318992) 好(448428),"{'Low': 1, 'High': 10}","{'Unknown': 2, '第2*級': 1, '第1級': 5, '第1*級': 1, '第3*級': 1, '第4*級': 1}",0,Y,Y,N,Y
你還記得我們站在這裡看月亮的往事嗎？,你 還 記得 我們 站 在 這裡 看 月亮 的 往事 嗎,12,你(1414837) 還(625086) 記得(47506) 我們(979260) 站(68488) 在(3284238) 這裡(100385) 看(444691) 月亮(6917) 的(16029838) 往事(4956) 嗎(248249),{'High': 12},"{'第1級': 5, 'Unknown': 2, '第2級': 1, '第1*級': 2, '第3*級': 1, '第5級': 1}",0,Y,N,N,N
那一年，你到我家來做客。,那 一 年 你 到 我 家 來 做客,9,那(754138) 一(3701681) 年(514736) 你(1414837) 到(546906) 我(3033032) 家(236822) 來(742183) 做客(541),{'High': 9},"{'第1級': 8, '第5級': 1}",0,Y,N,N,N
頭一天晚上，我們就站在窗前看月。,頭 一 天 晚上 我們 就 站 在 窗 前 看 月,12,頭(112925) 一(3701681) 天(330413) 晚上(42206) 我們(979260) 就(1737544) 站(68488) 在(3284238) 窗(19038) 前(272709) 看(444691) 月(148997),{'High': 12},"{'第1*級': 3, '第1級': 7, '第2*級': 1, 'Unknown': 1}",0,Y,N,N,N
我說我喜歡月亮，你說你更愛晚霞。,我 說 我 喜歡 月亮 你 說 你 更 愛 晚霞,11,我(3033032) 說(1285247) 我(3033032) 喜歡(113753) 月亮(6917) 你(1414837) 說(1285247) 你(1414837) 更(361676) 愛(124337) 晚霞(494),{'High': 11},"{'第1級': 8, '第3*級': 1, 'Unknown': 2}",0,Y,N,N,N
第二天傍晚，我就帶你到溪邊去看晚霞。,第二 天 傍晚 我 就 帶 你 到 溪 邊 去 看 晚霞,13,第二(98741) 天(330413) 傍晚(6389) 我(3033032) 就(1737544) 帶(105786) 你(1414837) 到(546906) 溪(5385) 邊(123152) 去(479993) 看(444691) 晚霞(494),{'High': 13},"{'Unknown': 3, '第1級': 7, '第5級': 2, '第1*級': 1}",0,Y,N,N,N
那正是太陽下山的時候，你倚著溪邊的柳樹，靜靜的看著滿天彩霞。,那 正 是 太陽 下山 的 時候 你 倚 著 溪 邊 的 柳樹 靜靜 的 看 著 滿 天 彩霞,21,那(754138) 正(179334) 是(4642407) 太陽(21823) 下山(5040) 的(16029838) 時候(199970) 你(1414837) 倚(2695) 著(1004687) 溪(5385) 邊(123152) 的(16029838) 柳樹(891) 靜靜(7581) 的(16029838) 看(444691) 著(1004687) 滿(46727) 天(330413) 彩霞(375),{'High': 21},"{'第1級': 8, '第3*級': 1, '第3級': 2, 'Unknown': 7, '第5級': 1, '第1*級': 1, '第7級': 1}",0,Y,N,N,N
溪水映著晚霞，閃動著金黃色的光芒。,溪水 映 著 晚霞 閃動 著 金黃色 的 光芒,9,溪水(1482) 映(1817) 著(1004687) 晚霞(494) 閃動(808) 著(1004687) 金黃色(1302) 的(16029838) 光芒(6405),{'High': 9},"{'Unknown': 6, '第7級': 1, '第1級': 1, '第5級': 1}",1,Y,N,N,N
