sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
月夜，潮溼的初夏時節。,月夜 潮溼 的 初夏 時節,5,月夜(443) 潮溼(728) 的(16029838) 初夏(635) 時節(2380),{'High': 5},"{'Unknown': 2, '第4級': 1, '第1級': 1, '第6級': 1}",0,Y,N,N,N
銀白色的月光，灑落在蓋滿了白色油桐花的山間小徑。,銀白色 的 月光 灑落 在 蓋滿 了 白色 油桐花 的 山 間 小徑,13,銀白色(372) 的(16029838) 月光(4319) 灑落(481) 在(3284238) 蓋滿(206) 了(3199291) 白色(16196) 油桐花(81) 的(16029838) 山(54936) 間(115638) 小徑(3512),"{'High': 12, 'Low': 1}","{'Unknown': 7, '第1級': 2, '第4*級': 1, '第1*級': 2, '第6級': 1}",2,Y,N,N,N
面天樹蛙清脆的口哨聲此起彼落地響起，間歇夾雜著白頷樹蛙奇特的擊石訊號，而拉都希氏蛙亦不甘示弱地湊進一聲抑鬱的悶哼。,面 天 樹蛙 清脆 的 口哨聲 此起彼落 地 響起 間歇 夾雜 著 白 頷 樹蛙 奇特 的 擊 石 訊號 而 拉都希氏 蛙 亦 不甘示弱 地 湊進 一 聲 抑鬱 的 悶 哼,33,面(39563) 天(330413) 樹蛙(336) 清脆(1280) 的(16029838) 口哨聲(187) 此起彼落(859) 地(754998) 響起(6592) 間歇(628) 夾雜(2113) 著(1004687) 白(50836) 頷(225) 樹蛙(336) 奇特(5281) 的(16029838) 擊(5446) 石(12692) 訊號(4808) 而(937923) 拉都希氏(2) 蛙(849) 亦(68507) 不甘示弱(454) 地(754998) 湊進(10) 一(3701681) 聲(54182) 抑鬱(2223) 的(16029838) 悶(4089) 哼(7010),"{'High': 31, 'Low': 2}","{'第4*級': 1, '第1級': 5, 'Unknown': 16, '第6級': 3, '第7級': 2, '第1*級': 1, '第5級': 4, '第4級': 1}",4,Y,Y,N,Y
青竹絲瞇著邪眼悄悄地滑入姑婆芋底層的菁芳草叢，而紅娘華們一隻隻興奮地揮舞著鐮刀，等著逮捕下一隻倒了霉的蝌蚪。,青竹絲 瞇 著 邪 眼 悄悄 地 滑入 姑婆芋 底層 的 菁芳 草叢 而 紅娘華 們 一隻隻 興奮 地 揮舞 著 鐮刀 等 著 逮捕 下 一 隻 倒 了 霉 的 蝌蚪,33,青竹絲(57) 瞇(2210) 著(1004687) 邪(4076) 眼(71964) 悄悄(8693) 地(754998) 滑入(276) 姑婆芋(51) 底層(2459) 的(16029838) 菁芳(Unknown) 草叢(2045) 而(937923) 紅娘華(12) 們(140794) 一隻隻(400) 興奮(19005) 地(754998) 揮舞(2507) 著(1004687) 鐮刀(686) 等(327380) 著(1004687) 逮捕(7333) 下(329549) 一(3701681) 隻(93136) 倒(40381) 了(3199291) 霉(341) 的(16029838) 蝌蚪(491),"{'Low': 4, 'High': 29}","{'Unknown': 17, '第6級': 4, '第3*級': 2, '第5級': 3, '第1級': 4, '第4級': 1, '第1*級': 1, '第2級': 1}",4,Y,Y,N,N
約莫七、八位年輕的學生正打著頭燈，靜靜地蹲在潮溼的山溝邊兒上，興致勃勃地目睹這一幕幕大自然的奇蹟輪番上映。,約莫 七 八 位 年輕 的 學生 正 打 著 頭燈 靜靜 地 蹲 在 潮溼 的 山溝 邊兒 上 興致勃勃 地 目睹 這 一幕幕 大自然 的 奇蹟 輪番 上映,30,約莫(1944) 七(59385) 八(54961) 位(284809) 年輕(48853) 的(16029838) 學生(115846) 正(179334) 打(76962) 著(1004687) 頭燈(34) 靜靜(7581) 地(754998) 蹲(4986) 在(3284238) 潮溼(728) 的(16029838) 山溝(680) 邊兒(84) 上(1233218) 興致勃勃(1134) 地(754998) 目睹(5437) 這(2114032) 一幕幕(484) 大自然(10703) 的(16029838) 奇蹟(8416) 輪番(653) 上映(1617),"{'High': 28, 'Low': 2}","{'第7級': 3, '第1級': 10, '第2級': 1, '第3*級': 1, 'Unknown': 8, '第5級': 2, '第1*級': 1, '第4級': 2, '第6級': 2}",3,Y,N,N,N
「喔！,喔,1,喔(24771),{'High': 1},{'第4級': 1},0,N,N,N,N
喔！」,喔,1,喔(24771),{'High': 1},{'第4級': 1},0,N,N,N,N
兩聲高亢而宏亮的啼聲自大家身後不遠處響起，絲毫沒有預警地劃破了月夜下的安寧。,兩 聲 高亢 而 宏亮 的 啼聲 自 大家 身後 不 遠 處 響起 絲毫 沒有 預警 地 劃破 了 月夜 下 的 安寧,24,兩(526190) 聲(54182) 高亢(808) 而(937923) 宏亮(486) 的(16029838) 啼聲(309) 自(59676) 大家(109692) 身後(9819) 不(2282521) 遠(57546) 處(84410) 響起(6592) 絲毫(8166) 沒有(594280) 預警(1145) 地(754998) 劃破(814) 了(3199291) 月夜(443) 下(329549) 的(16029838) 安寧(3081),{'High': 24},"{'第1級': 6, 'Unknown': 9, '第7級': 2, '第5級': 2, '第2級': 1, '第6級': 3, '第1*級': 1}",0,Y,Y,N,N
帶隊的學長打了個噤聲的手勢，大夥兒很有默契地熄滅了身上的燈。,帶隊 的 學長 打 了 個 噤聲 的 手勢 大夥兒 很 有 默契 地 熄滅 了 身 上 的 燈,20,帶隊(363) 的(16029838) 學長(1859) 打(76962) 了(3199291) 個(2296574) 噤聲(365) 的(16029838) 手勢(4368) 大夥兒(2758) 很(715675) 有(2217079) 默契(2115) 地(754998) 熄滅(1787) 了(3199291) 身(122324) 上(1233218) 的(16029838) 燈(13821),{'High': 20},"{'Unknown': 6, '第1級': 8, '第5級': 1, '第6級': 3, '第4*級': 1, '第2*級': 1}",1,Y,N,N,N
「喔！,喔,1,喔(24771),{'High': 1},{'第4級': 1},0,N,N,N,N
