sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
增加體內益菌、促進新陳代謝的優酪乳，已無法滿足需求。,增加 體內 益菌 促進 新陳代謝 的 優酪乳 已 無法 滿足 需求,11,增加(48296) 體內(Unknown) 益菌(51) 促進(10265) 新陳代謝(1497) 的(16029838) 優酪乳(417) 已(215610) 無法(150606) 滿足(29073) 需求(29061),"{'High': 9, 'Low': 2}","{'第4級': 2, 'Unknown': 3, '第6級': 2, '第1級': 1, '第3級': 1, '第5級': 2}",2,Y,N,N,N
包括光泉、優沛蕾、統一、黑松、味全等公司陸續推出添加啤酒酵母、葡萄籽、番茄、蘆薈等營養成分的優酪乳，賦予優酪乳美白抗老化、增強免疫力、降血糖等神聖任務。,包括 光泉 優沛蕾 統一 黑松 味全 等 公司 陸續 推出 添加 啤酒 酵母 葡萄籽 番茄 蘆薈 等 營養 成分 的 優酪乳 賦予 優酪乳 美白 抗 老化 增強 免疫力 降 血糖 等 神聖 任務,33,包括(74410) 光泉(13) 優沛蕾(5) 統一(14407) 黑松(509) 味全(182) 等(327380) 公司(168500) 陸續(7091) 推出(10009) 添加(3629) 啤酒(6287) 酵母(609) 葡萄籽(60) 番茄(3682) 蘆薈(143) 等(327380) 營養(10606) 成分(9525) 的(16029838) 優酪乳(417) 賦予(8248) 優酪乳(417) 美白(234) 抗(7538) 老化(3967) 增強(7309) 免疫力(1183) 降(9397) 血糖(1717) 等(327380) 神聖(7686) 任務(25232),"{'High': 30, 'Low': 3}","{'第3*級': 4, 'Unknown': 16, '第4*級': 2, '第2級': 1, '第5級': 5, '第6級': 2, '第2*級': 1, '第3級': 1, '第1級': 1}",5,Y,Y,N,Y
率先將啤酒酵母運用在優酪乳的光泉公司宣稱，上市至今，已攻下啤酒酵母優酪乳七成市場，由於啤酒酵母早已是坊間流傳多年的瘦身減肥產品，光泉開風氣之先，帶動消費市場的流行，加上知名節目主持人的廣告宣傳效果，光泉公司穩坐同類型商品銷售寶座，也因啤酒酵母優酪乳發燒熱賣，帶動另一波流行風，包括優沛蕾、統一等廠商紛紛跟進。,率先 將 啤酒 酵母 運用 在 優酪乳 的 光泉 公司 宣稱 上市 至今 已 攻下 啤酒 酵母 優酪乳 七成 市場 由於 啤酒 酵母 早已 是 坊間 流傳 多 年 的 瘦身 減肥 產品 光泉 開 風氣 之 先 帶動 消費 市場 的 流行 加上 知名 節目 主持人 的 廣告 宣傳 效果 光泉 公司 穩坐 同 類型 商品 銷售 寶座 也 因 啤酒 酵母 優酪乳 發燒 熱賣 帶動 另 一 波 流行風 包括 優沛蕾 統一 等 廠商 紛紛 跟進,78,率先(2829) 將(448374) 啤酒(6287) 酵母(609) 運用(35916) 在(3284238) 優酪乳(417) 的(16029838) 光泉(13) 公司(168500) 宣稱(8427) 上市(7933) 至今(14540) 已(215610) 攻下(1943) 啤酒(6287) 酵母(609) 優酪乳(417) 七成(577) 市場(65023) 由於(88111) 啤酒(6287) 酵母(609) 早已(21910) 是(4642407) 坊間(1482) 流傳(7352) 多(318992) 年(514736) 的(16029838) 瘦身(524) 減肥(2616) 產品(51029) 光泉(13) 開(62807) 風氣(4497) 之(875481) 先(136649) 帶動(3810) 消費(10821) 市場(65023) 的(16029838) 流行(16740) 加上(38121) 知名(9697) 節目(21445) 主持人(4030) 的(16029838) 廣告(30189) 宣傳(11837) 效果(38188) 光泉(13) 公司(168500) 穩坐(188) 同(102917) 類型(22282) 商品(19582) 銷售(13314) 寶座(3463) 也(1590760) 因(119364) 啤酒(6287) 酵母(609) 優酪乳(417) 發燒(3041) 熱賣(250) 帶動(3810) 另(138369) 一(3701681) 波(13054) 流行風(28) 包括(74410) 優沛蕾(5) 統一(14407) 等(327380) 廠商(8879) 紛紛(14617) 跟進(1352),"{'High': 73, 'Low': 5}","{'第6級': 7, '第5級': 13, '第2*級': 4, 'Unknown': 24, '第1*級': 3, '第1級': 9, '第2級': 4, '第3級': 4, '第4*級': 5, '第4級': 2, '第3*級': 3}",6,Y,Y,N,Y
隨即推出啤酒酵母優酪乳的優沛蕾(佳乳公司)運用啤酒酵母、活菌球製成活菌球優酪乳，為了讓乳酸菌安全抵達小腸，更易於腸胃吸收。,隨即 推出 啤酒 酵母 優酪乳 的 優沛蕾 佳乳 公司 運用 啤酒 酵母 活菌球 製成 活菌球 優酪乳 為了 讓 乳酸菌 安全 抵達 小腸 更 易於 腸胃 吸收,26,隨即(10199) 推出(10009) 啤酒(6287) 酵母(609) 優酪乳(417) 的(16029838) 優沛蕾(5) 佳乳(Unknown) 公司(168500) 運用(35916) 啤酒(6287) 酵母(609) 活菌球(Unknown) 製成(4811) 活菌球(Unknown) 優酪乳(417) 為了(Unknown) 讓(526314) 乳酸菌(110) 安全(35338) 抵達(16291) 小腸(616) 更(361676) 易於(1808) 腸胃(2476) 吸收(9741),"{'High': 21, 'Low': 5}","{'第6級': 2, '第5級': 2, '第2*級': 2, 'Unknown': 15, '第1級': 1, '第2級': 2, '第3級': 1, '第4*級': 1}",6,Y,N,N,Y
日前才上市的統一啤酒酵母優酪乳則標榜0脂肪、不含人工代糖，且鈣質含量每100毫升中有62.1毫克。,日前 才 上市 的 統一 啤酒 酵母 優酪乳 則 標榜 0 脂肪 不 含 人工 代糖 且 鈣質 含量 每 100 毫升 中 有 621 毫克,26,日前(1738) 才(394539) 上市(7933) 的(16029838) 統一(14407) 啤酒(6287) 酵母(609) 優酪乳(417) 則(254096) 標榜(1598) 0(5159) 脂肪(7200) 不(2282521) 含(12321) 人工(6736) 代糖(46) 且(67015) 鈣質(924) 含量(2543) 每(333357) 100(5632) 毫升(599) 中(1011729) 有(2217079) 621(40) 毫克(1670),"{'High': 24, 'Low': 2}","{'第7級': 2, '第2級': 1, '第5級': 4, '第1級': 3, '第4*級': 1, '第2*級': 1, 'Unknown': 11, '第6級': 1, '第3級': 1, '第1*級': 1}",3,Y,Y,N,Y
除了強調菌種的特性之外，賦予優酪乳更多附加價值、添加功能性產品，也已成為優酪乳的重要趨勢，因此，番茄優酪乳、蘆薈優酪乳、葡萄籽優酪乳...等應運而生。,除了 強調 菌種 的 特性 之外 賦予 優酪乳 更多 附加 價值 添加 功能性 產品 也 已 成為 優酪乳 的 重要 趨勢 因此 番茄 優酪乳 蘆薈 優酪乳 葡萄籽 優酪乳 等 應運而生,30,除了(75964) 強調(36095) 菌種(202) 的(16029838) 特性(12673) 之外(45757) 賦予(8248) 優酪乳(417) 更多(44083) 附加(2565) 價值(58784) 添加(3629) 功能性(1285) 產品(51029) 也(1590760) 已(215610) 成為(143834) 優酪乳(417) 的(16029838) 重要(154863) 趨勢(9872) 因此(184606) 番茄(3682) 優酪乳(417) 蘆薈(143) 優酪乳(417) 葡萄籽(60) 優酪乳(417) 等(327380) 應運而生(582),"{'High': 29, 'Low': 1}","{'第3*級': 2, '第5級': 2, 'Unknown': 12, '第1級': 3, '第4*級': 3, '第6級': 4, '第3級': 2, '第2級': 1, '第7級': 1}",8,Y,Y,N,N
黑松LGG葡萄籽優酪乳看準葡萄籽具有美白、提升免疫力等功能，將葡萄籽、維生素C、膠原蛋白、放入優酪乳中，企圖先攻佔市場，部分消費者飲用時，甚至還會喝到一種很像維他命的味道。,黑松 LGG 葡萄籽 優酪乳 看準 葡萄籽 具有 美白 提升 免疫力 等 功能 將 葡萄籽 維生素 C 膠原 蛋白 放入 優酪乳 中 企圖 先 攻佔 市場 部分 消費者 飲用 時 甚至 還 會 喝到 一 種 很 像 維他命 的 味道,40,黑松(509) LGG(11) 葡萄籽(60) 優酪乳(417) 看準(711) 葡萄籽(60) 具有(60702) 美白(234) 提升(17122) 免疫力(1183) 等(327380) 功能(38600) 將(448374) 葡萄籽(60) 維生素(3709) C(22621) 膠原(275) 蛋白(1905) 放入(5810) 優酪乳(417) 中(1011729) 企圖(13811) 先(136649) 攻佔(1256) 市場(65023) 部分(82518) 消費者(15236) 飲用(1629) 時(623734) 甚至(122502) 還(625086) 會(1014977) 喝到(851) 一(3701681) 種(701563) 很(715675) 像(289494) 維他命(3803) 的(16029838) 味道(14200),"{'High': 36, 'Low': 4}","{'Unknown': 18, '第7級': 2, '第6級': 5, '第3*級': 2, '第4級': 1, '第5級': 2, '第1*級': 3, '第2級': 3, '第4*級': 1, '第1級': 3}",10,Y,Y,N,Y
味全也推出ABLS低脂蘆薈優酪乳，每100毫克的脂肪含量僅1.1公克，且喝得到大顆蘆薈果粒。,味全 也 推出 ABLS 低脂 蘆薈 優酪乳 每 100 毫克 的 脂肪 含量 僅 11 公克 且 喝 得 到 大 顆 蘆薈 果粒,24,味全(182) 也(1590760) 推出(10009) ABLS(Unknown) 低脂(334) 蘆薈(143) 優酪乳(417) 每(333357) 100(5632) 毫克(1670) 的(16029838) 脂肪(7200) 含量(2543) 僅(30739) 11(15182) 公克(2855) 且(67015) 喝(57552) 得(573721) 到(546906) 大(525780) 顆(32006) 蘆薈(143) 果粒(59),"{'High': 22, 'Low': 2}","{'Unknown': 12, '第1級': 5, '第5級': 3, '第1*級': 1, '第6級': 1, '第3級': 2}",3,Y,Y,N,Y
統一AB輕優酪乳系列也有番茄口味，在口感上有淡淡的番茄味，也因為添加了番茄汁，吃得到茄紅素。,統一 AB 輕 優酪乳 系列 也 有 番茄 口味 在 口感 上 有 淡淡 的 番茄味 也 因為 添加 了 番茄汁 吃 得 到 茄紅素,25,統一(14407) AB(Unknown) 輕(18944) 優酪乳(417) 系列(19048) 也(1590760) 有(2217079) 番茄(3682) 口味(4548) 在(3284238) 口感(2607) 上(1233218) 有(2217079) 淡淡(4166) 的(16029838) 番茄味(4) 也(1590760) 因為(425061) 添加(3629) 了(3199291) 番茄汁(21) 吃(141660) 得(573721) 到(546906) 茄紅素(74),"{'High': 21, 'Low': 4}","{'第4*級': 1, 'Unknown': 9, '第2*級': 1, '第6級': 2, '第1級': 8, '第3級': 1, '第4級': 1, '第1*級': 2}",4,Y,Y,N,Y
市面上功能性優酪乳種類繁多，民眾也分不清楚喝了有沒有效果；食品研究所副所長廖啟成表示，未經健康食品認證的優酪乳就是未經國內實驗證明，無法保證功效。,市面 上 功能性 優酪乳 種類 繁多 民眾 也 分 不 清楚 喝 了 有 沒 有 效果 食品 研究所 副所長 廖啟成 表示 未 經 健康 食品 認證 的 優酪乳 就是 未 經 國內 實驗 證明 無法 保證 功效,38,市面(2063) 上(1233218) 功能性(1285) 優酪乳(417) 種類(8370) 繁多(1442) 民眾(17097) 也(1590760) 分(62224) 不(2282521) 清楚(76185) 喝(57552) 了(3199291) 有(2217079) 沒(306167) 有(2217079) 效果(38188) 食品(11311) 研究所(12287) 副所長(152) 廖啟成(Unknown) 表示(74452) 未(101927) 經(38471) 健康(50041) 食品(11311) 認證(1248) 的(16029838) 優酪乳(417) 就是(2943) 未(101927) 經(38471) 國內(17537) 實驗(36801) 證明(32919) 無法(150606) 保證(17492) 功效(4513),"{'High': 37, 'Low': 1}","{'第6級': 1, '第1級': 9, 'Unknown': 11, '第4級': 4, '第7級': 2, '第4*級': 4, '第2級': 2, '第5級': 5}",6,Y,Y,N,Y
