sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
吉隆坡的重點旅遊名勝，有清真寺(MasjidNegara)，也有建築得十分講究、奢華的火車站。,吉隆坡 的 重點 旅遊 名勝 有 清真寺 Masjid Negara 也 有 建築 得 十分 講究 奢華 的 火車站,18,吉隆坡(362) 的(16029838) 重點(22761) 旅遊(8465) 名勝(742) 有(2217079) 清真寺(779) Masjid(Unknown) Negara(4) 也(1590760) 有(2217079) 建築(31065) 得(573721) 十分(63196) 講究(5187) 奢華(1680) 的(16029838) 火車站(3115),"{'High': 16, 'Low': 2}","{'Unknown': 6, '第1級': 5, '第4級': 3, '第7級': 1, '第4*級': 1, '第5級': 1, '第6級': 1}",5,Y,N,N,N
國立博物館(MuziumNegara)展出饒有意義的模型，介紹馬來西亞文化。,國立 博物館 Muzium Negara 展出 饒有 意義 的 模型 介紹 馬來西亞 文化,12,國立(5098) 博物館(9905) Muzium(Unknown) Negara(4) 展出(3360) 饒有(369) 意義(71714) 的(16029838) 模型(9142) 介紹(26468) 馬來西亞(2504) 文化(115697),"{'High': 10, 'Low': 2}","{'第5級': 4, '第4級': 1, 'Unknown': 4, '第1級': 1, '第1*級': 1, '第2級': 1}",4,Y,N,N,N
距吉隆坡不遠向北走，有一著名名勝名為黑風洞(BatuCaves)；這個洞穴有一座位於二百梯級之上的印度教神祠。,距 吉隆坡 不 遠 向 北 走 有 一 著名 名勝 名為 黑風洞 Batu Caves 這 個 洞穴 有 一 座 位於 二百 梯級 之上 的 印度教 神祠,28,距(4162) 吉隆坡(362) 不(2282521) 遠(57546) 向(231672) 北(20351) 走(128453) 有(2217079) 一(3701681) 著名(20279) 名勝(742) 名為(6905) 黑風洞(6) Batu(4) Caves(19) 這(2114032) 個(2296574) 洞穴(3953) 有(2217079) 一(3701681) 座(49959) 位於(19612) 二百(3266) 梯級(54) 之上(9083) 的(16029838) 印度教(1108) 神祠(50),"{'High': 23, 'Low': 5}","{'第4級': 1, 'Unknown': 10, '第1級': 9, '第2級': 3, '第6級': 3, '第7級': 1, '第3*級': 1}",5,Y,N,N,Y
離吉隆坡48公里的雲頂高原渡假區(GentingHighlands)，翠山環繞，有賭場、劇院、多座旅館，也有高爾夫球場，以供遊客玩耍遊樂休息。,離 吉隆坡 48 公里 的 雲頂 高原 渡假區 Genting Highlands 翠 山 環繞 有 賭場 劇院 多 座 旅館 也 有 高爾夫球場 以 供 遊客 玩耍 遊樂 休息,28,離(29476) 吉隆坡(362) 48(2170) 公里(16646) 的(16029838) 雲頂(52) 高原(1557) 渡假區(10) Genting(Unknown) Highlands(9) 翠(272) 山(54936) 環繞(4620) 有(2217079) 賭場(1645) 劇院(3569) 多(318992) 座(49959) 旅館(12498) 也(1590760) 有(2217079) 高爾夫球場(599) 以(547785) 供(17109) 遊客(4899) 玩耍(3712) 遊樂(826) 休息(20958),"{'High': 24, 'Low': 4}","{'第2級': 1, 'Unknown': 11, '第4級': 1, '第1級': 5, '第6級': 3, '第1*級': 2, '第5級': 3, '第3*級': 1, '第2*級': 1}",5,Y,N,N,Y
切勿錯過一遊檳城以南的蛇廟，以及乘搭纜車登上770米高的檳城山。,切勿 錯過 一 遊 檳城 以南 的 蛇廟 以及 乘 搭 纜車 登上 770 米 高 的 檳城山,18,切勿(848) 錯過(4695) 一(3701681) 遊(6316) 檳城(205) 以南(1857) 的(16029838) 蛇廟(Unknown) 以及(155624) 乘(11883) 搭(16185) 纜車(382) 登上(6844) 770(44) 米(25678) 高(128858) 的(16029838) 檳城山(Unknown),"{'High': 15, 'Low': 3}","{'第7級': 1, '第5級': 2, '第1級': 4, 'Unknown': 8, '第3*級': 2, '第3級': 1}",2,Y,Y,N,N
另外，刁曼島(PulauTioman)和蘭加威島(PulauLankawi)讓您享受如置身世外桃源的感覺。,另外 刁曼島 Pulau Tioman 和 蘭加威島 Pulau Lankawi 讓 您 享受 如 置身 世外桃源 的 感覺,16,另外(48233) 刁曼島(Unknown) Pulau(16) Tioman(4) 和(1338337) 蘭加威島(Unknown) Pulau(16) Lankawi(3) 讓(526314) 您(78094) 享受(21312) 如(195069) 置身(3542) 世外桃源(364) 的(16029838) 感覺(91265),"{'High': 10, 'Low': 6}","{'第3級': 1, 'Unknown': 9, '第2級': 1, '第1級': 2, '第4級': 1, '第6級': 1, '第3*級': 1}",7,Y,Y,N,N
馬來西亞佳餚主要分三類：馬來、印度及中菜。,馬來西亞 佳餚 主要 分 三 類 馬來 印度 及 中菜,10,馬來西亞(2504) 佳餚(850) 主要(78757) 分(62224) 三(313861) 類(58191) 馬來(373) 印度(16278) 及(304586) 中菜(25),"{'High': 9, 'Low': 1}","{'第5級': 2, '第7級': 1, '第4級': 2, '第1級': 2, '第3*級': 1, 'Unknown': 2}",1,Y,Y,N,N
海產、雞、椰子、土產水果及米飯全是其中主要的食品。,海產 雞 椰子 土產 水果 及 米飯 全 是 其中 主要 的 食品,13,海產(288) 雞(14895) 椰子(751) 土產(453) 水果(8276) 及(304586) 米飯(1351) 全(178642) 是(4642407) 其中(95627) 主要(78757) 的(16029838) 食品(11311),{'High': 13},"{'Unknown': 4, '第1*級': 2, '第5級': 1, '第4*級': 1, '第2級': 1, '第1級': 2, '第3*級': 1, '第4級': 1}",0,N,Y,N,N
大旅館多開設西式、馬來及中菜等餐館。,大 旅館 多 開設 西式 馬來 及 中菜 等 餐館,10,大(525780) 旅館(12498) 多(318992) 開設(3274) 西式(1128) 馬來(373) 及(304586) 中菜(25) 等(327380) 餐館(2626),"{'High': 9, 'Low': 1}","{'第1級': 2, '第2*級': 1, '第6級': 1, 'Unknown': 4, '第5級': 1, '第3*級': 1}",0,Y,Y,N,N
吉隆坡美食多姿多采，從辛辣的咖喱到平淡的漢堡，應有盡有。,吉隆坡 美食 多姿多采 從 辛辣 的 咖喱 到 平淡 的 漢堡 應有盡有,12,吉隆坡(362) 美食(3573) 多姿多采(38) 從(496546) 辛辣(750) 的(16029838) 咖喱(29) 到(546906) 平淡(1839) 的(16029838) 漢堡(2523) 應有盡有(598),"{'High': 10, 'Low': 2}","{'Unknown': 3, '第4級': 1, '第1*級': 1, '第7級': 1, '第1級': 3, '第6級': 1, '第2*級': 1, '第5級': 1}",3,Y,Y,N,N
