sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
所謂「春天孩兒面，一日三變臉。」,所謂 春天 孩兒面 一 日 三 變臉,7,所謂(59460) 春天(8850) 孩兒面(Unknown) 一(3701681) 日(94041) 三(313861) 變臉(272),"{'High': 6, 'Low': 1}","{'第5級': 1, '第2級': 1, 'Unknown': 2, '第1級': 3}",1,Y,N,N,N
才美言老天賞臉，不到半刻鐘便下起雨來，幸好是即時雨，來得匆忙去得快。,才 美言 老天 賞臉 不 到 半 刻鐘 便 下 起 雨 來 幸好 是 即時 雨 來 得 匆忙 去 得 快,23,才(394539) 美言(292) 老天(4067) 賞臉(Unknown) 不(2282521) 到(546906) 半(80813) 刻鐘(474) 便(220860) 下(329549) 起(96746) 雨(16736) 來(742183) 幸好(6022) 是(4642407) 即時(3678) 雨(16736) 來(742183) 得(573721) 匆忙(2765) 去(479993) 得(573721) 快(116207),"{'High': 22, 'Low': 1}","{'第2級': 1, 'Unknown': 5, '第5級': 2, '第1級': 7, '第6級': 2, '第1*級': 4, '第3*級': 1, '第4*級': 1}",0,Y,N,N,N
當無法盡享海德公園綠意時，我們已順著肯辛頓路往東直驅泰晤士河畔國會大廈。,當 無法 盡享 海德 公園 綠意 時 我們 已 順 著 肯辛頓路 往 東 直驅 泰晤士河 畔 國會 大廈,19,當(294625) 無法(150606) 盡享(89) 海德(681) 公園(13910) 綠意(356) 時(623734) 我們(979260) 已(215610) 順(12826) 著(1004687) 肯辛頓路(4) 往(95775) 東(28440) 直驅(45) 泰晤士河(357) 畔(4796) 國會(6466) 大廈(3501),"{'High': 16, 'Low': 3}","{'Unknown': 8, '第5級': 3, '第1*級': 1, '第3*級': 1, '第1級': 1, '第3級': 1, '第2級': 1, '第2*級': 1, '第7級': 1, '第6級': 1}",2,Y,N,N,Y
國會大廈(HousesofParliament)，在舊威斯敏斯特宮的原址上重建的，這座剛勁的哥德式建築，最早是由1042年愛德華王建造的舊皇宮，現在則被1860年查爾斯.巴瑞(Charles.Barry)和奧古斯特.帕金(August.Pugin)的設計所取代之一，是維多利亞時代的成就之一。,國會 大廈 Houses of Parliament 在 舊 威斯敏斯特宮 的 原址 上 重建 的 這 座 剛勁 的 哥德式 建築 最早 是 由 1042年 愛德華王 建造 的 舊 皇宮 現在 則 被 1860年 查爾斯 巴瑞 Charles Barry 和奧古斯特 帕金 August Pugin 的 設計 所 取代 之 一 是 維多利亞 時代 的 成就 之 一,53,國會(6466) 大廈(3501) Houses(Unknown) of(Unknown) Parliament(Unknown) 在(3284238) 舊(32022) 威斯敏斯特宮(Unknown) 的(16029838) 原址(339) 上(1233218) 重建(7085) 的(16029838) 這(2114032) 座(49959) 剛勁(72) 的(16029838) 哥德式(842) 建築(31065) 最早(9441) 是(4642407) 由(208604) 1042年(2) 愛德華王(1) 建造(9606) 的(16029838) 舊(32022) 皇宮(5649) 現在(218744) 則(254096) 被(540683) 1860年(70) 查爾斯(2921) 巴瑞(240) Charles(2848) Barry(445) 和奧古斯特(Unknown) 帕金(46) August(Unknown) Pugin(3) 的(16029838) 設計(59326) 所(527327) 取代(14551) 之(875481) 一(3701681) 是(4642407) 維多利亞(3255) 時代(74034) 的(16029838) 成就(25263) 之(875481) 一(3701681),"{'High': 41, 'Low': 12}","{'第5級': 7, '第6級': 1, 'Unknown': 20, '第1*級': 3, '第1級': 13, '第3*級': 1, '第4*級': 5, '第7級': 1, '第2級': 2}",14,Y,N,N,Y
國會大廈內容納兩個政治編制，即下議院(HouseofCommons)和上議院(HouseofLords)，下議院由各政黨所選出的代表組成，院廳於1852年落成，不幸在二次世界大戰中焚毀，現新建議院是參照後德式樣建築。,國會 大廈 內 容納 兩 個 政治 編制 即 下議院 House of Commons 和 上議院 House of Lords 下議院 由 各 政黨 所 選出 的 代表 組成 院 廳 於 1852年 落成 不幸 在 二 次 世界 大戰 中 焚毀 現 新建 議院 是 參照 後 德 式樣 建築,49,國會(6466) 大廈(3501) 內(183051) 容納(2699) 兩(526190) 個(2296574) 政治(79504) 編制(1607) 即(110826) 下議院(137) House(Unknown) of(Unknown) Commons(66) 和(1338337) 上議院(102) House(Unknown) of(Unknown) Lords(30) 下議院(137) 由(208604) 各(243023) 政黨(4138) 所(527327) 選出(3069) 的(16029838) 代表(58333) 組成(20095) 院(7977) 廳(3053) 於(327210) 1852年(25) 落成(1491) 不幸(17433) 在(3284238) 二(152494) 次(331701) 世界(165235) 大戰(11269) 中(1011729) 焚毀(761) 現(9910) 新建(1093) 議院(178) 是(4642407) 參照(2928) 後(422857) 德(11250) 式樣(1052) 建築(31065),"{'High': 42, 'Low': 7}","{'第5級': 3, '第6級': 5, '第3級': 1, '第1級': 6, '第4級': 2, '第7級': 3, 'Unknown': 19, '第4*級': 3, '第2級': 4, '第3*級': 2, '第1*級': 1}",8,Y,Y,N,N
上議院是由中世紀貴族的後代所組成，擁有富麗堂皇的哥德式大廳，國會的開幕式，即在此舉行。,上議院 是 由 中世紀 貴族 的 後代 所 組成 擁有 富麗堂皇 的 哥德式 大廳 國會 的 開幕式 即 在 此 舉行,21,上議院(102) 是(4642407) 由(208604) 中世紀(3388) 貴族(10622) 的(16029838) 後代(5727) 所(527327) 組成(20095) 擁有(55809) 富麗堂皇(672) 的(16029838) 哥德式(842) 大廳(7007) 國會(6466) 的(16029838) 開幕式(241) 即(110826) 在(3284238) 此(288458) 舉行(17660),{'High': 21},"{'Unknown': 3, '第1級': 4, '第4*級': 1, '第7級': 2, '第5級': 6, '第2級': 1, '第4級': 2, '第6級': 1, '第1*級': 1}",5,Y,N,N,N
英王一向坐在廳首金色寶座上誦讀宣言，寶座前安置的是上議院議長的席次稱「羊毛袋」(woolsack)。,英王 一向 坐 在 廳首 金色 寶座 上 誦讀 宣言 寶座 前 安置 的 是 上議院 議長 的 席次 稱 羊毛袋 woolsack,22,英王(449) 一向(14985) 坐(93873) 在(3284238) 廳首(Unknown) 金色(4241) 寶座(3463) 上(1233218) 誦讀(676) 宣言(3609) 寶座(3463) 前(272709) 安置(3855) 的(16029838) 是(4642407) 上議院(102) 議長(729) 的(16029838) 席次(452) 稱(60191) 羊毛袋(Unknown) woolsack(Unknown),"{'High': 19, 'Low': 3}","{'Unknown': 7, '第4*級': 1, '第1級': 6, '第1*級': 1, '第3*級': 1, '第6級': 5, '第7級': 1}",3,Y,N,N,N
英國最聞名的大笨鐘(BigBen)即位在國會大廈北邊，分針長度和雙層樓高度一樣，重達13噸半，兀立在金碧輝煌的塔頂，不時向世人朗敲著格林威治的光陰。,英國 最 聞名 的 大 笨 鐘 Big Ben 即 位 在 國會 大廈 北邊 分針 長度 和 雙層樓 高度 一樣 重達 13 噸 半 兀立 在 金碧輝煌 的 塔 頂 不時 向 世人 朗敲 著 格林威治 的 光陰,39,英國(44248) 最(421680) 聞名(4406) 的(16029838) 大(525780) 笨(6379) 鐘(4134) Big(Unknown) Ben(526) 即(110826) 位(284809) 在(3284238) 國會(6466) 大廈(3501) 北邊(1953) 分針(131) 長度(4857) 和(1338337) 雙層樓(1) 高度(20229) 一樣(188109) 重達(489) 13(17690) 噸(4971) 半(80813) 兀立(52) 在(3284238) 金碧輝煌(480) 的(16029838) 塔(7202) 頂(16472) 不時(10714) 向(231672) 世人(7330) 朗敲(Unknown) 著(1004687) 格林威治(192) 的(16029838) 光陰(1630),"{'High': 35, 'Low': 4}","{'第1級': 7, '第1*級': 4, '第6級': 7, '第2*級': 1, 'Unknown': 15, '第5級': 3, '第7級': 1, '第2級': 1}",5,Y,N,N,N
與國會大廈隔街相望即是英國君王陵所在地西敏寺(WestminsterAbbey)，11世紀時這裡還是一片蠻荒，愛德華在位(1040到1065年)時，便建造了一座木造大教堂和皇宮，可惜他還沒目睹這項傑作便死了，次年(1066年)，王位被來自法國諾曼地的征服者威廉奪走，並在耶誕節當天在此登基為王，英格蘭便不再為外族入侵，英國正式歷史也就由此擴展開來，此後，除了兩任英王外，所有英王都在此加冕為王。,與 國會 大廈 隔 街 相望 即 是 英國 君王 陵 所在地 西敏寺 Westminster Abbey 11世紀 時 這裡 還 是 一 片 蠻荒 愛德華 在位 1040 到 1065年 時 便 建造 了 一 座 木造 大 教堂 和 皇宮 可惜 他 還 沒 目睹 這 項 傑作 便 死 了 次 年 1066年 王位 被 來自 法國 諾曼地 的 征服 者 威廉 奪走 並 在 耶誕節 當天 在 此 登基 為 王 英格蘭 便 不再 為 外族 入侵 英國 正式 歷史 也 就 由 此 擴展開 來 此後 除了 兩 任 英王 外 所有 英王 都 在 此 加冕 為 王,101,與(968432) 國會(6466) 大廈(3501) 隔(10438) 街(17216) 相望(592) 即(110826) 是(4642407) 英國(44248) 君王(5778) 陵(791) 所在地(1929) 西敏寺(142) Westminster(54) Abbey(Unknown) 11世紀(6) 時(623734) 這裡(100385) 還(625086) 是(4642407) 一(3701681) 片(71870) 蠻荒(643) 愛德華(3097) 在位(3133) 1040(4) 到(546906) 1065年(1) 時(623734) 便(220860) 建造(9606) 了(3199291) 一(3701681) 座(49959) 木造(1189) 大(525780) 教堂(12345) 和(1338337) 皇宮(5649) 可惜(16141) 他(2487930) 還(625086) 沒(306167) 目睹(5437) 這(2114032) 項(88887) 傑作(2639) 便(220860) 死(117075) 了(3199291) 次(331701) 年(514736) 1066年(7) 王位(1958) 被(540683) 來自(41811) 法國(29029) 諾曼地(2) 的(16029838) 征服(6249) 者(423504) 威廉(4266) 奪走(1767) 並(442790) 在(3284238) 耶誕節(1125) 當天(11728) 在(3284238) 此(288458) 登基(2385) 為(761341) 王(28517) 英格蘭(2013) 便(220860) 不再(51754) 為(761341) 外族(362) 入侵(5537) 英國(44248) 正式(23229) 歷史(96060) 也(1590760) 就(1737544) 由(208604) 此(288458) 擴展開(85) 來(742183) 此後(6678) 除了(75964) 兩(526190) 任(37811) 英王(449) 外(109310) 所有(146771) 英王(449) 都(1125846) 在(3284238) 此(288458) 加冕(391) 為(761341) 王(28517),"{'High': 93, 'Low': 8}","{'第4*級': 6, '第5級': 9, '第6級': 10, '第2*級': 1, 'Unknown': 33, '第1級': 21, '第3*級': 6, '第2級': 4, '第7級': 4, '第4級': 2, '第3級': 2, '第1*級': 3}",13,Y,Y,N,Y
西敏寺中愛德華時代留下的薩克遜建築很少，一直到諾曼人入侵後，西敏寺才全部重建，亨利三世(1216到1272年)曾重新翻修，這項整建工作一直持續300多年，由於翻修時期不同之故，參觀西敏寺時你會很明顯看出，外面的拱形柱子沒有裝飾花紋，裡面則有繁複的花紋。,西敏寺 中 愛德華 時代 留下 的 薩克遜 建築 很少 一直 到 諾曼人 入侵 後 西敏寺 才 全部 重建 亨利三世 1216 到 1272年 曾 重新 翻修 這 項 整建 工作 一直 持續 300多 年 由於 翻修 時期 不同 之 故 參觀 西敏寺 時 你 會 很 明顯 看出 外面 的 拱形 柱子 沒有 裝飾 花紋 裡面 則 有 繁複 的 花紋,60,西敏寺(142) 中(1011729) 愛德華(3097) 時代(74034) 留下(29992) 的(16029838) 薩克遜(45) 建築(31065) 很少(20291) 一直(119877) 到(546906) 諾曼人(57) 入侵(5537) 後(422857) 西敏寺(142) 才(394539) 全部(34039) 重建(7085) 亨利三世(59) 1216(12) 到(546906) 1272年(3) 曾(132981) 重新(44668) 翻修(332) 這(2114032) 項(88887) 整建(336) 工作(220164) 一直(119877) 持續(33796) 300多(Unknown) 年(514736) 由於(88111) 翻修(332) 時期(47839) 不同(159432) 之(875481) 故(28882) 參觀(9034) 西敏寺(142) 時(623734) 你(1414837) 會(1014977) 很(715675) 明顯(35623) 看出(19532) 外面(20486) 的(16029838) 拱形(280) 柱子(2717) 沒有(594280) 裝飾(8122) 花紋(1525) 裡面(40741) 則(254096) 有(2217079) 繁複(1836) 的(16029838) 花紋(1525),"{'High': 54, 'Low': 6}","{'Unknown': 17, '第4*級': 5, '第3*級': 3, '第1級': 13, '第2級': 4, '第6級': 6, '第5級': 7, '第4級': 2, '第3級': 1, '第1*級': 2}",10,Y,Y,N,Y
