sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
15、萬里長城‧萬里長城萬里長，一條巨龍在北方。,15 萬里長城 萬里長城 萬 里 長 一 條 巨龍 在 北方,11,15(11053) 萬里長城(308) 萬里長城(308) 萬(13178) 里(23230) 長(107092) 一(3701681) 條(115362) 巨龍(557) 在(3284238) 北方(9626),{'High': 11},"{'Unknown': 6, '第1*級': 2, '第6級': 1, '第1級': 1, '第2級': 1}",2,Y,N,N,N
東西蜿蜒作屏障，保衛國土固家邦。,東西 蜿蜒 作 屏障 保衛 國土 固 家邦,8,東西(139472) 蜿蜒(2033) 作(78184) 屏障(1387) 保衛(2171) 國土(2685) 固(3519) 家邦(30),"{'High': 7, 'Low': 1}","{'第1級': 1, '第6級': 3, 'Unknown': 3, '第7級': 1}",0,Y,N,N,N
我國北方，有一條蜿蜒萬里的長城，像一條巨龍騎臥在北國的山嶺上。,我國 北方 有 一 條 蜿蜒 萬 里 的 長城 像 一 條 巨龍 騎臥 在 北國 的 山嶺 上,20,我國(7225) 北方(9626) 有(2217079) 一(3701681) 條(115362) 蜿蜒(2033) 萬(13178) 里(23230) 的(16029838) 長城(3564) 像(289494) 一(3701681) 條(115362) 巨龍(557) 騎臥(Unknown) 在(3284238) 北國(653) 的(16029838) 山嶺(590) 上(1233218),"{'High': 19, 'Low': 1}","{'Unknown': 6, '第1級': 6, '第2級': 2, '第6級': 2, '第1*級': 3, '第7級': 1}",0,Y,N,N,N
這條巨龍的頭，在河北省的山海關，正對著煙波浩渺的渤海，可是它的尾巴，卻遠在甘肅省的嘉峪關，盤踞在遼闊的沙漠上。,這 條 巨龍 的 頭 在 河北省 的 山海關 正 對 著 煙波 浩渺 的 渤海 可是 它 的 尾巴 卻 遠 在 甘肅省 的 嘉峪關 盤踞 在 遼闊 的 沙漠 上,32,這(2114032) 條(115362) 巨龍(557) 的(16029838) 頭(112925) 在(3284238) 河北省(5194) 的(16029838) 山海關(893) 正(179334) 對(897964) 著(1004687) 煙波(144) 浩渺(105) 的(16029838) 渤海(250) 可是(125487) 它(316854) 的(16029838) 尾巴(6147) 卻(333007) 遠(57546) 在(3284238) 甘肅省(3327) 的(16029838) 嘉峪關(78) 盤踞(600) 在(3284238) 遼闊(1885) 的(16029838) 沙漠(5582) 上(1233218),"{'High': 31, 'Low': 1}","{'第1級': 9, '第2級': 2, 'Unknown': 9, '第1*級': 6, '第3*級': 1, '第5級': 2, '第4級': 1, '第7級': 1, '第6級': 1}",4,Y,Y,N,N
在這中間，每隔三十六丈，就有一座方形的堡壘；這些堡壘，現在多半傾圮了，變成零落的土堆。,在 這 中間 每隔 三十六 丈 就 有 一 座 方形 的 堡壘 這些 堡壘 現在 多半 傾圮 了 變成 零落 的 土堆,23,在(3284238) 這(2114032) 中間(19003) 每隔(3099) 三十六(3749) 丈(4077) 就(1737544) 有(2217079) 一(3701681) 座(49959) 方形(1687) 的(16029838) 堡壘(1833) 這些(315113) 堡壘(1833) 現在(218744) 多半(11983) 傾圮(87) 了(3199291) 變成(73009) 零落(234) 的(16029838) 土堆(508),"{'High': 22, 'Low': 1}","{'第1*級': 1, '第1級': 7, '第2級': 1, 'Unknown': 7, '第5級': 1, '第3*級': 1, '第4*級': 1, '第7級': 2, '第4級': 2}",1,Y,N,N,N
可是，你不要小看這些敗壞了的土堆，在千百年前，它們卻在我國歷史上起過莫大的作用：每當北方來的敵人，想越過長城侵犯邊境的時候，堡壘上的守兵，就燃起了烽火，集合附近的官兵，一起抵抗來侵犯的敵人；於是一場激烈的戰爭，就在這高低起伏的山巒間展開了。,可是 你 不要 小看 這些 敗壞 了 的 土堆 在 千百 年 前 它們 卻 在 我國 歷史 上 起過 莫大 的 作用 每 當 北方 來 的 敵人 想 越過 長城 侵犯 邊境 的 時候 堡壘 上 的 守兵 就 燃起 了 烽火 集合 附近 的 官兵 一起 抵抗 來 侵犯 的 敵人 於是 一 場 激烈 的 戰爭 就 在 這 高低 起伏 的 山巒 間 展開 了,70,可是(125487) 你(1414837) 不要(101931) 小看(1230) 這些(315113) 敗壞(1731) 了(3199291) 的(16029838) 土堆(508) 在(3284238) 千百(2160) 年(514736) 前(272709) 它們(65805) 卻(333007) 在(3284238) 我國(7225) 歷史(96060) 上(1233218) 起過(51) 莫大(2751) 的(16029838) 作用(37837) 每(333357) 當(294625) 北方(9626) 來(742183) 的(16029838) 敵人(22029) 想(449884) 越過(5707) 長城(3564) 侵犯(4995) 邊境(3055) 的(16029838) 時候(199970) 堡壘(1833) 上(1233218) 的(16029838) 守兵(310) 就(1737544) 燃起(1723) 了(3199291) 烽火(770) 集合(4751) 附近(32204) 的(16029838) 官兵(5340) 一起(79297) 抵抗(7439) 來(742183) 侵犯(4995) 的(16029838) 敵人(22029) 於是(108155) 一(3701681) 場(68915) 激烈(11890) 的(16029838) 戰爭(42758) 就(1737544) 在(3284238) 這(2114032) 高低(4010) 起伏(5179) 的(16029838) 山巒(891) 間(115638) 展開(17154) 了(3199291),"{'High': 69, 'Low': 1}","{'第1*級': 6, '第1級': 23, 'Unknown': 16, '第5級': 7, '第7級': 4, '第4級': 3, '第3級': 1, '第6級': 8, '第4*級': 1, '第2級': 1}",0,Y,Y,N,N
這樣的事情，歷史上真不知重演了多少次，而且發生了許多可歌可泣的故事。,這樣 的 事情 歷史 上 真 不 知 重演 了 多少 次 而且 發生 了 許多 可歌可泣 的 故事,19,這樣(288344) 的(16029838) 事情(112079) 歷史(96060) 上(1233218) 真(137497) 不(2282521) 知(108500) 重演(1588) 了(3199291) 多少(50265) 次(331701) 而且(180402) 發生(129211) 了(3199291) 許多(159791) 可歌可泣(172) 的(16029838) 故事(101316),{'High': 19},"{'第3級': 4, '第1級': 5, '第2級': 3, '第1*級': 1, 'Unknown': 4, '第6級': 1, '第3*級': 1}",1,Y,Y,N,N
提起長城的年代，也和它的長度一樣遙遠，在二千多年前的戰國末年，它就陸續出現在北方的山嶺上了。,提起 長城 的 年代 也 和 它 的 長度 一樣 遙遠 在 二千多 年 前 的 戰國 末年 它 就 陸續 出現 在 北方 的 山嶺 上 了,28,提起(8582) 長城(3564) 的(16029838) 年代(15510) 也(1590760) 和(1338337) 它(316854) 的(16029838) 長度(4857) 一樣(188109) 遙遠(7541) 在(3284238) 二千多(363) 年(514736) 前(272709) 的(16029838) 戰國(5002) 末年(2430) 它(316854) 就(1737544) 陸續(7091) 出現(124694) 在(3284238) 北方(9626) 的(16029838) 山嶺(590) 上(1233218) 了(3199291),{'High': 28},"{'Unknown': 9, '第1級': 9, '第4*級': 1, '第1*級': 5, '第5級': 2, '第4級': 1, '第7級': 1}",1,Y,N,N,N
等到秦始皇統一天下以後，重新修築，把原有的堡壘城牆連接起來，連成了一條萬里長城。,等到 秦始皇 統一 天下 以後 重新 修築 把 原有 的 堡壘 城牆 連接 起來 連成 了 一 條 萬里長城,19,等到(21150) 秦始皇(3496) 統一(14407) 天下(39391) 以後(71883) 重新(44668) 修築(1616) 把(617773) 原有(6223) 的(16029838) 堡壘(1833) 城牆(3388) 連接(6551) 起來(110738) 連成(594) 了(3199291) 一(3701681) 條(115362) 萬里長城(308),{'High': 19},"{'第3*級': 1, 'Unknown': 4, '第4*級': 1, '第5級': 3, '第1*級': 2, '第7級': 2, '第2級': 2, '第6級': 2, '第1級': 2}",2,Y,N,N,Y
從那時候起，萬里長城就成為我國北方最堅固的屏障。,從 那 時候 起 萬里長城 就 成為 我國 北方 最 堅固 的 屏障,13,從(496546) 那(754138) 時候(199970) 起(96746) 萬里長城(308) 就(1737544) 成為(143834) 我國(7225) 北方(9626) 最(421680) 堅固(3148) 的(16029838) 屏障(1387),{'High': 13},"{'第1*級': 2, '第1級': 4, '第3*級': 1, 'Unknown': 3, '第5級': 2, '第7級': 1}",1,Y,N,N,N
