sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
蒙古烤肉你吃過，那蒙古火鍋呢？,蒙古 烤 肉 你 吃 過 那 蒙古 火鍋 呢,10,蒙古(7309) 烤(7883) 肉(21294) 你(1414837) 吃(141660) 過(412878) 那(754138) 蒙古(7309) 火鍋(751) 呢(204566),{'High': 10},"{'Unknown': 3, '第2*級': 1, '第1*級': 2, '第1級': 4}",0,Y,N,N,N
最近在台北市有兩家蒙古火鍋店相繼開張，雖然都叫蒙古火鍋，一家強調是「正宗一品清燉」，另一家號稱是「成吉思汗的養生藥膳」。,最近 在 台北市 有 兩 家 蒙古 火鍋店 相繼 開張 雖然 都 叫 蒙古 火鍋 一 家 強調 是 正宗 一品 清燉 另 一 家 號稱 是 成吉思汗 的 養生 藥膳,31,最近(30174) 在(3284238) 台北市(4393) 有(2217079) 兩(526190) 家(236822) 蒙古(7309) 火鍋店(55) 相繼(3927) 開張(971) 雖然(152988) 都(1125846) 叫(111645) 蒙古(7309) 火鍋(751) 一(3701681) 家(236822) 強調(36095) 是(4642407) 正宗(746) 一品(668) 清燉(84) 另(138369) 一(3701681) 家(236822) 號稱(3257) 是(4642407) 成吉思汗(1416) 的(16029838) 養生(3047) 藥膳(197),"{'High': 29, 'Low': 2}","{'第2級': 2, '第1*級': 1, 'Unknown': 9, '第1級': 12, '第6級': 3, '第5級': 2, '第7級': 1, '第3級': 1}",3,Y,Y,N,Y
今天就邀請蒙古人金紹緒、少數民族專家郜瑩，以及吃遍兩岸的節目主持人趙薇，搶先品嚐並評鑑從大陸跨海來台的蒙古火鍋。,今天 就 邀請 蒙古人 金紹緒 少數 民族 專家 郜瑩 以及 吃遍 兩岸 的 節目 主持人 趙薇 搶先 品嚐 並 評鑑 從 大陸 跨海 來 台 的 蒙古 火鍋,28,今天(73277) 就(1737544) 邀請(14342) 蒙古人(1457) 金紹緒(Unknown) 少數(17629) 民族(25724) 專家(26090) 郜瑩(Unknown) 以及(155624) 吃遍(61) 兩岸(6984) 的(16029838) 節目(21445) 主持人(4030) 趙薇(18) 搶先(1751) 品嚐(1587) 並(442790) 評鑑(2698) 從(496546) 大陸(27031) 跨海(222) 來(742183) 台(29325) 的(16029838) 蒙古(7309) 火鍋(751),"{'High': 24, 'Low': 4}","{'第1級': 5, '第4級': 4, 'Unknown': 10, '第4*級': 2, '第5級': 2, '第6級': 1, '第7級': 1, '第1*級': 1, '第3*級': 1, '第2級': 1}",3,Y,Y,N,Y
現在全中國有超過500家打著「肥羊王」或「小肥羊」招牌的蒙古火鍋店，由此可見蒙古火鍋在大陸有多火紅。,現在 全 中國 有 超過 500 家 打 著 肥 羊 王 或 小 肥 羊 招牌 的 蒙古 火鍋店 由此可見 蒙古 火鍋 在 大陸 有 多 火紅,28,現在(218744) 全(178642) 中國(214840) 有(2217079) 超過(30507) 500(1341) 家(236822) 打(76962) 著(1004687) 肥(4528) 羊(12825) 王(28517) 或(478077) 小(318835) 肥(4528) 羊(12825) 招牌(3940) 的(16029838) 蒙古(7309) 火鍋店(55) 由此可見(1453) 蒙古(7309) 火鍋(751) 在(3284238) 大陸(27031) 有(2217079) 多(318992) 火紅(657),"{'High': 27, 'Low': 1}","{'第1級': 9, '第2級': 1, '第4級': 3, 'Unknown': 7, '第5級': 3, '第4*級': 1, '第3級': 1, '第1*級': 1, '第3*級': 1, '第7級': 1}",3,Y,Y,N,N
出生在蒙古，內外蒙走透透的金紹緒，對蒙古火鍋研究得相當透徹，他表示蒙古火鍋最重要是吃羊，而且一定是錫林郭勒盟的羊，這種大尾肥羊從小被閹割，吃的又是大漠的草與天然中藥，所以肉質肥嫩，不腥不騷。,出生 在 蒙古 內外蒙 走透透 的 金紹緒 對 蒙古 火鍋 研究 得 相當 透徹 他 表示 蒙古 火鍋 最 重要 是 吃 羊 而且 一定 是 錫林 郭勒盟 的 羊 這 種 大尾 肥 羊 從小 被 閹割 吃 的 又 是 大漠 的 草 與 天然 中藥 所以 肉質 肥嫩 不 腥 不 騷,55,出生(21734) 在(3284238) 蒙古(7309) 內外蒙(1) 走透透(9) 的(16029838) 金紹緒(Unknown) 對(897964) 蒙古(7309) 火鍋(751) 研究(182500) 得(573721) 相當(66293) 透徹(1586) 他(2487930) 表示(74452) 蒙古(7309) 火鍋(751) 最(421680) 重要(154863) 是(4642407) 吃(141660) 羊(12825) 而且(180402) 一定(138695) 是(4642407) 錫林(Unknown) 郭勒盟(1) 的(16029838) 羊(12825) 這(2114032) 種(701563) 大尾(67) 肥(4528) 羊(12825) 從小(12334) 被(540683) 閹割(948) 吃(141660) 的(16029838) 又(535555) 是(4642407) 大漠(582) 的(16029838) 草(11559) 與(968432) 天然(6103) 中藥(1395) 所以(239080) 肉質(779) 肥嫩(3) 不(2282521) 腥(354) 不(2282521) 騷(534),"{'High': 48, 'Low': 7}","{'第3*級': 1, '第1*級': 5, 'Unknown': 19, '第1級': 14, '第3級': 3, '第7級': 1, '第4*級': 2, '第2級': 2, '第4級': 4, '第5級': 3, '第2*級': 1}",4,Y,Y,N,Y
對少數民族情有獨鍾，並造訪蒙古高達12次之多的旅遊家郜瑩，也對蒙古火鍋念念不忘，尤其是完全不加鹽與任何調味料，用小刀刮著吃的水煮羊肉，品嚐的正是大漠的滋味。,對 少數 民族 情有獨鍾 並 造訪 蒙古 高達 12 次 之多 的 旅遊家 郜瑩 也 對 蒙古 火鍋 念念不忘 尤其 是 完全 不 加 鹽 與 任何 調味料 用 小刀 刮 著 吃 的 水煮 羊肉 品嚐 的 正 是 大漠 的 滋味,43,對(897964) 少數(17629) 民族(25724) 情有獨鍾(363) 並(442790) 造訪(3905) 蒙古(7309) 高達(7931) 12(17908) 次(331701) 之多(171) 的(16029838) 旅遊家(1) 郜瑩(Unknown) 也(1590760) 對(897964) 蒙古(7309) 火鍋(751) 念念不忘(953) 尤其(50700) 是(4642407) 完全(115744) 不(2282521) 加(28242) 鹽(9853) 與(968432) 任何(131795) 調味料(1081) 用(377038) 小刀(1045) 刮(2972) 著(1004687) 吃(141660) 的(16029838) 水煮(55) 羊肉(1168) 品嚐(1587) 的(16029838) 正(179334) 是(4642407) 大漠(582) 的(16029838) 滋味(6876),"{'High': 40, 'Low': 3}","{'第1級': 12, '第4級': 1, '第4*級': 5, 'Unknown': 14, '第6級': 2, '第2級': 2, '第3*級': 3, '第3級': 1, '第5級': 3}",4,Y,Y,N,Y
一直嚷嚷著「小肥羊」的湯頭有多香，北京小尾寒羊肉有多嫩的趙薇，今年才播出內蒙古的專題報導，深入介紹當地的風土民情。,一直 嚷嚷 著 小 肥 羊 的 湯頭 有 多 香 北京 小 尾 寒 羊肉 有 多 嫩 的 趙薇 今年 才 播出 內蒙古 的 專題 報導 深入 介紹 當地 的 風土 民情,34,一直(119877) 嚷嚷(1369) 著(1004687) 小(318835) 肥(4528) 羊(12825) 的(16029838) 湯頭(256) 有(2217079) 多(318992) 香(13312) 北京(36363) 小(318835) 尾(7034) 寒(5162) 羊肉(1168) 有(2217079) 多(318992) 嫩(2542) 的(16029838) 趙薇(18) 今年(10836) 才(394539) 播出(2950) 內蒙古(1468) 的(16029838) 專題(3108) 報導(27311) 深入(18074) 介紹(26468) 當地(23011) 的(16029838) 風土(1254) 民情(910),"{'High': 33, 'Low': 1}","{'第2級': 3, 'Unknown': 8, '第1級': 11, '第5級': 4, '第4級': 1, '第4*級': 2, '第6級': 3, '第1*級': 1, '第7級': 1}",1,Y,N,N,Y
她指出，蒙古人吃羊是什麼部位都吃，甚至還有名為「羊寶」的羊睪丸，令人印象深刻。,她 指出 蒙古人 吃 羊 是 什麼 部位 都 吃 甚至 還 有 名為 羊 寶 的 羊 睪丸 令 人 印象深刻,22,她(1052913) 指出(38456) 蒙古人(1457) 吃(141660) 羊(12825) 是(4642407) 什麼(431321) 部位(8692) 都(1125846) 吃(141660) 甚至(122502) 還(625086) 有(2217079) 名為(6905) 羊(12825) 寶(9696) 的(16029838) 羊(12825) 睪丸(1149) 令(128742) 人(1550512) 印象深刻(Unknown),"{'High': 21, 'Low': 1}","{'第1級': 9, 'Unknown': 6, '第4級': 3, '第5級': 2, '第4*級': 2}",2,Y,N,N,N
三位美食家一致認為：雖然蒙古火鍋登陸台灣，但美中不足的是，主角蒙古羊肉未能登場，而且蒙古火鍋為了屈就台灣消費者的胃口，配料與吃法充滿了台灣味，反而淡化了大漠風味美食的魅力。,三 位 美食家 一致 認為 雖然 蒙古 火鍋 登陸 台灣 但 美中不足 的 是 主角 蒙古 羊肉 未 能 登場 而且 蒙古 火鍋 為了 屈就 台灣 消費者 的 胃口 配料 與 吃法 充滿 了 台灣味 反而 淡化 了 大漠 風味 美食 的 魅力,43,三(313861) 位(284809) 美食家(226) 一致(17053) 認為(192030) 雖然(152988) 蒙古(7309) 火鍋(751) 登陸(3286) 台灣(130718) 但(597124) 美中不足(301) 的(16029838) 是(4642407) 主角(20334) 蒙古(7309) 羊肉(1168) 未(101927) 能(582260) 登場(2031) 而且(180402) 蒙古(7309) 火鍋(751) 為了(Unknown) 屈就(225) 台灣(130718) 消費者(15236) 的(16029838) 胃口(2903) 配料(536) 與(968432) 吃法(501) 充滿(43990) 了(3199291) 台灣味(42) 反而(39627) 淡化(1055) 了(3199291) 大漠(582) 風味(3277) 美食(3573) 的(16029838) 魅力(8207),"{'High': 41, 'Low': 2}","{'第1級': 8, 'Unknown': 16, '第5級': 6, '第2級': 3, '第6級': 3, '第4級': 2, '第4*級': 3, '第1*級': 1, '第3級': 1}",4,Y,Y,N,N
湯底：用老母雞與68種中藥材日夜不停火熬出基礎湯。,湯底 用 老母雞 與 68 種 中藥材 日夜 不 停火 熬出 基礎 湯,13,湯底(Unknown) 用(377038) 老母雞(114) 與(968432) 68(1247) 種(701563) 中藥材(145) 日夜(3942) 不(2282521) 停火(283) 熬出(110) 基礎(39682) 湯(20387),"{'Low': 1, 'High': 12}","{'Unknown': 7, '第1級': 2, '第4*級': 2, '第5級': 1, '第1*級': 1}",2,Y,Y,N,N
