sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
我唸大學的時候，因為學校太遠，所以決定一個人到台北租房子。,我 唸 大學 的 時候 因為 學校 太 遠 所以 決定 一 個 人 到 台北 租 房子,18,我(3033032) 唸(10071) 大學(83893) 的(16029838) 時候(199970) 因為(425061) 學校(74782) 太(181732) 遠(57546) 所以(239080) 決定(101837) 一(3701681) 個(2296574) 人(1550512) 到(546906) 台北(22242) 租(4836) 房子(31430),{'High': 18},"{'第1級': 10, '第1*級': 4, '第2級': 2, 'Unknown': 1, '第2*級': 1}",0,Y,Y,N,N
那時運氣真的不錯，很快就讓我找到價錢公道的地方，是一棟五樓公寓的二樓。,那時 運氣 真的 不錯 很 快 就 讓 我 找到 價錢 公道 的 地方 是 一 棟 五 樓 公寓 的 二樓,22,那時(28619) 運氣(6942) 真的(88001) 不錯(23297) 很(715675) 快(116207) 就(1737544) 讓(526314) 我(3033032) 找到(65281) 價錢(4047) 公道(1568) 的(16029838) 地方(139164) 是(4642407) 一(3701681) 棟(14573) 五(112649) 樓(13297) 公寓(9208) 的(16029838) 二樓(4026),{'High': 22},"{'Unknown': 2, '第4級': 4, '第1*級': 5, '第1級': 8, '第2級': 2, '第7級': 1}",0,Y,N,N,N
搬進去的時候，我很有禮貌的先去跟樓上樓下的鄰居打招呼。,搬進去 的 時候 我 很 有 禮貌 的 先 去 跟 樓上 樓下 的 鄰居 打招呼,16,搬進去(211) 的(16029838) 時候(199970) 我(3033032) 很(715675) 有(2217079) 禮貌(7093) 的(16029838) 先(136649) 去(479993) 跟(260280) 樓上(2885) 樓下(2180) 的(16029838) 鄰居(10426) 打招呼(4249),{'High': 16},"{'Unknown': 1, '第1級': 8, '第3*級': 1, '第1*級': 2, '第2*級': 2, '第3級': 1, '第4級': 1}",2,Y,N,N,N
一樓住著一個七十幾歲的老太太。,一樓 住 著 一 個 七十幾 歲 的 老太太,9,一樓(2155) 住(69815) 著(1004687) 一(3701681) 個(2296574) 七十幾(207) 歲(130085) 的(16029838) 老太太(5537),{'High': 9},"{'Unknown': 3, '第1*級': 1, '第1級': 4, '第3*級': 1}",2,Y,N,N,N
一樓前面還有店舖，店也是老太太開的，是家簡單的雜貨店。,一樓 前面 還 有 店舖 店 也 是 老太太 開 的 是 家 簡單 的 雜貨店,16,一樓(2155) 前面(29469) 還(625086) 有(2217079) 店舖(1109) 店(17690) 也(1590760) 是(4642407) 老太太(5537) 開(62807) 的(16029838) 是(4642407) 家(236822) 簡單(52683) 的(16029838) 雜貨店(1826),{'High': 16},"{'Unknown': 3, '第1*級': 3, '第1級': 7, '第7級': 1, '第3*級': 1, '第2級': 1}",2,Y,N,N,N
老太太雖然身體依然健康，但眼睛不好，大部分的時候就坐在收銀機後面吹電風扇。,老太太 雖然 身體 依然 健康 但 眼睛 不 好 大部分 的 時候 就 坐 在 收銀機 後面 吹 電風扇,19,老太太(5537) 雖然(152988) 身體(97873) 依然(21385) 健康(50041) 但(597124) 眼睛(65022) 不(2282521) 好(448428) 大部分(32534) 的(16029838) 時候(199970) 就(1737544) 坐(93873) 在(3284238) 收銀機(462) 後面(28808) 吹(11349) 電風扇(318),{'High': 19},"{'第3*級': 1, '第2級': 3, '第1*級': 3, '第6級': 1, '第1級': 5, 'Unknown': 4, '第4級': 2}",4,Y,Y,N,N
三樓則住著一對年輕的夫婦，姓劉。,三樓 則 住 著 一 對 年輕 的 夫婦 姓 劉,11,三樓(1520) 則(254096) 住(69815) 著(1004687) 一(3701681) 對(897964) 年輕(48853) 的(16029838) 夫婦(12400) 姓(15679) 劉(10615),{'High': 11},"{'Unknown': 3, '第5級': 1, '第1*級': 2, '第1級': 3, '第2級': 1, '第4*級': 1}",0,Y,N,N,Y
劉先生是做通訊的，好像還蠻厲害的，報紙上常常有他的新聞。,劉 先生 是 做 通訊 的 好像 還 蠻 厲害 的 報紙 上 常常 有 他 的 新聞,18,劉(10615) 先生(159645) 是(4642407) 做(411649) 通訊(5667) 的(16029838) 好像(67024) 還(625086) 蠻(8552) 厲害(12727) 的(16029838) 報紙(22331) 上(1233218) 常常(38706) 有(2217079) 他(2487930) 的(16029838) 新聞(40430),{'High': 18},"{'Unknown': 2, '第1級': 9, '第5級': 1, '第2級': 1, '第6級': 1, '第4級': 1, '第2*級': 1, '第1*級': 1, '第3級': 1}",0,Y,N,N,Y
他人很好，知道我喜歡攝影還介紹我到他朋友老楊那洗照片，可以打折。,他 人 很 好 知道 我 喜歡 攝影 還 介紹 我 到 他 朋友 老楊 那 洗照片 可以 打折,19,他(2487930) 人(1550512) 很(715675) 好(448428) 知道(343214) 我(3033032) 喜歡(113753) 攝影(12899) 還(625086) 介紹(26468) 我(3033032) 到(546906) 他(2487930) 朋友(101331) 老楊(106) 那(754138) 洗照片(Unknown) 可以(560531) 打折(538),"{'High': 18, 'Low': 1}","{'第1級': 12, 'Unknown': 4, '第5級': 1, '第1*級': 1, '第3級': 1}",1,Y,N,N,Y
而劉太太則是家庭主婦，話好像也不多。,而 劉 太太 則 是 家庭 主婦 話 好像 也 不 多,12,而(937923) 劉(10615) 太太(46720) 則(254096) 是(4642407) 家庭(60608) 主婦(2847) 話(148020) 好像(67024) 也(1590760) 不(2282521) 多(318992),{'High': 12},"{'第5級': 3, 'Unknown': 1, '第1級': 6, '第2級': 2}",0,Y,Y,N,Y
