sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
參加國城盃少棒賽的台北縣先發投手林席吾，昨天與南縣六棒萬惠男第二、三局二度對峙時都被萬惠男擊出的來球K中身體，第二次因被K中頭部不支倒地，送醫救治。,參加 國城盃 少棒賽 的 台北縣 先發 投手 林席吾 昨天 與 南縣 六棒 萬惠男 第二 三 局 二 度 對峙 時 都 被 萬惠男 擊出 的 來球 K中 身體 第二 次 因 被 K中 頭部 不支倒地 送醫 救治,37,參加(42962) 國城盃(Unknown) 少棒賽(23) 的(16029838) 台北縣(1048) 先發(633) 投手(1697) 林席吾(Unknown) 昨天(12735) 與(968432) 南縣(62) 六棒(1) 萬惠男(Unknown) 第二(98741) 三(313861) 局(7737) 二(152494) 度(25018) 對峙(2505) 時(623734) 都(1125846) 被(540683) 萬惠男(Unknown) 擊出(646) 的(16029838) 來球(Unknown) K中(Unknown) 身體(97873) 第二(98741) 次(331701) 因(119364) 被(540683) K中(Unknown) 頭部(5436) 不支倒地(123) 送醫(486) 救治(368),"{'High': 27, 'Low': 10}","{'第2級': 4, 'Unknown': 20, '第1級': 6, '第5級': 2, '第4*級': 1, '第3級': 1, '第6級': 1, '第3*級': 1, '第1*級': 1}",7,Y,Y,N,Y
台北縣在主力投手退場下，慘遭台南縣火力猛攻，終場不幸以三比九敗北。,台北縣 在 主力 投手 退場 下 慘遭 台南縣 火力 猛攻 終場 不幸 以 三 比 九 敗北,17,台北縣(1048) 在(3284238) 主力(3386) 投手(1697) 退場(458) 下(329549) 慘遭(1620) 台南縣(404) 火力(1205) 猛攻(722) 終場(135) 不幸(17433) 以(547785) 三(313861) 比(170486) 九(34506) 敗北(466),{'High': 17},"{'Unknown': 7, '第1*級': 3, '第5級': 2, '第7級': 1, '第6級': 1, '第4*級': 1, '第1級': 2}",2,Y,Y,N,N
國城盃少棒昨天產生勝部四強，為台南縣、台中市、台北市及台南市。,國城盃 少棒 昨天 產生 勝部 四 強 為 台南縣 台中市 台北市 及 台南市,13,國城盃(Unknown) 少棒(238) 昨天(12735) 產生(82753) 勝部(17) 四(141667) 強(34876) 為(761341) 台南縣(404) 台中市(805) 台北市(4393) 及(304586) 台南市(999),"{'Low': 2, 'High': 11}","{'Unknown': 9, '第1級': 2, '第4*級': 1, '第5級': 1}",5,Y,Y,N,Y
台南縣昨天以九比三擊敗台北縣獲得晉級，另台中市以八比零勝屏東縣、台北市二十三比一勝桃園縣、台南市八比零勝澎湖縣。,台南縣 昨天 以 九 比 三 擊敗 台北縣 獲得 晉級 另 台中市 以 八 比 零 勝 屏東縣 台北市 二十三 比 一 勝 桃園縣 台南市 八 比 零 勝 澎湖縣,30,台南縣(404) 昨天(12735) 以(547785) 九(34506) 比(170486) 三(313861) 擊敗(4544) 台北縣(1048) 獲得(54809) 晉級(252) 另(138369) 台中市(805) 以(547785) 八(54961) 比(170486) 零(5847) 勝(15471) 屏東縣(721) 台北市(4393) 二十三(3554) 比(170486) 一(3701681) 勝(15471) 桃園縣(518) 台南市(999) 八(54961) 比(170486) 零(5847) 勝(15471) 澎湖縣(252),{'High': 30},"{'Unknown': 12, '第1級': 6, '第5級': 4, '第1*級': 4, '第6級': 1, '第3級': 1, '第2*級': 2}",9,Y,Y,N,N
停辦二年的國城盃少棒今年轉型為少棒與青少棒選拔賽，且同時舉行，昨天在新莊縣立棒球場舉行的青少棒賽戰績為，台南市三比零勝台南縣，台北縣六比二勝嘉義縣，台東縣九比一勝台中市，台北市十二比一勝高雄縣。,停辦 二 年 的 國城盃 少棒 今年 轉型為 少棒 與 青少棒 選拔賽 且 同時 舉行 昨天 在 新莊 縣立 棒球場 舉行 的 青少棒賽 戰績 為 台南市 三 比 零 勝 台南縣 台北縣 六 比 二 勝 嘉義縣 台東縣 九 比 一 勝 台中市 台北市 十二 比 一 勝 高雄縣,49,停辦(337) 二(152494) 年(514736) 的(16029838) 國城盃(Unknown) 少棒(238) 今年(10836) 轉型為(516) 少棒(238) 與(968432) 青少棒(35) 選拔賽(60) 且(67015) 同時(115305) 舉行(17660) 昨天(12735) 在(3284238) 新莊(562) 縣立(500) 棒球場(443) 舉行(17660) 的(16029838) 青少棒賽(1) 戰績(557) 為(761341) 台南市(999) 三(313861) 比(170486) 零(5847) 勝(15471) 台南縣(404) 台北縣(1048) 六(77936) 比(170486) 二(152494) 勝(15471) 嘉義縣(614) 台東縣(438) 九(34506) 比(170486) 一(3701681) 勝(15471) 台中市(805) 台北市(4393) 十二(22310) 比(170486) 一(3701681) 勝(15471) 高雄縣(866),"{'High': 45, 'Low': 4}","{'Unknown': 26, '第1級': 12, '第4*級': 1, '第3級': 1, '第3*級': 1, '第4級': 2, '第1*級': 5, '第2*級': 1}",14,Y,Y,N,Y
台東縣與台中市今爭勝部冠軍。,台東縣 與 台中市 今 爭 勝部 冠軍,7,台東縣(438) 與(968432) 台中市(805) 今(33635) 爭(11763) 勝部(17) 冠軍(3670),"{'High': 6, 'Low': 1}","{'Unknown': 4, '第4*級': 2, '第5級': 1}",2,Y,Y,N,N
少棒賽事，台北縣先發投手林席吾球運不佳，連吃二次台南縣六棒萬惠男奉送的「觸身球」。,少棒賽 事 台北縣 先發投手 林席吾 球運 不佳 連 吃 二 次 台南縣 六棒 萬惠男 奉送 的 觸身球,17,少棒賽(23) 事(385949) 台北縣(1048) 先發投手(Unknown) 林席吾(Unknown) 球運(14) 不佳(4940) 連(91153) 吃(141660) 二(152494) 次(331701) 台南縣(404) 六棒(1) 萬惠男(Unknown) 奉送(48) 的(16029838) 觸身球(109),"{'Low': 7, 'High': 10}","{'Unknown': 11, '第1*級': 1, '第3*級': 1, '第1級': 3, '第2級': 1}",7,Y,Y,N,Y
第二局，林席吾遭萬惠男揮出的強勁平飛球K中腹部，一度讓他捧腹痛苦許久，第三局二人再遭遇，林席吾仍躲不過萬惠男的「毒手」，再被K中頭部，由於有頭昏、嘔吐現象，迫使林席吾退場送醫救治，台北縣則改派潘春來救援。,第二 局 林席吾 遭 萬惠男 揮出 的 強勁 平飛球 K中 腹部 一度 讓 他 捧腹 痛苦 許久 第三 局 二 人 再 遭遇 林席吾 仍 躲 不 過 萬惠男 的 毒手 再 被 K中 頭部 由於 有 頭昏 嘔吐 現象 迫使 林席吾 退場 送醫 救治 台北縣 則 改派 潘春來 救援,50,第二(98741) 局(7737) 林席吾(Unknown) 遭(18764) 萬惠男(Unknown) 揮出(345) 的(16029838) 強勁(1501) 平飛球(35) K中(Unknown) 腹部(4548) 一度(5292) 讓(526314) 他(2487930) 捧腹(168) 痛苦(38501) 許久(3799) 第三(50320) 局(7737) 二(152494) 人(1550512) 再(326207) 遭遇(12074) 林席吾(Unknown) 仍(92056) 躲(13520) 不(2282521) 過(412878) 萬惠男(Unknown) 的(16029838) 毒手(890) 再(326207) 被(540683) K中(Unknown) 頭部(5436) 由於(88111) 有(2217079) 頭昏(368) 嘔吐(2693) 現象(47383) 迫使(4454) 林席吾(Unknown) 退場(458) 送醫(486) 救治(368) 台北縣(1048) 則(254096) 改派(203) 潘春來(Unknown) 救援(2897),"{'High': 41, 'Low': 9}","{'Unknown': 21, '第5級': 4, '第7級': 2, '第1級': 7, '第6級': 6, '第2級': 2, '第4級': 3, '第1*級': 3, '第4*級': 2}",8,Y,Y,N,Y
林席吾為台北縣主力投手，昨天台北縣由他主投時一度以三比零領先，但被K下場後，戰況逆轉，救援投手潘春來封鎖不住台南縣攻勢，從第二局到第五局共被攻下九分，終場不幸以三比九敗北。,林席吾 為 台北縣 主力 投手 昨天 台北縣 由 他 主投 時 一度 以 三 比 零 領先 但 被 K 下場 後 戰況 逆轉 救援 投手 潘春來 封鎖 不 住 台南縣 攻勢 從 第二 局 到 第五 局 共 被 攻下 九 分 終場 不幸 以 三 比 九 敗北,50,林席吾(Unknown) 為(761341) 台北縣(1048) 主力(3386) 投手(1697) 昨天(12735) 台北縣(1048) 由(208604) 他(2487930) 主投(44) 時(623734) 一度(5292) 以(547785) 三(313861) 比(170486) 零(5847) 領先(3642) 但(597124) 被(540683) K(7121) 下場(4027) 後(422857) 戰況(883) 逆轉(2390) 救援(2897) 投手(1697) 潘春來(Unknown) 封鎖(2207) 不(2282521) 住(69815) 台南縣(404) 攻勢(2713) 從(496546) 第二(98741) 局(7737) 到(546906) 第五(14068) 局(7737) 共(32138) 被(540683) 攻下(1943) 九(34506) 分(62224) 終場(135) 不幸(17433) 以(547785) 三(313861) 比(170486) 九(34506) 敗北(466),"{'Low': 3, 'High': 47}","{'Unknown': 13, '第5級': 8, '第1級': 10, '第4*級': 2, '第3*級': 1, '第6級': 6, '第1*級': 5, '第2*級': 1, '第2級': 3, '第7級': 1}",5,Y,Y,N,Y
終場不幸以三比九敗北。,終場 不幸 以 三 比 九 敗北,7,終場(135) 不幸(17433) 以(547785) 三(313861) 比(170486) 九(34506) 敗北(466),{'High': 7},"{'第6級': 1, '第4*級': 1, '第5級': 1, '第1級': 2, '第1*級': 1, 'Unknown': 1}",0,Y,Y,N,N
原住民語言的整理即將全面系統化。,原住民 語言 的 整理 即將 全面 系統化,7,原住民(9390) 語言(49871) 的(16029838) 整理(16113) 即將(16780) 全面(10364) 系統化(1409),{'High': 7},"{'第5級': 2, '第2級': 1, '第1級': 1, '第4級': 1, '第6級': 1, 'Unknown': 1}",2,Y,N,N,N
台中自然科學博物館的董瑪女及靜宜大學何德華受行政院原住民委員會委託進行的雅美族辭彙蒐集即將於下月完成，推出近兩千個辭彙、五百個例句及雅美中文對照的翻譯。,台中 自然 科學 博物館 的 董瑪女 及 靜宜 大學 何德華 受 行政院 原住民 委員會 委託 進行 的 雅美族 辭彙 蒐集 即將 於 下 月 完成 推出 近 兩千 個 辭彙 五百 個 例句 及 雅美 中文 對照 的 翻譯,39,台中(3661) 自然(91995) 科學(55156) 博物館(9905) 的(16029838) 董瑪女(1) 及(304586) 靜宜(216) 大學(83893) 何德華(1) 受(109982) 行政院(4347) 原住民(9390) 委員會(19419) 委託(4647) 進行(100298) 的(16029838) 雅美族(420) 辭彙(883) 蒐集(7173) 即將(16780) 於(327210) 下(329549) 月(148997) 完成(60471) 推出(10009) 近(43555) 兩千(3010) 個(2296574) 辭彙(883) 五百(7028) 個(2296574) 例句(13464) 及(304586) 雅美(129) 中文(9751) 對照(5024) 的(16029838) 翻譯(10329),"{'High': 37, 'Low': 2}","{'Unknown': 11, '第3*級': 1, '第4級': 4, '第1級': 8, '第5級': 7, '第6級': 3, '第7級': 2, '第1*級': 1, '第4*級': 1, '第2級': 1}",7,Y,Y,N,Y
原民會推展的原住民各族詞語蒐集工作，第一階段已初步選定雅美、阿美、卑南等部族進行語言蒐集，並予以有系統的整理，以備未來應用於語言教材的編寫、原住民各族辭典的編纂、語言學的研究等。,原民會 推展 的 原住民 各 族 詞語 蒐集 工作 第一 階段 已 初步 選定 雅美 阿美 卑南 等 部族 進行 語言 蒐集 並 予以 有 系統 的 整理 以 備 未來 應用 於 語言 教材 的 編寫 原住民 各 族 辭典 的 編纂 語言學 的 研究 等,47,原民會(6) 推展(2011) 的(16029838) 原住民(9390) 各(243023) 族(9285) 詞語(1603) 蒐集(7173) 工作(220164) 第一(172544) 階段(35628) 已(215610) 初步(3730) 選定(2354) 雅美(129) 阿美(513) 卑南(642) 等(327380) 部族(2082) 進行(100298) 語言(49871) 蒐集(7173) 並(442790) 予以(7233) 有(2217079) 系統(67366) 的(16029838) 整理(16113) 以(547785) 備(5584) 未來(54445) 應用(17149) 於(327210) 語言(49871) 教材(4132) 的(16029838) 編寫(1962) 原住民(9390) 各(243023) 族(9285) 辭典(1238) 的(16029838) 編纂(2030) 語言學(1819) 的(16029838) 研究(182500) 等(327380),"{'Low': 1, 'High': 46}","{'Unknown': 9, '第6級': 5, '第1級': 7, '第5級': 11, '第2級': 5, '第7級': 2, '第4*級': 2, '第3級': 2, '第3*級': 2, '第4級': 2}",4,Y,Y,N,Y
董瑪女是雅美族人，在這個計畫展開之前就已經蒐集了不少自己親族中的辭彙，但是沒有公開發表。,董瑪女 是 雅美族人 在 這 個 計畫 展開 之前 就 已經 蒐集 了 不少 自己 親族 中 的 辭彙 但是 沒有 公開 發表,23,董瑪女(1) 是(4642407) 雅美族人(12) 在(3284238) 這(2114032) 個(2296574) 計畫(54820) 展開(17154) 之前(79748) 就(1737544) 已經(245160) 蒐集(7173) 了(3199291) 不少(35256) 自己(744739) 親族(535) 中(1011729) 的(16029838) 辭彙(883) 但是(247988) 沒有(594280) 公開(19118) 發表(25858),"{'Low': 2, 'High': 21}","{'Unknown': 6, '第1級': 6, '第1*級': 2, '第2級': 3, '第5級': 2, '第4級': 1, '第7級': 1, '第4*級': 2}",2,Y,Y,N,Y
這次為了蒐集雅美族辭彙，她又回到蘭嶼家鄉，廣泛地針對部族間神話傳說故事及一般人之間的對話加以錄音、整理。,這 次 為了 蒐集 雅美族 辭彙 她 又 回到 蘭嶼 家鄉 廣泛 地 針對 部族 間 神話 傳說 故事 及 一般人 之間 的 對話 加以 錄音 整理,27,這(2114032) 次(331701) 為了(Unknown) 蒐集(7173) 雅美族(420) 辭彙(883) 她(1052913) 又(535555) 回到(60084) 蘭嶼(1584) 家鄉(7272) 廣泛(10953) 地(754998) 針對(23174) 部族(2082) 間(115638) 神話(11011) 傳說(14362) 故事(101316) 及(304586) 一般人(11675) 之間(117932) 的(16029838) 對話(19749) 加以(25724) 錄音(3971) 整理(16113),"{'High': 26, 'Low': 1}","{'第1級': 3, '第2級': 3, 'Unknown': 7, '第5級': 5, '第7級': 1, '第1*級': 1, '第4級': 4, '第6級': 2, '第4*級': 1}",2,Y,Y,N,Y
