sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
交通部電信總局即將在明年元月公告固定通信網路業務執照發放規則，力霸集團昨日與美國貝爾通訊研究公司簽署策略聯盟，率先宣布角逐固網執照，進軍我國最後一波開放的電信市場大餅。,交通部 電信總局 即將 在 明年 元月 公告 固定 通信 網路 業務 執照 發放 規則 力霸 集團 昨日 與 美國 貝爾 通訊 研究 公司 簽署 策略 聯盟 率先 宣布 角逐 固網 執照 進軍 我國 最後 一 波 開放 的 電信 市場 大餅,41,交通部(506) 電信總局(38) 即將(16780) 在(3284238) 明年(3059) 元月(856) 公告(2102) 固定(15809) 通信(2238) 網路(26656) 業務(15620) 執照(2213) 發放(1376) 規則(18168) 力霸(81) 集團(20609) 昨日(2036) 與(968432) 美國(148299) 貝爾(1738) 通訊(5667) 研究(182500) 公司(168500) 簽署(2297) 策略(35734) 聯盟(7935) 率先(2829) 宣布(10219) 角逐(648) 固網(26) 執照(2213) 進軍(2593) 我國(7225) 最後(142102) 一(3701681) 波(13054) 開放(17546) 的(16029838) 電信(1755) 市場(65023) 大餅(7),"{'High': 37, 'Low': 4}","{'Unknown': 9, '第6級': 7, '第1*級': 2, '第4*級': 4, '第2級': 4, '第5級': 9, '第4級': 2, '第1級': 3, '第3級': 1}",2,Y,N,N,Y
依照電信總局規劃，將以「二、二、三」的原則發放固定通信網路業務執照。,依照 電信總局 規劃 將 以 二 二 三 的 原則 發放 固定 通信 網路 業務 執照,16,依照(10488) 電信總局(38) 規劃(14663) 將(448374) 以(547785) 二(152494) 二(152494) 三(313861) 的(16029838) 原則(31148) 發放(1376) 固定(15809) 通信(2238) 網路(26656) 業務(15620) 執照(2213),"{'High': 15, 'Low': 1}","{'第5級': 4, 'Unknown': 1, '第6級': 3, '第1級': 4, '第4*級': 3, '第2級': 1}",1,Y,N,N,N
也就是包括市內電話、國內長途及國際長途的綜合執照兩張、國內長途執照兩張、國際長途執照三張。,也 就是 包括 市 內 電話 國內 長途 及 國際 長途 的 綜合 執照 兩 張 國內 長途 執照 兩 張 國際 長途 執照 三 張,26,也(1590760) 就是(2943) 包括(74410) 市(5149) 內(183051) 電話(38698) 國內(17537) 長途(1847) 及(304586) 國際(40846) 長途(1847) 的(16029838) 綜合(8011) 執照(2213) 兩(526190) 張(99414) 國內(17537) 長途(1847) 執照(2213) 兩(526190) 張(99414) 國際(40846) 長途(1847) 執照(2213) 三(313861) 張(99414),{'High': 26},"{'第1級': 6, 'Unknown': 1, '第3*級': 1, '第2*級': 1, '第3級': 1, '第4級': 4, '第5級': 9, '第1*級': 3}",0,Y,Y,N,N
但也不除非先發兩張綜合執照，未來再視情況檢討開放國內長途及國際長途執照的必要性。,但 也 不 除非 先發 兩 張 綜合 執照 未來 再 視 情況 檢討 開放 國內 長途 及 國際 長途 執照 的 必要性,23,但(597124) 也(1590760) 不(2282521) 除非(15100) 先發(633) 兩(526190) 張(99414) 綜合(8011) 執照(2213) 未來(54445) 再(326207) 視(15590) 情況(92301) 檢討(5992) 開放(17546) 國內(17537) 長途(1847) 及(304586) 國際(40846) 長途(1847) 執照(2213) 的(16029838) 必要性(1466),{'High': 23},"{'第2級': 1, '第1級': 4, '第4*級': 1, 'Unknown': 2, '第1*級': 2, '第5級': 7, '第4級': 5, '第6級': 1}",1,Y,Y,N,N
明年元月公告執照發放規則後，六月底截止投標，十月三十一日公布入榜名單。,明年 元月 公告 執照 發放 規則 後 六月 底 截止 投標 十月 三十一日 公布 入 榜 名單,17,明年(3059) 元月(856) 公告(2102) 執照(2213) 發放(1376) 規則(18168) 後(422857) 六月(14880) 底(37174) 截止(582) 投標(348) 十月(15556) 三十一日(967) 公布(3670) 入(30777) 榜(1077) 名單(6552),{'High': 17},"{'第1*級': 1, 'Unknown': 6, '第6級': 2, '第5級': 4, '第4級': 1, '第1級': 1, '第3*級': 1, '第4*級': 1}",1,Y,N,N,N
目前國內除力霸集團外，包括和信企業集團、東元集團、太電集團，以及中油和台電等國營事業也都積極籌備爭取固網執照。,目前 國內 除 力霸 集團 外 包括 和信 企業 集團 東元 集團 太電 集團 以及 中油 和 台電 等 國營 事業 也 都 積極 籌備 爭取 固網 執照,28,目前(48695) 國內(17537) 除(15929) 力霸(81) 集團(20609) 外(109310) 包括(74410) 和信(109) 企業(65457) 集團(20609) 東元(542) 集團(20609) 太電(9) 集團(20609) 以及(155624) 中油(244) 和(1338337) 台電(386) 等(327380) 國營(1825) 事業(32957) 也(1590760) 都(1125846) 積極(24247) 籌備(2198) 爭取(9666) 固網(26) 執照(2213),"{'High': 25, 'Low': 3}","{'第4級': 2, '第3*級': 3, 'Unknown': 8, '第5級': 8, '第1級': 3, '第4*級': 3, '第6級': 1}",0,Y,Y,N,Y
而國外如ATT、西南貝爾和MCI等知名國際電信公司也分別派員進駐台灣，尋求與國內業者合作的機會。,而 國外 如 ATT 西南 貝爾 和 MCI 等 知名 國際 電信 公司 也 分別 派員 進駐 台灣 尋求 與 國內 業者 合作 的 機會,25,而(937923) 國外(8646) 如(195069) ATT(Unknown) 西南(5650) 貝爾(1738) 和(1338337) MCI(98) 等(327380) 知名(9697) 國際(40846) 電信(1755) 公司(168500) 也(1590760) 分別(25566) 派員(584) 進駐(2674) 台灣(130718) 尋求(14747) 與(968432) 國內(17537) 業者(6857) 合作(35908) 的(16029838) 機會(81244),"{'High': 23, 'Low': 2}","{'第5級': 4, '第4級': 3, 'Unknown': 8, '第3*級': 2, '第2級': 2, '第1級': 3, '第4*級': 2, '第6級': 1}",2,Y,Y,N,Y
繼行動電話通信業務後，固定網路的開放使國內電信市場，再度戰雲密佈。,繼 行動電話 通信 業務 後 固定 網路 的 開放 使 國內 電信 市場 再度 戰雲密佈,15,繼(6145) 行動電話(940) 通信(2238) 業務(15620) 後(422857) 固定(15809) 網路(26656) 的(16029838) 開放(17546) 使(197544) 國內(17537) 電信(1755) 市場(65023) 再度(22234) 戰雲密佈(14),"{'High': 14, 'Low': 1}","{'第6級': 2, 'Unknown': 2, '第4*級': 2, '第1級': 2, '第2級': 2, '第4級': 2, '第5級': 3}",2,Y,N,N,N
曾在行動通信業務執照爭取失利的力霸集團，仍未放棄爭取我國電信自由化最後釋放出的固網(市內電話、國內長途及國際長途電話通信網路)執照。,曾 在 行動 通信 業務 執照 爭取 失利 的 力霸 集團 仍 未 放棄 爭取 我國 電信 自由化 最後 釋放出 的 固網 市 內 電話 國內 長途 及 國際 長途 電話 通信 網路 執照,34,曾(132981) 在(3284238) 行動(69326) 通信(2238) 業務(15620) 執照(2213) 爭取(9666) 失利(1374) 的(16029838) 力霸(81) 集團(20609) 仍(92056) 未(101927) 放棄(27664) 爭取(9666) 我國(7225) 電信(1755) 自由化(1457) 最後(142102) 釋放出(948) 的(16029838) 固網(26) 市(5149) 內(183051) 電話(38698) 國內(17537) 長途(1847) 及(304586) 國際(40846) 長途(1847) 電話(38698) 通信(2238) 網路(26656) 執照(2213),"{'High': 32, 'Low': 2}","{'第4級': 5, '第1*級': 1, '第5級': 11, '第6級': 3, '第4*級': 1, '第1級': 4, 'Unknown': 5, '第2級': 2, '第2*級': 1, '第3級': 1}",2,Y,Y,N,Y
昨日率先宣布參與固網執照投標，展現該集團勢在必得的決心。,昨日 率先 宣布 參與 固網 執照 投標 展現 該 集團 勢在必得 的 決心,13,昨日(2036) 率先(2829) 宣布(10219) 參與(40595) 固網(26) 執照(2213) 投標(348) 展現(15289) 該(148369) 集團(20609) 勢在必得(63) 的(16029838) 決心(12598),"{'High': 11, 'Low': 2}","{'第5級': 4, '第6級': 2, '第4*級': 3, 'Unknown': 3, '第1級': 1}",1,Y,N,N,N
力霸集團副董事長王令台指出，有線電視與電信事業結合已成世界潮流，最近幾年來，力霸集團積極進行有線電視系統的整合及投資，就是為進軍固網暖身。,力霸 集團 副 董事長 王令台 指出 有線電視 與 電信 事業 結合 已 成 世界 潮流 最近 幾 年 來 力霸 集團 積極 進行 有線電視 系統 的 整合 及 投資 就是 為 進軍 固網 暖身,34,力霸(81) 集團(20609) 副(21458) 董事長(8106) 王令台(Unknown) 指出(38456) 有線電視(153) 與(968432) 電信(1755) 事業(32957) 結合(22408) 已(215610) 成(76470) 世界(165235) 潮流(4509) 最近(30174) 幾(229415) 年(514736) 來(742183) 力霸(81) 集團(20609) 積極(24247) 進行(100298) 有線電視(153) 系統(67366) 的(16029838) 整合(10661) 及(304586) 投資(38191) 就是(2943) 為(761341) 進軍(2593) 固網(26) 暖身(624),"{'Low': 4, 'High': 30}","{'Unknown': 10, '第5級': 8, '第4*級': 6, '第3級': 1, '第2級': 2, '第1級': 4, '第6級': 3}",4,Y,Y,N,Y
王令台強調，力霸集團進軍固網的策略，除將結合東森多媒體既有的有線電視網路外，也希望跟現有的網路業者合作，迅速切入市場。,王令台 強調 力霸 集團 進軍 固網 的 策略 除 將 結合 東森 多媒體 既有 的 有線 電視 網路 外 也 希望 跟 現有 的 網路 業者 合作 迅速 切入 市場,30,王令台(Unknown) 強調(36095) 力霸(81) 集團(20609) 進軍(2593) 固網(26) 的(16029838) 策略(35734) 除(15929) 將(448374) 結合(22408) 東森(62) 多媒體(1206) 既有(6158) 的(16029838) 有線(2200) 電視(41289) 網路(26656) 外(109310) 也(1590760) 希望(119975) 跟(260280) 現有(5925) 的(16029838) 網路(26656) 業者(6857) 合作(35908) 迅速(19888) 切入(2158) 市場(65023),"{'Low': 4, 'High': 26}","{'Unknown': 8, '第5級': 5, '第6級': 1, '第1級': 5, '第3*級': 2, '第4*級': 2, '第7級': 1, '第1*級': 2, '第2級': 4}",2,Y,N,N,Y
由於投資經營固定通信網路資金超過千億元以上，力霸集團將仿傚高鐵經營團隊模式，邀請國內外金融及通訊業者共同集資參與競標，王令台表示，再過一到兩個星期，由力霸集團發起的固網競標團隊即可組成，但原則上不希望包括力霸集團或任何外資企業的股權超過五十%。,由於 投資 經營 固定 通信 網路 資金 超過 千億 元 以上 力霸 集團 將 仿傚 高鐵 經營 團隊 模式 邀請 國內外 金融 及 通訊 業者 共同 集資 參與 競標 王令台 表示 再 過 一 到 兩 個 星期 由 力霸 集團 發起 的 固網 競標 團隊 即可 組成 但 原則上 不 希望 包括 力霸 集團 或 任何 外資 企業 的 股權 超過 五十,63,由於(88111) 投資(38191) 經營(39913) 固定(15809) 通信(2238) 網路(26656) 資金(12844) 超過(30507) 千億(210) 元(60807) 以上(36569) 力霸(81) 集團(20609) 將(448374) 仿傚(178) 高鐵(677) 經營(39913) 團隊(16971) 模式(35179) 邀請(14342) 國內外(1883) 金融(15237) 及(304586) 通訊(5667) 業者(6857) 共同(36636) 集資(651) 參與(40595) 競標(362) 王令台(Unknown) 表示(74452) 再(326207) 過(412878) 一(3701681) 到(546906) 兩(526190) 個(2296574) 星期(20299) 由(208604) 力霸(81) 集團(20609) 發起(4261) 的(16029838) 固網(26) 競標(362) 團隊(16971) 即可(7563) 組成(20095) 但(597124) 原則上(198) 不(2282521) 希望(119975) 包括(74410) 力霸(81) 集團(20609) 或(478077) 任何(131795) 外資(1829) 企業(65457) 的(16029838) 股權(2196) 超過(30507) 五十(17500),"{'High': 58, 'Low': 5}","{'第4*級': 9, '第5級': 13, '第6級': 4, '第2級': 3, '第4級': 5, 'Unknown': 15, '第1級': 8, '第3*級': 2, '第1*級': 3, '第3級': 1}",3,Y,Y,N,Y
儘管王令台昨日不願透露有那些企業確定與力霸集團合作參與競標，但大同集團總經理林蔚山昨日以王令台的好友及中華國民卡團隊成員的雙重身分，應邀在力霸集團與貝爾通訊研究公司策略聯盟簽約典禮中致詞，透露力霸與大同集團再度合作的可能性相當高。,儘管 王令台 昨日 不 願 透露 有 那些 企業 確定 與 力霸 集團 合作 參與 競標 但 大同 集團 總經理 林蔚山 昨日 以 王令台 的 好友 及 中華 國民 卡 團隊 成員 的 雙重 身分 應邀 在 力霸 集團 與 貝爾 通訊 研究 公司 策略 聯盟 簽約 典禮 中 致詞 透露 力霸 與 大同 集團 再度 合作 的 可能性 相當 高,61,儘管(36818) 王令台(Unknown) 昨日(2036) 不(2282521) 願(30213) 透露(7366) 有(2217079) 那些(113704) 企業(65457) 確定(40181) 與(968432) 力霸(81) 集團(20609) 合作(35908) 參與(40595) 競標(362) 但(597124) 大同(2367) 集團(20609) 總經理(6256) 林蔚山(2) 昨日(2036) 以(547785) 王令台(Unknown) 的(16029838) 好友(6818) 及(304586) 中華(8450) 國民(10927) 卡(5404) 團隊(16971) 成員(25071) 的(16029838) 雙重(4706) 身分(22196) 應邀(1258) 在(3284238) 力霸(81) 集團(20609) 與(968432) 貝爾(1738) 通訊(5667) 研究(182500) 公司(168500) 策略(35734) 聯盟(7935) 簽約(1421) 典禮(4040) 中(1011729) 致詞(1000) 透露(7366) 力霸(81) 與(968432) 大同(2367) 集團(20609) 再度(22234) 合作(35908) 的(16029838) 可能性(15158) 相當(66293) 高(128858),"{'High': 55, 'Low': 6}","{'第5級': 21, 'Unknown': 14, '第1級': 6, '第4*級': 6, '第4級': 2, '第3*級': 2, '第2級': 2, '第7級': 4, '第6級': 1, '第1*級': 1, '第3級': 2}",5,Y,Y,N,Y
雖然力霸集團尚未正式取得固網經營執照，但近幾年來，力霸集團旗下的東森多媒體已經投資超過一百億元，鋪設有線電視光纖同軸混合網路，並計畫以四百億元的總投資額完成環島寬頻城市，為經營固網鋪路。,雖然 力霸 集團 尚未 正式 取得 固網 經營 執照 但 近 幾 年 來 力霸 集團 旗下 的 東森 多媒體 已經 投資 超過 一百億 元 鋪設 有線電視 光纖 同軸 混合 網路 並 計畫 以 四百億 元 的 總投資額 完成 環島 寬頻 城市 為 經營 固網 鋪路,46,雖然(152988) 力霸(81) 集團(20609) 尚未(16593) 正式(23229) 取得(25649) 固網(26) 經營(39913) 執照(2213) 但(597124) 近(43555) 幾(229415) 年(514736) 來(742183) 力霸(81) 集團(20609) 旗下(2893) 的(16029838) 東森(62) 多媒體(1206) 已經(245160) 投資(38191) 超過(30507) 一百億(316) 元(60807) 鋪設(972) 有線電視(153) 光纖(631) 同軸(29) 混合(6939) 網路(26656) 並(442790) 計畫(54820) 以(547785) 四百億(77) 元(60807) 的(16029838) 總投資額(27) 完成(60471) 環島(803) 寬頻(271) 城市(32018) 為(761341) 經營(39913) 固網(26) 鋪路(617),"{'High': 38, 'Low': 8}","{'第2級': 6, 'Unknown': 15, '第5級': 8, '第3*級': 1, '第1級': 7, '第6級': 1, '第7級': 3, '第4*級': 3, '第4級': 1, '第3級': 1}",5,Y,Y,N,Y
為經營固網鋪路。,為 經營 固網 鋪路,4,為(761341) 經營(39913) 固網(26) 鋪路(617),"{'High': 3, 'Low': 1}","{'Unknown': 2, '第5級': 1, '第7級': 1}",0,Y,N,N,N
