sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
行政院長郝柏村昨日表示，關於釣魚台附近漁船作業及區運聖火的傳遞，政府已宣布對於合法領土有保護的責任，什麼事實就採什麼樣的行動，因此看情形，政府在保護國土與漁民的前提下，視事實而定。,行政院長 郝柏村 昨日 表示 關於 釣魚台 附近 漁船 作業 及 區運 聖火 的 傳遞 政府 已 宣布 對於 合法 領土 有 保護 的 責任 什麼 事實 就 採 什麼 樣 的 行動 因此 看 情形 政府 在 保護 國土 與 漁民 的 前提 下 視 事實 而 定,48,行政院長(698) 郝柏村(229) 昨日(2036) 表示(74452) 關於(45000) 釣魚台(312) 附近(32204) 漁船(1537) 作業(16954) 及(304586) 區運(30) 聖火(251) 的(16029838) 傳遞(6590) 政府(92663) 已(215610) 宣布(10219) 對於(99570) 合法(4975) 領土(3619) 有(2217079) 保護(32573) 的(16029838) 責任(29747) 什麼(431321) 事實(84995) 就(1737544) 採(8996) 什麼(431321) 樣(31330) 的(16029838) 行動(69326) 因此(184606) 看(444691) 情形(35199) 政府(92663) 在(3284238) 保護(32573) 國土(2685) 與(968432) 漁民(1878) 的(16029838) 前提(7134) 下(329549) 視(15590) 事實(84995) 而(937923) 定(18743),"{'High': 47, 'Low': 1}","{'Unknown': 7, '第5級': 7, '第4*級': 6, '第1*級': 3, '第7級': 1, '第2級': 1, '第1級': 8, '第6級': 5, '第4級': 5, '第3級': 2, '第3*級': 3}",3,Y,Y,N,Y
郝柏村是在答覆民進黨立委陳定南與田在庭的質詢時，做了以上表示，陳定南表示，日本人佔據釣魚台，對宜蘭漁民的影響最大，政府一直聲稱要維護釣魚台領土主權的完整，但是要如何維護，是空說口號。,郝柏村 是 在 答覆 民進黨 立委 陳定南 與 田在庭 的 質詢 時 做 了 以上 表示 陳定南 表示 日本人 佔據 釣魚台 對 宜蘭 漁民 的 影響 最 大 政府 一直 聲稱 要 維護 釣魚台 領土 主權 的 完整 但是 要 如何 維護 是 空 說 口號,46,郝柏村(229) 是(4642407) 在(3284238) 答覆(2972) 民進黨(2844) 立委(1052) 陳定南(84) 與(968432) 田在庭(Unknown) 的(16029838) 質詢(692) 時(623734) 做(411649) 了(3199291) 以上(36569) 表示(74452) 陳定南(84) 表示(74452) 日本人(15735) 佔據(3153) 釣魚台(312) 對(897964) 宜蘭(2874) 漁民(1878) 的(16029838) 影響(95840) 最(421680) 大(525780) 政府(92663) 一直(119877) 聲稱(4213) 要(851264) 維護(8695) 釣魚台(312) 領土(3619) 主權(4544) 的(16029838) 完整(19201) 但是(247988) 要(851264) 如何(148068) 維護(8695) 是(4642407) 空(15972) 說(1285247) 口號(4008),"{'High': 43, 'Low': 3}","{'Unknown': 13, '第1級': 11, '第1*級': 2, '第6級': 4, '第4*級': 4, '第7級': 1, '第3*級': 2, '第5級': 5, '第3級': 1, '第4級': 1, '第2級': 2}",8,Y,Y,N,Y
他說，這確實顯示我國政府所表現的國際人格分裂症，一方面妄自菲薄。,他 說 這 確實 顯示 我國 政府 所 表現 的 國際 人格 分裂症 一方面 妄自菲薄,15,他(2487930) 說(1285247) 這(2114032) 確實(36977) 顯示(32718) 我國(7225) 政府(92663) 所(527327) 表現(67272) 的(16029838) 國際(40846) 人格(16637) 分裂症(846) 一方面(15897) 妄自菲薄(149),{'High': 15},"{'第1級': 4, '第5級': 3, 'Unknown': 3, '第4級': 3, '第2級': 1, '第4*級': 1}",3,Y,Y,N,N
自我矮化，另一方面昧於事實，自我膨脹。,自我 矮化 另一方面 昧於 事實 自我 膨脹,7,自我(74037) 矮化(191) 另一方面(15696) 昧於(188) 事實(84995) 自我(74037) 膨脹(3975),{'High': 7},"{'第4級': 3, 'Unknown': 3, '第6級': 1}",1,Y,Y,N,N
陳定南建議，政府應該先保護漁船安全，再護送聖火到釣魚台，然後由各部會收集自大清帝國以來有關釣魚台主權的資料，向國際法庭提出控訴，請求判決釣魚台是屬於宜蘭縣頭城鎮。,陳定南 建議 政府 應該 先 保護 漁船 安全 再 護送 聖火 到 釣魚台 然後 由 各 部會 收集 自 大 清 帝國 以來 有關 釣魚台 主權 的 資料 向 國際 法庭 提出 控訴 請求 判決 釣魚台 是 屬於 宜蘭縣 頭城鎮,40,陳定南(84) 建議(45709) 政府(92663) 應該(165478) 先(136649) 保護(32573) 漁船(1537) 安全(35338) 再(326207) 護送(1946) 聖火(251) 到(546906) 釣魚台(312) 然後(156193) 由(208604) 各(243023) 部會(779) 收集(6739) 自(59676) 大(525780) 清(31773) 帝國(28934) 以來(26654) 有關(69607) 釣魚台(312) 主權(4544) 的(16029838) 資料(52866) 向(231672) 國際(40846) 法庭(7131) 提出(63073) 控訴(1793) 請求(13908) 判決(4608) 釣魚台(312) 是(4642407) 屬於(39478) 宜蘭縣(643) 頭城鎮(46),"{'Low': 2, 'High': 38}","{'Unknown': 10, '第3*級': 2, '第4級': 3, '第1*級': 4, '第7級': 2, '第3級': 2, '第1級': 4, '第4*級': 4, '第2級': 2, '第5級': 4, '第6級': 3}",6,Y,N,N,Y
排名國內第二大地下投資公司的龍祥機構及負責人丁磊淼，昨日上午十一時正式由台北地院裁定宣告破產，這是司法機關首度對國內地下投資公司作出破產裁定。,排名 國內 第二 大 地下 投資 公司 的 龍祥 機構 及 負責人 丁磊淼 昨日 上午 十一時 正式 由 台北 地院 裁定 宣告 破產 這 是 司法 機關 首度 對 國內 地下 投資 公司 作出 破產 裁定,36,排名(3190) 國內(17537) 第二(98741) 大(525780) 地下(2707) 投資(38191) 公司(168500) 的(16029838) 龍祥(68) 機構(24025) 及(304586) 負責人(3840) 丁磊淼(Unknown) 昨日(2036) 上午(6241) 十一時(287) 正式(23229) 由(208604) 台北(22242) 地院(68) 裁定(821) 宣告(4605) 破產(3105) 這(2114032) 是(4642407) 司法(6288) 機關(11955) 首度(2350) 對(897964) 國內(17537) 地下(2707) 投資(38191) 公司(168500) 作出(6844) 破產(3105) 裁定(821),"{'High': 33, 'Low': 3}","{'第6級': 4, '第4級': 2, 'Unknown': 13, '第1級': 6, '第4*級': 3, '第2級': 2, '第5級': 5, '第3*級': 1}",3,Y,Y,N,Y
台北地院表示，國內投資公司龍頭老大鴻源機構若仍有資產及投資人提出破產聲請，為保護投資人權益將比照龍祥宣告破產。,台北 地院 表示 國內 投資 公司 龍頭 老大 鴻源 機構 若 仍 有 資產 及 投資人 提出 破產 聲請 為 保護 投資人 權益 將 比照 龍祥 宣告 破產,28,台北(22242) 地院(68) 表示(74452) 國內(17537) 投資(38191) 公司(168500) 龍頭(1712) 老大(5959) 鴻源(15) 機構(24025) 若(92766) 仍(92056) 有(2217079) 資產(14148) 及(304586) 投資人(4395) 提出(63073) 破產(3105) 聲請(350) 為(761341) 保護(32573) 投資人(4395) 權益(3789) 將(448374) 比照(839) 龍祥(68) 宣告(4605) 破產(3105),"{'High': 25, 'Low': 3}","{'Unknown': 10, '第4*級': 2, '第4級': 2, '第2級': 1, '第6級': 3, '第5級': 7, '第1級': 1, '第3*級': 1, '第7級': 1}",2,Y,Y,N,Y
台北地院指出，此次宣告龍祥八家公司及丁磊淼破產的作法將對龍祥整體的投資人有利，因為龍祥投資人達十數萬，廣佈社會各階層，過去，投資人皆個別向法院聲請支付命令，請求龍祥分公司磊祥興業公司清償債務，此法不僅費時費力，也不易取得債權清償，台北地院馬上辦中心也因龍祥業務龐大而不堪承受。,台北 地院 指出 此 次 宣告 龍祥 八 家 公司 及 丁磊淼 破產 的 作法 將 對 龍祥 整體 的 投資人 有利 因為 龍祥 投資人 達 十數萬 廣佈 社會 各 階層 過去 投資人 皆 個別 向 法院 聲請 支付 命令 請求 龍祥 分公司 磊祥 興業 公司 清償 債務 此 法 不僅 費時 費力 也 不易 取得 債權 清償 台北 地院 馬上 辦 中心 也 因 龍祥 業務 龐大 而 不堪 承受,71,台北(22242) 地院(68) 指出(38456) 此(288458) 次(331701) 宣告(4605) 龍祥(68) 八(54961) 家(236822) 公司(168500) 及(304586) 丁磊淼(Unknown) 破產(3105) 的(16029838) 作法(9353) 將(448374) 對(897964) 龍祥(68) 整體(19788) 的(16029838) 投資人(4395) 有利(7507) 因為(425061) 龍祥(68) 投資人(4395) 達(25383) 十數萬(55) 廣佈(80) 社會(176660) 各(243023) 階層(10940) 過去(88758) 投資人(4395) 皆(45736) 個別(9906) 向(231672) 法院(7533) 聲請(350) 支付(6156) 命令(19874) 請求(13908) 龍祥(68) 分公司(1287) 磊祥(Unknown) 興業(177) 公司(168500) 清償(446) 債務(3824) 此(288458) 法(40998) 不僅(43138) 費時(1051) 費力(2673) 也(1590760) 不易(8805) 取得(25649) 債權(1201) 清償(446) 台北(22242) 地院(68) 馬上(39402) 辦(20023) 中心(46076) 也(1590760) 因(119364) 龍祥(68) 業務(15620) 龐大(10804) 而(937923) 不堪(6676) 承受(9524),"{'High': 60, 'Low': 11}","{'Unknown': 28, '第5級': 15, '第2級': 5, '第6級': 6, '第1級': 7, '第3級': 2, '第4*級': 3, '第1*級': 2, '第3*級': 2, '第4級': 1}",6,Y,Y,N,Y
此次由於有數十名投資人聯合聲請宣告破產，而龍祥機構亦已符合破產法宣告破產要件，台北地院為顧及十數萬投資人權益，遂對龍祥八家公司及丁磊淼宣告破產。,此 次 由於 有 數十 名 投資人 聯合 聲請 宣告 破產 而 龍祥 機構 亦 已 符合 破產法 宣告 破產 要件 台北 地院 為 顧及 十數萬 投資人 權益 遂 對 龍祥 八 家 公司 及 丁磊淼 宣告 破產,38,此(288458) 次(331701) 由於(88111) 有(2217079) 數十(9385) 名(136287) 投資人(4395) 聯合(10911) 聲請(350) 宣告(4605) 破產(3105) 而(937923) 龍祥(68) 機構(24025) 亦(68507) 已(215610) 符合(19232) 破產法(58) 宣告(4605) 破產(3105) 要件(1459) 台北(22242) 地院(68) 為(761341) 顧及(2000) 十數萬(55) 投資人(4395) 權益(3789) 遂(19045) 對(897964) 龍祥(68) 八(54961) 家(236822) 公司(168500) 及(304586) 丁磊淼(Unknown) 宣告(4605) 破產(3105),"{'High': 32, 'Low': 6}","{'第5級': 9, '第2級': 3, '第4*級': 1, '第1級': 4, 'Unknown': 12, '第6級': 7, '第3級': 1, '第7級': 1}",5,Y,Y,N,Y
法院裁定龍祥破產主文如下：龍祥投資公司。,法院 裁定 龍祥 破產 主文 如下 龍祥 投資 公司,9,法院(7533) 裁定(821) 龍祥(68) 破產(3105) 主文(111) 如下(2340) 龍祥(68) 投資(38191) 公司(168500),"{'High': 7, 'Low': 2}","{'第5級': 2, 'Unknown': 5, '第4*級': 1, '第2級': 1}",0,Y,N,N,Y
