sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
交通警察伸張正義，交通警察好比馴獸師，左手揮揮，右手擺擺，滿街老虎排好隊伍。,交通 警察 伸張 正義 交通 警察 好比 馴獸師 左手 揮揮 右手 擺擺 滿 街 老虎 排好 隊伍,17,交通(11639) 警察(20613) 伸張(744) 正義(6990) 交通(11639) 警察(20613) 好比(5236) 馴獸師(138) 左手(6600) 揮揮(123) 右手(7525) 擺擺(394) 滿(46727) 街(17216) 老虎(7108) 排好(495) 隊伍(7975),{'High': 17},"{'第3級': 3, '第4級': 3, '第7級': 1, '第6級': 1, '第5級': 2, 'Unknown': 6, '第2*級': 1}",1,Y,N,N,N
風基.三風是一個小偷，偷走了雨傘，偷走了絲巾，偷走了屋頂，我一定要打一一九報警。,風基 三 風 是 一 個 小偷 偷走 了 雨傘 偷走 了 絲巾 偷走 了 屋頂 我 一定 要 打 一一九 報警,22,風基(Unknown) 三(313861) 風(30613) 是(4642407) 一(3701681) 個(2296574) 小偷(2964) 偷走(1691) 了(3199291) 雨傘(1366) 偷走(1691) 了(3199291) 絲巾(402) 偷走(1691) 了(3199291) 屋頂(8260) 我(3033032) 一定(138695) 要(851264) 打(76962) 一一九(161) 報警(1403),"{'Low': 1, 'High': 21}","{'Unknown': 9, '第1級': 7, '第1*級': 2, '第4級': 2, '第3級': 1, '第5級': 1}",1,Y,N,N,Y
浪花桃.五.我是美麗的浪花，最喜歡坐在岩石上，試穿那美麗的白紗禮服。,浪花桃 五 我 是 美麗 的 浪花 最 喜歡 坐 在 岩石 上 試穿 那 美麗 的 白紗 禮服,19,浪花桃(Unknown) 五(112649) 我(3033032) 是(4642407) 美麗(24889) 的(16029838) 浪花(968) 最(421680) 喜歡(113753) 坐(93873) 在(3284238) 岩石(5920) 上(1233218) 試穿(496) 那(754138) 美麗(24889) 的(16029838) 白紗(192) 禮服(2524),"{'Low': 1, 'High': 18}","{'Unknown': 3, '第1級': 9, '第3*級': 2, '第7級': 1, '第1*級': 2, '第6級': 1, '第5級': 1}",1,Y,N,N,Y
我是勇敢的浪花，最愛在海上乘風破浪翻觔斗，和那些衝浪人一起比賽。,我 是 勇敢 的 浪花 最 愛 在 海 上 乘風破浪 翻觔斗 和 那些 衝浪 人 一起 比賽,18,我(3033032) 是(4642407) 勇敢(10375) 的(16029838) 浪花(968) 最(421680) 愛(124337) 在(3284238) 海(33696) 上(1233218) 乘風破浪(229) 翻觔斗(73) 和(1338337) 那些(113704) 衝浪(723) 人(1550512) 一起(79297) 比賽(20220),"{'High': 17, 'Low': 1}","{'第1級': 7, '第4級': 1, '第7級': 1, '第1*級': 2, '第2級': 2, 'Unknown': 5}",2,Y,N,N,N
我是頑皮的浪花，最愛把沙灘上的小城堡沖倒，然後嘩啦嘩啦的大笑。,我 是 頑皮 的 浪花 最 愛 把 沙灘 上 的 小 城堡 沖倒 然後 嘩啦 嘩啦 的 大笑,19,我(3033032) 是(4642407) 頑皮(1281) 的(16029838) 浪花(968) 最(421680) 愛(124337) 把(617773) 沙灘(3161) 上(1233218) 的(16029838) 小(318835) 城堡(5507) 沖倒(48) 然後(156193) 嘩啦(1020) 嘩啦(1020) 的(16029838) 大笑(11979),"{'High': 18, 'Low': 1}","{'第1級': 8, '第6級': 2, '第7級': 1, '第1*級': 2, '第2級': 1, '第4*級': 1, 'Unknown': 4}",0,Y,N,N,N
我是快樂的浪花，最喜歡躺在沙灘上晒太陽，和小朋友一起嬉笑、玩鬧。,我 是 快樂 的 浪花 最 喜歡 躺 在 沙灘 上 晒 太陽 和 小朋友 一起 嬉笑 玩鬧,18,我(3033032) 是(4642407) 快樂(45366) 的(16029838) 浪花(968) 最(421680) 喜歡(113753) 躺(20016) 在(3284238) 沙灘(3161) 上(1233218) 晒(691) 太陽(21823) 和(1338337) 小朋友(9889) 一起(79297) 嬉笑(458) 玩鬧(154),{'High': 18},"{'第1級': 6, '第1*級': 3, '第7級': 1, '第4級': 1, '第4*級': 1, '第5級': 1, '第3級': 1, 'Unknown': 3, '第2級': 1}",1,Y,N,N,N
小蜻蜓.小蜻蜓是一個頑皮的小孩，中午不睡午覺，駕駛著有四片薄翼的飛機，飛呀！,小 蜻蜓 小 蜻蜓 是 一 個 頑皮 的 小孩 中午 不 睡午覺 駕駛 著 有 四 片 薄翼 的 飛機 飛 呀,23,小(318835) 蜻蜓(949) 小(318835) 蜻蜓(949) 是(4642407) 一(3701681) 個(2296574) 頑皮(1281) 的(16029838) 小孩(47282) 中午(6779) 不(2282521) 睡午覺(484) 駕駛(4727) 著(1004687) 有(2217079) 四(141667) 片(71870) 薄翼(22) 的(16029838) 飛機(18598) 飛(20449) 呀(47302),"{'High': 22, 'Low': 1}","{'第1級': 12, 'Unknown': 5, '第6級': 1, '第5級': 1, '第2級': 2, '第1*級': 1, '第2*級': 1}",1,Y,N,N,N
飛呀！,飛 呀,2,飛(20449) 呀(47302),{'High': 2},"{'第2*級': 1, '第2級': 1}",0,Y,N,N,N
忽然，牠看到一隻紅蜻蜓小姐，眼睛看呆了，碰！,忽然 牠 看到 一 隻 紅 蜻蜓 小姐 眼睛 看呆 了 碰,12,忽然(22293) 牠(72229) 看到(159419) 一(3701681) 隻(93136) 紅(34717) 蜻蜓(949) 小姐(49626) 眼睛(65022) 看呆(155) 了(3199291) 碰(9499),{'High': 12},"{'第4級': 3, '第1*級': 3, '第1級': 2, '第2級': 1, 'Unknown': 3}",0,Y,N,N,N
的一聲，撞樹啦！,的 一 聲 撞 樹 啦,6,的(16029838) 一(3701681) 聲(54182) 撞(4713) 樹(34746) 啦(51335),{'High': 6},"{'第1級': 2, 'Unknown': 1, '第5級': 1, '第2級': 2}",0,Y,N,N,N
