sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
東吳大學課外活動組這個學期將主動出擊，除了每星期為學生提供社團最新資訊的廣告文宣，並在新建的綜合大樓內，開放公共空間給社團免費使用，如創意工作室、電化教室、演奏室、排練室、望星廣場等，將陸續加強設施以豐富其內容。,東吳 大學 課外 活動組 這 個 學期 將 主動 出擊 除了 每 星期 為 學生 提供 社團 最 新 資訊 的 廣告 文宣 並 在 新建 的 綜合 大樓 內 開放 公共 空間 給 社團 免費 使用 如 創意 工作室 電化 教室 演奏室 排練室 望 星 廣場 等 將 陸續 加強 設施 以 豐富 其 內容,56,東吳(3279) 大學(83893) 課外(825) 活動組(36) 這(2114032) 個(2296574) 學期(4041) 將(448374) 主動(18624) 出擊(2643) 除了(75964) 每(333357) 星期(20299) 為(761341) 學生(115846) 提供(73097) 社團(3615) 最(421680) 新(212453) 資訊(37848) 的(16029838) 廣告(30189) 文宣(1012) 並(442790) 在(3284238) 新建(1093) 的(16029838) 綜合(8011) 大樓(7532) 內(183051) 開放(17546) 公共(16088) 空間(52519) 給(240485) 社團(3615) 免費(6101) 使用(99640) 如(195069) 創意(20243) 工作室(3994) 電化(121) 教室(16437) 演奏室(Unknown) 排練室(23) 望(32727) 星(6819) 廣場(8418) 等(327380) 將(448374) 陸續(7091) 加強(13098) 設施(5472) 以(547785) 豐富(24271) 其(307905) 內容(55074),"{'High': 53, 'Low': 3}","{'Unknown': 13, '第1級': 8, '第3級': 2, '第5級': 8, '第4*級': 5, '第6級': 3, '第3*級': 2, '第1*級': 5, '第4級': 9, '第2*級': 1}",4,Y,Y,N,N
課外活動組主任林至善認為，他們不應只是被動的幫學生解決問題，如果能由校方主動為學生介紹社團，應能吸引更多非社團的學生加入社團的行列。,課外 活動組 主任 林至善 認為 他們 不 應 只是 被動 的 幫 學生 解決 問題 如果 能 由 校方 主動 為 學生 介紹 社團 應 能 吸引 更多 非 社團 的 學生 加入 社團 的 行列,36,課外(825) 活動組(36) 主任(13859) 林至善(Unknown) 認為(192030) 他們(716752) 不(2282521) 應(82417) 只是(96536) 被動(5094) 的(16029838) 幫(58356) 學生(115846) 解決(55725) 問題(280782) 如果(322121) 能(582260) 由(208604) 校方(1227) 主動(18624) 為(761341) 學生(115846) 介紹(26468) 社團(3615) 應(82417) 能(582260) 吸引(20619) 更多(44083) 非(112415) 社團(3615) 的(16029838) 學生(115846) 加入(28847) 社團(3615) 的(16029838) 行列(3774),"{'High': 34, 'Low': 2}","{'Unknown': 8, '第4級': 5, '第2級': 3, '第1級': 9, '第5級': 5, '第1*級': 3, '第4*級': 2, '第6級': 1}",2,Y,Y,N,Y
他說：「課外活動組的功能可以發揮得更好。」,他 說 課外 活動組 的 功能 可以 發揮 得 更 好,11,他(2487930) 說(1285247) 課外(825) 活動組(36) 的(16029838) 功能(38600) 可以(560531) 發揮(23985) 得(573721) 更(361676) 好(448428),"{'High': 10, 'Low': 1}","{'第1級': 4, 'Unknown': 5, '第4級': 1, '第5級': 1}",1,Y,N,N,N
因此這個學期新生註冊時，學校會免費為各社團印製社團簡介的廣告文宣，並於新生訓練時，安排約二十分鐘的社團表演活動，希望能提高社團的招生效果。,因此 這 個 學期 新生 註冊 時 學校 會 免費 為 各 社團 印製 社團 簡介 的 廣告 文宣 並 於 新生 訓練 時 安排 約 二十 分鐘 的 社團 表演 活動 希望 能 提高 社團 的 招生 效果,39,因此(184606) 這(2114032) 個(2296574) 學期(4041) 新生(3931) 註冊(2269) 時(623734) 學校(74782) 會(1014977) 免費(6101) 為(761341) 各(243023) 社團(3615) 印製(1014) 社團(3615) 簡介(3175) 的(16029838) 廣告(30189) 文宣(1012) 並(442790) 於(327210) 新生(3931) 訓練(39436) 時(623734) 安排(30105) 約(47731) 二十(32739) 分鐘(52479) 的(16029838) 社團(3615) 表演(20601) 活動(85743) 希望(119975) 能(582260) 提高(19797) 社團(3615) 的(16029838) 招生(656) 效果(38188),{'High': 39},"{'第4*級': 4, '第1級': 6, '第3級': 1, 'Unknown': 6, '第5級': 7, '第3*級': 3, '第1*級': 3, '第4級': 5, '第2級': 3, '第7級': 1}",0,Y,Y,N,N
開學後，每星期一將定期發行社團最新資訊的廣告文宣，內容主要是告訴學生這星期有那些社團活動，其中「特別報導」這部分，會公布社團評鑑的結果或社團中代表學校參加比賽的得獎人員名單以茲鼓勵，各社團負責人亦可投稿、發表感言或宣傳招生。,開學 後 每 星期一 將 定期 發行 社團 最 新 資訊 的 廣告 文宣 內容 主要 是 告訴 學生 這 星期 有 那些 社團 活動 其中 特別 報導 這 部分 會 公布 社團 評鑑 的 結果 或 社團 中 代表 學校 參加 比賽 的 得獎 人員 名單 以茲 鼓勵 各 社團 負責人 亦 可 投稿 發表 感言 或 宣傳 招生,60,開學(1820) 後(422857) 每(333357) 星期一(2614) 將(448374) 定期(5791) 發行(12238) 社團(3615) 最(421680) 新(212453) 資訊(37848) 的(16029838) 廣告(30189) 文宣(1012) 內容(55074) 主要(78757) 是(4642407) 告訴(122898) 學生(115846) 這(2114032) 星期(20299) 有(2217079) 那些(113704) 社團(3615) 活動(85743) 其中(95627) 特別(91212) 報導(27311) 這(2114032) 部分(82518) 會(1014977) 公布(3670) 社團(3615) 評鑑(2698) 的(16029838) 結果(114008) 或(478077) 社團(3615) 中(1011729) 代表(58333) 學校(74782) 參加(42962) 比賽(20220) 的(16029838) 得獎(1462) 人員(49261) 名單(6552) 以茲(16) 鼓勵(27004) 各(243023) 社團(3615) 負責人(3840) 亦(68507) 可(307359) 投稿(796) 發表(25858) 感言(297) 或(478077) 宣傳(11837) 招生(656),"{'High': 59, 'Low': 1}","{'第2*級': 1, '第1級': 12, '第1*級': 4, '第5級': 13, '第4級': 6, 'Unknown': 9, '第2級': 6, '第3*級': 2, '第7級': 2, '第3級': 2, '第6級': 1, '第4*級': 2}",2,Y,Y,N,N
林至善表示，未來很可能再擴大廣告文宣的版面，提供學生更豐富的資訊。,林至善 表示 未來 很 可能 再 擴大 廣告 文宣 的 版面 提供 學生 更 豐富 的 資訊,17,林至善(Unknown) 表示(74452) 未來(54445) 很(715675) 可能(271025) 再(326207) 擴大(12352) 廣告(30189) 文宣(1012) 的(16029838) 版面(1652) 提供(73097) 學生(115846) 更(361676) 豐富(24271) 的(16029838) 資訊(37848),"{'Low': 1, 'High': 16}","{'Unknown': 3, '第4*級': 2, '第4級': 4, '第1級': 5, '第1*級': 1, '第5級': 1, '第7級': 1}",1,Y,N,N,Y
另外，課外活動組也將為社團，以問卷調查的方式，了解學生最新的興趣走向，幫助社團自我改進及成長，以吸引更多的社員。,另外 課外 活動組 也 將 為 社團 以 問卷 調查 的 方式 了解 學生 最 新 的 興趣 走向 幫助 社團 自我 改進 及 成長 以 吸引 更多 的 社員,30,另外(48233) 課外(825) 活動組(36) 也(1590760) 將(448374) 為(761341) 社團(3615) 以(547785) 問卷(3188) 調查(34821) 的(16029838) 方式(133407) 了解(82970) 學生(115846) 最(421680) 新(212453) 的(16029838) 興趣(34215) 走向(18382) 幫助(62744) 社團(3615) 自我(74037) 改進(6433) 及(304586) 成長(42450) 以(547785) 吸引(20619) 更多(44083) 的(16029838) 社員(685),"{'High': 29, 'Low': 1}","{'第3級': 2, 'Unknown': 6, '第1級': 6, '第5級': 7, '第6級': 1, '第4*級': 2, '第3*級': 1, '第1*級': 1, '第2級': 1, '第4級': 3}",1,Y,Y,N,N
以吸引更多的社員。,以 吸引 更多 的 社員,5,以(547785) 吸引(20619) 更多(44083) 的(16029838) 社員(685),{'High': 5},"{'第5級': 1, '第4級': 1, 'Unknown': 2, '第1級': 1}",0,Y,Y,N,N
國內的漫畫同好者越來越多了，受日本漫畫界的影響，國內也流行不少「同人誌」的組織，例如「TheMaurices」、「Cats」、「MIT」、「地平線」等。,國內 的 漫畫 同好 者 越來越 多 了 受 日本 漫畫界 的 影響 國內 也 流行 不少 同人誌 的 組織 例如 TheMaurices Cats MIT 地平線 等,26,國內(17537) 的(16029838) 漫畫(6115) 同好(746) 者(423504) 越來越(27239) 多(318992) 了(3199291) 受(109982) 日本(105587) 漫畫界(24) 的(16029838) 影響(95840) 國內(17537) 也(1590760) 流行(16740) 不少(35256) 同人誌(10) 的(16029838) 組織(69485) 例如(72240) TheMaurices(Unknown) Cats(Unknown) MIT(1618) 地平線(1943) 等(327380),"{'High': 22, 'Low': 4}","{'第4級': 3, '第1級': 6, '第5級': 2, '第7級': 1, 'Unknown': 9, '第3級': 2, '第3*級': 2, '第6級': 1}",7,Y,Y,N,N
現就讀文化大學夜間部的「TheMaurices」第一任會長黎勉旻解釋，日本的漫畫界分為兩部分，一是「商業誌」，是指漫畫家其及作品已經與出版社訂定契約，經過印刷後，可以公開上架販售的漫畫，如日本漫畫家井上雄彥的《灌籃高手》。,現 就讀 文化 大學 夜間部 的 The Maurices 第一 任 會長 黎勉旻 解釋 日本 的 漫畫界 分為 兩 部分 一 是 商業誌 是 指 漫畫家 其 及 作品 已經 與 出版社 訂定 契約 經過 印刷 後 可以 公開 上架 販售 的 漫畫 如 日本 漫畫家 井上雄彥 的 灌籃 高手,49,現(9910) 就讀(4791) 文化(115697) 大學(83893) 夜間部(191) 的(16029838) The(Unknown) Maurices(1) 第一(172544) 任(37811) 會長(3381) 黎勉旻(Unknown) 解釋(59761) 日本(105587) 的(16029838) 漫畫界(24) 分為(11069) 兩(526190) 部分(82518) 一(3701681) 是(4642407) 商業誌(1) 是(4642407) 指(84264) 漫畫家(863) 其(307905) 及(304586) 作品(79492) 已經(245160) 與(968432) 出版社(13239) 訂定(2929) 契約(5477) 經過(64617) 印刷(5209) 後(422857) 可以(560531) 公開(19118) 上架(367) 販售(2175) 的(16029838) 漫畫(6115) 如(195069) 日本(105587) 漫畫家(863) 井上雄彥(4) 的(16029838) 灌籃(173) 高手(7136),"{'High': 43, 'Low': 6}","{'Unknown': 16, '第5級': 6, '第2級': 5, '第1級': 13, '第4級': 2, '第6級': 5, '第4*級': 2}",10,Y,Y,N,Y
