sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
胡海揚80年09月18日星期三記者李梅齡台北報導‧畫家張永村昨日開始，將在台北市美術館展開為期三天的空間導引裝置工作，為本週六正式揭幕的米羅大展先行塑造特別的空間氛圍效果，也開創美術館重力線導引工作的先例。,胡海揚 80年 09月 18日 星期三 記者 李梅齡 台北 報導 畫家 張永村 昨日 開始 將 在 台北市 美術館 展開 為期 三 天 的 空間 導引 裝置 工作 為 本 週六 正式 揭幕 的 米羅 大展 先行 塑造 特別 的 空間 氛圍 效果 也 開創 美術館 重力線 導引 工作 的 先例,49,胡海揚(Unknown) 80年(81) 09月(Unknown) 18日(8) 星期三(1602) 記者(23855) 李梅齡(1) 台北(22242) 報導(27311) 畫家(16634) 張永村(57) 昨日(2036) 開始(245562) 將(448374) 在(3284238) 台北市(4393) 美術館(5538) 展開(17154) 為期(2010) 三(313861) 天(330413) 的(16029838) 空間(52519) 導引(2160) 裝置(6558) 工作(220164) 為(761341) 本(197156) 週六(1236) 正式(23229) 揭幕(272) 的(16029838) 米羅(296) 大展(942) 先行(3452) 塑造(5909) 特別(91212) 的(16029838) 空間(52519) 氛圍(5024) 效果(38188) 也(1590760) 開創(4587) 美術館(5538) 重力線(Unknown) 導引(2160) 工作(220164) 的(16029838) 先例(1184),"{'Low': 7, 'High': 42}","{'Unknown': 14, '第4級': 3, '第5級': 6, '第3*級': 2, '第2級': 2, '第1*級': 1, '第6級': 10, '第1級': 10, '第4*級': 1}",11,Y,N,N,Y
百餘件米羅作品，現已由法國麥格基金會運抵台北，目前在北美館一樓右側七廳裡正加緊趕工佈置。,百餘 件 米羅 作品 現已 由 法國 麥格 基金會 運 抵 台北 目前 在 北美館 一樓 右側 七廳 裡 正 加緊 趕工 佈置,23,百餘(1429) 件(139257) 米羅(296) 作品(79492) 現已(1218) 由(208604) 法國(29029) 麥格(52) 基金會(7844) 運(3895) 抵(6753) 台北(22242) 目前(48695) 在(3284238) 北美館(61) 一樓(2155) 右側(1807) 七廳(1) 裡(520435) 正(179334) 加緊(1119) 趕工(483) 佈置(1812),"{'High': 20, 'Low': 3}","{'Unknown': 12, '第1*級': 3, '第4*級': 1, '第1級': 1, '第6級': 2, '第4級': 1, '第3*級': 1, '第7級': 1, '第5級': 1}",2,Y,N,N,Y
張永村以彩色的透明卡點，剪成各種米羅慣用的造型與符號加以拼貼，在展覽室外的長廊，先進行沐浴般的迎面視覺效果。,張永村 以 彩色 的 透明 卡點 剪成 各 種 米羅 慣用 的 造型 與 符號 加以 拼貼 在 展覽室 外 的 長廊 先 進行 沐浴 般 的 迎面 視覺 效果,30,張永村(57) 以(547785) 彩色(5038) 的(16029838) 透明(5815) 卡點(3) 剪成(464) 各(243023) 種(701563) 米羅(296) 慣用(1525) 的(16029838) 造型(6053) 與(968432) 符號(11491) 加以(25724) 拼貼(1233) 在(3284238) 展覽室(175) 外(109310) 的(16029838) 長廊(1130) 先(136649) 進行(100298) 沐浴(2997) 般(44639) 的(16029838) 迎面(2186) 視覺(16700) 效果(38188),"{'Low': 2, 'High': 28}","{'Unknown': 8, '第5級': 7, '第1級': 5, '第2級': 1, '第4*級': 2, '第6級': 4, '第1*級': 2, '第7級': 1}",2,Y,Y,N,Y
張永村表示，這項空間布置從觀眾一踏進北美館大廳開始，入門口的右側大理石地板便會出現米羅色彩符號的導引標誌，引領觀眾踏著與米羅同調的步伐，走進一六展覽室前的玻璃長廊，右側玻璃的跳躍色彩與符號傾洩至地面，一路迤邐到正式展覽空間。,張永村 表示 這 項 空間 布置 從 觀眾 一 踏進 北美館 大廳 開始 入門口 的 右側 大理石 地板 便 會 出現 米羅 色彩 符號 的 導引 標誌 引領 觀眾 踏 著 與 米羅 同 調 的 步伐 走進 一六 展覽室 前 的 玻璃 長廊 右側 玻璃 的 跳躍 色彩 與 符號 傾洩 至 地面 一路 迤邐到 正式 展覽 空間,59,張永村(57) 表示(74452) 這(2114032) 項(88887) 空間(52519) 布置(1958) 從(496546) 觀眾(31587) 一(3701681) 踏進(2346) 北美館(61) 大廳(7007) 開始(245562) 入門口(1) 的(16029838) 右側(1807) 大理石(1935) 地板(10935) 便(220860) 會(1014977) 出現(124694) 米羅(296) 色彩(16026) 符號(11491) 的(16029838) 導引(2160) 標誌(5203) 引領(3267) 觀眾(31587) 踏(3740) 著(1004687) 與(968432) 米羅(296) 同(102917) 調(6657) 的(16029838) 步伐(3777) 走進(19683) 一六(618) 展覽室(175) 前(272709) 的(16029838) 玻璃(11698) 長廊(1130) 右側(1807) 玻璃(11698) 的(16029838) 跳躍(3025) 色彩(16026) 與(968432) 符號(11491) 傾洩(144) 至(101530) 地面(12348) 一路(14840) 迤邐到(4) 正式(23229) 展覽(6450) 空間(52519),"{'Low': 4, 'High': 55}","{'Unknown': 17, '第4*級': 6, '第1級': 8, '第5級': 6, '第4級': 9, '第1*級': 2, '第2級': 1, '第7級': 2, '第6級': 7, '第3*級': 1}",6,Y,Y,N,Y
除了舖地飾璧的工作之外，在玻璃長廊左側原先放置館藏雕塑的位置，也會擺上張永村所製作的五件立體作品，一字排開，引向會場，這些作品的材料混合著木材，鐵絲網，壓克力顏色彩經與各種素材。,除了 舖 地 飾 璧 的 工作 之外 在 玻璃 長廊 左側 原先 放置 館藏 雕塑 的 位置 也 會 擺上 張永村 所 製作 的 五 件 立體 作品 一字 排開 引 向 會場 這些 作品 的 材料 混合 著 木材 鐵絲網 壓克力 顏色 彩經 與 各 種 素材,49,除了(75964) 舖(1306) 地(754998) 飾(2701) 璧(701) 的(16029838) 工作(220164) 之外(45757) 在(3284238) 玻璃(11698) 長廊(1130) 左側(1950) 原先(9219) 放置(3585) 館藏(491) 雕塑(3937) 的(16029838) 位置(32151) 也(1590760) 會(1014977) 擺上(846) 張永村(57) 所(527327) 製作(26135) 的(16029838) 五(112649) 件(139257) 立體(3178) 作品(79492) 一字(288) 排開(551) 引(11723) 向(231672) 會場(3419) 這些(315113) 作品(79492) 的(16029838) 材料(16513) 混合(6939) 著(1004687) 木材(2801) 鐵絲網(848) 壓克力(224) 顏色(19941) 彩經(Unknown) 與(968432) 各(243023) 種(701563) 素材(3742),"{'High': 47, 'Low': 2}","{'第3*級': 1, 'Unknown': 21, '第1級': 7, '第1*級': 3, '第4級': 2, '第7級': 1, '第5級': 3, '第6級': 5, '第4*級': 2, '第2級': 4}",3,Y,Y,N,Y
對於運用藝術家原創意念，來製作導引空間的設計工作，張永村表示很有意思，是種藝術生活化的表現手法，同上是從事屬於國內首創的形式，因此對於北美館僅支付材料費的作法，張永村並不為心許。,對於 運用 藝術家 原創 意念 來 製作 導引 空間 的 設計 工作 張永村 表示 很 有 意思 是 種 藝術 生活化 的 表現 手法 同 上 是 從事 屬於 國內 首創 的 形式 因此 對於 北美館 僅 支付 材料費 的 作法 張永村 並 不 為 心許,46,對於(99570) 運用(35916) 藝術家(26163) 原創(1237) 意念(5207) 來(742183) 製作(26135) 導引(2160) 空間(52519) 的(16029838) 設計(59326) 工作(220164) 張永村(57) 表示(74452) 很(715675) 有(2217079) 意思(50961) 是(4642407) 種(701563) 藝術(80645) 生活化(375) 的(16029838) 表現(67272) 手法(13257) 同(102917) 上(1233218) 是(4642407) 從事(22774) 屬於(39478) 國內(17537) 首創(738) 的(16029838) 形式(42448) 因此(184606) 對於(99570) 北美館(61) 僅(30739) 支付(6156) 材料費(76) 的(16029838) 作法(9353) 張永村(57) 並(442790) 不(2282521) 為(761341) 心許(17),"{'High': 41, 'Low': 5}","{'第5級': 8, 'Unknown': 10, '第6級': 4, '第1級': 12, '第4級': 4, '第4*級': 5, '第1*級': 1, '第7級': 1, '第3級': 1}",6,Y,Y,N,Y
張永村指出，這次他為北美館義務策劃布置的工作，他的贊助者甚為同意，已支付給他相關的設計及裝置費用。,張永村 指出 這 次 他 為 北美館 義務 策劃 布置 的 工作 他 的 贊助 者 甚 為 同意 已 支付給 他 相關 的 設計 及 裝置 費用,28,張永村(57) 指出(38456) 這(2114032) 次(331701) 他(2487930) 為(761341) 北美館(61) 義務(7086) 策劃(3938) 布置(1958) 的(16029838) 工作(220164) 他(2487930) 的(16029838) 贊助(3713) 者(423504) 甚(21590) 為(761341) 同意(30620) 已(215610) 支付給(194) 他(2487930) 相關(41599) 的(16029838) 設計(59326) 及(304586) 裝置(6558) 費用(10652),"{'Low': 2, 'High': 26}","{'Unknown': 7, '第1級': 8, '第2級': 1, '第5級': 4, '第6級': 3, '第3級': 2, '第4*級': 2, '第4級': 1}",3,Y,Y,N,Y
遲海冠民國80年09月18日記者趙雅芬特稿‧近年來，即使三軍劇團平時公演時，已視上演大陸戲為賣點，但碰上競賽時，三個劇團仍對大陸劇本小心翼翼，深怕犯了國防部的大忌。,遲海冠 民國 80年 09月 18日 記者 趙雅芬 特稿 近年 來 即使 三軍 劇團 平時 公演 時 已 視 上演 大陸戲 為 賣點 但 碰上 競賽 時 三 個 劇團 仍 對 大陸 劇本 小心翼翼 深怕 犯 了 國防部 的 大 忌,41,遲海冠(Unknown) 民國(16130) 80年(81) 09月(Unknown) 18日(8) 記者(23855) 趙雅芬(Unknown) 特稿(111) 近年(7929) 來(742183) 即使(68376) 三軍(1286) 劇團(3178) 平時(9449) 公演(721) 時(623734) 已(215610) 視(15590) 上演(3434) 大陸戲(Unknown) 為(761341) 賣點(1045) 但(597124) 碰上(3910) 競賽(4370) 時(623734) 三(313861) 個(2296574) 劇團(3178) 仍(92056) 對(897964) 大陸(27031) 劇本(12422) 小心翼翼(5171) 深怕(1452) 犯(13312) 了(3199291) 國防部(1693) 的(16029838) 大(525780) 忌(3010),"{'Low': 6, 'High': 35}","{'Unknown': 18, '第4級': 4, '第1級': 6, '第4*級': 2, '第3*級': 3, '第3級': 1, '第6級': 3, '第5級': 3, '第2級': 1}",8,Y,Y,N,Y
早在數年前明駝劇隊還存在時，金像獎競賽就曾因一齣大陸戲而引起軒然大波。,早 在 數 年 前 明駝 劇隊 還 存在 時 金像獎 競賽 就 曾 因 一 齣 大陸戲 而 引起 軒然大波,21,早(62038) 在(3284238) 數(38654) 年(514736) 前(272709) 明駝(13) 劇隊(14) 還(625086) 存在(75197) 時(623734) 金像獎(457) 競賽(4370) 就(1737544) 曾(132981) 因(119364) 一(3701681) 齣(5233) 大陸戲(Unknown) 而(937923) 引起(36729) 軒然大波(456),"{'High': 18, 'Low': 3}","{'第1級': 5, '第1*級': 1, '第3*級': 2, 'Unknown': 6, '第5級': 3, '第4級': 1, '第6級': 1, '第4*級': 1, '第7級': 1}",3,Y,Y,N,Y
當年，競賽場面依然是如火如荼，最被看好的明駝劇隊，派出當家老生葉復潤演出精忠報國，不料，競賽完畢，當場就被指出這齣戲是改編自大陸中國京劇院著名老生孫岳的招牌戲風波亭。,當年 競賽 場面 依然 是 如火如荼 最 被 看好 的 明駝 劇隊 派出 當家 老生 葉復潤 演出 精忠報國 不料 競賽 完畢 當場 就 被 指出 這 齣 戲 是 改編 自 大陸 中國 京劇院 著名 老生 孫岳 的 招牌戲 風波亭,40,當年(25091) 競賽(4370) 場面(8744) 依然(21385) 是(4642407) 如火如荼(654) 最(421680) 被(540683) 看好(2408) 的(16029838) 明駝(13) 劇隊(14) 派出(4445) 當家(1703) 老生(133) 葉復潤(Unknown) 演出(20672) 精忠報國(38) 不料(5016) 競賽(4370) 完畢(4550) 當場(6478) 就(1737544) 被(540683) 指出(38456) 這(2114032) 齣(5233) 戲(17584) 是(4642407) 改編(4680) 自(59676) 大陸(27031) 中國(214840) 京劇院(24) 著名(20279) 老生(133) 孫岳(12) 的(16029838) 招牌戲(4) 風波亭(28),"{'High': 32, 'Low': 8}","{'第4*級': 2, '第5級': 6, '第6級': 6, '第1級': 7, '第7級': 1, '第1*級': 1, '第2級': 2, 'Unknown': 14, '第3*級': 1}",6,Y,N,N,Y
結果，即使精劇的得票數已經穩拿第一，國防部卻便是將這齣戲壓為亞軍，明駝眼見煮熟的鴨子飛了，也深感懊惱不已。,結果 即使 精 劇 的 得票數 已經 穩 拿 第一 國防部 卻 便是 將 這 齣 戲 壓為 亞軍 明駝 眼見 煮熟 的 鴨子 飛 了 也 深感 懊惱 不已,30,結果(114008) 即使(68376) 精(4609) 劇(6010) 的(16029838) 得票數(90) 已經(245160) 穩(5198) 拿(69263) 第一(172544) 國防部(1693) 卻(333007) 便是(6111) 將(448374) 這(2114032) 齣(5233) 戲(17584) 壓為(3) 亞軍(154) 明駝(13) 眼見(4094) 煮熟(1445) 的(16029838) 鴨子(2214) 飛(20449) 了(3199291) 也(1590760) 深感(3662) 懊惱(2107) 不已(11973),"{'High': 27, 'Low': 3}","{'第3*級': 1, '第4*級': 2, '第6級': 5, 'Unknown': 10, '第1級': 5, '第2級': 2, '第5級': 3, '第4級': 1, '第2*級': 1}",2,Y,Y,N,Y
一位劇團人員指出，其實近幾年競賽時，各劇團的劇本多多少少都會出現類似大陸戲的版本，引發的爭執也就年年出現。,一 位 劇團 人員 指出 其實 近 幾 年 競賽 時 各 劇團 的 劇本 多多少少 都 會 出現 類似 大陸戲 的 版本 引發 的 爭執 也 就 年年 出現,30,一(3701681) 位(284809) 劇團(3178) 人員(49261) 指出(38456) 其實(109290) 近(43555) 幾(229415) 年(514736) 競賽(4370) 時(623734) 各(243023) 劇團(3178) 的(16029838) 劇本(12422) 多多少少(963) 都(1125846) 會(1014977) 出現(124694) 類似(29985) 大陸戲(Unknown) 的(16029838) 版本(7791) 引發(17487) 的(16029838) 爭執(5110) 也(1590760) 就(1737544) 年年(2228) 出現(124694),"{'High': 29, 'Low': 1}","{'第1級': 10, 'Unknown': 6, '第5級': 7, '第3*級': 2, '第2級': 2, '第1*級': 1, '第4級': 2}",2,Y,N,N,N
也有人指出，去年，三軍劇團還共同鬧了一個笑話‧競賽前都派專人委託大陸劇作家編腔，沒想到，三人居然在大陸相逢，結果即使新腔到手，也視同作廢，原因是三個劇隊都怕彼此扯後腿，沒人敢用大陸新腔上場。,也 有 人 指出 去年 三軍 劇團 還 共同 鬧 了 一 個 笑話 競賽 前 都 派 專人 委託 大陸 劇作家 編 腔 沒想到 三 人 居然 在 大陸 相逢 結果 即使 新 腔 到手 也 視同 作廢 原因 是 三 個 劇隊 都 怕 彼此 扯後腿 沒 人 敢 用 大陸 新 腔 上場,56,也(1590760) 有(2217079) 人(1550512) 指出(38456) 去年(9462) 三軍(1286) 劇團(3178) 還(625086) 共同(36636) 鬧(7452) 了(3199291) 一(3701681) 個(2296574) 笑話(7291) 競賽(4370) 前(272709) 都(1125846) 派(45750) 專人(890) 委託(4647) 大陸(27031) 劇作家(1617) 編(15840) 腔(3131) 沒想到(13287) 三(313861) 人(1550512) 居然(16421) 在(3284238) 大陸(27031) 相逢(1096) 結果(114008) 即使(68376) 新(212453) 腔(3131) 到手(1673) 也(1590760) 視同(464) 作廢(242) 原因(67404) 是(4642407) 三(313861) 個(2296574) 劇隊(14) 都(1125846) 怕(46704) 彼此(39449) 扯後腿(145) 沒(306167) 人(1550512) 敢(65700) 用(377038) 大陸(27031) 新(212453) 腔(3131) 上場(2275),"{'High': 55, 'Low': 1}","{'第1級': 20, 'Unknown': 11, '第4級': 2, '第5級': 4, '第4*級': 4, '第6級': 5, '第3*級': 6, '第1*級': 2, '第7級': 1, '第2級': 1}",3,Y,Y,N,N
負責統籌金像獎競賽的國防部政五處上校張乃東指出，金像獎的目的在於鼓勵創作，即使劇團要翻修劇本也僅限於台灣的骨子老戲劇本，而非大陸劇本。,負責 統籌 金像獎 競賽 的 國防部 政五處 上校 張乃東 指出 金像獎 的 目的 在於 鼓勵 創作 即使 劇團 要 翻修 劇本 也 僅 限於 台灣 的 骨子 老戲 劇本 而 非 大陸 劇本,33,負責(37090) 統籌(816) 金像獎(457) 競賽(4370) 的(16029838) 國防部(1693) 政五處(Unknown) 上校(4851) 張乃東(1) 指出(38456) 金像獎(457) 的(16029838) 目的(45226) 在於(37953) 鼓勵(27004) 創作(30713) 即使(68376) 劇團(3178) 要(851264) 翻修(332) 劇本(12422) 也(1590760) 僅(30739) 限於(4579) 台灣(130718) 的(16029838) 骨子(205) 老戲(34) 劇本(12422) 而(937923) 非(112415) 大陸(27031) 劇本(12422),"{'High': 30, 'Low': 3}","{'第4*級': 2, '第7級': 2, 'Unknown': 10, '第5級': 8, '第1級': 6, '第3*級': 2, '第6級': 2, '第4級': 1}",5,Y,Y,N,Y
基本上，各劇團在競賽時翻修老戲，也須附上原劇本的原始資料，至於抄襲大陸劇本，在競賽時更是絕對禁止。,基本 上 各 劇團 在 競賽 時 翻修 老戲 也 須 附上 原 劇本 的 原始 資料 至於 抄襲 大陸 劇本 在 競賽 時 更 是 絕對 禁止,28,基本(52069) 上(1233218) 各(243023) 劇團(3178) 在(3284238) 競賽(4370) 時(623734) 翻修(332) 老戲(34) 也(1590760) 須(17260) 附上(1440) 原(33852) 劇本(12422) 的(16029838) 原始(11993) 資料(52866) 至於(39363) 抄襲(973) 大陸(27031) 劇本(12422) 在(3284238) 競賽(4370) 時(623734) 更(361676) 是(4642407) 絕對(42446) 禁止(9330),"{'High': 27, 'Low': 1}","{'第5級': 8, '第1級': 4, '第2級': 1, 'Unknown': 6, '第1*級': 2, '第3*級': 3, '第3級': 2, '第7級': 1, '第4*級': 1}",0,Y,N,N,N
他表示評審或是各劇團人員都不乏戲精，若競賽時出現大陸劇本的影子，絕對是紙包不住火，相對地，成績自然會大打折扣。,他 表示 評審 或是 各 劇團 人員 都 不 乏 戲精 若 競賽 時 出現 大陸 劇本 的 影子 絕對 是 紙 包 不 住 火 相對 地 成績 自然 會 大打折扣,32,他(2487930) 表示(74452) 評審(1904) 或是(75906) 各(243023) 劇團(3178) 人員(49261) 都(1125846) 不(2282521) 乏(3381) 戲精(1) 若(92766) 競賽(4370) 時(623734) 出現(124694) 大陸(27031) 劇本(12422) 的(16029838) 影子(7318) 絕對(42446) 是(4642407) 紙(23590) 包(14086) 不(2282521) 住(69815) 火(24391) 相對(20694) 地(754998) 成績(16851) 自然(91995) 會(1014977) 大打折扣(471),"{'High': 31, 'Low': 1}","{'第1級': 6, '第4*級': 3, '第5級': 5, '第2級': 5, 'Unknown': 6, '第3*級': 3, '第4級': 1, '第1*級': 3}",1,Y,Y,N,N
林淑春90年09月18日陳英德個展台北訊‧旅法畫家陳英德，現正於愛力根畫廊舉行個展，展期至廿八日止。,林淑春 90年 09月 18日 陳英德 個展 台北訊 旅法 畫家 陳英德 現 正 於 愛力根 畫廊 舉行 個展 展期 至 廿八日 止,21,林淑春(Unknown) 90年(76) 09月(Unknown) 18日(8) 陳英德(Unknown) 個展(363) 台北訊(Unknown) 旅法(12) 畫家(16634) 陳英德(Unknown) 現(9910) 正(179334) 於(327210) 愛力根(Unknown) 畫廊(2873) 舉行(17660) 個展(363) 展期(112) 至(101530) 廿八日(148) 止(8003),"{'Low': 9, 'High': 12}","{'Unknown': 15, '第3*級': 2, '第5級': 2, '第4級': 1, '第4*級': 1}",9,Y,N,N,Y
