sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
最近網路謠言又增一起，一個看似專業人士所寫的文章，繪聲繪影的將浴室裡的濕毛巾列為扁平疣和息肉的罪魁禍首！,最近 網路 謠言 又 增 一 起 一 個 看似 專業 人士 所 寫 的 文章 繪聲繪影 的 將 浴室 裡 的 濕 毛巾 列為 扁平疣 和 息肉 的 罪魁禍首,30,最近(30174) 網路(26656) 謠言(3544) 又(535555) 增(4086) 一(3701681) 起(96746) 一(3701681) 個(2296574) 看似(8698) 專業(33030) 人士(27666) 所(527327) 寫(113933) 的(16029838) 文章(36137) 繪聲繪影(179) 的(16029838) 將(448374) 浴室(4500) 裡(520435) 的(16029838) 濕(4072) 毛巾(2989) 列為(3260) 扁平疣(7) 和(1338337) 息肉(10) 的(16029838) 罪魁禍首(712),"{'High': 28, 'Low': 2}","{'第2級': 3, '第6級': 1, '第1*級': 2, '第4級': 3, '第1級': 8, '第3*級': 1, 'Unknown': 6, '第5級': 2, '第3級': 3, '第7級': 1}",3,Y,Y,N,N
身為一個第一線的皮膚科醫師，面對這樣的網路謠言，不知增加了多少看診時的困擾，因為這種似是而非的言論如果沒有官方出面澄清，往往容易三人成虎造成患者深信不疑，結果反而是醫師正確的理論無人相信，百口莫辯。,身為 一 個 第一線 的 皮膚科 醫師 面對 這樣 的 網路 謠言 不 知 增加 了 多少 看診 時 的 困擾 因為 這 種 似是而非 的 言論 如果 沒有 官方 出面 澄清 往往 容易 三 人 成 虎 造成 患者 深信不疑 結果 反而 是 醫師 正確 的 理論 無 人 相信 百口莫辯,52,身為(18072) 一(3701681) 個(2296574) 第一線(1125) 的(16029838) 皮膚科(232) 醫師(30062) 面對(62914) 這樣(288344) 的(16029838) 網路(26656) 謠言(3544) 不(2282521) 知(108500) 增加(48296) 了(3199291) 多少(50265) 看診(1197) 時(623734) 的(16029838) 困擾(11106) 因為(425061) 這(2114032) 種(701563) 似是而非(654) 的(16029838) 言論(6961) 如果(322121) 沒有(594280) 官方(9319) 出面(4199) 澄清(2964) 往往(41388) 容易(80831) 三(313861) 人(1550512) 成(76470) 虎(17126) 造成(63141) 患者(20147) 深信不疑(908) 結果(114008) 反而(39627) 是(4642407) 醫師(30062) 正確(36593) 的(16029838) 理論(62242) 無(157858) 人(1550512) 相信(82200) 百口莫辯(97),"{'High': 51, 'Low': 1}","{'第6級': 5, '第1級': 18, 'Unknown': 6, '第4*級': 4, '第3級': 1, '第2級': 3, '第4級': 3, '第5級': 7, '第3*級': 2, '第1*級': 1, '第7級': 2}",5,Y,Y,N,N
事實到底是如何呢？,事實 到底 是 如何 呢,5,事實(84995) 到底(41946) 是(4642407) 如何(148068) 呢(204566),{'High': 5},"{'第4級': 1, '第4*級': 1, '第1級': 2, '第5級': 1}",0,Y,N,N,N
首先，濕毛巾容易造成黴菌孳生當然是沒有錯，但是問題是黴菌入侵皮膚產生的應該是黴菌感染，也就是所謂的體癬，而典型的體癬卻應該是一塊塊環型的紅斑，邊緣會稍稍隆起跟脫屑，卻不會形成一個個突起的小疙瘩！,首先 濕 毛巾 容易 造成 黴菌 孳生 當然 是 沒有 錯 但是 問題 是 黴菌 入侵 皮膚 產生 的 應該 是 黴菌 感染 也 就是 所謂 的 體癬 而 典型 的 體癬 卻 應該 是 一塊塊 環型 的 紅斑 邊緣 會 稍稍 隆起 跟 脫屑 卻 不會 形成 一個個 突起 的 小 疙瘩,53,首先(31260) 濕(4072) 毛巾(2989) 容易(80831) 造成(63141) 黴菌(812) 孳生(174) 當然(113971) 是(4642407) 沒有(594280) 錯(46341) 但是(247988) 問題(280782) 是(4642407) 黴菌(812) 入侵(5537) 皮膚(13766) 產生(82753) 的(16029838) 應該(165478) 是(4642407) 黴菌(812) 感染(10164) 也(1590760) 就是(2943) 所謂(59460) 的(16029838) 體癬(9) 而(937923) 典型(13843) 的(16029838) 體癬(9) 卻(333007) 應該(165478) 是(4642407) 一塊塊(741) 環型(22) 的(16029838) 紅斑(233) 邊緣(10706) 會(1014977) 稍稍(3365) 隆起(1139) 跟(260280) 脫屑(23) 卻(333007) 不會(173045) 形成(47486) 一個個(6479) 突起(999) 的(16029838) 小(318835) 疙瘩(514),"{'High': 49, 'Low': 4}","{'第4級': 4, '第3級': 2, '第1級': 14, '第4*級': 3, 'Unknown': 16, '第2級': 2, '第1*級': 5, '第6級': 3, '第5級': 3, '第7級': 1}",2,Y,Y,N,N
相反的，扁平疣形成的真正成因卻是因為皮膚遭受病毒感染！,相反 的 扁平疣 形成 的 真正 成因 卻 是 因為 皮膚 遭受 病毒 感染,14,相反(18945) 的(16029838) 扁平疣(7) 形成(47486) 的(16029838) 真正(77318) 成因(1653) 卻(333007) 是(4642407) 因為(425061) 皮膚(13766) 遭受(7323) 病毒(8421) 感染(10164),"{'High': 13, 'Low': 1}","{'第4級': 4, '第1級': 3, 'Unknown': 1, '第6級': 2, '第1*級': 1, '第5級': 3}",1,Y,Y,N,N
目前皮膚醫學確知，扁平疣是因為皮膚遭受到人類乳凸狀病毒第3或第10型的感染，會得到此疾病的基本要件是必須要親密接觸到患有此病的患者，假如真的從毛巾被傳染，那也得要患有扁平疣的人剛用過的毛巾您馬上接著用才會有機會，跟毛巾濕不濕根本無關！,目前 皮膚 醫學 確知 扁平疣 是 因為 皮膚 遭受到 人類 乳凸狀 病毒 第3 或 第10型 的 感染 會 得到 此 疾病 的 基本 要件 是 必須 要 親密 接觸到 患有 此 病 的 患者 假如 真的 從 毛巾 被 傳染 那 也 得 要 患有 扁平疣 的 人 剛 用 過 的 毛巾 您 馬上 接著 用 才 會 有 機會 跟 毛巾 濕 不 濕 根本 無關,68,目前(48695) 皮膚(13766) 醫學(17096) 確知(1094) 扁平疣(7) 是(4642407) 因為(425061) 皮膚(13766) 遭受到(730) 人類(78855) 乳凸狀(Unknown) 病毒(8421) 第3(Unknown) 或(478077) 第10型(Unknown) 的(16029838) 感染(10164) 會(1014977) 得到(84614) 此(288458) 疾病(25287) 的(16029838) 基本(52069) 要件(1459) 是(4642407) 必須(170592) 要(851264) 親密(10564) 接觸到(3777) 患有(2615) 此(288458) 病(29495) 的(16029838) 患者(20147) 假如(27690) 真的(88001) 從(496546) 毛巾(2989) 被(540683) 傳染(1998) 那(754138) 也(1590760) 得(573721) 要(851264) 患有(2615) 扁平疣(7) 的(16029838) 人(1550512) 剛(55049) 用(377038) 過(412878) 的(16029838) 毛巾(2989) 您(78094) 馬上(39402) 接著(57062) 用(377038) 才(394539) 會(1014977) 有(2217079) 機會(81244) 跟(260280) 毛巾(2989) 濕(4072) 不(2282521) 濕(4072) 根本(66330) 無關(8568),"{'High': 63, 'Low': 5}","{'第4級': 3, '第4*級': 5, 'Unknown': 9, '第1級': 17, '第1*級': 9, '第5級': 9, '第3級': 7, '第3*級': 2, '第7級': 1, '第6級': 2, '第2級': 4}",6,Y,Y,N,N
而我們一般俗稱的息肉，正確的醫學名詞應該叫做皮膚贅瘤，好發在脖子。,而 我們 一般 俗稱 的 息肉 正確 的 醫學 名詞 應該 叫做 皮膚 贅瘤 好 發 在 脖子,18,而(937923) 我們(979260) 一般(80732) 俗稱(3316) 的(16029838) 息肉(10) 正確(36593) 的(16029838) 醫學(17096) 名詞(9820) 應該(165478) 叫做(19437) 皮膚(13766) 贅瘤(14) 好(448428) 發(22092) 在(3284238) 脖子(10271),"{'High': 16, 'Low': 2}","{'第5級': 1, '第1級': 3, '第3*級': 2, '第6級': 1, 'Unknown': 3, '第4級': 4, '第4*級': 2, '第1*級': 2}",0,Y,Y,N,N
一開始它可能只是直徑約12厘米的小突起，但是漸漸地它會稍稍長大。,一 開始 它 可能 只 是 直徑 約 1 2 厘米 的 小 突起 但是 漸漸 地 它 會 稍稍 長大,21,一(3701681) 開始(245562) 它(316854) 可能(271025) 只(436725) 是(4642407) 直徑(2803) 約(47731) 1(79772) 2(66480) 厘米(185) 的(16029838) 小(318835) 突起(999) 但是(247988) 漸漸(20748) 地(754998) 它(316854) 會(1014977) 稍稍(3365) 長大(20410),{'High': 21},"{'第1級': 5, '第2級': 2, '第1*級': 4, '第6級': 1, '第3*級': 1, 'Unknown': 6, '第4*級': 1, '第3級': 1}",0,Y,Y,N,N
得皮膚贅瘤的人，通常都會無法接受會繼續慢慢長出皮膚贅瘤的現實，而在門診中質問這個疾病的病因，希望可以藉此知道預防的方法！,得 皮膚 贅瘤 的 人 通常 都 會 無法 接受 會 繼續 慢慢 長出 皮膚 贅瘤 的 現實 而 在 門診 中 質問 這 個 疾病 的 病因 希望 可以 藉 此 知道 預防 的 方法,36,得(573721) 皮膚(13766) 贅瘤(14) 的(16029838) 人(1550512) 通常(56445) 都(1125846) 會(1014977) 無法(150606) 接受(84729) 會(1014977) 繼續(80649) 慢慢(36056) 長出(3226) 皮膚(13766) 贅瘤(14) 的(16029838) 現實(34782) 而(937923) 在(3284238) 門診(2168) 中(1011729) 質問(2913) 這(2114032) 個(2296574) 疾病(25287) 的(16029838) 病因(1309) 希望(119975) 可以(560531) 藉(14277) 此(288458) 知道(343214) 預防(8608) 的(16029838) 方法(99064),"{'High': 34, 'Low': 2}","{'Unknown': 6, '第4級': 5, '第1級': 10, '第1*級': 3, '第5級': 6, '第4*級': 1, '第6級': 3, '第2級': 2}",0,Y,Y,N,N
但是很可惜的，目前皮膚贅瘤的確切成因，仍然是個謎。,但是 很 可惜 的 目前 皮膚 贅瘤 的 確切 成因 仍然 是 個 謎,14,但是(247988) 很(715675) 可惜(16141) 的(16029838) 目前(48695) 皮膚(13766) 贅瘤(14) 的(16029838) 確切(4747) 成因(1653) 仍然(46200) 是(4642407) 個(2296574) 謎(4807),"{'High': 13, 'Low': 1}","{'第2級': 1, '第1級': 5, '第3*級': 1, '第4級': 3, 'Unknown': 1, '第6級': 2, '第5級': 1}",0,Y,Y,N,N
