sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
根據交通部統計，每年因假日停收高速公路過路費而使國庫短少八億元的進帳，為了改善人工收費所造成的壅塞情形，利用預付的電子收費方式，將原本每小時五百部的車流增加至1400部，車速還能維持在三十至五十公里左右，不但大大減少塞車還可省下各收費站的人事開銷。,根據 交通部 統計 每 年 因 假日 停收 高速 公路 過路費 而 使 國庫 短少 八億 元 的 進帳 為 了 改善 人工 收費 所 造成 的 壅塞 情形 利用 預付 的 電子 收費 方式 將 原本 每 小時 五百 部 的 車流 增加 至 1400 部 車速 還 能 維持 在 三十 至 五十 公里 左右 不但 大大 減少 塞車 還 可 省下 各 收費站 的 人事 開銷,69,根據(51908) 交通部(506) 統計(9580) 每(333357) 年(514736) 因(119364) 假日(2962) 停收(10) 高速(4778) 公路(7300) 過路費(135) 而(937923) 使(197544) 國庫(1274) 短少(210) 八億(172) 元(60807) 的(16029838) 進帳(396) 為(761341) 了(3199291) 改善(21559) 人工(6736) 收費(1810) 所(527327) 造成(63141) 的(16029838) 壅塞(238) 情形(35199) 利用(49229) 預付(214) 的(16029838) 電子(17642) 收費(1810) 方式(133407) 將(448374) 原本(35765) 每(333357) 小時(48521) 五百(7028) 部(71567) 的(16029838) 車流(382) 增加(48296) 至(101530) 1400(71) 部(71567) 車速(516) 還(625086) 能(582260) 維持(31284) 在(3284238) 三十(24336) 至(101530) 五十(17500) 公里(16646) 左右(33714) 不但(40359) 大大(11209) 減少(22815) 塞車(553) 還(625086) 可(307359) 省下(1412) 各(243023) 收費站(111) 的(16029838) 人事(6842) 開銷(1722),"{'High': 67, 'Low': 2}","{'第4*級': 9, 'Unknown': 22, '第5級': 9, '第1*級': 4, '第1級': 8, '第3*級': 5, '第7級': 1, '第2級': 4, '第4級': 5, '第3級': 1, '第6級': 1}",4,Y,Y,N,N
承襲近一世紀的演進，進入七0年代的爵士樂開始加入大量的電子樂器。,承襲 近 一世紀 的 演進 進入 七0年代 的 爵士樂 開始 加入 大量 的 電子 樂器,15,承襲(1464) 近(43555) 一世紀(242) 的(16029838) 演進(2078) 進入(66885) 七0年代(Unknown) 的(16029838) 爵士樂(683) 開始(245562) 加入(28847) 大量(28414) 的(16029838) 電子(17642) 樂器(5437),"{'High': 14, 'Low': 1}","{'Unknown': 4, '第2級': 2, '第1級': 3, '第7級': 1, '第4級': 3, '第4*級': 1, '第5級': 1}",3,Y,N,N,N
搖滾樂。,搖滾樂,1,搖滾樂(622),{'High': 1},{'Unknown': 1},1,N,N,N,N
古典音樂。,古典 音樂,2,古典(9876) 音樂(48523),{'High': 2},"{'第5級': 1, '第2級': 1}",0,Y,N,N,N
舞曲甚至東方音樂，此一融合(fusion)潮流由於非常入耳，聽眾激增，加上唱片工業愈形發達，藝人在賺錢多多的吸引下，也間接使爵士樂風走向極度商業化的傾向。,舞曲 甚至 東方 音樂 此 一 融合 fusion 潮流 由於 非常 入耳 聽眾 激增 加上 唱片 工業 愈形 發達 藝人 在 賺錢 多多 的 吸引 下 也 間接 使 爵士樂風 走向 極度 商業化 的 傾向,35,舞曲(594) 甚至(122502) 東方(14337) 音樂(48523) 此(288458) 一(3701681) 融合(6722) fusion(47) 潮流(4509) 由於(88111) 非常(152032) 入耳(344) 聽眾(7291) 激增(690) 加上(38121) 唱片(5305) 工業(20144) 愈形(195) 發達(5976) 藝人(2618) 在(3284238) 賺錢(8788) 多多(2518) 的(16029838) 吸引(20619) 下(329549) 也(1590760) 間接(5005) 使(197544) 爵士樂風(2) 走向(18382) 極度(6497) 商業化(828) 的(16029838) 傾向(14029),"{'High': 33, 'Low': 2}","{'Unknown': 10, '第4*級': 2, '第3*級': 1, '第2級': 1, '第5級': 8, '第1級': 4, '第1*級': 3, '第7級': 1, '第3級': 1, '第4級': 2, '第6級': 2}",3,Y,Y,N,N
正如同古典音樂發展到廿世紀後，必須走向無調性以突破數百年來沈重的傳統一般，爵士樂自演進到融合音樂，素材上來者不拒之後，似乎也達到發展脈絡的瓶頸。,正 如同 古典 音樂 發展 到 廿世紀 後 必須 走向 無調性 以 突破 數百 年 來 沈重 的 傳統 一般 爵士樂 自 演進 到 融合 音樂 素材 上 來者不拒 之後 似乎 也 達到 發展 脈絡 的 瓶頸,37,正(179334) 如同(24070) 古典(9876) 音樂(48523) 發展(117494) 到(546906) 廿世紀(153) 後(422857) 必須(170592) 走向(18382) 無調性(15) 以(547785) 突破(10583) 數百(5902) 年(514736) 來(742183) 沈重(1167) 的(16029838) 傳統(60517) 一般(80732) 爵士樂(683) 自(59676) 演進(2078) 到(546906) 融合(6722) 音樂(48523) 素材(3742) 上(1233218) 來者不拒(238) 之後(190467) 似乎(85481) 也(1590760) 達到(35670) 發展(117494) 脈絡(6527) 的(16029838) 瓶頸(1343),"{'High': 36, 'Low': 1}","{'第3*級': 2, '第5級': 8, '第2級': 2, '第4級': 3, '第1級': 9, 'Unknown': 6, '第3級': 2, '第7級': 1, '第6級': 3, '第4*級': 1}",4,Y,N,N,N
進入八0年代初期，一批樂手在眼見瓶頸之際，於是堅持走回傳統。,進入 八0年代 初期 一 批 樂手 在 眼見 瓶頸 之 際 於是 堅持 走回 傳統,15,進入(66885) 八0年代(Unknown) 初期(11598) 一(3701681) 批(22121) 樂手(458) 在(3284238) 眼見(4094) 瓶頸(1343) 之(875481) 際(14344) 於是(108155) 堅持(30662) 走回(3599) 傳統(60517),"{'High': 14, 'Low': 1}","{'第4級': 1, 'Unknown': 4, '第1級': 1, '第5級': 3, '第1*級': 1, '第6級': 3, '第4*級': 1, '第3級': 1}",1,Y,Y,N,N
這些樂師多半在灌錄唱片時演奏融合樂，以維持生計，而在紐奧良音樂節等傳統場合中，則現場演奏傳統爵士，延續過去的傳統。,這些 樂師 多半 在 灌錄 唱片 時 演奏 融合樂 以 維持 生計 而 在 紐奧良 音樂節 等 傳統 場合 中 則 現場 演奏 傳統 爵士 延續 過去 的 傳統,29,這些(315113) 樂師(753) 多半(11983) 在(3284238) 灌錄(154) 唱片(5305) 時(623734) 演奏(6625) 融合樂(Unknown) 以(547785) 維持(31284) 生計(1942) 而(937923) 在(3284238) 紐奧良(481) 音樂節(767) 等(327380) 傳統(60517) 場合(9319) 中(1011729) 則(254096) 現場(15949) 演奏(6625) 傳統(60517) 爵士(9225) 延續(6428) 過去(88758) 的(16029838) 傳統(60517),"{'High': 28, 'Low': 1}","{'Unknown': 8, '第4級': 2, '第1*級': 2, '第3*級': 2, '第5級': 8, '第6級': 2, '第3級': 3, '第4*級': 1, '第1級': 1}",3,Y,Y,N,N
在唱片工業極度發達的商業系統中，八0年代的樂手多半不願在唱片中使盡全力，他們視唱片為吸引聽眾去聽現場演奏的途徑，於是八0年代的爵士樂產生了在唱片上留一手的普遍現象，這種聰明而誠意不足的心態雖然讓樂手們在生活上更有保障，但卻也同時抹煞了爵士樂本質上要求樂師全心投注。,在 唱片 工業 極度 發達 的 商業 系統 中 八0年代 的 樂手 多半 不 願 在 唱片 中 使盡 全 力 他們 視 唱片 為 吸引 聽眾 去 聽 現場 演奏 的 途徑 於是 八0年代 的 爵士樂 產生 了 在 唱片 上 留 一 手 的 普遍 現象 這 種 聰明 而 誠意 不足 的 心態 雖然 讓 樂手 們 在 生活 上 更 有 保障 但 卻 也 同時 抹煞 了 爵士樂 本質 上 要求 樂師 全心 投注,79,在(3284238) 唱片(5305) 工業(20144) 極度(6497) 發達(5976) 的(16029838) 商業(19292) 系統(67366) 中(1011729) 八0年代(Unknown) 的(16029838) 樂手(458) 多半(11983) 不(2282521) 願(30213) 在(3284238) 唱片(5305) 中(1011729) 使盡(805) 全(178642) 力(13779) 他們(716752) 視(15590) 唱片(5305) 為(761341) 吸引(20619) 聽眾(7291) 去(479993) 聽(138052) 現場(15949) 演奏(6625) 的(16029838) 途徑(6747) 於是(108155) 八0年代(Unknown) 的(16029838) 爵士樂(683) 產生(82753) 了(3199291) 在(3284238) 唱片(5305) 上(1233218) 留(26377) 一(3701681) 手(146361) 的(16029838) 普遍(16221) 現象(47383) 這(2114032) 種(701563) 聰明(27161) 而(937923) 誠意(2239) 不足(20371) 的(16029838) 心態(12966) 雖然(152988) 讓(526314) 樂手(458) 們(140794) 在(3284238) 生活(213189) 上(1233218) 更(361676) 有(2217079) 保障(7072) 但(597124) 卻(333007) 也(1590760) 同時(115305) 抹煞(604) 了(3199291) 爵士樂(683) 本質(19801) 上(1233218) 要求(71192) 樂師(753) 全心(2496) 投注(2393),"{'High': 77, 'Low': 2}","{'第1*級': 5, 'Unknown': 23, '第6級': 7, '第5級': 7, '第1級': 18, '第4級': 4, '第2級': 4, '第4*級': 5, '第3級': 2, '第2*級': 1, '第3*級': 2, '第7級': 1}",4,Y,Y,N,N
當下即興的迷人精神。,當下 即興 的 迷人 精神,5,當下(15053) 即興(2058) 的(16029838) 迷人(5647) 精神(79222),{'High': 5},"{'第6級': 1, '第7級': 1, '第1級': 1, '第4*級': 1, '第3*級': 1}",0,Y,N,N,N
八0年代時期，除了直系傳承的爵士樂傳統，另有一支旁系血緣的樂種也於此時漸臻成熟，那就是新世紀音樂(NewAgeMusic)。,八0年代 時期 除了 直系 傳承 的 爵士樂 傳統 另 有 一 支 旁系 血緣 的 樂種 也 於 此時 漸 臻 成熟 那 就 是 新 世紀 音樂 NewAgeMusic,29,八0年代(Unknown) 時期(47839) 除了(75964) 直系(686) 傳承(4920) 的(16029838) 爵士樂(683) 傳統(60517) 另(138369) 有(2217079) 一(3701681) 支(25666) 旁系(184) 血緣(2101) 的(16029838) 樂種(43) 也(1590760) 於(327210) 此時(34278) 漸(10303) 臻(945) 成熟(15793) 那(754138) 就(1737544) 是(4642407) 新(212453) 世紀(16204) 音樂(48523) NewAgeMusic(Unknown),"{'Low': 3, 'High': 26}","{'Unknown': 7, '第4*級': 2, '第3*級': 1, '第6級': 2, '第1級': 9, '第3級': 2, '第2級': 2, '第5級': 1, '第7級': 1, '第4級': 2}",3,Y,N,N,Y
這支爵士樂的表親，形成於六0年代末，在近年也於國內風行起來，該樂種由於融合性高。,這 支 爵士樂 的 表親 形成 於 六0年代 末 在 近年 也 於 國內 風行 起來 該 樂種 由於 融合性 高,21,這(2114032) 支(25666) 爵士樂(683) 的(16029838) 表親(372) 形成(47486) 於(327210) 六0年代(Unknown) 末(16354) 在(3284238) 近年(7929) 也(1590760) 於(327210) 國內(17537) 風行(1257) 起來(110738) 該(148369) 樂種(43) 由於(88111) 融合性(16) 高(128858),"{'High': 18, 'Low': 3}","{'第1級': 4, '第2級': 1, 'Unknown': 5, '第6級': 2, '第5級': 2, '第4*級': 3, '第1*級': 2, '第4級': 2}",3,Y,Y,N,N
實驗性強，因而向被視為爵士樂的系統。,實驗性 強 因而 向 被 視為 爵士樂 的 系統,9,實驗性(685) 強(34876) 因而(29060) 向(231672) 被(540683) 視為(26535) 爵士樂(683) 的(16029838) 系統(67366),{'High': 9},"{'Unknown': 3, '第5級': 3, '第2級': 2, '第1級': 1}",2,Y,Y,N,N
縱觀八0年代的爵士樂派別，不外乎在個人風格上求創新。,縱觀 八0年代 的 爵士樂 派別 不外乎 在 個人 風格 上 求 創新,12,縱觀(500) 八0年代(Unknown) 的(16029838) 爵士樂(683) 派別(981) 不外乎(1142) 在(3284238) 個人(76253) 風格(24707) 上(1233218) 求(30359) 創新(20456),"{'High': 11, 'Low': 1}","{'Unknown': 3, '第1級': 2, '第7級': 1, '第6級': 2, '第1*級': 1, '第4級': 1, '第4*級': 2}",3,Y,N,N,N
