sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
蘇聯總統戈巴契夫警告，假如他無法與俄羅斯共和國主席葉爾辛達成妥協的話，蘇聯將面臨比中共文化大革命更糟的浴血之戰。,蘇聯 總統 戈巴契夫 警告 假如 他 無法 與 俄羅斯 共和國 主席 葉爾辛 達成 妥協 的話 蘇聯 將 面臨 比 中共 文化 大 革命 更 糟 的 浴血 之 戰,29,蘇聯(8391) 總統(23662) 戈巴契夫(254) 警告(11012) 假如(27690) 他(2487930) 無法(150606) 與(968432) 俄羅斯(5951) 共和國(3820) 主席(9526) 葉爾辛(70) 達成(19667) 妥協(5233) 的話(72341) 蘇聯(8391) 將(448374) 面臨(16531) 比(170486) 中共(19399) 文化(115697) 大(525780) 革命(22713) 更(361676) 糟(11896) 的(16029838) 浴血(315) 之(875481) 戰(19521),"{'High': 28, 'Low': 1}","{'Unknown': 9, '第4級': 2, '第5級': 7, '第4*級': 3, '第1級': 3, '第6級': 3, '第1*級': 1, '第2級': 1}",4,Y,Y,N,Y
戈巴契夫於十一日與葉爾辛會談了五小時。,戈巴契夫 於 十一日 與 葉爾辛 會談 了 五 小時,9,戈巴契夫(254) 於(327210) 十一日(3070) 與(968432) 葉爾辛(70) 會談(3062) 了(3199291) 五(112649) 小時(48521),"{'High': 8, 'Low': 1}","{'Unknown': 4, '第5級': 1, '第4*級': 1, '第6級': 1, '第1級': 2}",3,Y,N,N,Y
他向葉爾辛施壓，要他簽署一項新的聯邦條約，以維繫十五個共和國的聯盟關係，而改名為主權共和國聯邦。,他 向 葉爾辛 施壓 要 他 簽署 一 項 新 的 聯邦 條約 以 維繫 十五 個 共和國 的 聯盟 關係 而 改名為 主權 共和國 聯邦,26,他(2487930) 向(231672) 葉爾辛(70) 施壓(1031) 要(851264) 他(2487930) 簽署(2297) 一(3701681) 項(88887) 新(212453) 的(16029838) 聯邦(6246) 條約(5206) 以(547785) 維繫(2823) 十五(19907) 個(2296574) 共和國(3820) 的(16029838) 聯盟(7935) 關係(162883) 而(937923) 改名為(1708) 主權(4544) 共和國(3820) 聯邦(6246),"{'High': 25, 'Low': 1}","{'第1級': 8, '第2級': 1, 'Unknown': 7, '第6級': 5, '第5級': 4, '第3級': 1}",4,Y,Y,N,Y
戈巴契夫與葉爾辛的會談主要是為終止蘇聯權力癱瘓的現狀。,戈巴契夫 與 葉爾辛 的 會談 主要 是 為 終止 蘇聯 權力 癱瘓 的 現狀,14,戈巴契夫(254) 與(968432) 葉爾辛(70) 的(16029838) 會談(3062) 主要(78757) 是(4642407) 為(761341) 終止(2604) 蘇聯(8391) 權力(32289) 癱瘓(2092) 的(16029838) 現狀(4478),"{'High': 13, 'Low': 1}","{'Unknown': 4, '第4*級': 1, '第1級': 3, '第6級': 4, '第4級': 1, '第5級': 1}",2,Y,Y,N,Y
戈巴契夫確認葉爾辛的聲言，表示兩人已設立考察團，以決定蘇聯中央政府與俄羅斯政府的權力分配問題。,戈巴契夫 確認 葉爾辛 的 聲言 表示 兩 人 已 設立 考察團 以 決定 蘇聯 中央 政府 與 俄羅斯 政府 的 權力 分配 問題,23,戈巴契夫(254) 確認(11862) 葉爾辛(70) 的(16029838) 聲言(422) 表示(74452) 兩(526190) 人(1550512) 已(215610) 設立(12114) 考察團(321) 以(547785) 決定(101837) 蘇聯(8391) 中央(46180) 政府(92663) 與(968432) 俄羅斯(5951) 政府(92663) 的(16029838) 權力(32289) 分配(8696) 問題(280782),"{'High': 22, 'Low': 1}","{'Unknown': 5, '第5級': 6, '第1級': 5, '第4*級': 2, '第3級': 1, '第2級': 1, '第4級': 3}",4,Y,Y,N,Y
當十五個共和國代表磋商新的聯邦條約以取代建立目前蘇維埃社會主義共和國聯邦的一九二四年憲章時，雙方的考察團將可有所貢獻。,當 十五 個 共和國 代表 磋商 新 的 聯邦 條約 以 取代 建立 目前 蘇維埃 社會主義 共和國 聯邦 的 一九二四年 憲章 時 雙方 的 考察團 將 可 有所 貢獻,29,當(294625) 十五(19907) 個(2296574) 共和國(3820) 代表(58333) 磋商(741) 新(212453) 的(16029838) 聯邦(6246) 條約(5206) 以(547785) 取代(14551) 建立(52946) 目前(48695) 蘇維埃(812) 社會主義(5167) 共和國(3820) 聯邦(6246) 的(16029838) 一九二四年(688) 憲章(495) 時(623734) 雙方(22984) 的(16029838) 考察團(321) 將(448374) 可(307359) 有所(14564) 貢獻(15759),{'High': 29},"{'Unknown': 9, '第1級': 5, '第4級': 2, '第7級': 1, '第6級': 4, '第5級': 5, '第3*級': 1, '第4*級': 2}",6,Y,N,N,N
雖然戈巴契夫和葉爾辛同意需要妥協，但是雙方在是否先簽定聯邦條約或先確立彼此權力範圍上意見不同。,雖然 戈巴契夫 和 葉爾辛 同意 需要 妥協 但是 雙方 在 是否 先 簽定 聯邦 條約 或 先 確立 彼此 權力 範圍 上 意見 不同,24,雖然(152988) 戈巴契夫(254) 和(1338337) 葉爾辛(70) 同意(30620) 需要(166793) 妥協(5233) 但是(247988) 雙方(22984) 在(3284238) 是否(78907) 先(136649) 簽定(412) 聯邦(6246) 條約(5206) 或(478077) 先(136649) 確立(4516) 彼此(39449) 權力(32289) 範圍(24784) 上(1233218) 意見(34740) 不同(159432),"{'High': 23, 'Low': 1}","{'第2級': 3, 'Unknown': 4, '第3級': 3, '第6級': 3, '第4*級': 2, '第1*級': 3, '第5級': 4, '第1級': 1, '第3*級': 1}",2,Y,Y,N,Y
葉爾辛說戈巴契夫堅持儘速完成聯邦條約，認為俄羅斯共和國在條約簽署過程應扮演重要的鞏固軍心的角色，但是葉爾辛表示他堅持戈巴契夫應尊重俄羅斯主權。,葉爾辛 說 戈巴契夫 堅持 儘速 完成 聯邦 條約 認為 俄羅斯 共和國 在 條約 簽署 過程 應 扮演 重要 的 鞏固 軍心 的 角色 但是 葉爾辛 表示 他 堅持 戈巴契夫 應 尊重 俄羅斯 主權,33,葉爾辛(70) 說(1285247) 戈巴契夫(254) 堅持(30662) 儘速(438) 完成(60471) 聯邦(6246) 條約(5206) 認為(192030) 俄羅斯(5951) 共和國(3820) 在(3284238) 條約(5206) 簽署(2297) 過程(87889) 應(82417) 扮演(20021) 重要(154863) 的(16029838) 鞏固(4060) 軍心(1160) 的(16029838) 角色(52422) 但是(247988) 葉爾辛(70) 表示(74452) 他(2487930) 堅持(30662) 戈巴契夫(254) 應(82417) 尊重(18394) 俄羅斯(5951) 主權(4544),"{'Low': 2, 'High': 31}","{'Unknown': 9, '第1級': 4, '第5級': 4, '第4*級': 4, '第6級': 5, '第2級': 3, '第4級': 2, '第1*級': 1, '第7級': 1}",7,Y,Y,N,Y
只有在中央政府與共和國之間仔細畫定權限後，他才會簽此約。,只有 在 中央 政府 與 共和國 之 間 仔細 畫定 權限 後 他 才 會 簽 此 約,18,只有(43745) 在(3284238) 中央(46180) 政府(92663) 與(968432) 共和國(3820) 之(875481) 間(115638) 仔細(27626) 畫定(50) 權限(852) 後(422857) 他(2487930) 才(394539) 會(1014977) 簽(2947) 此(288458) 約(47731),"{'High': 17, 'Low': 1}","{'Unknown': 6, '第1*級': 2, '第5級': 3, '第4級': 1, '第4*級': 2, '第1級': 2, '第2級': 1, '第3*級': 1}",1,Y,Y,N,N
俄羅斯共和國擁有蘇聯過半人口及大量自然資源，實際上經常能否決戈氏的許多決定，最近戈巴契夫與葉爾辛的政府發布了互相牴觸的法令，使簡單的事務也複雜化。,俄羅斯 共和國 擁有 蘇聯 過半 人口 及 大量 自然 資源 實際 上 經常 能 否決 戈氏 的 許多 決定 最近 戈巴契夫 與 葉爾辛 的 政府 發布 了 互相 牴觸 的 法令 使 簡單 的 事務 也 複雜化,37,俄羅斯(5951) 共和國(3820) 擁有(55809) 蘇聯(8391) 過半(636) 人口(17562) 及(304586) 大量(28414) 自然(91995) 資源(27580) 實際(52755) 上(1233218) 經常(49295) 能(582260) 否決(1228) 戈氏(24) 的(16029838) 許多(159791) 決定(101837) 最近(30174) 戈巴契夫(254) 與(968432) 葉爾辛(70) 的(16029838) 政府(92663) 發布(3171) 了(3199291) 互相(23967) 牴觸(926) 的(16029838) 法令(3996) 使(197544) 簡單(52683) 的(16029838) 事務(12270) 也(1590760) 複雜化(515),"{'High': 35, 'Low': 2}","{'第4級': 5, 'Unknown': 8, '第5級': 4, '第4*級': 3, '第3*級': 3, '第1級': 6, '第1*級': 1, '第6級': 3, '第2級': 3, '第7級': 1}",5,Y,Y,N,Y
