sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
一百多年來，德國化學家凱庫勒(F.A.vonS.Kekule，1829~1896)由夢的啟示而發現苯的環狀結構的傳奇故事廣為流傳。,一百多 年 來 德國 化學家 凱庫勒 FAvon SKekule 1829 1896 由 夢 的 啟示 而 發現 苯 的 環狀 結構 的 傳奇 故事 廣為 流傳,25,一百多(3148) 年(514736) 來(742183) 德國(22936) 化學家(992) 凱庫勒(15) FAvon(Unknown) SKekule(Unknown) 1829(80) 1896(472) 由(208604) 夢(36155) 的(16029838) 啟示(4178) 而(937923) 發現(175233) 苯(260) 的(16029838) 環狀(490) 結構(43294) 的(16029838) 傳奇(5970) 故事(101316) 廣為(2571) 流傳(7352),"{'High': 21, 'Low': 4}","{'Unknown': 9, '第1級': 5, '第2級': 3, '第4*級': 1, '第3級': 1, '第6級': 2, '第5級': 4}",7,Y,Y,N,Y
這個故事吸引了眾多的心理學家、教育家、科學家、科學史學家和科學哲學家，他們從中引出了許多深刻而又富於教育意義的高見。,這 個 故事 吸引 了 眾多 的 心理學家 教育家 科學家 科學 史學家 和 科學 哲學家 他們 從中 引出 了 許多 深刻 而 又 富於 教育 意義 的 高見,28,這(2114032) 個(2296574) 故事(101316) 吸引(20619) 了(3199291) 眾多(11350) 的(16029838) 心理學家(9341) 教育家(1170) 科學家(18346) 科學(55156) 史學家(1537) 和(1338337) 科學(55156) 哲學家(6080) 他們(716752) 從中(8913) 引出(1425) 了(3199291) 許多(159791) 深刻(16783) 而(937923) 又(535555) 富於(1302) 教育(71554) 意義(71714) 的(16029838) 高見(547),{'High': 28},"{'第1級': 5, '第2級': 1, '第4級': 3, 'Unknown': 10, '第5級': 3, '第3*級': 1, '第4*級': 1, '第1*級': 1, '第7級': 2, '第3級': 1}",5,Y,Y,N,N
然而，美國學者約翰.沃蒂茲(JohnH.Wotiz)根據對原始文獻的研究，於1982~1986年間發表的一系列論文，卻對這個人們深信不疑的故事的真實性提出了質疑。,然而 美國 學者 約翰沃蒂茲 John HWotiz 根據 對 原始 文獻 的 研究 於 1982 1986年 間 發表 的 一 系列 論文 卻 對 這 個 人們 深信不疑 的 故事 的 真實性 提出 了 質疑,34,然而(94482) 美國(148299) 學者(28981) 約翰沃蒂茲(Unknown) John(Unknown) HWotiz(Unknown) 根據(51908) 對(897964) 原始(11993) 文獻(9851) 的(16029838) 研究(182500) 於(327210) 1982(2953) 1986年(527) 間(115638) 發表(25858) 的(16029838) 一(3701681) 系列(19048) 論文(16753) 卻(333007) 對(897964) 這(2114032) 個(2296574) 人們(77778) 深信不疑(908) 的(16029838) 故事(101316) 的(16029838) 真實性(2168) 提出(63073) 了(3199291) 質疑(9842),"{'High': 31, 'Low': 3}","{'第5級': 3, '第1級': 10, '第4*級': 5, 'Unknown': 9, '第6級': 3, '第3級': 1, '第4級': 1, '第7級': 1, '第2級': 1}",7,Y,Y,N,Y
凱庫勒對有機化學結構理論有兩大貢獻，一是1858年發表的碳鏈理論，二是1865年發表的苯環理論。,凱庫勒 對 有機化學 結構 理論 有 兩 大 貢獻 一 是 1858年 發表 的 碳鏈 理論 二 是 1865年 發表 的 苯環 理論,23,凱庫勒(15) 對(897964) 有機化學(70) 結構(43294) 理論(62242) 有(2217079) 兩(526190) 大(525780) 貢獻(15759) 一(3701681) 是(4642407) 1858年(35) 發表(25858) 的(16029838) 碳鏈(Unknown) 理論(62242) 二(152494) 是(4642407) 1865年(82) 發表(25858) 的(16029838) 苯環(19) 理論(62242),"{'Low': 6, 'High': 17}","{'Unknown': 6, '第1級': 10, '第5級': 5, '第4*級': 2}",4,Y,N,N,Y
在論述這兩個理論的論文中，他都沒有提到他完成這兩個發現曾經受到過「夢的啟發」。,在 論述 這 兩 個 理論 的 論文 中 他 都 沒有 提到 他 完成 這 兩 個 發現 曾經 受到 過 夢 的 啟發,25,在(3284238) 論述(13009) 這(2114032) 兩(526190) 個(2296574) 理論(62242) 的(16029838) 論文(16753) 中(1011729) 他(2487930) 都(1125846) 沒有(594280) 提到(32306) 他(2487930) 完成(60471) 這(2114032) 兩(526190) 個(2296574) 發現(175233) 曾經(52970) 受到(66513) 過(412878) 夢(36155) 的(16029838) 啟發(7283),{'High': 25},"{'第1*級': 2, '第6級': 2, '第1級': 12, '第5級': 1, '第4*級': 2, 'Unknown': 1, '第4級': 3, '第2級': 1, '第3級': 1}",0,Y,N,N,N
夢的故事的流傳是從1890年開始的。,夢 的 故事 的 流傳 是 從 1890年 開始 的,10,夢(36155) 的(16029838) 故事(101316) 的(16029838) 流傳(7352) 是(4642407) 從(496546) 1890年(87) 開始(245562) 的(16029838),"{'High': 9, 'Low': 1}","{'第3級': 1, '第1級': 4, '第2級': 2, '第5級': 1, '第1*級': 1, 'Unknown': 1}",1,Y,N,N,N
是年3月11日，世界各地的許多著名化學家雲集柏林市政廳，慶祝凱庫勒發現苯環25周年。,是 年 3月 11日 世界 各 地 的 許多 著名 化學家 雲集 柏林 市政廳 慶祝 凱庫勒 發現 苯環 25 周年,20,是(4642407) 年(514736) 3月(3) 11日(14) 世界(165235) 各(243023) 地(754998) 的(16029838) 許多(159791) 著名(20279) 化學家(992) 雲集(681) 柏林(4015) 市政廳(309) 慶祝(5285) 凱庫勒(15) 發現(175233) 苯環(19) 25(6914) 周年(1107),"{'High': 16, 'Low': 4}","{'第1級': 3, 'Unknown': 9, '第2級': 3, '第3*級': 1, '第6級': 1, '第7級': 1, '第4級': 1, '第4*級': 1}",4,Y,N,N,Y
當天下午，凱庫勒發表了即興演講(有關這次演講的英譯，讀者可參看O.T.Benfey，J.Chem.Ed.35，21，1958)。,當天 下午 凱庫勒 發表 了 即興 演講 有關 這 次 演講 的 英 譯 讀者 可 參看 OTBenfey JChemEd 35 21 1958,22,當天(11728) 下午(20045) 凱庫勒(15) 發表(25858) 了(3199291) 即興(2058) 演講(16050) 有關(69607) 這(2114032) 次(331701) 演講(16050) 的(16029838) 英(12886) 譯(7545) 讀者(34316) 可(307359) 參看(787) OTBenfey(Unknown) JChemEd(Unknown) 35(3711) 21(6145) 1958(1172),"{'High': 19, 'Low': 3}","{'第4*級': 4, '第1級': 3, 'Unknown': 9, '第7級': 1, '第4級': 4, '第2級': 1}",4,Y,N,N,Y
但是，由於當時沒有安排速記員作記錄，負責編輯這次紀念會文集在《報導》雜誌上發表的學者只好在會後給凱庫勒去信，要求他回憶補寫這份演講稿。,但是 由於 當時 沒有 安排 速記員 作 記錄 負責 編輯 這 次 紀念會 文集 在 報導 雜誌 上 發表 的 學者 只好 在 會 後 給 凱庫勒 去 信 要求 他 回憶 補寫 這 份 演講稿,36,但是(247988) 由於(88111) 當時(126214) 沒有(594280) 安排(30105) 速記員(103) 作(78184) 記錄(18871) 負責(37090) 編輯(11149) 這(2114032) 次(331701) 紀念會(128) 文集(1173) 在(3284238) 報導(27311) 雜誌(22563) 上(1233218) 發表(25858) 的(16029838) 學者(28981) 只好(29170) 在(3284238) 會(1014977) 後(422857) 給(240485) 凱庫勒(15) 去(479993) 信(57591) 要求(71192) 他(2487930) 回憶(17740) 補寫(108) 這(2114032) 份(53198) 演講稿(258),"{'High': 35, 'Low': 1}","{'第2級': 4, '第4*級': 4, '第3*級': 3, '第1級': 9, '第4級': 2, 'Unknown': 6, '第5級': 3, '第7級': 1, '第1*級': 3, '第3級': 1}",4,Y,Y,N,Y
4月7日，凱庫勒把事後寫出的演講稿寄給了負責編輯專集的學者。,4月 7日 凱庫勒 把 事 後 寫出 的 演講稿 寄給 了 負責 編輯 專集 的 學者,16,4月(Unknown) 7日(13) 凱庫勒(15) 把(617773) 事(385949) 後(422857) 寫出(6482) 的(16029838) 演講稿(258) 寄給(2889) 了(3199291) 負責(37090) 編輯(11149) 專集(83) 的(16029838) 學者(28981),"{'Low': 4, 'High': 12}","{'Unknown': 8, '第2級': 1, '第1*級': 1, '第1級': 3, '第4*級': 2, '第5級': 1}",2,Y,N,N,Y
