sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
、求學與做人.求學與做人是分不開的。,求學 與 做人 求學 與 做人 是 分 不 開 的,11,求學(2601) 與(968432) 做人(4787) 求學(2601) 與(968432) 做人(4787) 是(4642407) 分(62224) 不(2282521) 開(62807) 的(16029838),{'High': 11},"{'第5級': 2, '第4*級': 2, '第6級': 2, '第1級': 4, '第1*級': 1}",0,Y,Y,N,N
我們求學的目的，就是學習做人的道理：我們要明白做人的道理，又非求學不可。,我們 求學 的 目的 就 是 學習 做人 的 道理 我們 要 明白 做人 的 道理 又 非 求學 不可,20,我們(979260) 求學(2601) 的(16029838) 目的(45226) 就(1737544) 是(4642407) 學習(105345) 做人(4787) 的(16029838) 道理(26615) 我們(979260) 要(851264) 明白(50011) 做人(4787) 的(16029838) 道理(26615) 又(535555) 非(112415) 求學(2601) 不可(50808),{'High': 20},"{'第1級': 8, '第5級': 3, '第3*級': 1, '第2級': 1, '第6級': 2, '第4*級': 2, '第4級': 1, '第1*級': 1, 'Unknown': 1}",0,Y,N,N,N
因此，求學與做人是分不開的，就像一件事的兩面，關係非常密切。,因此 求學 與 做人 是 分 不 開 的 就 像 一 件 事 的 兩 面 關係 非常 密切,20,因此(184606) 求學(2601) 與(968432) 做人(4787) 是(4642407) 分(62224) 不(2282521) 開(62807) 的(16029838) 就(1737544) 像(289494) 一(3701681) 件(139257) 事(385949) 的(16029838) 兩(526190) 面(39563) 關係(162883) 非常(152032) 密切(10538),{'High': 20},"{'第4*級': 3, '第5級': 2, '第6級': 1, '第1級': 8, '第1*級': 5, '第3級': 1}",0,Y,Y,N,N
我們知道：到學校求學，只是求得書本上的知識，更重要的，是還要把這些知識應用到日常生活裡。,我們 知道 到 學校 求學 只是 求得 書本 上 的 知識 更 重要 的 是 還 要 把 這些 知識 應用到 日常 生活 裡,24,我們(979260) 知道(343214) 到(546906) 學校(74782) 求學(2601) 只是(96536) 求得(1797) 書本(4241) 上(1233218) 的(16029838) 知識(63665) 更(361676) 重要(154863) 的(16029838) 是(4642407) 還(625086) 要(851264) 把(617773) 這些(315113) 知識(63665) 應用到(1476) 日常(20732) 生活(213189) 裡(520435),{'High': 24},"{'第1級': 9, '第5級': 2, '第4級': 1, 'Unknown': 5, '第3*級': 2, '第2級': 2, '第4*級': 1, '第3級': 1, '第1*級': 1}",1,Y,N,N,N
能夠這樣，我們求學才有意義，才不是讀死書。,能夠 這樣 我們 求學 才 有 意義 才 不 是 讀 死 書,13,能夠(96422) 這樣(288344) 我們(979260) 求學(2601) 才(394539) 有(2217079) 意義(71714) 才(394539) 不(2282521) 是(4642407) 讀(46218) 死(117075) 書(174356),{'High': 13},"{'Unknown': 1, '第3級': 2, '第1級': 5, '第5級': 2, '第2級': 2, '第1*級': 1}",0,Y,N,N,N
一般人往往把求學的範圍看得很狹窄，認為只有在學校裡求得的知識，才是學問。,一般 人 往往 把 求學 的 範圍 看 得 很 狹窄 認為 只有 在 學校 裡 求得 的 知識 才 是 學問,22,一般(80732) 人(1550512) 往往(41388) 把(617773) 求學(2601) 的(16029838) 範圍(24784) 看(444691) 得(573721) 很(715675) 狹窄(4372) 認為(192030) 只有(43745) 在(3284238) 學校(74782) 裡(520435) 求得(1797) 的(16029838) 知識(63665) 才(394539) 是(4642407) 學問(9385),{'High': 22},"{'第3*級': 2, '第1級': 6, '第4*級': 3, '第2級': 3, '第5級': 1, 'Unknown': 4, '第6級': 1, '第1*級': 2}",0,Y,N,N,N
這是很大的錯誤。,這 是 很 大 的 錯誤,6,這(2114032) 是(4642407) 很(715675) 大(525780) 的(16029838) 錯誤(32054),{'High': 6},"{'第1級': 5, '第4級': 1}",0,Y,N,N,N
我們應該知道，學問的範圍很廣泛，書本上的知識和老師講授的道理，只是學問的一小部分。,我們 應該 知道 學問 的 範圍 很 廣泛 書本 上 的 知識 和 老師 講授 的 道理 只是 學問 的 一 小 部分,23,我們(979260) 應該(165478) 知道(343214) 學問(9385) 的(16029838) 範圍(24784) 很(715675) 廣泛(10953) 書本(4241) 上(1233218) 的(16029838) 知識(63665) 和(1338337) 老師(88888) 講授(906) 的(16029838) 道理(26615) 只是(96536) 學問(9385) 的(16029838) 一(3701681) 小(318835) 部分(82518),{'High': 23},"{'第1級': 11, '第1*級': 1, '第4*級': 4, '第5級': 2, '第3*級': 1, 'Unknown': 1, '第7級': 1, '第4級': 1, '第2級': 1}",0,Y,Y,N,N
在我們的生活裡，還有許多新的事物，需要我們去學習；還有許多新的道理，等待我們去了解。,在 我們 的 生活 裡 還有 許多 新 的 事物 需要 我們 去 學習 還有 許多 新 的 道理 等待 我們 去 了解,23,在(3284238) 我們(979260) 的(16029838) 生活(213189) 裡(520435) 還有(534) 許多(159791) 新(212453) 的(16029838) 事物(32454) 需要(166793) 我們(979260) 去(479993) 學習(105345) 還有(534) 許多(159791) 新(212453) 的(16029838) 道理(26615) 等待(21141) 我們(979260) 去(479993) 了解(82970),{'High': 23},"{'第1*級': 2, '第1級': 10, '第3級': 1, 'Unknown': 3, '第3*級': 3, '第2級': 2, '第4*級': 2}",0,Y,Y,N,N
這些，才是更重要的學問。,這些 才 是 更 重要 的 學問,7,這些(315113) 才(394539) 是(4642407) 更(361676) 重要(154863) 的(16029838) 學問(9385),{'High': 7},"{'Unknown': 2, '第2級': 2, '第1級': 2, '第4*級': 1}",0,Y,N,N,N
我們可以說：整個人生，就是一部最偉大的書；我們所生存的社會，就是一所最大的學校。,我們 可以 說 整 個 人生 就 是 一 部 最 偉大 的 書 我們 所 生存 的 社會 就 是 一 所 最 大 的 學校,27,我們(979260) 可以(560531) 說(1285247) 整(105785) 個(2296574) 人生(69234) 就(1737544) 是(4642407) 一(3701681) 部(71567) 最(421680) 偉大(20668) 的(16029838) 書(174356) 我們(979260) 所(527327) 生存(17765) 的(16029838) 社會(176660) 就(1737544) 是(4642407) 一(3701681) 所(527327) 最(421680) 大(525780) 的(16029838) 學校(74782),{'High': 27},"{'第1級': 17, '第3*級': 2, '第4*級': 1, '第2級': 3, '第1*級': 2, '第4級': 1, '第5級': 1}",0,Y,N,N,N
只有用我們的智慧，多去研討，多去思索，才可以得到豐富的學識。,只有 用 我們 的 智慧 多 去 研討 多 去 思索 才 可以 得到 豐富 的 學識,17,只有(43745) 用(377038) 我們(979260) 的(16029838) 智慧(46294) 多(318992) 去(479993) 研討(1052) 多(318992) 去(479993) 思索(8996) 才(394539) 可以(560531) 得到(84614) 豐富(24271) 的(16029838) 學識(2118),{'High': 17},"{'Unknown': 2, '第1級': 9, '第5級': 1, '第6級': 2, '第2級': 1, '第3*級': 1, '第4級': 1}",0,Y,N,N,N
有些人認為求學和做人是兩件事，所以儘管讀了不少書，儘管講起話來，頭頭是道，可是在做人處事上，往往口是心非，不講信用，對人虛偽不實，做事敷衍塞責，比沒有知識的人還不如。,有 些 人 認為 求學 和 做人 是 兩 件 事 所以 儘管 讀 了 不少 書 儘管 講起 話 來 頭頭是道 可是 在 做人 處事 上 往往 口是心非 不 講 信用 對 人 虛偽 不實 做 事 敷衍塞責 比 沒有 知識 的 人 還 不如,46,有(2217079) 些(159879) 人(1550512) 認為(192030) 求學(2601) 和(1338337) 做人(4787) 是(4642407) 兩(526190) 件(139257) 事(385949) 所以(239080) 儘管(36818) 讀(46218) 了(3199291) 不少(35256) 書(174356) 儘管(36818) 講起(1449) 話(148020) 來(742183) 頭頭是道(445) 可是(125487) 在(3284238) 做人(4787) 處事(2066) 上(1233218) 往往(41388) 口是心非(34) 不(2282521) 講(70027) 信用(4062) 對(897964) 人(1550512) 虛偽(2373) 不實(1563) 做(411649) 事(385949) 敷衍塞責(64) 比(170486) 沒有(594280) 知識(63665) 的(16029838) 人(1550512) 還(625086) 不如(21722),"{'High': 44, 'Low': 2}","{'第1級': 15, 'Unknown': 9, '第2級': 2, '第5級': 4, '第6級': 4, '第1*級': 8, '第7級': 1, '第4*級': 1, '第3*級': 1, '第4級': 1}",3,Y,Y,N,N
這種人，就是不懂得求學與做人原來就是一件事。,這 種 人 就 是 不 懂得 求學 與 做人 原來 就 是 一 件 事,16,這(2114032) 種(701563) 人(1550512) 就(1737544) 是(4642407) 不(2282521) 懂得(20103) 求學(2601) 與(968432) 做人(4787) 原來(49649) 就(1737544) 是(4642407) 一(3701681) 件(139257) 事(385949),{'High': 16},"{'第1級': 8, 'Unknown': 1, '第4級': 1, '第5級': 1, '第4*級': 1, '第6級': 1, '第3*級': 1, '第1*級': 2}",0,Y,Y,N,N
我們可以說，他沒有真正的學問。,我們 可以 說 他 沒有 真正 的 學問,8,我們(979260) 可以(560531) 說(1285247) 他(2487930) 沒有(594280) 真正(77318) 的(16029838) 學問(9385),{'High': 8},"{'第1級': 6, '第4級': 1, '第4*級': 1}",0,Y,N,N,N
總之，我們認為真正有學問的人一定懂得做人的道理；懂得做人道理的人，在學問上也必然下過真正的功夫。,總之 我們 認為 真正 有 學問 的 人 一定 懂得 做人 的 道理 懂得 做人 道理 的 人 在 學問 上 也 必然 下 過 真正 的 功夫,28,總之(12790) 我們(979260) 認為(192030) 真正(77318) 有(2217079) 學問(9385) 的(16029838) 人(1550512) 一定(138695) 懂得(20103) 做人(4787) 的(16029838) 道理(26615) 懂得(20103) 做人(4787) 道理(26615) 的(16029838) 人(1550512) 在(3284238) 學問(9385) 上(1233218) 也(1590760) 必然(18043) 下(329549) 過(412878) 真正(77318) 的(16029838) 功夫(8003),{'High': 28},"{'第5級': 2, '第1級': 10, '第2級': 1, '第4級': 4, '第4*級': 5, '第1*級': 4, '第6級': 2}",0,Y,N,N,N
、堆棧和工廠.開級會的時候，我們的級任韓老師，告訴我們讀書的道理。,堆棧 和 工廠 開 級會 的 時候 我們 的 級任 韓 老師 告訴 我們 讀書 的 道理,17,堆棧(63) 和(1338337) 工廠(16192) 開(62807) 級會(7) 的(16029838) 時候(199970) 我們(979260) 的(16029838) 級任(265) 韓(7586) 老師(88888) 告訴(122898) 我們(979260) 讀書(19269) 的(16029838) 道理(26615),"{'Low': 2, 'High': 15}","{'Unknown': 6, '第4級': 1, '第1*級': 1, '第1級': 7, '第3級': 1, '第4*級': 1}",0,Y,Y,N,Y
他說：從功能來看，人的頭腦可以分為兩種：一種是堆棧式的，一種是工廠式的。,他 說 從 功能 來 看 人 的 頭腦 可以 分為 兩 種 一 種 是 堆棧式 的 一 種 是 工廠式 的,23,他(2487930) 說(1285247) 從(496546) 功能(38600) 來(742183) 看(444691) 人(1550512) 的(16029838) 頭腦(9124) 可以(560531) 分為(11069) 兩(526190) 種(701563) 一(3701681) 種(701563) 是(4642407) 堆棧式(Unknown) 的(16029838) 一(3701681) 種(701563) 是(4642407) 工廠式(15) 的(16029838),"{'High': 21, 'Low': 2}","{'第1級': 13, '第1*級': 1, '第4級': 1, 'Unknown': 7, '第5級': 1}",2,Y,N,N,N
怎樣叫做堆棧式的呢？,怎樣 叫做 堆棧式 的 呢,5,怎樣(31303) 叫做(19437) 堆棧式(Unknown) 的(16029838) 呢(204566),"{'High': 4, 'Low': 1}","{'Unknown': 2, '第3*級': 1, '第1級': 2}",1,Y,N,N,N
把國語社會自然科學數學。,把 國語 社會 自然 科學 數學,6,把(617773) 國語(3737) 社會(176660) 自然(91995) 科學(55156) 數學(13597),{'High': 6},"{'第2級': 1, '第4*級': 2, '第3*級': 2, '第4級': 1}",0,N,N,N,N
