sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
龜山建國東路龜山工業區的晟峰精密電子廠，今天早上因操作不慎，引發氣爆，造成六名建教合作的學生嚴重灼傷，經緊急送醫，其中兩名灼傷程度，可能有生命危險，初步調查肇禍原因可能是操作不當或吸菸不慎。,龜山 建國東路 龜山 工業區 的 晟峰 精密 電子廠 今天 早上 因 操作 不慎 引發 氣爆 造成 六 名 建教合作 的 學生 嚴重 灼傷 經 緊急 送醫 其中 兩 名 灼傷 程度 可能 有 生命 危險 初步 調查 肇禍 原因 可能 是 操作 不當 或 吸菸 不慎,46,龜山(302) 建國東路(3) 龜山(302) 工業區(999) 的(16029838) 晟峰(Unknown) 精密(2324) 電子廠(28) 今天(73277) 早上(22242) 因(119364) 操作(10980) 不慎(1590) 引發(17487) 氣爆(48) 造成(63141) 六(77936) 名(136287) 建教合作(101) 的(16029838) 學生(115846) 嚴重(39284) 灼傷(352) 經(38471) 緊急(8631) 送醫(486) 其中(95627) 兩(526190) 名(136287) 灼傷(352) 程度(43988) 可能(271025) 有(2217079) 生命(92595) 危險(30190) 初步(3730) 調查(34821) 肇禍(66) 原因(67404) 可能(271025) 是(4642407) 操作(10980) 不當(5709) 或(478077) 吸菸(1351) 不慎(1590),"{'High': 41, 'Low': 5}","{'Unknown': 16, '第1級': 11, '第6級': 1, '第5級': 5, '第4*級': 5, '第2級': 2, '第3*級': 4, '第3級': 2}",4,Y,Y,N,Y
位在龜山工業區內的晟峰廠，今天早上十時許發生氣爆意外，當時在廠內工作的六名建教合作的學生，因走避不及，遭烈火灼傷。,位在 龜山 工業區 內 的 晟峰 廠 今天 早上 十時 許 發生 氣爆 意外 當時 在 廠 內 工作 的 六 名 建教合作 的 學生 因 走避 不及 遭 烈火 灼傷,31,位在(30) 龜山(302) 工業區(999) 內(183051) 的(16029838) 晟峰(Unknown) 廠(4599) 今天(73277) 早上(22242) 十時(397) 許(6172) 發生(129211) 氣爆(48) 意外(21631) 當時(126214) 在(3284238) 廠(4599) 內(183051) 工作(220164) 的(16029838) 六(77936) 名(136287) 建教合作(101) 的(16029838) 學生(115846) 因(119364) 走避(262) 不及(5271) 遭(18764) 烈火(1200) 灼傷(352),"{'Low': 3, 'High': 28}","{'Unknown': 12, '第3級': 3, '第1級': 8, '第6級': 2, '第4級': 1, '第3*級': 1, '第1*級': 1, '第2級': 1, '第7級': 2}",2,Y,Y,N,Y
案發後，廠方人員緊急將楊順益、張致服、許陞偉、林建國等六名受傷人員送長庚醫院，但其中兩人灼傷情形十分嚴重，可能有生命危險，目前由院方緊急搶救中。,案發 後 廠方 人員 緊急 將 楊順益 張致服 許陞偉 林建國 等 六 名 受傷 人員 送 長庚 醫院 但 其中 兩 人 灼傷 情形 十分 嚴重 可能 有 生命 危險 目前 由 院方 緊急 搶救 中,36,案發(826) 後(422857) 廠方(115) 人員(49261) 緊急(8631) 將(448374) 楊順益(Unknown) 張致服(Unknown) 許陞偉(Unknown) 林建國(5) 等(327380) 六(77936) 名(136287) 受傷(12746) 人員(49261) 送(32804) 長庚(2156) 醫院(30938) 但(597124) 其中(95627) 兩(526190) 人(1550512) 灼傷(352) 情形(35199) 十分(63196) 嚴重(39284) 可能(271025) 有(2217079) 生命(92595) 危險(30190) 目前(48695) 由(208604) 院方(457) 緊急(8631) 搶救(1357) 中(1011729),"{'High': 32, 'Low': 4}","{'Unknown': 10, '第1級': 6, '第5級': 5, '第3*級': 4, '第2級': 4, '第4級': 3, '第4*級': 2, '第3級': 1, '第6級': 1}",4,Y,Y,N,Y
晟峰工廠氣爆後，消防隊、警方人員火速趕至現場搶救，大火迅速撲滅，經初步現場勘驗，警方懷疑肇禍原因可能是機器操作不當或者有人吸菸不慎，全案由警方深入調查中。,晟峰 工廠 氣爆 後 消防隊 警方 人員 火速 趕至 現場 搶救 大火 迅速 撲滅 經 初步 現場 勘驗 警方 懷疑 肇禍 原因 可能 是 機器 操作 不當 或者 有 人 吸菸 不慎 全 案 由 警方 深入 調查 中,39,晟峰(Unknown) 工廠(16192) 氣爆(48) 後(422857) 消防隊(438) 警方(8008) 人員(49261) 火速(1219) 趕至(196) 現場(15949) 搶救(1357) 大火(292) 迅速(19888) 撲滅(741) 經(38471) 初步(3730) 現場(15949) 勘驗(147) 警方(8008) 懷疑(29705) 肇禍(66) 原因(67404) 可能(271025) 是(4642407) 機器(16652) 操作(10980) 不當(5709) 或者(63631) 有(2217079) 人(1550512) 吸菸(1351) 不慎(1590) 全(178642) 案(11719) 由(208604) 警方(8008) 深入(18074) 調查(34821) 中(1011729),"{'Low': 3, 'High': 36}","{'Unknown': 13, '第4級': 2, '第1級': 5, '第5級': 4, '第7級': 2, '第4*級': 9, '第6級': 1, '第3*級': 1, '第3級': 1, '第2級': 1}",1,Y,Y,N,Y
朱武智台北報導桃園縣龜山鄉的晟峰廠上午發生爆炸案，共有六名在該廠參加建教合作的高職學生(均僅十八歲)受到輕、重傷，其中陳瑞興、張志福兩人灼傷的面積高達25%、30%，身體多處部位呈現「焦黑碳化」的四度重度灼傷，生命垂危；另外的人為林健章、楊順利、許陞偉、游仁閔，均屬於二度灼傷，灼傷面積約佔體表的10%到15%，傷況較為輕微。,朱武智 台北 報導 桃園縣 龜山鄉 的 晟峰 廠 上午 發生 爆炸案 共 有 六 名 在 該 廠 參加 建教合作 的 高職 學生 均 僅 十八 歲 受到 輕 重傷 其中 陳瑞興 張志福 兩人 灼傷 的 面積 高達 25 30 身體 多 處 部位 呈現 焦黑 碳化 的 四 度 重度 灼傷 生命 垂危 另外 的 人 為 林健章 楊順利 許陞偉 游仁閔 均 屬於 二 度 灼傷 灼傷 面積 約 佔 體表 的 10 到 15 傷況 較為 輕微,79,朱武智(Unknown) 台北(22242) 報導(27311) 桃園縣(518) 龜山鄉(13) 的(16029838) 晟峰(Unknown) 廠(4599) 上午(6241) 發生(129211) 爆炸案(175) 共(32138) 有(2217079) 六(77936) 名(136287) 在(3284238) 該(148369) 廠(4599) 參加(42962) 建教合作(101) 的(16029838) 高職(345) 學生(115846) 均(27783) 僅(30739) 十八(13604) 歲(130085) 受到(66513) 輕(18944) 重傷(1737) 其中(95627) 陳瑞興(Unknown) 張志福(Unknown) 兩人(Unknown) 灼傷(352) 的(16029838) 面積(6281) 高達(7931) 25(6914) 30(11946) 身體(97873) 多(318992) 處(84410) 部位(8692) 呈現(26810) 焦黑(306) 碳化(67) 的(16029838) 四(141667) 度(25018) 重度(623) 灼傷(352) 生命(92595) 垂危(394) 另外(48233) 的(16029838) 人(1550512) 為(761341) 林健章(Unknown) 楊順利(Unknown) 許陞偉(Unknown) 游仁閔(Unknown) 均(27783) 屬於(39478) 二(152494) 度(25018) 灼傷(352) 灼傷(352) 面積(6281) 約(47731) 佔(11252) 體表(287) 的(16029838) 10(25263) 到(546906) 15(11053) 傷況(Unknown) 較為(8058) 輕微(4389),"{'Low': 12, 'High': 67}","{'Unknown': 37, '第5級': 8, '第1級': 16, '第3級': 4, '第1*級': 3, '第2級': 2, '第4*級': 2, '第6級': 3, '第4級': 1, '第2*級': 1, '第3*級': 2}",11,Y,Y,N,Y
目前，這人都送往林口長庚醫院急救中。,目前 這 人 都 送往 林口 長庚 醫院 急救 中,10,目前(48695) 這(2114032) 人(1550512) 都(1125846) 送往(1811) 林口(331) 長庚(2156) 醫院(30938) 急救(1323) 中(1011729),{'High': 10},"{'第4級': 1, '第1級': 3, 'Unknown': 4, '第2級': 1, '第5級': 1}",0,Y,N,N,Y
據了解，晟峰精密電子工廠意外發生時並未引起火災，廠方也並未向消防隊或警方報案，以致消防隊及警方對意外發生都不甚了解，而意外發生後廠方電請救護車運送受傷學生才使外界了解有此意外的發生。,據了解 晟峰 精密 電子 工廠 意外 發生 時 並 未 引起 火災 廠方 也 並 未 向 消防隊 或 警方 報案 以致 消防隊 及 警方 對 意外 發生 都 不 甚 了解 而 意外 發生 後 廠方 電請 救護車 運送 受傷 學生 才 使 外界 了解 有 此 意外 的 發生,51,據了解(263) 晟峰(Unknown) 精密(2324) 電子(17642) 工廠(16192) 意外(21631) 發生(129211) 時(623734) 並(442790) 未(101927) 引起(36729) 火災(2587) 廠方(115) 也(1590760) 並(442790) 未(101927) 向(231672) 消防隊(438) 或(478077) 警方(8008) 報案(796) 以致(8954) 消防隊(438) 及(304586) 警方(8008) 對(897964) 意外(21631) 發生(129211) 都(1125846) 不(2282521) 甚(21590) 了解(82970) 而(937923) 意外(21631) 發生(129211) 後(422857) 廠方(115) 電請(55) 救護車(1375) 運送(2760) 受傷(12746) 學生(115846) 才(394539) 使(197544) 外界(9618) 了解(82970) 有(2217079) 此(288458) 意外(21631) 的(16029838) 發生(129211),"{'High': 49, 'Low': 2}","{'Unknown': 9, '第6級': 3, '第4級': 7, '第3級': 5, '第3*級': 3, '第4*級': 4, '第5級': 10, '第1級': 8, '第2級': 2}",4,Y,Y,N,Y
根據晟峰精密電子對外的說明，意外是因操作機器不慎引起，至於確實的原因場方也未作明確的說明。,根據 晟峰 精密 電子 對 外 的 說明 意外 是 因 操作 機器 不慎 引起 至於 確實 的 原因 場方 也 未 作 明確 的 說明,26,根據(51908) 晟峰(Unknown) 精密(2324) 電子(17642) 對(897964) 外(109310) 的(16029838) 說明(52918) 意外(21631) 是(4642407) 因(119364) 操作(10980) 機器(16652) 不慎(1590) 引起(36729) 至於(39363) 確實(36977) 的(16029838) 原因(67404) 場方(5) 也(1590760) 未(101927) 作(78184) 明確(17292) 的(16029838) 說明(52918),"{'High': 24, 'Low': 2}","{'第4*級': 2, 'Unknown': 5, '第6級': 1, '第4級': 5, '第1級': 7, '第5級': 5, '第3*級': 1}",0,Y,N,N,Y
由於消防隊及警方對意外發生的原因正在調查，因此是那一所建教合作學校的學生也不了解，截至發稿，該廠廠長及負責人都在醫院處理受傷的學生。,由於 消防隊 及 警方 對 意外 發生 的 原因 正在 調查 因此 是 那 一 所 建教合作 學校 的 學生 也 不 了解 截至 發稿 該 廠 廠長 及 負責人 都 在 醫院 處理 受傷 的 學生,37,由於(88111) 消防隊(438) 及(304586) 警方(8008) 對(897964) 意外(21631) 發生(129211) 的(16029838) 原因(67404) 正在(54336) 調查(34821) 因此(184606) 是(4642407) 那(754138) 一(3701681) 所(527327) 建教合作(101) 學校(74782) 的(16029838) 學生(115846) 也(1590760) 不(2282521) 了解(82970) 截至(1476) 發稿(123) 該(148369) 廠(4599) 廠長(930) 及(304586) 負責人(3840) 都(1125846) 在(3284238) 醫院(30938) 處理(61797) 受傷(12746) 的(16029838) 學生(115846),{'High': 37},"{'第4*級': 5, 'Unknown': 8, '第5級': 2, '第1級': 13, '第4級': 2, '第3級': 1, '第3*級': 2, '第2級': 2, '第6級': 1, '第1*級': 1}",3,Y,Y,N,N
該廠廠長及負責人都在醫院處理受傷的學生。,該 廠 廠長 及 負責人 都 在 醫院 處理 受傷 的 學生,12,該(148369) 廠(4599) 廠長(930) 及(304586) 負責人(3840) 都(1125846) 在(3284238) 醫院(30938) 處理(61797) 受傷(12746) 的(16029838) 學生(115846),{'High': 12},"{'第4*級': 2, 'Unknown': 3, '第5級': 1, '第1級': 3, '第1*級': 1, '第2級': 1, '第4級': 1}",1,Y,Y,N,N
