sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
丈夫似乎有了外遇。,丈夫 似乎 有 了 外遇,5,丈夫(31006) 似乎(85481) 有(2217079) 了(3199291) 外遇(1964),{'High': 5},"{'第4*級': 1, '第5級': 2, '第1級': 1, 'Unknown': 1}",0,Y,N,N,N
最近覺得他的樣子有點怪怪的；昨天在他的皮包裡發現了印有某賓館名字的火柴盒。,最近 覺得 他 的 樣子 有點 怪怪 的 昨天 在 他 的 皮包 裡 發現 了 印有 某 賓館 名字 的 火柴盒,22,最近(30174) 覺得(183034) 他(2487930) 的(16029838) 樣子(37812) 有點(43275) 怪怪(1514) 的(16029838) 昨天(12735) 在(3284238) 他(2487930) 的(16029838) 皮包(1833) 裡(520435) 發現(175233) 了(3199291) 印有(841) 某(119862) 賓館(878) 名字(42571) 的(16029838) 火柴盒(266),{'High': 22},"{'第2級': 3, '第1*級': 4, '第1級': 8, 'Unknown': 5, '第2*級': 1, '第5級': 1}",1,Y,N,N,N
一生離不開妳。,一生 離 不 開 妳,5,一生(25444) 離(29476) 不(2282521) 開(62807) 妳(141217),{'High': 5},"{'第4*級': 1, '第2級': 1, '第1級': 2, '第1*級': 1}",0,Y,N,N,N
妳是我的女人，此後不管如何也只有妳一個人。,妳 是 我 的 女人 此後 不 管 如何 也 只 有 妳 一 個 人,16,妳(141217) 是(4642407) 我(3033032) 的(16029838) 女人(71948) 此後(6678) 不(2282521) 管(22936) 如何(148068) 也(1590760) 只(436725) 有(2217079) 妳(141217) 一(3701681) 個(2296574) 人(1550512),{'High': 16},"{'第1級': 11, 'Unknown': 1, '第5級': 2, '第4級': 1, '第1*級': 1}",0,Y,N,N,N
二十五年前，丈夫確曾這麼說過。,二十五 年 前 丈夫 確 曾 這麼 說 過,9,二十五(7894) 年(514736) 前(272709) 丈夫(31006) 確(6567) 曾(132981) 這麼(116973) 說(1285247) 過(412878),{'High': 9},"{'Unknown': 2, '第1級': 3, '第4*級': 1, '第4級': 1, '第2級': 1, '第1*級': 1}",1,Y,N,N,N
我相信他，一直跟隨到今天。,我 相信 他 一直 跟隨 到 今天,7,我(3033032) 相信(82200) 他(2487930) 一直(119877) 跟隨(7868) 到(546906) 今天(73277),{'High': 7},"{'第1級': 4, '第2級': 2, '第5級': 1}",0,Y,N,N,N
為了丈夫，任何艱苦也忍耐著。,為 了 丈夫 任何 艱苦 也 忍耐 著,8,為(761341) 了(3199291) 丈夫(31006) 任何(131795) 艱苦(3014) 也(1590760) 忍耐(4158) 著(1004687),{'High': 8},"{'Unknown': 3, '第4*級': 2, '第6級': 1, '第1級': 1, '第5級': 1}",0,Y,N,N,N
不知覺間，臉上手上都起了皺紋，頭髮灰白，身體的每個關節發疼；這些大半還不是為了他！,不知覺 間 臉 上 手 上 都 起 了 皺紋 頭髮 灰白 身體 的 每 個 關節 發 疼 這些 大半 還 不 是 為 了 他,27,不知覺(2) 間(115638) 臉(86234) 上(1233218) 手(146361) 上(1233218) 都(1125846) 起(96746) 了(3199291) 皺紋(2224) 頭髮(19944) 灰白(949) 身體(97873) 的(16029838) 每(333357) 個(2296574) 關節(5655) 發(22092) 疼(3633) 這些(315113) 大半(4191) 還(625086) 不(2282521) 是(4642407) 為(761341) 了(3199291) 他(2487930),"{'Low': 1, 'High': 26}","{'Unknown': 8, '第2級': 1, '第1級': 8, '第1*級': 3, '第3*級': 1, '第6級': 2, '第2*級': 1, '第4級': 1, '第4*級': 1, '第5級': 1}",1,Y,N,N,N
可恨呵。,可恨 呵,2,可恨(717) 呵(3588),{'High': 2},{'Unknown': 2},0,Y,N,N,N
被出賣了。,被 出賣 了,3,被(540683) 出賣(2811) 了(3199291),{'High': 3},"{'第2級': 1, '第6級': 1, 'Unknown': 1}",0,Y,N,N,N
