sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
國統會擬好的國家統一綱領草案，除了幾天前拿康寧祥的熱臉貼冷屁股大吃豆腐以外，現在又因邀約國民黨不同派系立委交換意見而鬧得不可開交，關鍵地方竟成為本土派與基本教義派的廝殺戰場今夕何夕，台灣多少人正在為年關難過而坐困愁城時，他們卻畫起統一大餅，大玩一葉秋海棠著色遊戲！,國統會 擬好 的 國家 統一 綱領 草案 除了 幾 天 前 拿 康寧祥 的 熱 臉 貼 冷 屁股 大吃 豆腐 以外 現在 又 因 邀約 國民黨 不同 派系 立委 交換 意見 而 鬧 得 不可開交 關鍵 地方 竟 成為 本土派 與 基本 教義 派 的 廝殺 戰場 今 夕 何 夕 台灣 多少 人 正在 為 年關 難 過 而 坐困愁城 時 他們 卻 畫 起 統一 大 餅 大玩 一 葉 秋海棠 著色 遊戲,76,國統會(70) 擬好(286) 的(16029838) 國家(109166) 統一(14407) 綱領(837) 草案(1195) 除了(75964) 幾(229415) 天(330413) 前(272709) 拿(69263) 康寧祥(93) 的(16029838) 熱(19720) 臉(86234) 貼(10894) 冷(17629) 屁股(5886) 大吃(526) 豆腐(3715) 以外(13444) 現在(218744) 又(535555) 因(119364) 邀約(1603) 國民黨(11621) 不同(159432) 派系(1834) 立委(1052) 交換(11543) 意見(34740) 而(937923) 鬧(7452) 得(573721) 不可開交(846) 關鍵(25952) 地方(139164) 竟(35425) 成為(143834) 本土派(102) 與(968432) 基本(52069) 教義(2883) 派(45750) 的(16029838) 廝殺(1295) 戰場(9533) 今(33635) 夕(2707) 何(46992) 夕(2707) 台灣(130718) 多少(50265) 人(1550512) 正在(54336) 為(761341) 年關(165) 難(75701) 過(412878) 而(937923) 坐困愁城(114) 時(623734) 他們(716752) 卻(333007) 畫(57787) 起(96746) 統一(14407) 大(525780) 餅(9466) 大玩(169) 一(3701681) 葉(18263) 秋海棠(72) 著色(516) 遊戲(31463),"{'Low': 3, 'High': 73}","{'Unknown': 21, '第1級': 16, '第1*級': 5, '第4*級': 4, '第7級': 3, '第6級': 6, '第3*級': 4, '第2級': 1, '第4級': 5, '第5級': 8, '第3級': 3}",7,Y,Y,N,Y
幾天前報導說統一綱領列有台灣是中國的領土，並宣稱乃重視老康意見而修訂者坦白說，這樣的東西如果是好貨，國統會真願意榮耀歸老康嗎？,幾 天 前 報導 說 統一 綱領 列有 台灣 是 中國 的 領土 並 宣稱 乃 重視 老康 意見 而 修訂 者 坦白 說 這樣 的 東西 如果 是 好 貨 國統會 真 願意 榮耀 歸 老康 嗎,38,幾(229415) 天(330413) 前(272709) 報導(27311) 說(1285247) 統一(14407) 綱領(837) 列有(208) 台灣(130718) 是(4642407) 中國(214840) 的(16029838) 領土(3619) 並(442790) 宣稱(8427) 乃(32413) 重視(23501) 老康(76) 意見(34740) 而(937923) 修訂(2313) 者(423504) 坦白(4601) 說(1285247) 這樣(288344) 的(16029838) 東西(139472) 如果(322121) 是(4642407) 好(448428) 貨(6860) 國統會(70) 真(137497) 願意(48894) 榮耀(3364) 歸(16865) 老康(76) 嗎(248249),"{'High': 35, 'Low': 3}","{'第1級': 13, '第5級': 3, '第4*級': 3, '第7級': 1, 'Unknown': 6, '第6級': 6, '第4級': 1, '第3*級': 1, '第3級': 1, '第2級': 2, '第1*級': 1}",1,Y,Y,N,Y
國統會的無聊對無聊，但看它如此重視在野意見即可分辨一。,國統會 的 無聊 對 無聊 但 看 它 如此 重視 在野 意見 即可 分辨 一,15,國統會(70) 的(16029838) 無聊(9376) 對(897964) 無聊(9376) 但(597124) 看(444691) 它(316854) 如此(133083) 重視(23501) 在野(559) 意見(34740) 即可(7563) 分辨(5299) 一(3701681),"{'Low': 1, 'High': 14}","{'Unknown': 2, '第1級': 3, '第3級': 2, '第2級': 1, '第1*級': 1, '第5級': 2, '第4級': 1, '第6級': 2, '第3*級': 1}",1,Y,Y,N,N
二，更何況是胡亂栽贓(老康根本沒有那種天怒人怨的意見)；這樣的國統會，未免太沒江湖道義。,二 更 何況 是 胡亂 栽贓 老康 根本 沒有 那 種 天怒人怨 的 意見 這樣 的 國統會 未免 太 沒 江湖 道義,22,二(152494) 更(361676) 何況(10179) 是(4642407) 胡亂(2209) 栽贓(240) 老康(76) 根本(66330) 沒有(594280) 那(754138) 種(701563) 天怒人怨(74) 的(16029838) 意見(34740) 這樣(288344) 的(16029838) 國統會(70) 未免(3579) 太(181732) 沒(306167) 江湖(4905) 道義(1350),"{'High': 19, 'Low': 3}","{'第1級': 8, 'Unknown': 6, '第5級': 1, '第6級': 3, '第4*級': 1, '第3*級': 1, '第3級': 1, '第7級': 1}",2,Y,Y,N,Y
國民黨兩派立委為統一綱領而爭吵，我們終於恍然大悟：這一切都只是政爭延續嘛，分裂不已，還談什麼統一呢？,國民黨 兩 派 立委 為 統一 綱領 而 爭吵 我們 終於 恍然大悟 這 一切 都 只 是 政爭 延續 嘛 分裂 不已 還 談 什麼 統一 呢,27,國民黨(11621) 兩(526190) 派(45750) 立委(1052) 為(761341) 統一(14407) 綱領(837) 而(937923) 爭吵(4005) 我們(979260) 終於(59622) 恍然大悟(2445) 這(2114032) 一切(95523) 都(1125846) 只(436725) 是(4642407) 政爭(354) 延續(6428) 嘛(18648) 分裂(7170) 不已(11973) 還(625086) 談(44043) 什麼(431321) 統一(14407) 呢(204566),{'High': 27},"{'Unknown': 6, '第1級': 7, '第4級': 2, '第4*級': 2, '第7級': 1, '第5級': 4, '第6級': 2, '第3*級': 2, '第1*級': 1}",2,Y,Y,N,Y
本土派主張中國統一的時機與方式首應尊重台灣地區人民的意願，而以新國民黨連線為主的基本教義派卻認為大陸地區人民的意願也要尊重，大力反對，並稱光尊重台灣人民意願，是在討好台獨云云。,本土派 主張 中國 統一 的 時機 與 方式 首 應 尊重 台灣 地區 人民 的 意願 而 以 新 國民黨 連線 為主 的 基本 教義 派 卻 認為 大陸 地區 人民 的 意願 也 要 尊重 大力 反對 並 稱 光 尊重 台灣 人民 意願 是 在 討好 台獨 云云,50,本土派(102) 主張(23147) 中國(214840) 統一(14407) 的(16029838) 時機(11280) 與(968432) 方式(133407) 首(44848) 應(82417) 尊重(18394) 台灣(130718) 地區(40339) 人民(36441) 的(16029838) 意願(6427) 而(937923) 以(547785) 新(212453) 國民黨(11621) 連線(1404) 為主(12900) 的(16029838) 基本(52069) 教義(2883) 派(45750) 卻(333007) 認為(192030) 大陸(27031) 地區(40339) 人民(36441) 的(16029838) 意願(6427) 也(1590760) 要(851264) 尊重(18394) 大力(4767) 反對(26810) 並(442790) 稱(60191) 光(42738) 尊重(18394) 台灣(130718) 人民(36441) 意願(6427) 是(4642407) 在(3284238) 討好(3833) 台獨(1225) 云云(1094),{'High': 50},"{'Unknown': 7, '第5級': 12, '第1級': 11, '第4*級': 8, '第4級': 5, '第6級': 3, '第2級': 1, '第3*級': 2, '第1*級': 1}",2,Y,Y,N,Y
在所有的藝術形式中，民間歌謠往往是最能具體表現住民性格。,在 所有 的 藝術 形式 中 民間 歌謠 往往 是 最 能 具體 表現 住民 性格,16,在(3284238) 所有(146771) 的(16029838) 藝術(80645) 形式(42448) 中(1011729) 民間(16236) 歌謠(2238) 往往(41388) 是(4642407) 最(421680) 能(582260) 具體(20349) 表現(67272) 住民(1291) 性格(21490),{'High': 16},"{'第1*級': 3, '第2級': 1, '第1級': 2, '第4級': 2, '第5級': 1, 'Unknown': 2, '第4*級': 4, '第7級': 1}",0,Y,N,N,N
思想。,思想,1,思想(45606),{'High': 1},{'第5級': 1},0,N,N,N,N
信仰。,信仰,1,信仰(17902),{'High': 1},{'第5級': 1},0,N,N,N,N
德行。,德行,1,德行(1844),{'High': 1},{'第7級': 1},0,N,N,N,N
