sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
在非正式領袖代表持續協商的膠著狀態下，經濟部長林信義和經建會主委陳博志十七日出席亞太經合會第十三屆部長級會議，數度「糾正」主席中共外經貿部長石廣生對我方代表團的稱謂，強調我方是「中華台北」，而非「中國台北」。,在 非正式 領袖 代表 持續 協商 的 膠著 狀態 下 經濟部長 林信義 和 經建會 主委 陳博志 十七日 出席 亞太 經合會 第十三 屆 部長級 會議 數 度 糾正 主席 中共 外經貿部 長石 廣生 對 我方 代表團 的 稱謂 強調 我方 是 中華 台北 而 非 中國 台北,46,在(3284238) 非正式(1892) 領袖(12698) 代表(58333) 持續(33796) 協商(2919) 的(16029838) 膠著(539) 狀態(39557) 下(329549) 經濟部長(162) 林信義(15) 和(1338337) 經建會(230) 主委(1067) 陳博志(5) 十七日(2909) 出席(6104) 亞太(1426) 經合會(293) 第十三(1571) 屆(10220) 部長級(320) 會議(30698) 數(38654) 度(25018) 糾正(3372) 主席(9526) 中共(19399) 外經貿部(Unknown) 長石(48) 廣生(14) 對(897964) 我方(2486) 代表團(1340) 的(16029838) 稱謂(992) 強調(36095) 我方(2486) 是(4642407) 中華(8450) 台北(22242) 而(937923) 非(112415) 中國(214840) 台北(22242),"{'High': 41, 'Low': 5}","{'第1*級': 2, 'Unknown': 22, '第5級': 8, '第4級': 2, '第4*級': 1, '第6級': 2, '第1級': 5, '第7級': 2, '第3*級': 1, '第3級': 1}",11,Y,Y,N,Y
APEC第十三屆部長會議十七日在上海開幕，由中共外長唐家璇和外經貿部長石廣生共同主持，會議主要是為即將召開的非正式領袖會議做準備。,APEC 第十三 屆 部長 會議 十七日 在 上海 開幕 由 中共 外長 唐家璇 和 外經貿部 長石 廣生 共同 主持 會議 主要 是 為 即將 召開 的 非正式 領袖 會議 做 準備,31,APEC(Unknown) 第十三(1571) 屆(10220) 部長(6226) 會議(30698) 十七日(2909) 在(3284238) 上海(21693) 開幕(2013) 由(208604) 中共(19399) 外長(334) 唐家璇(13) 和(1338337) 外經貿部(Unknown) 長石(48) 廣生(14) 共同(36636) 主持(9827) 會議(30698) 主要(78757) 是(4642407) 為(761341) 即將(16780) 召開(5858) 的(16029838) 非正式(1892) 領袖(12698) 會議(30698) 做(411649) 準備(64901),"{'Low': 5, 'High': 26}","{'Unknown': 14, '第5級': 3, '第4級': 5, '第1*級': 1, '第6級': 3, '第4*級': 1, '第1級': 3, '第2級': 1}",6,Y,Y,N,Y
由於各國外長將在十八日以會外會形式討論反恐議題，因此部長會議圍繞「新世紀、新挑戰：參與合作、促進共同繁榮」的主題，就推動貿易與投資、使亞太地區從全球化和新經濟中受益，以及促進亞太經濟持續成長等議題進行討論。,由於 各 國 外長 將 在 十八日 以 會外會 形式 討論 反 恐 議題 因此 部長 會議 圍繞 新 世紀 新 挑戰 參與 合作 促進 共同 繁榮 的 主題 就 推動 貿易 與 投資 使 亞太 地區 從 全球化 和 新 經濟 中 受益 以及 促進 亞太 經濟 持續 成長 等 議題 進行 討論,54,由於(88111) 各(243023) 國(73377) 外長(334) 將(448374) 在(3284238) 十八日(2987) 以(547785) 會外會(Unknown) 形式(42448) 討論(59041) 反(44292) 恐(6031) 議題(15856) 因此(184606) 部長(6226) 會議(30698) 圍繞(5686) 新(212453) 世紀(16204) 新(212453) 挑戰(27513) 參與(40595) 合作(35908) 促進(10265) 共同(36636) 繁榮(4568) 的(16029838) 主題(28398) 就(1737544) 推動(14867) 貿易(16952) 與(968432) 投資(38191) 使(197544) 亞太(1426) 地區(40339) 從(496546) 全球化(3750) 和(1338337) 新(212453) 經濟(83046) 中(1011729) 受益(2105) 以及(155624) 促進(10265) 亞太(1426) 經濟(83046) 持續(33796) 成長(42450) 等(327380) 議題(15856) 進行(100298) 討論(59041),"{'High': 53, 'Low': 1}","{'第4*級': 9, '第2級': 1, '第1級': 6, 'Unknown': 10, '第5級': 9, '第1*級': 2, '第3*級': 4, '第6級': 5, '第4級': 8}",3,Y,Y,N,N
我方並無外長出席，林信義和陳博志多面作戰，除了在經貿議題發言外，還得應付主席石廣生和唐家璇，及翻譯人員以中文介紹時，刻意地強調我方是「中國台北」的代表，數度即時糾正強調他係「中華台北」的代表。,我方 並 無 外長 出席 林信義 和 陳博志 多面 作戰 除了 在 經貿 議題 發言 外 還 得 應付 主席 石廣生 和 唐家璇 及 翻譯 人員 以 中文 介紹 時 刻意 地 強調 我方 是 中國 台北 的 代表 數度 即時 糾正 強調 他 係 中華 台北 的 代表,49,我方(2486) 並(442790) 無(157858) 外長(334) 出席(6104) 林信義(15) 和(1338337) 陳博志(5) 多面(1) 作戰(13636) 除了(75964) 在(3284238) 經貿(619) 議題(15856) 發言(5623) 外(109310) 還(625086) 得(573721) 應付(10076) 主席(9526) 石廣生(2) 和(1338337) 唐家璇(13) 及(304586) 翻譯(10329) 人員(49261) 以(547785) 中文(9751) 介紹(26468) 時(623734) 刻意(11267) 地(754998) 強調(36095) 我方(2486) 是(4642407) 中國(214840) 台北(22242) 的(16029838) 代表(58333) 數度(Unknown) 即時(3678) 糾正(3372) 強調(36095) 他(2487930) 係(9477) 中華(8450) 台北(22242) 的(16029838) 代表(58333),"{'High': 43, 'Low': 6}","{'Unknown': 18, '第4*級': 1, '第5級': 10, '第6級': 6, '第3*級': 2, '第1*級': 2, '第1級': 7, '第4級': 3}",4,Y,Y,N,Y
如同歷來兩岸在國際舞台上角力的翻版，台灣此次參加上海APEC高峰會，再度遭逢中共的掣肘與壓制，使得我方的「領袖代表」直到高峰會登場前夕，依舊無法取得登陸的許可證(邀請函)。,如同 歷來 兩岸 在 國際 舞台 上 角力 的 翻版 台灣 此 次 參加 上海 APEC 高峰會 再度 遭逢 中共 的 掣肘 與 壓制 使得 我方 的 領袖 代表 直到 高峰會 登場 前夕 依舊 無法 取得 登陸 的 許可證 邀請函,40,如同(24070) 歷來(1661) 兩岸(6984) 在(3284238) 國際(40846) 舞台(13305) 上(1233218) 角力(935) 的(16029838) 翻版(733) 台灣(130718) 此(288458) 次(331701) 參加(42962) 上海(21693) APEC(Unknown) 高峰會(195) 再度(22234) 遭逢(1331) 中共(19399) 的(16029838) 掣肘(364) 與(968432) 壓制(3059) 使得(30960) 我方(2486) 的(16029838) 領袖(12698) 代表(58333) 直到(41624) 高峰會(195) 登場(2031) 前夕(2814) 依舊(10984) 無法(150606) 取得(25649) 登陸(3286) 的(16029838) 許可證(604) 邀請函(361),"{'High': 39, 'Low': 1}","{'第5級': 8, '第7級': 4, 'Unknown': 10, '第1*級': 1, '第4級': 3, '第1級': 6, '第2級': 2, '第4*級': 2, '第6級': 4}",5,Y,Y,N,Y
兩岸互動本來就變數叢生，然而台灣內部的決策粗糙與操作生疏，恐怕也難辭其咎。,兩岸 互動 本來 就 變數 叢生 然而 台灣 內部 的 決策 粗糙 與 操作 生疏 恐怕 也 難辭其咎,18,兩岸(6984) 互動(21463) 本來(33194) 就(1737544) 變數(3080) 叢生(1295) 然而(94482) 台灣(130718) 內部(20578) 的(16029838) 決策(16052) 粗糙(3531) 與(968432) 操作(10980) 生疏(537) 恐怕(22544) 也(1590760) 難辭其咎(173),{'High': 18},"{'Unknown': 3, '第4*級': 2, '第2級': 1, '第1級': 4, '第6級': 2, '第7級': 2, '第5級': 3, '第4級': 1}",1,Y,Y,N,N
商請德高望重的前副總統李元簇出馬，是陳水扁綢繆許久的構想，扁政府在今年五、六月間醞釀APEC打「李元簇牌」，部署時間不可不謂充裕。,商請 德高望重 的 前副總統 李元簇 出馬 是 陳水扁 綢繆 許久 的 構想 扁 政府 在 今年 五 六月 間 醞釀 APEC 打 李元簇牌 部署 時間 不可 不 謂 充裕,29,商請(156) 德高望重(544) 的(16029838) 前副總統(34) 李元簇(42) 出馬(1103) 是(4642407) 陳水扁(1345) 綢繆(132) 許久(3799) 的(16029838) 構想(6562) 扁(2875) 政府(92663) 在(3284238) 今年(10836) 五(112649) 六月(14880) 間(115638) 醞釀(1928) APEC(Unknown) 打(76962) 李元簇牌(Unknown) 部署(2754) 時間(213595) 不可(50808) 不(2282521) 謂(15399) 充裕(1386),"{'High': 25, 'Low': 4}","{'Unknown': 12, '第1級': 8, '第6級': 5, '第5級': 2, '第4級': 1, '第1*級': 1}",6,Y,N,N,Y
但決策高層卻直到九月底、十月初才展開APEC特使人選的相關作業。,但 決策 高層 卻 直到 九月 底 十月 初 才 展開 APEC 特使 人選 的 相關 作業,17,但(597124) 決策(16052) 高層(6030) 卻(333007) 直到(41624) 九月(15070) 底(37174) 十月(15556) 初(42087) 才(394539) 展開(17154) APEC(Unknown) 特使(987) 人選(4876) 的(16029838) 相關(41599) 作業(16954),"{'High': 16, 'Low': 1}","{'第2級': 3, '第5級': 4, '第4級': 2, '第4*級': 2, 'Unknown': 4, '第3*級': 1, '第1級': 1}",1,Y,Y,N,N
確定李元簇代表出席是在十月九日下午，由陳水扁在總統府親自拍板定案，隨即指示外交部聯繫APEC秘書處，通知主辦國中共。,確定 李元簇 代表 出席 是 在 十月 九日 下午 由 陳水扁 在 總統府 親自 拍板 定案 隨即 指示 外交部 聯繫 APEC 秘書處 通知 主辦國 中共,25,確定(40181) 李元簇(42) 代表(58333) 出席(6104) 是(4642407) 在(3284238) 十月(15556) 九日(3231) 下午(20045) 由(208604) 陳水扁(1345) 在(3284238) 總統府(1378) 親自(19554) 拍板(533) 定案(714) 隨即(10199) 指示(10148) 外交部(1648) 聯繫(12186) APEC(Unknown) 秘書處(226) 通知(9047) 主辦國(31) 中共(19399),"{'High': 22, 'Low': 3}","{'第4級': 3, 'Unknown': 10, '第5級': 4, '第1級': 2, '第1*級': 2, '第4*級': 2, '第7級': 1, '第6級': 1}",7,Y,N,N,Y
據了解，李元簇此一人選案極為保密，知道此案的人不超過五位。,據了解 李元簇 此 一 人選案 極為 保密 知道 此 案 的 人 不 超過 五 位,16,據了解(263) 李元簇(42) 此(288458) 一(3701681) 人選案(Unknown) 極為(16223) 保密(2120) 知道(343214) 此(288458) 案(11719) 的(16029838) 人(1550512) 不(2282521) 超過(30507) 五(112649) 位(284809),"{'High': 14, 'Low': 2}","{'Unknown': 3, '第5級': 2, '第1級': 7, '第7級': 1, '第6級': 1, '第4*級': 1, '第4級': 1}",3,Y,N,N,Y
