sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
七十八年十二月二日，讓國民黨度過了有如夢魘一般的一日，擁有三百萬人口的超級大縣台北縣，其縣長寶座竟在選戰中拱手讓給了民進黨籍的候選人尤清，使台北縣進入了民進黨執政的時代。,七十八年 十二月 二日 讓 國民黨 度過 了 有如 夢魘 一般 的 一 日 擁有 三百萬 人口 的 超級 大 縣 台北縣 其 縣長 寶座 竟 在 選戰 中 拱手 讓給 了 民進黨籍 的 候選人 尤清 使 台北縣 進入 了 民進黨 執政 的 時代,43,七十八年(167) 十二月(13715) 二日(3130) 讓(526314) 國民黨(11621) 度過(9438) 了(3199291) 有如(10689) 夢魘(1323) 一般(80732) 的(16029838) 一(3701681) 日(94041) 擁有(55809) 三百萬(983) 人口(17562) 的(16029838) 超級(6869) 大(525780) 縣(9693) 台北縣(1048) 其(307905) 縣長(2523) 寶座(3463) 竟(35425) 在(3284238) 選戰(656) 中(1011729) 拱手(1387) 讓給(1829) 了(3199291) 民進黨籍(45) 的(16029838) 候選人(4847) 尤清(59) 使(197544) 台北縣(1048) 進入(66885) 了(3199291) 民進黨(2844) 執政(5128) 的(16029838) 時代(74034),"{'High': 41, 'Low': 2}","{'Unknown': 18, '第2級': 1, '第4*級': 3, '第6級': 4, '第7級': 2, '第3*級': 1, '第1級': 7, '第5級': 3, '第4級': 3, '第1*級': 1}",9,Y,N,N,Y
不可否認，尤清有著蠻雄厚的群眾基礎，但他致勝的關鍵無疑也是民眾換人做做看的心態下使然，因而尤縣長在台北縣的執政，成了各方矚目的焦點，匆匆的一年過去了，很遺憾的在此次的民意調查基金會的問卷調查中，尤縣長竟在全台灣地區的地方首長施政成果中敬陪末座，但實際上，尤縣長的執政成果如何？,不可 否認 尤清 有 著 蠻 雄厚 的 群眾 基礎 但 他 致勝 的 關鍵 無疑 也 是 民眾 換人 做做 看 的 心態 下 使然 因而 尤 縣長 在 台北縣 的 執政 成 了 各 方 矚目 的 焦點 匆匆 的 一 年 過去 了 很 遺憾 的 在 此 次 的 民意 調查 基金 會 的 問卷 調查 中 尤 縣長 竟 在 全 台灣 地區 的 地方 首長 施政 成果 中 敬陪末座 但 實際 上 尤 縣長 的 執政 成果 如何,84,不可(50808) 否認(8670) 尤清(59) 有(2217079) 著(1004687) 蠻(8552) 雄厚(1121) 的(16029838) 群眾(8933) 基礎(39682) 但(597124) 他(2487930) 致勝(1083) 的(16029838) 關鍵(25952) 無疑(9238) 也(1590760) 是(4642407) 民眾(17097) 換人(433) 做做(1074) 看(444691) 的(16029838) 心態(12966) 下(329549) 使然(1657) 因而(29060) 尤(6281) 縣長(2523) 在(3284238) 台北縣(1048) 的(16029838) 執政(5128) 成(76470) 了(3199291) 各(243023) 方(33724) 矚目(2050) 的(16029838) 焦點(10000) 匆匆(5714) 的(16029838) 一(3701681) 年(514736) 過去(88758) 了(3199291) 很(715675) 遺憾(9493) 的(16029838) 在(3284238) 此(288458) 次(331701) 的(16029838) 民意(4069) 調查(34821) 基金(10265) 會(1014977) 的(16029838) 問卷(3188) 調查(34821) 中(1011729) 尤(6281) 縣長(2523) 竟(35425) 在(3284238) 全(178642) 台灣(130718) 地區(40339) 的(16029838) 地方(139164) 首長(2156) 施政(1675) 成果(16253) 中(1011729) 敬陪末座(91) 但(597124) 實際(52755) 上(1233218) 尤(6281) 縣長(2523) 的(16029838) 執政(5128) 成果(16253) 如何(148068),"{'High': 82, 'Low': 2}","{'Unknown': 20, '第5級': 10, '第1級': 20, '第6級': 8, '第7級': 3, '第4*級': 9, '第2級': 5, '第1*級': 6, '第3*級': 1, '第4級': 2}",2,Y,Y,N,Y
各方評價又如何？,各 方 評價 又 如何,5,各(243023) 方(33724) 評價(9950) 又(535555) 如何(148068),{'High': 5},"{'第2級': 1, '第3*級': 1, '第5級': 2, '第1*級': 1}",0,Y,N,N,N
本報將就尤縣長本人。,本 報 將 就 尤 縣長 本人,7,本(197156) 報(19250) 將(448374) 就(1737544) 尤(6281) 縣長(2523) 本人(14206),{'High': 7},"{'第1級': 2, 'Unknown': 3, '第5級': 1, '第4*級': 1}",0,N,N,N,Y
兩黨主委。,兩 黨 主委,3,兩(526190) 黨(23312) 主委(1067),{'High': 3},"{'第1級': 1, 'Unknown': 2}",0,N,N,N,N
縣議員。,縣議員,1,縣議員(132),{'High': 1},{'Unknown': 1},1,N,N,N,N
鄉鎮市長與民眾的觀點，提出他們的評價，相信自有公斷。,鄉鎮市長 與 民眾 的 觀點 提出 他們 的 評價 相信 自有 公斷,12,鄉鎮市長(19) 與(968432) 民眾(17097) 的(16029838) 觀點(38495) 提出(63073) 他們(716752) 的(16029838) 評價(9950) 相信(82200) 自有(5482) 公斷(62),"{'Low': 2, 'High': 10}","{'Unknown': 4, '第4*級': 2, '第1級': 3, '第5級': 2, '第2級': 1}",1,Y,Y,N,N
台灣電力公司台北西區營業處為配合供電線路改良工程需要，預定於日上午十時至上午十二時暫停供應下列各地區用電，請當地用戶預作準備。,台灣 電力 公司 台北 西區 營業處 為 配合 供 電 線路 改良 工程 需要 預定 於 日 上午 十時 至 上午 十二時 暫停 供應 下列 各 地區 用 電 請 當地 用戶 預 作 準備,35,台灣(130718) 電力(3339) 公司(168500) 台北(22242) 西區(563) 營業處(149) 為(761341) 配合(17173) 供(17109) 電(7111) 線路(1364) 改良(3536) 工程(14284) 需要(166793) 預定(3218) 於(327210) 日(94041) 上午(6241) 十時(397) 至(101530) 上午(6241) 十二時(222) 暫停(3165) 供應(8826) 下列(8613) 各(243023) 地區(40339) 用(377038) 電(7111) 請(120629) 當地(23011) 用戶(1796) 預(2216) 作(78184) 準備(64901),{'High': 35},"{'第1級': 6, 'Unknown': 9, '第2級': 6, '第4*級': 2, '第7級': 1, '第6級': 3, '第5級': 7, '第4級': 1}",2,Y,Y,N,N
三重市：民生東街。,三重市 民生東街,2,三重市(69) 民生東街(Unknown),{'Low': 2},{'Unknown': 2},2,N,N,N,N
大智街。,大智街,1,大智街(2),{'Low': 1},{'Unknown': 1},1,N,N,N,N
