sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
學校這學期不顧校內社團及教授的反對，執意對本院唯一僅存的校內刊物「綠原」，刪除預算。,學校 這 學期 不顧 校 內 社團 及 教授 的 反對 執意 對 本院 唯一 僅存 的 校 內 刊物 綠原 刪除 預算,23,學校(74782) 這(2114032) 學期(4041) 不顧(6647) 校(14484) 內(183051) 社團(3615) 及(304586) 教授(39068) 的(16029838) 反對(26810) 執意(1535) 對(897964) 本院(Unknown) 唯一(39149) 僅存(1178) 的(16029838) 校(14484) 內(183051) 刊物(2946) 綠原(Unknown) 刪除(1983) 預算(6549),"{'High': 21, 'Low': 2}","{'第1級': 5, '第3級': 3, '第5級': 5, 'Unknown': 6, '第3*級': 1, '第4級': 1, '第7級': 1, '第6級': 1}",0,Y,Y,N,Y
本院師生對於校方此舉皆群情譁然。,本院 師生 對於 校方 此 舉 皆 群情 譁然,9,本院(Unknown) 師生(3253) 對於(99570) 校方(1227) 此(288458) 舉(21400) 皆(45736) 群情(93) 譁然(487),"{'Low': 2, 'High': 7}","{'Unknown': 4, '第5級': 3, '第4級': 1, '第7級': 1}",0,Y,N,N,N
當初校方私自決議刪減校刊經費，根本沒有考慮社團的意見，同學一直被蒙在鼓裡。,當初 校方 私自 決議 刪減 校刊 經費 根本 沒有 考慮 社團 的 意見 同學 一直 被 蒙在鼓裡,17,當初(14449) 校方(1227) 私自(883) 決議(2452) 刪減(530) 校刊(319) 經費(7039) 根本(66330) 沒有(594280) 考慮(28774) 社團(3615) 的(16029838) 意見(34740) 同學(30250) 一直(119877) 被(540683) 蒙在鼓裡(126),{'High': 17},"{'第4*級': 2, 'Unknown': 4, '第7級': 1, '第6級': 1, '第5級': 2, '第1級': 3, '第4級': 1, '第3*級': 1, '第2級': 2}",1,Y,N,N,N
直到向訓導處提領經費時，才發現經費已經被砍了。,直到 向 訓導處 提領 經費 時 才 發現 經費 已經 被 砍 了,13,直到(41624) 向(231672) 訓導處(194) 提領(159) 經費(7039) 時(623734) 才(394539) 發現(175233) 經費(7039) 已經(245160) 被(540683) 砍(6113) 了(3199291),{'High': 13},"{'第4*級': 2, '第2級': 5, 'Unknown': 3, '第5級': 2, '第3*級': 1}",1,Y,N,N,N
校刊工作人員甚至請中文系教授和校方交涉，但仍沒有結果。,校刊 工作 人員 甚至 請 中文系 教授 和 校方 交涉 但 仍 沒有 結果,14,校刊(319) 工作(220164) 人員(49261) 甚至(122502) 請(120629) 中文系(718) 教授(39068) 和(1338337) 校方(1227) 交涉(2947) 但(597124) 仍(92056) 沒有(594280) 結果(114008),{'High': 14},"{'Unknown': 3, '第1級': 3, '第5級': 1, '第4*級': 1, '第4級': 2, '第3*級': 2, '第6級': 1, '第2級': 1}",1,Y,Y,N,N
校方刪減校刊經費要考慮下列三點：第一，校刊經費早在八十二學年度預算中編列，而新會計年度的經費緊縮，何以會影響既有的預算編列？,校方 刪減 校刊 經費 要 考慮 下列 三 點 第一 校刊 經費 早 在 八十二學年度 預算 中 編列 而 新 會計 年度 的 經費 緊縮 何以 會 影響 既有 的 預算 編列,32,校方(1227) 刪減(530) 校刊(319) 經費(7039) 要(851264) 考慮(28774) 下列(8613) 三(313861) 點(118735) 第一(172544) 校刊(319) 經費(7039) 早(62038) 在(3284238) 八十二學年度(2) 預算(6549) 中(1011729) 編列(675) 而(937923) 新(212453) 會計(4887) 年度(4709) 的(16029838) 經費(7039) 緊縮(1327) 何以(5385) 會(1014977) 影響(95840) 既有(6158) 的(16029838) 預算(6549) 編列(675),"{'High': 31, 'Low': 1}","{'Unknown': 8, '第5級': 8, '第1級': 7, '第4級': 1, '第2級': 1, '第1*級': 2, '第6級': 3, '第7級': 1, '第3級': 1}",1,Y,Y,N,N
第二，學校經費使用應有一定的程序，而校方竟私下刪減經費，公正性令人質疑。,第二 學校 經費 使用 應有 一定 的 程序 而 校方 竟 私下 刪減 經費 公正性 令 人 質疑,18,第二(98741) 學校(74782) 經費(7039) 使用(99640) 應有(343) 一定(138695) 的(16029838) 程序(11299) 而(937923) 校方(1227) 竟(35425) 私下(4454) 刪減(530) 經費(7039) 公正性(129) 令(128742) 人(1550512) 質疑(9842),{'High': 18},"{'Unknown': 5, '第1級': 3, '第5級': 5, '第4級': 1, '第1*級': 1, '第6級': 2, '第4*級': 1}",1,Y,Y,N,N
第三，本校過去以專業科目見長，這幾年來，「綠原」刊物一直扮演著人文精神的象徵。,第三 本校 過去 以 專業 科目 見長 這 幾 年 來 綠原 刊物 一直 扮演 著 人文 精神 的 象徵,20,第三(50320) 本校(Unknown) 過去(88758) 以(547785) 專業(33030) 科目(2585) 見長(392) 這(2114032) 幾(229415) 年(514736) 來(742183) 綠原(Unknown) 刊物(2946) 一直(119877) 扮演(20021) 著(1004687) 人文(6474) 精神(79222) 的(16029838) 象徵(18975),"{'High': 18, 'Low': 2}","{'Unknown': 6, '第4級': 2, '第5級': 1, '第6級': 3, '第1級': 5, '第2級': 1, '第4*級': 1, '第3*級': 1}",0,Y,N,N,Y
刪減預算，無異是摧殘本院的人文精神。,刪減 預算 無異 是 摧殘 本院 的 人文 精神,9,刪減(530) 預算(6549) 無異(2298) 是(4642407) 摧殘(1269) 本院(Unknown) 的(16029838) 人文(6474) 精神(79222),"{'High': 8, 'Low': 1}","{'Unknown': 3, '第5級': 1, '第1級': 2, '第7級': 1, '第6級': 1, '第3*級': 1}",0,Y,N,N,N
工技院訓導長溫春福答覆：學校對「綠原」的經費並沒有刪除或作為他用，只是暫時將經費挪到八十三學年度供該社團使用，並沒有刪除經費。,工技 院 訓導長 溫春福 答覆 學校 對 綠原 的 經費 並 沒有 刪除 或 作為 他用 只是 暫時 將 經費 挪到 八十三學年度 供 該 社團 使用 並 沒有 刪除 經費,30,工技(29) 院(7977) 訓導長(49) 溫春福(Unknown) 答覆(2972) 學校(74782) 對(897964) 綠原(Unknown) 的(16029838) 經費(7039) 並(442790) 沒有(594280) 刪除(1983) 或(478077) 作為(58009) 他用(64) 只是(96536) 暫時(14976) 將(448374) 經費(7039) 挪到(374) 八十三學年度(2) 供(17109) 該(148369) 社團(3615) 使用(99640) 並(442790) 沒有(594280) 刪除(1983) 經費(7039),"{'Low': 6, 'High': 24}","{'Unknown': 8, '第3*級': 1, '第6級': 3, '第1級': 5, '第5級': 6, '第4*級': 4, '第3級': 1, '第4級': 2}",3,Y,Y,N,Y
